iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
8081,189.989914,1000.0,0.812418,0.847677,0.0,0.0,0.059569,69513.0,0.134731,0.242269,0.181605,0.337097,-0.054494,0.643907,6.639637,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.137027,-0.01093,0.0,0.0,-0.068423,-0.017857,-0.014553,-0.026553,0.834633,-0.040625,-0.096506,-0.007391,-0.023605,1.88216,4.424364,-0.080827,-0.000663,-0.396927,4.347826,0.022312,0.077624,0.132928
8082,190.842758,1000.0,0.823037,0.834881,0.0,0.0,0.059495,73906.0,0.133552,0.242089,0.174116,0.320245,-0.053321,0.626965,6.655683,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145498,-0.008612,0.0,0.0,-0.072096,-0.017424,-0.013338,-0.025782,0.840385,-0.038629,-0.094798,-0.007416,-0.025905,1.886554,4.442556,-0.077164,-0.000533,-0.304676,4.083333,0.019198,0.07958,0.120823
8083,189.036194,1000.0,0.803513,0.82063,0.0,0.0,0.059378,73396.0,0.140512,0.237416,0.189366,0.368079,-0.057428,0.700068,6.707934,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147175,-0.010483,0.0,0.0,-0.073181,-0.01789,-0.01501,-0.026553,0.83071,-0.040449,-0.09725,-0.00804,-0.023719,1.872505,4.431686,-0.083723,-0.000668,-0.473995,4.083333,0.021627,0.093681,0.129028
8084,186.078552,1000.0,0.804517,0.818057,0.0,0.0,0.059332,57504.0,0.139871,0.237938,0.183257,0.33246,-0.055484,0.635965,6.692144,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141189,-0.009908,0.0,0.0,-0.075676,-0.017833,-0.013917,-0.027224,0.832682,-0.039433,-0.099292,-0.007022,-0.025655,1.874457,4.441689,-0.080839,-0.001062,-0.546733,4.25,0.021467,0.081,0.158475
8085,188.057907,1000.0,0.791771,0.836558,0.0,0.0,0.059346,67225.0,0.14501,0.239258,0.194414,0.356495,-0.0563,0.684343,6.67876,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.135669,-0.010889,0.0,0.0,-0.074881,-0.017719,-0.014005,-0.026747,0.834285,-0.040105,-0.09797,-0.006848,-0.025705,1.863079,4.433045,-0.081397,-0.000711,-0.507971,4.347826,0.019915,0.080026,0.130131
8086,189.874283,1000.0,0.80774,0.843938,0.0,0.0,0.059329,63928.0,0.134171,0.238306,0.181687,0.334593,-0.053326,0.668438,6.679239,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143766,-0.008271,0.0,0.0,-0.068691,-0.017287,-0.01323,-0.025139,0.838539,-0.039106,-0.092589,-0.007374,-0.022081,1.879698,4.439056,-0.07629,-0.000637,-0.460529,3.916667,0.022253,0.095111,0.137952
8087,190.9832,1000.0,0.798621,0.841152,0.0,0.0,0.059307,64259.0,0.144714,0.244365,0.187153,0.354852,-0.056993,0.682232,6.682519,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140747,-0.009291,0.0,0.0,-0.078459,-0.018012,-0.014833,-0.02855,0.836328,-0.041354,-0.103889,-0.008329,-0.027204,1.866337,4.416316,-0.082466,-0.000744,-0.319129,4.521739,0.021849,0.087522,0.12967
8088,190.033127,1000.0,0.819249,0.819165,0.0,0.0,0.059298,72310.0,0.135656,0.246213,0.171848,0.33458,-0.054117,0.65713,6.72403,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156775,-0.00937,0.0,0.0,-0.073423,-0.017601,-0.014141,-0.026664,0.832814,-0.040279,-0.098872,-0.007932,-0.024951,1.874862,4.425523,-0.078175,-0.00091,-0.331819,4.291667,0.019226,0.092928,0.134894
8089,187.554169,1000.0,0.808293,0.829642,0.0,0.0,0.059338,59410.0,0.142272,0.244471,0.189609,0.3512,-0.059399,0.66634,6.682508,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138569,-0.010931,0.0,0.0,-0.080077,-0.018394,-0.015135,-0.028867,0.831346,-0.041005,-0.101287,-0.007969,-0.027525,1.864418,4.415015,-0.085399,-0.000993,-0.429339,4.347826,0.019367,0.082704,0.119131
8090,187.862625,1000.0,0.782914,0.8175,0.0,0.0,0.059316,76210.0,0.159929,0.257738,0.193359,0.35726,-0.058757,0.68178,6.700969,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141455,-0.014501,0.0,0.0,-0.077627,-0.018329,-0.01496,-0.027963,0.825407,-0.041957,-0.098506,-0.007661,-0.025159,1.832774,4.38347,-0.082797,-0.000717,-0.357852,4.73913,0.023938,0.089908,0.134094
8091,185.220688,993.429993,0.828292,0.821135,0.041667,0.0,0.059268,68451.0,0.137637,0.240388,0.174753,0.344434,-0.055867,0.690385,6.721295,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497722,-0.156551,-0.010654,0.0,-0.000278,-0.07604,-0.017644,-0.014136,-0.026898,0.828962,-0.040895,-0.095813,-0.00756,-0.026434,1.86431,4.408845,-0.078647,-0.000844,-0.589869,4.291667,0.020715,0.092204,0.139895
8092,186.289871,1000.0,0.827072,0.831856,0.0,0.0,0.05936,61989.0,0.13945,0.241983,0.1827,0.33925,-0.054519,0.680258,6.64751,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150279,-0.009774,0.0,0.0,-0.068289,-0.017585,-0.013933,-0.025948,0.837752,-0.039415,-0.092811,-0.00717,-0.022786,1.873356,4.435069,-0.078316,-0.000859,-0.570661,5.125,0.017887,0.079221,0.128746
8093,188.794159,1000.0,0.810706,0.843569,0.0,0.0,0.059352,63612.0,0.140701,0.245466,0.181253,0.332598,-0.053659,0.650453,6.678319,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149495,-0.008512,0.0,0.0,-0.073543,-0.017529,-0.013809,-0.026009,0.832309,-0.040416,-0.096416,-0.007297,-0.024987,1.867738,4.417236,-0.077621,-0.000697,-0.446033,4.375,0.019658,0.083887,0.125889
8094,187.980667,1000.0,0.815334,0.847633,0.0,0.0,0.059252,69079.0,0.140139,0.246704,0.173273,0.320241,-0.054491,0.600493,6.727129,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147059,-0.00949,0.0,0.0,-0.071353,-0.017737,-0.014155,-0.026683,0.826855,-0.040581,-0.094301,-0.009651,-0.023509,1.865304,4.420694,-0.079051,-0.000552,-0.374986,4.608696,0.020749,0.076431,0.144411
8095,189.448685,1000.0,0.835277,0.836716,0.0,0.0,0.059216,57245.0,0.138432,0.241882,0.172466,0.327443,-0.054552,0.626092,6.720888,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149195,-0.011042,0.0,0.0,-0.074409,-0.017916,-0.014625,-0.027259,0.835708,-0.040323,-0.100683,-0.007185,-0.025187,1.873461,4.426442,-0.08015,-0.000673,-0.316837,4.869565,0.017871,0.083133,0.126852
8096,189.85701,1000.0,0.821672,0.831139,0.0,0.0,0.059219,69857.0,0.135755,0.236958,0.193172,0.333423,-0.054229,0.684872,6.7293,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143902,-0.010226,0.0,0.0,-0.072778,-0.017386,-0.013306,-0.025851,0.846694,-0.03875,-0.093773,-0.006749,-0.024747,1.879269,4.447361,-0.076025,-0.000949,-0.473952,4.208333,0.021948,0.087642,0.134848
8097,192.693344,1000.0,0.819175,0.831196,0.0,0.0,0.059195,70854.0,0.13519,0.23839,0.189263,0.331779,-0.0539,0.667149,6.734737,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.136762,-0.008807,0.0,0.0,-0.068921,-0.017298,-0.01334,-0.02568,0.84038,-0.040627,-0.096637,-0.006889,-0.023737,1.879373,4.430557,-0.074456,-0.000576,-0.255468,4.333333,0.019812,0.081041,0.132526
8098,188.802551,1000.0,0.811137,0.839435,0.0,0.0,0.059162,82259.0,0.143095,0.240508,0.198345,0.369054,-0.058278,0.705623,6.667984,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.137704,-0.011384,0.0,0.0,-0.075572,-0.018179,-0.015138,-0.027074,0.824751,-0.041489,-0.101409,-0.007517,-0.02456,1.863762,4.419972,-0.083986,-0.000727,-0.470241,4.523809,0.022991,0.085029,0.135675
8099,189.217728,1000.0,0.824969,0.830898,0.0,0.0,0.059108,78806.0,0.132736,0.242113,0.172665,0.332818,-0.054377,0.650188,6.661506,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146767,-0.00916,0.0,0.0,-0.072099,-0.017544,-0.013657,-0.026266,0.837305,-0.038206,-0.093975,-0.007646,-0.025835,1.881116,4.444943,-0.078672,-0.000815,-0.464102,4.409091,0.020662,0.086961,0.136056
8100,188.431,1000.0,0.803764,0.823982,0.0,0.0,0.058973,78154.0,0.132717,0.24149,0.161279,0.305895,-0.050941,0.600829,6.662679,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143657,-0.010602,0.0,0.0,-0.067997,-0.017392,-0.012963,-0.025803,0.838523,-0.038532,-0.093508,-0.006052,-0.025023,1.88199,4.443553,-0.075385,-0.000835,-0.370289,3.695652,0.021232,0.076098,0.139994
8101,187.488266,1000.0,0.783235,0.815497,0.0,0.0,0.058985,56323.0,0.146063,0.244265,0.191765,0.359728,-0.058795,0.689124,6.624568,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150719,-0.009276,0.0,0.0,-0.077007,-0.017994,-0.015351,-0.027866,0.833959,-0.040971,-0.100384,-0.008088,-0.025914,1.862642,4.414042,-0.083942,-0.000854,-0.46963,4.166667,0.019896,0.071827,0.131208
8102,187.095413,1000.0,0.786648,0.836927,0.0,0.0,0.058904,69477.0,0.147106,0.248233,0.194253,0.357822,-0.058146,0.697332,6.647871,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144712,-0.008703,0.0,0.0,-0.075863,-0.018112,-0.01519,-0.02787,0.840672,-0.041716,-0.104358,-0.008049,-0.026545,1.863584,4.408085,-0.082004,-0.000753,-0.584583,4.416667,0.020419,0.0857,0.135392
8103,186.215683,1000.0,0.807629,0.829151,0.0,0.0,0.058872,69627.0,0.140663,0.246,0.168961,0.331955,-0.055869,0.634445,6.665142,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153341,-0.011257,0.0,0.0,-0.075537,-0.018026,-0.014755,-0.028009,0.833626,-0.040761,-0.097771,-0.007588,-0.025516,1.865438,4.421003,-0.081027,-0.001169,-0.477906,4.583333,0.017348,0.095763,0.134807
8104,186.935257,1000.0,0.797044,0.831749,0.0,0.0,0.058913,74790.0,0.143089,0.243555,0.194044,0.341021,-0.058288,0.66428,6.621974,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138989,-0.011128,0.0,0.0,-0.080466,-0.018063,-0.014905,-0.028268,0.839342,-0.042359,-0.10475,-0.007136,-0.028058,1.877479,4.4067,-0.079126,-0.00061,-0.46583,4.541667,0.02023,0.069811,0.12363
8105,189.096298,1000.0,0.806102,0.812106,0.0,0.0,0.059076,77377.0,0.139811,0.238086,0.177632,0.331305,-0.052917,0.675098,6.611781,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139874,-0.008189,0.0,0.0,-0.071356,-0.017255,-0.012814,-0.026117,0.846591,-0.040077,-0.093768,-0.007297,-0.024626,1.865751,4.439469,-0.074711,-0.000867,-0.388565,4.25,0.020062,0.091971,0.1252
8106,191.180328,1000.0,0.815162,0.827855,0.0,0.0,0.059137,76176.0,0.136335,0.24134,0.185968,0.326843,-0.055302,0.663675,6.634104,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141875,-0.007834,0.0,0.0,-0.071346,-0.017298,-0.012987,-0.025895,0.848368,-0.039726,-0.095092,-0.007338,-0.025956,1.883179,4.435248,-0.075813,-0.000764,-0.330454,4.166667,0.020736,0.100808,0.144963
8107,191.380127,1000.0,0.824426,0.830052,0.0,0.0,0.059043,56094.0,0.131516,0.24283,0.184397,0.331063,-0.053864,0.681787,6.681278,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144426,-0.00915,0.0,0.0,-0.068189,-0.017353,-0.013231,-0.025855,0.8435,-0.03928,-0.094877,-0.006134,-0.023357,1.886207,4.440255,-0.074376,-0.001149,-0.360351,3.869565,0.024293,0.088624,0.1295
8108,188.127411,1000.0,0.803857,0.829999,0.0,0.0,0.059019,71084.0,0.141469,0.244808,0.185029,0.332215,-0.055519,0.625692,6.665,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140139,-0.009507,0.0,0.0,-0.072492,-0.017915,-0.01432,-0.026752,0.830999,-0.041543,-0.100278,-0.007147,-0.023907,1.869944,4.418299,-0.079534,-0.000691,-0.432099,5.166667,0.018447,0.0923,0.135543
8109,189.040268,1000.0,0.819709,0.807432,0.0,0.0,0.059049,71005.0,0.136026,0.243997,0.174771,0.347808,-0.05877,0.69572,6.635544,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149052,-0.009626,0.0,0.0,-0.076844,-0.017968,-0.014864,-0.029004,0.838211,-0.041592,-0.096721,-0.007359,-0.025826,1.879382,4.414039,-0.081243,-0.000667,-0.424612,3.913043,0.023883,0.089879,0.134488
8110,188.911362,1000.0,0.81887,0.819679,0.0,0.0,0.059031,71654.0,0.135158,0.240953,0.180557,0.349991,-0.055752,0.684967,6.644962,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148687,-0.01004,0.0,0.0,-0.07407,-0.017769,-0.014997,-0.026884,0.836939,-0.040071,-0.095783,-0.008709,-0.024116,1.882651,4.432732,-0.081589,-0.000907,-0.517654,4.478261,0.019126,0.086738,0.14113
8111,187.568619,990.359985,0.80957,0.839376,0.041667,0.0,0.059066,76144.0,0.1371,0.238463,0.175059,0.331058,-0.054224,0.665903,6.682228,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497135,-0.146068,-0.008463,0.0,-0.000238,-0.071308,-0.017504,-0.014126,-0.026879,0.834462,-0.040016,-0.098277,-0.0078,-0.024299,1.863598,4.403274,-0.077049,-0.000761,-0.41014,4.541667,0.01853,0.079567,0.142611
8112,187.712997,998.280029,0.816429,0.840321,0.043478,0.0,0.058986,75303.0,0.142015,0.245223,0.176421,0.335862,-0.05618,0.643663,6.6709,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.499254,-0.155126,-0.00797,0.0,-0.000348,-0.073553,-0.017506,-0.013562,-0.026496,0.838275,-0.041228,-0.095839,-0.008137,-0.024955,1.857227,4.412484,-0.078729,-0.000668,-0.407047,4.086957,0.019832,0.081942,0.13705
8113,188.979858,998.280029,0.81088,0.826683,0.0,0.0,0.059027,55712.0,0.137741,0.245109,0.186869,0.337506,-0.054117,0.681987,6.673116,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141931,-0.006494,0.0,0.0,-0.070436,-0.017289,-0.013304,-0.025988,0.841323,-0.040367,-0.099225,-0.007793,-0.024302,1.875228,4.425344,-0.075196,-0.000857,-0.408961,3.791667,0.016388,0.074746,0.137733
8114,190.549896,1000.0,0.814105,0.827576,0.0,0.0,0.059044,72417.0,0.135544,0.239188,0.163891,0.328709,-0.053662,0.63473,6.66074,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151886,-0.007425,0.0,0.0,-0.070423,-0.017274,-0.013799,-0.026261,0.828235,-0.040466,-0.095016,-0.008701,-0.023668,1.869712,4.434945,-0.077482,-0.000698,-0.315316,4.047619,0.019116,0.095228,0.122213
8115,186.560638,1000.0,0.824823,0.832868,0.0,0.0,0.05904,71560.0,0.138802,0.24518,0.168883,0.323334,-0.054576,0.630984,6.658732,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149926,-0.008874,0.0,0.0,-0.072508,-0.017716,-0.014108,-0.026775,0.837804,-0.040617,-0.09815,-0.007157,-0.025135,1.864055,4.424715,-0.079175,-0.000592,-0.559148,4.391304,0.018336,0.062876,0.097973
8116,189.086914,1000.0,0.826033,0.820349,0.0,0.0,0.058962,66743.0,0.13289,0.242603,0.166459,0.328732,-0.053291,0.655812,6.690979,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153451,-0.009305,0.0,0.0,-0.070706,-0.017467,-0.014019,-0.026466,0.838045,-0.039992,-0.091551,-0.008027,-0.024899,1.877653,4.431379,-0.077224,-0.000712,-0.412843,4.666667,0.018622,0.078514,0.123573
8117,192.026947,1000.0,0.809591,0.824787,0.0,0.0,0.058949,70937.0,0.139393,0.24405,0.18881,0.348599,-0.057824,0.670132,6.681408,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141231,-0.0104,0.0,0.0,-0.075626,-0.017927,-0.014866,-0.027658,0.827157,-0.041946,-0.104518,-0.00783,-0.025409,1.872037,4.409083,-0.081436,-0.000913,-0.274985,4.73913,0.018109,0.089994,0.148721
8118,188.138123,1000.0,0.807743,0.848802,0.0,0.0,0.058978,63528.0,0.142645,0.246484,0.195902,0.357923,-0.057192,0.691898,6.691257,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.135101,-0.009679,0.0,0.0,-0.075289,-0.018285,-0.015689,-0.027667,0.833696,-0.042436,-0.105961,-0.007972,-0.024555,1.875088,4.406816,-0.08249,-0.000745,-0.510564,4.125,0.024061,0.086453,0.112278
8119,188.42392,1000.0,0.790738,0.845791,0.0,0.0,0.059051,52733.0,0.143631,0.240264,0.187308,0.361881,-0.05859,0.691436,6.652019,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141501,-0.009851,0.0,0.0,-0.076914,-0.01804,-0.014756,-0.028125,0.831492,-0.040529,-0.098438,-0.007804,-0.025808,1.861122,4.426629,-0.084006,-0.000772,-0.513607,4.916667,0.022239,0.082887,0.129539
8120,188.571213,1000.0,0.812814,0.844046,0.0,0.0,0.058996,71228.0,0.137226,0.241033,0.17796,0.34021,-0.055928,0.664185,6.65411,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146016,-0.009592,0.0,0.0,-0.074599,-0.017766,-0.014744,-0.027468,0.836142,-0.040425,-0.098449,-0.007533,-0.025167,1.875275,4.428881,-0.080184,-0.000802,-0.439648,4.333333,0.019382,0.078083,0.133814
8121,191.349823,1000.0,0.802325,0.837426,0.0,0.0,0.058994,71448.0,0.135404,0.241775,0.179967,0.323773,-0.054051,0.656412,6.707391,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153805,-0.00763,0.0,0.0,-0.070491,-0.017229,-0.013455,-0.02573,0.847355,-0.04032,-0.093601,-0.007793,-0.024395,1.883292,4.4276,-0.074873,-0.000742,-0.308158,4.666667,0.019948,0.079921,0.136558
8122,191.011444,1000.0,0.793779,0.8243,0.0,0.0,0.05908,70615.0,0.135698,0.240626,0.183915,0.332089,-0.056997,0.644508,6.718214,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143604,-0.009483,0.0,0.0,-0.075203,-0.017717,-0.014158,-0.027481,0.835596,-0.040117,-0.097129,-0.0071,-0.025356,1.877575,4.430637,-0.079669,-0.00075,-0.412825,34.25,0.0226,0.090551,0.132782
8123,187.408783,1000.0,0.79669,0.839493,0.0,0.0,0.059019,68251.0,0.140042,0.245108,0.188255,0.353211,-0.056651,0.670598,6.710222,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.136941,-0.009497,0.0,0.0,-0.074055,-0.018092,-0.015128,-0.027475,0.836914,-0.04099,-0.101948,-0.008439,-0.025799,1.865523,4.418637,-0.082086,-0.000778,-0.494878,4.869565,0.019711,0.079694,0.126108
8124,188.149368,1000.0,0.784701,0.818748,0.0,0.0,0.058898,52661.0,0.14402,0.241305,0.187279,0.353171,-0.057453,0.710777,6.666776,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14443,-0.009278,0.0,0.0,-0.076919,-0.01776,-0.014865,-0.027964,0.836302,-0.041051,-0.101133,-0.008716,-0.026076,1.864552,4.421282,-0.08082,-0.000983,-0.569731,3.583333,0.020315,0.09608,0.14793
8125,188.200378,1000.0,0.786659,0.835346,0.0,0.0,0.058848,61441.0,0.140883,0.243483,0.189528,0.345959,-0.057507,0.689023,6.692359,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.136715,-0.009296,0.0,0.0,-0.076714,-0.017857,-0.014085,-0.027789,0.840015,-0.040098,-0.10017,-0.006948,-0.026252,1.865799,4.42849,-0.081042,-0.000742,-0.503448,4.208333,0.021296,0.078267,0.115447
8126,188.899918,1000.0,0.799627,0.818211,0.0,0.0,0.058717,62287.0,0.132693,0.241399,0.170198,0.331379,-0.053982,0.64349,6.702599,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153035,-0.00865,0.0,0.0,-0.071166,-0.01732,-0.014108,-0.026026,0.837267,-0.040374,-0.093255,-0.008133,-0.024563,1.878013,4.432796,-0.077201,-0.001014,-0.421985,4.375,0.020465,0.081216,0.120904
8127,189.324936,1000.0,0.796263,0.82398,0.0,0.0,0.058721,70044.0,0.138245,0.237004,0.179041,0.31466,-0.053414,0.627549,6.754776,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.132924,-0.007747,0.0,0.0,-0.07184,-0.017191,-0.013006,-0.026241,0.843079,-0.039311,-0.098272,-0.006366,-0.024981,1.870995,4.441534,-0.074109,-0.000682,-0.370883,4.0,0.018469,0.08889,0.137619
8128,188.628403,1000.0,0.830071,0.839558,0.0,0.0,0.058625,68240.0,0.138293,0.244674,0.178142,0.343643,-0.056891,0.676899,6.714832,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150788,-0.008727,0.0,0.0,-0.075755,-0.017766,-0.014629,-0.027049,0.838924,-0.041564,-0.098288,-0.008111,-0.026163,1.872859,4.414218,-0.078932,-0.001202,-0.436871,4.25,0.019329,0.074331,0.111577
8129,190.771011,1000.0,0.844555,0.830729,0.0,0.0,0.058413,71420.0,0.137169,0.243879,0.168884,0.325962,-0.055567,0.647995,6.767349,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149504,-0.007561,0.0,0.0,-0.073004,-0.017655,-0.014331,-0.027131,0.841679,-0.040599,-0.098527,-0.008728,-0.024999,1.868066,4.421823,-0.078609,-0.000786,-0.342265,4.173913,0.018587,0.094997,0.125264
8130,191.558197,1000.0,0.796904,0.821273,0.0,0.0,0.058336,52504.0,0.1378,0.247206,0.17939,0.336761,-0.054495,0.67043,6.776623,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144092,-0.008294,0.0,0.0,-0.071516,-0.017638,-0.013832,-0.025976,0.844359,-0.041331,-0.095004,-0.007758,-0.024909,1.870063,4.416559,-0.078259,-0.000824,-0.264155,4.458333,0.021518,0.081379,0.114854
8131,188.988159,1000.0,0.824099,0.845247,0.0,0.0,0.058289,64425.0,0.145402,0.240804,0.182303,0.341199,-0.054823,0.659878,6.739168,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.13896,-0.00983,0.0,0.0,-0.076145,-0.017834,-0.014559,-0.027646,0.834773,-0.04117,-0.101288,-0.007325,-0.025445,1.860105,4.423864,-0.080137,-0.000781,-0.392433,4.608696,0.018446,0.068598,0.106367
8132,188.532547,1000.0,0.80241,0.817186,0.0,0.0,0.058255,68699.0,0.13494,0.244922,0.173572,0.329631,-0.055513,0.650469,6.751162,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155251,-0.00817,0.0,0.0,-0.074365,-0.017769,-0.014748,-0.02728,0.843591,-0.039898,-0.099395,-0.007877,-0.024889,1.877489,4.426952,-0.080704,-0.000722,-0.35557,4.73913,0.018412,0.098765,0.146685
8133,189.893417,1000.0,0.808933,0.844692,0.0,0.0,0.058298,65345.0,0.139641,0.248207,0.180882,0.342269,-0.058928,0.674239,6.736362,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150316,-0.011397,0.0,0.0,-0.077607,-0.018433,-0.01511,-0.028429,0.833724,-0.040321,-0.097832,-0.008034,-0.025741,1.870777,4.41969,-0.083519,-0.000675,-0.510208,4.625,0.018188,0.081082,0.12686
8134,188.324142,1000.0,0.827377,0.825414,0.0,0.0,0.058326,77444.0,0.142923,0.245651,0.189484,0.35295,-0.05877,0.694523,6.696266,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146903,-0.010441,0.0,0.0,-0.07735,-0.018161,-0.01477,-0.02791,0.835317,-0.041504,-0.101539,-0.00769,-0.02593,1.86436,4.414009,-0.082183,-0.000883,-0.568984,4.625,0.017936,0.087839,0.134811
8135,188.571716,1000.0,0.810067,0.833541,0.0,0.0,0.058377,62183.0,0.142217,0.24684,0.184986,0.339484,-0.056623,0.671468,6.71509,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142309,-0.008442,0.0,0.0,-0.074194,-0.017827,-0.014032,-0.027034,0.833513,-0.041015,-0.10169,-0.008615,-0.02535,1.86661,4.414326,-0.0796,-0.000762,-0.43462,4.75,0.020625,0.086235,0.129187
8136,192.144165,1000.0,0.805802,0.8263,0.0,0.0,0.058253,81536.0,0.138902,0.240968,0.188728,0.349062,-0.057789,0.672386,6.737236,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14374,-0.010171,0.0,0.0,-0.077177,-0.01824,-0.015597,-0.028218,0.836882,-0.041036,-0.099304,-0.007491,-0.025261,1.872778,4.424997,-0.083348,-0.000701,-0.279043,4.565217,0.020116,0.092499,0.141458
8137,187.888916,1000.0,0.812094,0.823305,0.0,0.0,0.058253,81466.0,0.137277,0.243123,0.176058,0.32682,-0.052831,0.648941,6.69398,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151439,-0.007443,0.0,0.0,-0.068965,-0.017332,-0.013793,-0.025407,0.846297,-0.040429,-0.097139,-0.00754,-0.023887,1.875149,4.429526,-0.07593,-0.000696,-0.481609,4.434783,0.019449,0.081272,0.129347
8138,190.54422,1000.0,0.813277,0.816141,0.0,0.0,0.058437,79540.0,0.13931,0.248873,0.188288,0.345418,-0.057696,0.672925,6.757837,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139433,-0.009719,0.0,0.0,-0.076709,-0.017907,-0.014636,-0.027716,0.838008,-0.041446,-0.099153,-0.007935,-0.026797,1.875525,4.411778,-0.079718,-0.000731,-0.351475,4.041667,0.020887,0.088663,0.126463
