iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/hips_home,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7530,143.630127,811.109985,0.647623,0.676313,0.0,0.0,0.062151,109963.0,0.127986,0.200802,0.142982,0.267349,-0.047465,0.502367,7.078632,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.402254,-0.122712,-0.007856,0.0,0.0,-0.064846,-0.254793,-0.016032,-0.012275,-0.023125,0.667304,-0.034723,-0.088027,-0.00663,-0.022111,1.457702,3.529362,-0.069484,-0.001404,-0.280657,0.0,7.791667,0.018947,0.076142,0.122645
7531,148.878296,832.559998,0.675831,0.698745,0.0,0.0,0.062275,105696.0,0.138642,0.209848,0.155661,0.286319,-0.050701,0.53189,7.107814,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.414255,-0.115752,-0.010464,0.0,0.0,-0.070157,-0.273772,-0.016714,-0.012867,-0.024355,0.678698,-0.036905,-0.095613,-0.00691,-0.024058,1.487882,3.619096,-0.072899,-0.001691,-0.372043,0.0,7.166667,0.021755,0.085702,0.133185
7532,147.018478,855.97998,0.680773,0.717535,0.0,0.0,0.062252,112149.0,0.153157,0.214047,0.150629,0.301699,-0.053619,0.560995,7.09826,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.426255,-0.132852,-0.011567,0.0,0.0,-0.072604,-0.386387,-0.017779,-0.014665,-0.026719,0.696493,-0.037897,-0.096388,-0.007864,-0.023346,1.505786,3.730505,-0.079874,-0.001903,-0.39215,0.0,6.666667,0.022408,0.090795,0.119617
7533,160.138245,881.119995,0.717349,0.738271,0.0,0.0,0.062294,117606.0,0.148701,0.220943,0.158732,0.299902,-0.055149,0.557742,7.133464,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.438255,-0.128111,-0.010731,0.0,0.0,-0.075286,-0.359266,-0.018229,-0.014574,-0.027276,0.718115,-0.039686,-0.104378,-0.007892,-0.025291,1.574709,3.828662,-0.080821,-0.001781,-0.365381,0.0,7.291667,0.021633,0.084943,0.137143
7534,160.80571,906.390015,0.715638,0.7539,0.0,0.0,0.062444,115522.0,0.141212,0.226987,0.155755,0.294528,-0.052092,0.560549,7.155411,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.450256,-0.132315,-0.010211,0.0,0.0,-0.071522,-0.312088,-0.017953,-0.013617,-0.025797,0.742115,-0.03906,-0.097769,-0.007188,-0.02367,1.646499,3.946168,-0.076736,-0.001277,-0.25784,0.0,7.958333,0.02087,0.080288,0.134567
7535,165.045517,930.200012,0.745279,0.769383,0.0,0.0,0.062482,115544.0,0.156346,0.233969,0.169781,0.329996,-0.059253,0.62244,7.121086,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.462256,-0.134952,-0.012249,0.0,0.0,-0.081492,-0.334337,-0.019266,-0.015206,-0.028575,0.757466,-0.041197,-0.1062,-0.008192,-0.027334,1.664658,4.041644,-0.086586,-0.001698,-0.301357,0.0,8.0,0.01986,0.066977,0.12623
7536,171.893524,954.690002,0.764231,0.79464,0.0,0.0,0.062647,114872.0,0.167281,0.235621,0.164228,0.321121,-0.058943,0.599092,7.149215,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.474256,-0.142309,-0.012607,0.0,0.0,-0.081889,-0.32061,-0.019673,-0.01556,-0.029752,0.778929,-0.041638,-0.109824,-0.008371,-0.027637,1.692283,4.156262,-0.086945,-0.001633,-0.33313,0.0,7.916667,0.019832,0.083219,0.143064
7537,174.695633,978.820007,0.768844,0.816542,0.0,0.0,0.062724,114741.0,0.160348,0.242726,0.177553,0.343545,-0.060951,0.642007,7.152115,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486256,-0.142516,-0.012503,0.0,0.0,-0.084401,-0.321889,-0.020236,-0.016247,-0.030207,0.799996,-0.042952,-0.111514,-0.008557,-0.028009,1.764636,4.258177,-0.089378,-0.00167,-0.489053,0.0,8.375,0.021417,0.079671,0.131704
7538,178.600906,1000.0,0.790723,0.839521,0.0,0.0,0.062943,111888.0,0.161763,0.255072,0.184068,0.33601,-0.060236,0.62833,7.16088,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.497507,-0.139923,-0.012062,0.0,0.0,-0.083287,-0.280191,-0.02056,-0.015705,-0.029835,0.8173,-0.045982,-0.118534,-0.008289,-0.028046,1.805739,4.336293,-0.088655,-0.001764,-0.375656,0.0,64.666672,0.020827,0.07916,0.149147
7539,180.740402,993.929993,0.804932,0.830854,0.041667,0.0,0.06304,114713.0,0.171529,0.256236,0.177638,0.338636,-0.060161,0.633293,7.046327,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.498198,-0.144082,-0.011808,0.0,-0.000417,-0.083069,-0.28844,-0.020492,-0.015911,-0.030237,0.817135,-0.04609,-0.117582,-0.00856,-0.027721,1.777498,4.347786,-0.088864,-0.001696,-0.396772,0.041667,8.458334,0.022017,0.083689,0.143558
7540,172.880905,990.469971,0.776351,0.844365,0.0,0.0,0.063165,115310.0,0.166422,0.25004,0.180968,0.351531,-0.063737,0.645261,7.096633,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.497522,-0.14557,-0.013059,0.0,-0.000208,-0.088213,-0.329894,-0.02093,-0.017005,-0.032204,0.812599,-0.046385,-0.120567,-0.009187,-0.029708,1.78985,4.339237,-0.094096,-0.001856,-0.583649,0.041667,7.5,0.022548,0.09004,0.133857
7541,177.813293,1000.0,0.781703,0.837281,0.0,0.0,0.063102,115003.0,0.169139,0.251145,0.188138,0.356762,-0.063255,0.683666,7.10832,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.497209,-0.146153,-0.013252,0.0,-0.000238,-0.088211,-0.31889,-0.020784,-0.016704,-0.031764,0.816057,-0.046205,-0.119046,-0.008891,-0.02924,1.7931,4.33809,-0.091511,-0.002715,-0.531038,0.041667,8.541667,0.023503,0.076377,0.12243
7542,180.984619,1000.0,0.801626,0.828221,0.0,0.0,0.063054,116456.0,0.157076,0.247854,0.178031,0.325435,-0.05568,0.633348,7.095619,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.135662,-0.011162,0.0,0.0,-0.076326,-0.216643,-0.019965,-0.014452,-0.028698,0.828318,-0.044281,-0.112574,-0.007356,-0.025589,1.827593,4.387438,-0.08345,-0.001905,-0.483055,0.0,8.333334,0.021294,0.081094,0.133674
7543,177.302917,1000.0,0.811539,0.839325,0.0,0.0,0.062984,110369.0,0.159373,0.25509,0.178069,0.343029,-0.062022,0.649679,7.079217,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.148372,-0.014447,0.0,0.0,-0.085177,-0.270508,-0.020932,-0.016191,-0.031049,0.815667,-0.045721,-0.114514,-0.00891,-0.028409,1.815111,4.36947,-0.091888,-0.001914,-0.421829,0.0,8.083334,0.022283,0.082911,0.125164
7544,181.562347,1000.0,0.804387,0.835386,0.0,0.0,0.062949,113282.0,0.16569,0.255444,0.177441,0.333415,-0.06137,0.628433,7.097053,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.143837,-0.012538,0.0,0.0,-0.083948,-0.223535,-0.020736,-0.01575,-0.03073,0.821328,-0.045411,-0.117073,-0.008383,-0.028035,1.803719,4.3698,-0.089768,-0.001774,-0.34462,0.0,8.041667,0.021471,0.084919,0.127857
7545,181.539001,1000.0,0.799159,0.838917,0.0,0.0,0.063068,109803.0,0.161211,0.255261,0.181197,0.336196,-0.05812,0.635305,7.054,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.145094,-0.010496,0.0,0.0,-0.080168,-0.177644,-0.020144,-0.014969,-0.028918,0.828727,-0.0448,-0.111166,-0.008231,-0.026491,1.815221,4.373538,-0.085928,-0.001677,-0.366352,0.0,7.458333,0.021916,0.082747,0.137715
7546,178.672821,1000.0,0.803844,0.841872,0.0,0.0,0.063099,115877.0,0.180734,0.257298,0.179148,0.3458,-0.062392,0.636522,7.10243,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.14944,-0.012481,0.0,0.0,-0.086096,-0.231453,-0.021133,-0.016804,-0.031417,0.817316,-0.047174,-0.116251,-0.008679,-0.028452,1.774039,4.353281,-0.092344,-0.001583,-0.35409,0.0,8.391305,0.019273,0.079696,0.12527
7547,181.268265,1000.0,0.81537,0.830015,0.0,0.0,0.063242,115414.0,0.160442,0.25422,0.179484,0.339032,-0.05956,0.633854,7.069194,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.146339,-0.012321,0.0,0.0,-0.080036,-0.198295,-0.020396,-0.015581,-0.029472,0.817379,-0.045243,-0.112641,-0.008316,-0.02706,1.813675,4.372799,-0.088076,-0.001819,-0.368604,0.0,7.958333,0.021452,0.083175,0.11857
7548,180.254532,1000.0,0.802209,0.831735,0.0,0.0,0.063352,113266.0,0.165662,0.250649,0.18167,0.347703,-0.062176,0.635629,7.092052,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.1441,-0.013102,0.0,0.0,-0.085531,-0.263503,-0.020948,-0.01624,-0.030995,0.812368,-0.04444,-0.11127,-0.007961,-0.027425,1.803729,4.38027,-0.093041,-0.001835,-0.371761,0.0,7.25,0.022076,0.079497,0.134588
7549,180.415436,1000.0,0.810807,0.84637,0.0,0.0,0.063545,115081.0,0.171444,0.258765,0.180158,0.362659,-0.062562,0.676299,7.091505,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.151895,-0.012875,0.0,0.0,-0.088201,-0.212608,-0.020956,-0.016777,-0.031469,0.8168,-0.044543,-0.117941,-0.008712,-0.028343,1.79194,4.366546,-0.092947,-0.001871,-0.495661,0.0,7.541667,0.019506,0.080481,0.126644
