iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
128,92.826126,911.97998,0.66378,0.655492,0.625,0.166667,0.272569,53143.0,0.324722,0.669046,0.132117,0.270836,-0.050931,0.270732,15.552479,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.439356,-0.021043,-0.027788,-0.00686,-0.236131,-0.268537,-0.0404,-0.020894,0.685273,-0.094963,-0.129728,-0.037705,-0.039853,0.973386,1.668905,-0.212872,-0.004081,-0.119363,0.25,0.0,4.833333,0.034644,0.209685,0.192224
129,96.105896,945.609985,0.67885,0.695897,0.25,0.041667,0.270678,52966.0,0.337323,0.705449,0.136412,0.2778,-0.052327,0.285302,15.509681,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.469566,-0.02307,-0.02954,-0.003352,-0.231215,-0.285678,-0.043311,-0.022482,0.70711,-0.098902,-0.132496,-0.039603,-0.040107,1.089824,1.796236,-0.229339,-0.004773,-0.108609,0.25,0.0,5.666667,0.040906,0.208862,0.15288
130,87.347557,873.559998,0.667243,0.661535,0.608696,0.130435,0.269367,53654.0,0.323127,0.669959,0.120598,0.243865,-0.047505,0.24187,15.281146,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.444429,-0.022639,-0.027579,-0.006205,-0.217689,-0.266954,-0.041391,-0.022257,0.653374,-0.098837,-0.134438,-0.038147,-0.036686,1.029412,1.690433,-0.219274,-0.003398,-0.097297,0.173913,0.0,5.043478,0.038095,0.202967,0.182094
131,91.438759,903.380005,0.693087,0.657767,0.75,0.166667,0.268003,53284.0,0.337148,0.696756,0.13154,0.270989,-0.050401,0.260529,15.336239,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.449547,-0.023526,-0.028848,-0.006857,-0.228699,-0.266355,-0.040194,-0.022227,0.693591,-0.100651,-0.139442,-0.037214,-0.039454,0.955431,1.721787,-0.224069,-0.004214,-0.112713,0.25,0.0,4.5,0.034913,0.1946,0.214259
132,92.258392,905.51001,0.668804,0.657043,0.75,0.0,0.266788,50878.0,0.327718,0.674485,0.131396,0.262097,-0.049041,0.2596,15.256923,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.451093,-0.023861,-0.028362,-0.006048,-0.218906,-0.264211,-0.04112,-0.022357,0.67429,-0.102562,-0.141248,-0.036783,-0.037705,1.032745,1.766096,-0.225743,-0.004345,-0.075481,0.125,0.0,4.583333,0.032688,0.212325,0.190097
133,92.632812,906.630005,0.653965,0.675581,0.791667,0.0,0.265403,52688.0,0.336486,0.67964,0.130969,0.270949,-0.049426,0.269336,15.295364,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.453783,-0.025617,-0.030364,-0.006833,-0.22977,-0.26152,-0.040887,-0.02343,0.691949,-0.103615,-0.143155,-0.038431,-0.038831,1.004149,1.77712,-0.229151,-0.004203,-0.074267,0.291667,0.0,4.833333,0.041159,0.206753,0.198696
134,90.689377,869.97998,0.639249,0.666051,0.75,0.125,0.264073,53114.0,0.323796,0.645263,0.128999,0.272929,-0.04903,0.276647,15.176809,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.444313,-0.024883,-0.027534,-0.007038,-0.219083,-0.255442,-0.039807,-0.022717,0.674906,-0.101537,-0.145982,-0.035767,-0.037147,1.008271,1.780968,-0.227339,-0.004021,-0.089833,0.25,0.0,4.916667,0.034446,0.186225,0.202263
135,99.329193,947.080017,0.709382,0.70053,0.5,0.125,0.26296,53236.0,0.346576,0.684928,0.142834,0.281512,-0.051411,0.277235,15.267317,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.468253,-0.026212,-0.030934,-0.005048,-0.226745,-0.265854,-0.041347,-0.02422,0.723055,-0.106254,-0.154288,-0.036585,-0.039358,1.030609,1.870435,-0.240015,-0.003816,-0.066563,0.208333,0.0,5.333333,0.030415,0.188508,0.168681
136,93.916313,903.26001,0.662083,0.65827,0.833333,0.0,0.261111,49720.0,0.326274,0.636155,0.137861,0.274543,-0.05003,0.27704,15.121814,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.444575,-0.025448,-0.026538,-0.00585,-0.221331,-0.249824,-0.039264,-0.023653,0.686275,-0.102692,-0.14564,-0.035743,-0.037535,0.980371,1.78968,-0.229959,-0.004578,-0.092506,0.125,0.0,5.458333,0.03713,0.193446,0.199968
137,92.253914,893.030029,0.658078,0.668207,0.625,0.0,0.260215,52811.0,0.320847,0.658247,0.12783,0.259391,-0.048021,0.262801,15.192367,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.447997,-0.026893,-0.025383,-0.0053,-0.215793,-0.249214,-0.039999,-0.02444,0.668966,-0.105349,-0.149656,-0.036733,-0.03704,1.035945,1.794343,-0.233781,-0.004413,-0.066607,0.083333,0.0,4.791667,0.033686,0.198616,0.197916
138,95.763885,922.75,0.699113,0.679176,0.708333,0.041667,0.258851,49697.0,0.340922,0.674714,0.138162,0.275329,-0.051382,0.275245,14.988059,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.466478,-0.027809,-0.028234,-0.004556,-0.216803,-0.255636,-0.040504,-0.025246,0.708482,-0.106731,-0.156149,-0.036341,-0.038097,1.03477,1.901409,-0.244396,-0.004064,-0.083059,0.125,0.0,5.958333,0.02952,0.215654,0.16725
139,94.172401,888.830017,0.667899,0.66898,0.833333,0.083333,0.257208,48315.0,0.325157,0.64778,0.130724,0.264732,-0.04841,0.269537,15.201124,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.457706,-0.028791,-0.027584,-0.00512,-0.216594,-0.247948,-0.038402,-0.024852,0.688882,-0.105934,-0.151824,-0.035355,-0.036813,1.056405,1.903814,-0.241922,-0.003458,-0.080807,0.083333,0.0,6.25,0.035204,0.203427,0.185377
140,97.010284,922.940002,0.6716,0.672668,0.291667,0.083333,0.255934,46552.0,0.336043,0.65385,0.130411,0.269238,-0.049055,0.266362,15.107901,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.455839,-0.028735,-0.028975,-0.004433,-0.213378,-0.243959,-0.037815,-0.025007,0.696397,-0.103644,-0.155232,-0.034886,-0.037246,1.004335,1.904334,-0.242,-0.004407,-0.092429,0.416667,0.0,6.625,0.031169,0.197667,0.16054
141,100.16169,940.109985,0.711342,0.701443,0.416667,0.083333,0.254721,47188.0,0.346885,0.668146,0.138113,0.278443,-0.048906,0.281054,15.165253,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.473976,-0.030401,-0.029189,-0.003111,-0.217608,-0.25117,-0.038772,-0.027036,0.714608,-0.109873,-0.164275,-0.035753,-0.03802,1.054836,1.993855,-0.254052,-0.004124,-0.095538,0.041667,0.0,7.125,0.034585,0.197721,0.16595
142,101.127327,964.950012,0.723311,0.705344,0.458333,0.0,0.253417,47071.0,0.346579,0.69931,0.134047,0.264754,-0.050133,0.259687,14.99439,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.482983,-0.031738,-0.028993,-0.002728,-0.217767,-0.25311,-0.039744,-0.026592,0.722209,-0.108805,-0.169214,-0.036339,-0.038149,1.105686,2.023095,-0.255757,-0.003425,-0.079448,0.166667,0.0,7.25,0.030627,0.205248,0.156075
143,91.904686,871.809998,0.658205,0.670767,0.875,0.083333,0.252859,50127.0,0.326739,0.638293,0.124738,0.25424,-0.046368,0.253584,14.96136,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.454498,-0.030124,-0.029892,-0.004928,-0.21173,-0.23406,-0.036599,-0.025039,0.681903,-0.103711,-0.153487,-0.034054,-0.036356,1.031295,1.937685,-0.237932,-0.003937,-0.087194,0.25,0.0,7.0,0.032997,0.187392,0.186545
144,95.443642,891.119995,0.643634,0.639822,0.958333,0.083333,0.25152,47068.0,0.319409,0.625412,0.126051,0.267609,-0.047387,0.269888,14.923282,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.44203,-0.02888,-0.025772,-0.006474,-0.206228,-0.227074,-0.035688,-0.024366,0.674033,-0.10414,-0.152931,-0.033381,-0.035554,0.986728,1.87945,-0.23086,-0.004221,-0.086226,0.25,0.0,6.416667,0.033712,0.210222,0.191236
145,101.377716,958.26001,0.716124,0.703229,0.375,0.0,0.250322,48626.0,0.343168,0.667817,0.142646,0.281667,-0.050267,0.287625,15.256622,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.476709,-0.030474,-0.025808,-0.003222,-0.226346,-0.243222,-0.039879,-0.027478,0.730197,-0.109919,-0.170448,-0.035737,-0.038477,1.084333,2.025936,-0.248592,-0.004079,-0.130957,0.166667,0.0,6.5,0.035077,0.212506,0.152531
146,97.734726,903.47998,0.66755,0.658738,0.833333,0.25,0.24848,47969.0,0.319281,0.610388,0.129193,0.252582,-0.04737,0.256924,14.958606,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.442193,-0.028238,-0.026888,-0.006518,-0.204741,-0.22185,-0.034389,-0.024366,0.689036,-0.098375,-0.152412,-0.032198,-0.036233,0.999504,1.910114,-0.226607,-0.003877,-0.10676,0.041667,0.0,5.375,0.034847,0.201132,0.205638
147,99.429672,930.799988,0.681219,0.682759,0.75,0.041667,0.247013,49050.0,0.335613,0.636801,0.136976,0.270457,-0.048293,0.275265,14.875326,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.458379,-0.029107,-0.028812,-0.00488,-0.206253,-0.227574,-0.036149,-0.025145,0.701531,-0.103125,-0.158348,-0.033625,-0.036148,1.00885,1.972937,-0.232106,-0.004274,-0.086502,0.125,0.0,6.5,0.034488,0.203658,0.200612
148,96.047386,890.599976,0.668918,0.696557,0.583333,0.0,0.245857,46708.0,0.33746,0.662765,0.138869,0.274464,-0.05012,0.280533,15.01277,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.463371,-0.029389,-0.026292,-0.005183,-0.216965,-0.228577,-0.037229,-0.025447,0.720998,-0.106326,-0.169217,-0.034162,-0.037902,1.053192,1.977079,-0.234072,-0.003562,-0.097645,0.291667,0.0,4.75,0.035805,0.201445,0.195063
149,96.706978,898.77002,0.65967,0.659902,0.608696,0.086957,0.244483,50277.0,0.32341,0.618631,0.130934,0.257796,-0.046407,0.252355,14.880983,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.447237,-0.028639,-0.02728,-0.006661,-0.207966,-0.216229,-0.035161,-0.02386,0.691501,-0.09841,-0.153987,-0.031149,-0.036183,0.99662,1.976092,-0.220524,-0.003905,-0.091298,0.391304,0.0,5.652174,0.03395,0.202539,0.200401
150,97.991325,902.76001,0.690733,0.669165,0.5,0.125,0.242997,49110.0,0.334943,0.652504,0.13405,0.268915,-0.048434,0.264977,14.846672,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.457534,-0.02894,-0.026404,-0.005109,-0.200526,-0.221114,-0.035653,-0.024145,0.696206,-0.100369,-0.154301,-0.031936,-0.03614,0.990053,1.976835,-0.225779,-0.003596,-0.094402,0.125,0.0,5.375,0.034954,0.20191,0.189763
151,98.80938,894.070007,0.672816,0.671077,0.666667,0.041667,0.2421,50062.0,0.321343,0.631068,0.132821,0.261004,-0.046613,0.265882,14.967705,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.455869,-0.029194,-0.026313,-0.004962,-0.202286,-0.216906,-0.035105,-0.024291,0.697047,-0.095977,-0.151361,-0.032179,-0.036051,1.057854,2.023764,-0.221296,-0.003181,-0.084944,0.041667,0.0,4.458333,0.038683,0.181001,0.193448
152,98.598289,914.349976,0.668536,0.671956,0.416667,0.041667,0.240567,51127.0,0.339136,0.618619,0.13456,0.283451,-0.04861,0.282037,14.863087,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.454694,-0.029456,-0.030452,-0.005238,-0.209093,-0.21322,-0.035307,-0.024208,0.703065,-0.09982,-0.153034,-0.032169,-0.036787,0.956382,2.018421,-0.21851,-0.004828,-0.101391,0.041667,0.0,3.875,0.034093,0.207936,0.18974
153,92.354637,853.02002,0.639807,0.649665,0.818182,0.181818,0.239482,54963.0,0.317076,0.606724,0.126803,0.250741,-0.046054,0.250934,14.709303,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.433995,-0.027303,-0.026116,-0.007907,-0.204837,-0.204312,-0.034638,-0.023679,0.673018,-0.096752,-0.157621,-0.031306,-0.035765,0.960773,1.910443,-0.208231,-0.003973,-0.058407,0.181818,0.0,4.0,0.030779,0.208268,0.209435
154,100.372841,916.179993,0.688601,0.684857,0.5,0.125,0.238675,53908.0,0.336167,0.648791,0.13394,0.272798,-0.047433,0.27232,14.751764,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.464102,-0.029902,-0.028714,-0.00554,-0.211704,-0.213029,-0.035295,-0.02472,0.71231,-0.099839,-0.158258,-0.032218,-0.037331,1.020002,2.076079,-0.219311,-0.004082,-0.091402,0.125,0.0,3.625,0.036019,0.21743,0.187245
155,100.237473,893.330017,0.658392,0.642748,0.5,0.0,0.237371,54099.0,0.306307,0.609526,0.126918,0.259859,-0.046172,0.269542,14.843367,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.443589,-0.028051,-0.025956,-0.006966,-0.198847,-0.20252,-0.033714,-0.023503,0.678118,-0.093639,-0.154029,-0.031092,-0.035374,1.035766,1.992886,-0.207035,-0.004591,-0.106336,0.083333,0.0,3.5,0.036164,0.213355,0.214182
156,100.429787,898.349976,0.676359,0.675045,0.458333,0.125,0.235884,52677.0,0.332345,0.63149,0.138754,0.278783,-0.047693,0.288771,14.850967,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.452899,-0.028122,-0.026802,-0.006556,-0.207337,-0.206521,-0.033324,-0.023544,0.724341,-0.094372,-0.162376,-0.029277,-0.036059,0.969826,2.031702,-0.212061,-0.003873,-0.077354,0.041667,0.0,3.041667,0.030525,0.192557,0.192842
157,96.673119,861.76001,0.652919,0.659678,0.75,0.125,0.234845,51461.0,0.311819,0.569395,0.122061,0.245454,-0.040358,0.24118,14.884757,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.440202,-0.028732,-0.024461,-0.007327,-0.181781,-0.195621,-0.031807,-0.022428,0.647981,-0.087417,-0.139291,-0.02882,-0.032189,0.995389,2.082097,-0.200902,-0.003188,-0.088309,0.208333,0.0,3.375,0.035094,0.211451,0.218128
158,102.797607,912.469971,0.680282,0.686236,0.5,0.041667,0.233589,53135.0,0.330751,0.606112,0.122556,0.257921,-0.042379,0.251903,14.818466,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.456703,-0.029595,-0.02942,-0.006528,-0.187828,-0.200641,-0.031718,-0.023634,0.670866,-0.089139,-0.141908,-0.030828,-0.03284,1.006178,2.145165,-0.206224,-0.00393,-0.102221,0.0,0.0,3.291667,0.032458,0.18889,0.20519
159,102.841446,911.090027,0.68737,0.671373,0.541667,0.041667,0.232885,53621.0,0.327348,0.620968,0.130959,0.262182,-0.047106,0.27115,14.560196,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.452939,-0.028349,-0.028743,-0.009411,-0.198547,-0.197965,-0.032968,-0.023179,0.69885,-0.090477,-0.147402,-0.029192,-0.034478,1.004706,2.086309,-0.203899,-0.002779,-0.084924,0.208333,0.0,3.25,0.041364,0.212405,0.255136
160,98.342758,868.909973,0.627292,0.641392,0.666667,0.0,0.231439,53816.0,0.307799,0.588179,0.1331,0.241713,-0.044313,0.238895,14.665062,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.439021,-0.02808,-0.025896,-0.007713,-0.190641,-0.189512,-0.031098,-0.021945,0.678956,-0.087064,-0.139218,-0.028463,-0.033797,1.009315,2.051091,-0.195228,-0.004288,-0.088279,0.125,0.0,3.291667,0.035729,0.205256,0.205734
161,104.019753,912.469971,0.644171,0.671897,0.347826,0.043478,0.230238,52377.0,0.326891,0.602951,0.134476,0.252784,-0.04437,0.246953,14.440321,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.459341,-0.030282,-0.029663,-0.005395,-0.198844,-0.19501,-0.031039,-0.022249,0.707977,-0.085902,-0.135896,-0.029086,-0.034007,1.023161,2.205995,-0.200873,-0.003862,-0.068338,0.173913,0.0,3.347826,0.032778,0.192943,0.191184
162,95.436348,847.51001,0.605313,0.595202,0.583333,0.0,0.22945,54059.0,0.301885,0.558114,0.116027,0.230679,-0.041395,0.219453,14.72573,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.416842,-0.02592,-0.023038,-0.010472,-0.166076,-0.175679,-0.029154,-0.020238,0.628109,-0.08188,-0.129149,-0.026043,-0.030502,0.904288,1.965834,-0.180878,-0.002982,-0.099206,0.125,0.0,2.333333,0.031874,0.224051,0.227837
163,97.872536,865.75,0.635727,0.640664,0.428571,0.095238,0.228546,56261.0,0.315722,0.588748,0.123545,0.242187,-0.041906,0.2379,14.529895,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.44927,-0.027675,-0.024721,-0.006063,-0.171433,-0.188651,-0.03113,-0.022167,0.652136,-0.086796,-0.152191,-0.028657,-0.030828,1.026747,2.105024,-0.194773,-0.002447,-0.085219,0.047619,0.0,2.619048,0.033616,0.207325,0.176971
164,98.041771,862.640015,0.666415,0.657367,0.708333,0.083333,0.227976,54280.0,0.318565,0.595848,0.128895,0.268651,-0.04678,0.286661,14.55384,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.44197,-0.027103,-0.024795,-0.008758,-0.188405,-0.185683,-0.032791,-0.022538,0.667953,-0.091448,-0.156355,-0.030871,-0.033198,0.991478,2.066172,-0.193791,-0.003763,-0.146215,0.083333,0.0,2.833333,0.034055,0.194408,0.213452
165,99.334381,870.390015,0.616306,0.624382,0.666667,0.083333,0.226972,53918.0,0.301915,0.548436,0.127297,0.244396,-0.043137,0.253195,14.607738,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.428516,-0.026235,-0.026259,-0.010056,-0.18791,-0.176533,-0.030285,-0.021302,0.6661,-0.085939,-0.142009,-0.026432,-0.033383,0.965548,2.068276,-0.182311,-0.002956,-0.11849,0.083333,0.0,2.583333,0.028019,0.213957,0.253866
166,112.764793,975.880005,0.691545,0.672615,0.545455,0.090909,0.226382,52660.0,0.327223,0.617892,0.136981,0.273592,-0.047235,0.279992,14.442962,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.461514,-0.028245,-0.027262,-0.006275,-0.196889,-0.190418,-0.032388,-0.022504,0.716234,-0.088237,-0.153474,-0.029225,-0.035068,1.041947,2.212658,-0.197901,-0.003128,-0.113402,0.090909,0.0,6.227273,0.033213,0.199848,0.179082
167,108.144196,920.619995,0.677721,0.667476,0.583333,0.0,0.225128,53559.0,0.307288,0.584477,0.131579,0.245615,-0.043338,0.256977,14.51576,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.454924,-0.028148,-0.024449,-0.005551,-0.185023,-0.183654,-0.02924,-0.021895,0.693529,-0.082889,-0.138513,-0.026603,-0.033232,1.088932,2.224837,-0.190436,-0.002768,-0.069663,0.0,0.0,3.833333,0.030056,0.197365,0.207052
168,101.257774,874.01001,0.651674,0.64477,1.083333,0.0,0.224064,53602.0,0.317121,0.573189,0.124427,0.249828,-0.042543,0.246838,14.668509,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.437479,-0.026783,-0.026615,-0.007887,-0.175323,-0.176224,-0.02987,-0.021306,0.652195,-0.085287,-0.143573,-0.026672,-0.031421,0.960194,2.101067,-0.182721,-0.002754,-0.076231,0.25,0.0,6.041667,0.035831,0.188911,0.229616
169,108.9841,941.830017,0.682493,0.68366,0.333333,0.041667,0.223313,53644.0,0.343624,0.598294,0.142517,0.279668,-0.046287,0.270452,14.510081,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.473628,-0.030193,-0.032914,-0.003655,-0.19659,-0.189187,-0.030834,-0.022357,0.739311,-0.084351,-0.138933,-0.027802,-0.035044,0.985242,2.32988,-0.196187,-0.003578,-0.073247,0.083333,0.0,3.958333,0.030946,0.202179,0.17734
170,109.852669,934.23999,0.675998,0.681856,0.75,0.0,0.222523,49750.0,0.310816,0.575879,0.131788,0.255244,-0.043809,0.270547,14.584869,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.461494,-0.029136,-0.027172,-0.004906,-0.181869,-0.182047,-0.030121,-0.021831,0.703846,-0.081892,-0.138552,-0.027635,-0.032666,1.116093,2.297021,-0.188797,-0.004252,-0.099876,0.125,0.0,5.375,0.035933,0.204637,0.184646
171,104.12558,899.799988,0.679645,0.668049,0.583333,0.041667,0.221157,53324.0,0.337951,0.601561,0.137089,0.267409,-0.044764,0.256033,14.492653,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.458745,-0.029644,-0.033535,-0.005685,-0.195277,-0.17892,-0.029755,-0.021612,0.709733,-0.082687,-0.13804,-0.028026,-0.034495,0.959414,2.25733,-0.186625,-0.003425,-0.096009,0.125,0.0,5.0,0.036195,0.213645,0.181891
172,115.720024,962.349976,0.687535,0.696449,0.541667,0.0,0.219673,52849.0,0.317596,0.557908,0.131304,0.252607,-0.04222,0.261254,14.214746,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.469631,-0.029741,-0.030355,-0.004161,-0.178822,-0.180969,-0.029033,-0.02189,0.707333,-0.077077,-0.134632,-0.026869,-0.032377,1.094745,2.408731,-0.18741,-0.00318,-0.077346,0.041667,0.0,4.875,0.030217,0.18858,0.183246
173,104.162079,885.909973,0.680884,0.664404,0.541667,0.0,0.218666,53558.0,0.327782,0.574086,0.130132,0.254685,-0.04316,0.258461,14.146724,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.454406,-0.027258,-0.027399,-0.004995,-0.178144,-0.175106,-0.02803,-0.021401,0.69396,-0.077861,-0.14142,-0.026267,-0.032546,0.991183,2.270715,-0.182042,-0.003966,-0.083674,0.125,0.0,4.583333,0.027127,0.189023,0.194181
174,111.563538,946.23999,0.692582,0.680093,0.583333,0.0,0.217618,54149.0,0.343984,0.610434,0.142072,0.284569,-0.047002,0.279915,14.246319,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.470931,-0.029782,-0.031158,-0.004909,-0.194239,-0.179797,-0.030514,-0.022001,0.738019,-0.082814,-0.140776,-0.028008,-0.035419,0.983138,2.337883,-0.187719,-0.00333,-0.085869,0.125,0.0,5.541667,0.028167,0.191821,0.187607
175,112.231377,942.450012,0.681933,0.673418,0.5,0.0,0.21662,50611.0,0.320256,0.568759,0.127701,0.263047,-0.042412,0.274581,14.147682,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.462721,-0.027812,-0.029601,-0.005125,-0.177252,-0.174654,-0.027804,-0.02134,0.690973,-0.077906,-0.139164,-0.025848,-0.032419,1.053012,2.352854,-0.182216,-0.003023,-0.06134,0.125,0.0,4.5,0.034315,0.215948,0.172998
176,107.710846,908.369995,0.667166,0.676477,0.583333,0.041667,0.215743,52986.0,0.312684,0.582963,0.123911,0.238703,-0.042794,0.242483,14.166865,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.45557,-0.028383,-0.027496,-0.005198,-0.176023,-0.171546,-0.029649,-0.021621,0.679401,-0.079854,-0.137295,-0.027308,-0.032164,1.069189,2.263438,-0.178417,-0.003249,-0.062574,0.083333,0.0,5.25,0.030514,0.206439,0.171871
177,110.213181,924.059998,0.702785,0.668375,0.541667,0.041667,0.215087,53411.0,0.31928,0.571676,0.132272,0.256339,-0.043653,0.262449,14.157889,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.460478,-0.02806,-0.027226,-0.00505,-0.182547,-0.171758,-0.029761,-0.021597,0.698887,-0.079324,-0.144054,-0.026322,-0.032281,1.066181,2.345412,-0.179498,-0.003161,-0.102557,0.083333,0.0,4.791667,0.030385,0.211466,0.16587
178,103.740105,874.929993,0.630185,0.619058,0.75,0.25,0.213969,53292.0,0.302954,0.5584,0.122134,0.238331,-0.041878,0.23769,14.119116,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.432826,-0.026386,-0.026092,-0.007948,-0.171465,-0.159656,-0.027764,-0.019918,0.66591,-0.076456,-0.134658,-0.025567,-0.031248,0.975911,2.141982,-0.16635,-0.002903,-0.073564,0.25,0.0,5.333333,0.037573,0.224363,0.206473
179,110.961639,926.940002,0.702906,0.662286,0.458333,0.0,0.212906,50139.0,0.316174,0.567904,0.131511,0.248732,-0.042888,0.260586,14.053808,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.459453,-0.027288,-0.027389,-0.004854,-0.17787,-0.168855,-0.028879,-0.021843,0.68804,-0.079341,-0.145998,-0.026776,-0.032085,1.07479,2.3381,-0.176903,-0.003238,-0.084701,0.208333,0.0,4.583333,0.032136,0.206307,0.185651
180,108.255859,908.02002,0.681673,0.691021,1.0,0.041667,0.21265,53616.0,0.315272,0.577242,0.137026,0.260237,-0.044696,0.276328,14.279384,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.462785,-0.027447,-0.027113,-0.005614,-0.180325,-0.168902,-0.028495,-0.021644,0.716055,-0.079413,-0.142546,-0.025732,-0.033299,1.087329,2.337148,-0.176582,-0.003707,-0.106065,0.208333,0.0,6.041667,0.03494,0.208068,0.186829
181,114.679466,946.219971,0.720087,0.708283,0.416667,0.041667,0.211832,52706.0,0.332045,0.583733,0.141663,0.273437,-0.045518,0.286173,13.957731,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.478274,-0.028911,-0.031359,-0.002511,-0.186782,-0.17303,-0.029509,-0.022305,0.740573,-0.077796,-0.141903,-0.02662,-0.034217,1.082752,2.46228,-0.181147,-0.003449,-0.090283,0.083333,0.0,6.5,0.031918,0.216059,0.140658
182,113.215096,936.77002,0.696041,0.686546,0.541667,0.0,0.210342,53057.0,0.329406,0.589718,0.131592,0.258663,-0.043604,0.260719,14.1341,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.47546,-0.029306,-0.029339,-0.003763,-0.17958,-0.170064,-0.029272,-0.0218,0.715847,-0.079438,-0.141484,-0.026456,-0.032966,1.072299,2.43841,-0.177818,-0.002327,-0.06075,0.291667,0.0,6.041667,0.032745,0.221687,0.143412
183,110.466446,922.669983,0.698367,0.701332,0.416667,0.0,0.209715,50668.0,0.326596,0.585961,0.13657,0.261223,-0.043731,0.265556,14.084591,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.475959,-0.029081,-0.0317,-0.002658,-0.177391,-0.169092,-0.029389,-0.021994,0.710976,-0.077815,-0.141889,-0.027228,-0.032679,1.099766,2.455065,-0.177152,-0.003446,-0.114673,0.125,0.0,6.875,0.031438,0.204483,0.154862
