iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
8017,101.030159,518.460022,0.409708,0.434325,0.0,0.0,0.054497,79877.0,0.068852,0.121448,0.091918,0.171355,-0.027303,0.347376,6.673553,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.258251,-0.073865,-0.003575,-0.035692,0.0,-0.035902,-0.008272,-0.006629,-0.012659,0.430059,-0.018889,-0.048933,-0.004008,-0.012091,0.972701,2.304539,-0.03692,-0.000532,-0.069779,0.0,4.708333,0.023593,0.079449,0.143335
8018,105.642342,541.530029,0.451091,0.462358,0.0,0.0,0.05442,80953.0,0.079922,0.133181,0.107242,0.21318,-0.036053,0.397954,6.735357,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.270251,-0.07305,-0.007689,-0.04083,0.0,-0.047986,-0.009622,-0.008949,-0.016249,0.446737,-0.021584,-0.059682,-0.004301,-0.016849,1.002644,2.388558,-0.048192,-0.0006,-0.094072,0.0,4.291667,0.021221,0.067377,0.145151
8019,108.921524,558.159973,0.470696,0.465793,0.0,0.0,0.054289,81539.0,0.072879,0.135317,0.099037,0.174585,-0.029716,0.369336,6.6909,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.281208,-0.075027,-0.004838,-0.036055,-0.000167,-0.039658,-0.008913,-0.006699,-0.013311,0.479963,-0.020792,-0.052473,-0.003711,-0.013978,1.062901,2.507384,-0.038331,-0.000527,-0.08829,0.041667,4.0,0.019742,0.087609,0.156198
8020,114.918045,588.830017,0.478582,0.496133,0.0,0.0,0.054193,80172.0,0.078218,0.148166,0.104939,0.187537,-0.031272,0.382634,6.715023,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.294252,-0.082369,-0.003574,-0.026008,0.0,-0.040049,-0.009538,-0.007728,-0.014427,0.4973,-0.023217,-0.057997,-0.004634,-0.013307,1.110499,2.601514,-0.041172,-0.000318,-0.056411,0.0,4.583333,0.019608,0.081953,0.112013
8021,117.430908,613.429993,0.497262,0.506719,0.0,0.0,0.054182,79864.0,0.086734,0.148598,0.105524,0.209437,-0.036803,0.39329,6.72825,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.306252,-0.091893,-0.007133,-0.044023,0.0,-0.047537,-0.01048,-0.009584,-0.016814,0.506869,-0.023474,-0.062297,-0.00508,-0.015802,1.14005,2.718306,-0.050196,-0.000587,-0.109837,0.0,4.458333,0.019324,0.082869,0.125296
8022,122.557709,635.679993,0.516814,0.553831,0.0,0.0,0.054258,79146.0,0.08444,0.147931,0.114342,0.210977,-0.034028,0.438975,6.723262,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.318253,-0.09386,-0.004564,-0.045311,0.0,-0.04601,-0.010022,-0.008273,-0.015563,0.545773,-0.022889,-0.059468,-0.004923,-0.016128,1.19982,2.84593,-0.045973,-0.00066,-0.18606,0.0,3.875,0.022662,0.080858,0.137022
8023,127.954102,660.030029,0.554393,0.556168,0.0,0.0,0.054206,82132.0,0.09099,0.159577,0.123327,0.225413,-0.038107,0.447028,6.75014,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.330307,-0.091626,-0.006791,-0.043695,0.0,-0.050242,-0.01099,-0.009433,-0.017222,0.551612,-0.024803,-0.065228,-0.004667,-0.01635,1.239821,2.939556,-0.050257,-0.000618,-0.129131,0.0,4.043478,0.017195,0.085297,0.130475
8024,130.931412,684.799988,0.566173,0.568824,0.0,0.0,0.054207,81918.0,0.094352,0.16882,0.117127,0.238042,-0.040638,0.457726,6.746779,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.342068,-0.1005,-0.006382,-0.046738,0.0,-0.052679,-0.011647,-0.010423,-0.01895,0.569824,-0.026406,-0.070565,-0.005637,-0.017535,1.283291,3.031991,-0.055392,-0.000701,-0.169969,0.0,5.043478,0.022055,0.089336,0.136043
8025,137.559814,709.679993,0.601418,0.598187,0.0,0.0,0.054324,76905.0,0.090865,0.169707,0.123352,0.226726,-0.03919,0.46161,6.713268,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.354253,-0.106834,-0.006058,-0.038728,0.0,-0.050272,-0.011471,-0.009276,-0.017664,0.600289,-0.025846,-0.064254,-0.005117,-0.016141,1.339045,3.161592,-0.051885,-0.00055,-0.130133,0.0,4.25,0.018702,0.074763,0.125609
8026,140.645889,734.630005,0.59355,0.630448,0.0,0.0,0.054362,75132.0,0.09883,0.175883,0.131889,0.25185,-0.043159,0.501166,6.748415,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.366286,-0.110131,-0.007125,-0.053033,0.0,-0.055339,-0.012122,-0.01046,-0.01929,0.611994,-0.026896,-0.069708,-0.00542,-0.017335,1.377428,3.265396,-0.057404,-0.000693,-0.1575,0.0,4.608696,0.020066,0.067109,0.117768
8027,143.627625,749.690002,0.60993,0.617922,0.041667,0.0,0.054399,75648.0,0.106948,0.181112,0.149782,0.275757,-0.047293,0.537726,6.725786,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.376387,-0.105171,-0.009116,-0.055331,-0.000208,-0.060047,-0.013012,-0.011994,-0.021186,0.629175,-0.029352,-0.076803,-0.00595,-0.019343,1.409514,3.343046,-0.063406,-0.000861,-0.201459,0.0,4.208333,0.018648,0.074464,0.131308
8028,147.314697,771.48999,0.641833,0.649051,0.0,0.0,0.054443,76080.0,0.106038,0.185256,0.146218,0.258863,-0.045045,0.521337,6.706725,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.390265,-0.108897,-0.007455,-0.046912,0.0,-0.054977,-0.012657,-0.010569,-0.019811,0.659117,-0.02864,-0.073968,-0.005354,-0.017775,1.465567,3.484011,-0.058351,-0.000804,-0.272913,0.0,3.869565,0.022352,0.090109,0.137724
8029,153.464264,804.880005,0.654888,0.673853,0.0,0.0,0.054383,77509.0,0.110627,0.196611,0.151748,0.26613,-0.044842,0.540662,6.761339,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.402254,-0.110797,-0.006875,-0.047539,0.0,-0.059636,-0.013006,-0.010886,-0.02031,0.686681,-0.030399,-0.081567,-0.006586,-0.020737,1.507122,3.575674,-0.059263,-0.000895,-0.266705,0.0,4.083333,0.024488,0.093691,0.155853
8030,160.520218,828.429993,0.690602,0.714216,0.0,0.0,0.054454,87649.0,0.111919,0.194144,0.15008,0.261898,-0.043534,0.528539,6.763489,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.414505,-0.116604,-0.005858,-0.047382,0.0,-0.055124,-0.012817,-0.009948,-0.018865,0.698318,-0.02962,-0.075625,-0.005579,-0.01806,1.554777,3.708827,-0.057554,-0.000687,-0.162419,0.0,4.45,0.018102,0.083583,0.11883
8031,164.83728,853.929993,0.716705,0.721404,0.041667,0.041667,0.054668,79641.0,0.114762,0.204494,0.156263,0.268172,-0.045659,0.572796,6.717453,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.426126,-0.115379,-0.005781,-0.053042,-0.000152,-0.05906,-0.013356,-0.010333,-0.020788,0.729933,-0.031873,-0.081684,-0.005773,-0.021155,1.602506,3.797326,-0.058189,-0.000937,-0.21774,0.0,4.416667,0.02009,0.082662,0.12581
8032,169.647156,877.340027,0.719888,0.741322,0.0,0.0,0.054865,79829.0,0.118818,0.207569,0.162578,0.302371,-0.050613,0.603677,6.734561,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.438255,-0.119612,-0.009489,-0.064603,0.0,-0.065733,-0.014481,-0.012694,-0.023013,0.739351,-0.032384,-0.086405,-0.006514,-0.021716,1.645189,3.907407,-0.068213,-0.000705,-0.196372,0.0,4.541667,0.020597,0.080188,0.121689
8033,169.907913,900.450012,0.726776,0.767578,0.0,0.0,0.054856,79902.0,0.123416,0.211407,0.179301,0.322919,-0.051466,0.634148,6.721165,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.449945,-0.120955,-0.008841,-0.070083,-0.000193,-0.064735,-0.014779,-0.012925,-0.02285,0.759832,-0.033598,-0.0886,-0.006402,-0.020659,1.691618,4.011523,-0.069314,-0.001283,-0.465353,0.043478,4.695652,0.019218,0.093344,0.149821
8034,176.036514,925.559998,0.754905,0.766528,0.0,0.0,0.054996,79758.0,0.132394,0.223965,0.178273,0.317972,-0.052607,0.629914,6.761707,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.462256,-0.127046,-0.007721,-0.063172,0.0,-0.070497,-0.015183,-0.013088,-0.023285,0.779949,-0.035827,-0.093321,-0.006965,-0.023058,1.722508,4.103134,-0.069837,-0.000991,-0.361187,0.0,4.25,0.019511,0.087232,0.120403
8035,180.766922,948.869995,0.780536,0.821004,0.0,0.0,0.054897,78078.0,0.130771,0.224563,0.172085,0.3256,-0.055526,0.630256,6.732929,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.474256,-0.137796,-0.010769,-0.059884,0.0,-0.070523,-0.015615,-0.013931,-0.025111,0.791016,-0.034589,-0.092945,-0.006455,-0.021479,1.773152,4.234889,-0.074762,-0.001405,-0.381547,0.0,4.583333,0.018235,0.071092,0.104722
8036,185.19548,974.210022,0.786402,0.810561,0.0,0.0,0.055021,79265.0,0.13181,0.234923,0.174797,0.321803,-0.055335,0.635079,6.742336,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.486256,-0.136128,-0.009577,-0.057169,0.0,-0.072423,-0.015944,-0.013549,-0.025424,0.814297,-0.036778,-0.097293,-0.007348,-0.023652,1.823623,4.325344,-0.073685,-0.000771,-0.358903,0.0,4.583333,0.018217,0.065473,0.118661
8037,186.903076,1000.0,0.820575,0.832407,0.0,0.0,0.055077,78559.0,0.139221,0.242069,0.189807,0.346619,-0.056802,0.697356,6.803157,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497507,-0.138939,-0.007953,-0.070791,0.0,-0.0745,-0.016234,-0.01408,-0.025693,0.839586,-0.037977,-0.100534,-0.007295,-0.02515,1.860443,4.422507,-0.074818,-0.000998,-0.409907,0.0,35.041668,0.019164,0.074678,0.110735
8038,189.855804,1000.0,0.829573,0.841603,0.0,0.0,0.055141,81445.0,0.141884,0.239056,0.181682,0.343194,-0.058979,0.680641,6.761512,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145159,-0.010323,-0.058651,0.0,-0.073702,-0.016387,-0.014573,-0.026678,0.833706,-0.038685,-0.101075,-0.008707,-0.022993,1.867266,4.448633,-0.077271,-0.001071,-0.346282,0.0,3.954545,0.020968,0.08436,0.121542
8039,185.664886,1000.0,0.791787,0.828879,0.0,0.0,0.05528,77321.0,0.142348,0.239672,0.187414,0.343377,-0.057386,0.67284,6.736392,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.135685,-0.009782,-0.071304,0.0,-0.077233,-0.016299,-0.013936,-0.027038,0.835286,-0.039468,-0.105585,-0.007452,-0.026447,1.867681,4.441936,-0.076528,-0.000919,-0.494194,0.0,4.5,0.022291,0.086672,0.156095
