iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7799,152.596893,978.169983,0.785891,0.771966,0.25,0.0,0.103394,37527.0,0.266727,0.391679,0.150379,0.286528,-0.052955,0.495863,9.642735,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.480919,-0.161708,-0.015001,0.0,-0.002257,-0.109788,-0.044326,-0.014817,-0.029554,0.766616,-0.126967,-0.185,-0.014812,-0.029355,1.590302,3.588341,-0.115474,-0.112739,-0.359492,0.083333,0.041667,5.0,0.159912,0.133193,0.151514
7800,153.043777,964.039978,0.797314,0.783006,0.125,0.041667,0.103127,36788.0,0.296459,0.384478,0.145348,0.285617,-0.051377,0.484713,9.784039,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.485616,-0.161387,-0.018429,0.0,-0.001643,-0.106378,-0.044769,-0.014818,-0.028621,0.758223,-0.114689,-0.182202,-0.01477,-0.028427,1.566918,3.64452,-0.115831,-0.0034,-0.422951,0.125,0.125,4.875,0.186541,0.133537,0.172419
7801,147.016373,933.75,0.771116,0.759117,0.208333,0.0,0.103101,38911.0,0.275884,0.380584,0.132138,0.276015,-0.050144,0.454667,9.791153,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.462919,-0.156715,-0.01645,0.0,-0.00456,-0.103888,-0.042975,-0.014697,-0.028706,0.726014,-0.133538,-0.207653,-0.017275,-0.026838,1.493506,3.445997,-0.113013,-0.009327,-0.26847,0.291667,0.166667,4.625,0.177176,0.133395,0.17057
7802,153.970062,963.23999,0.764319,0.759399,0.291667,0.0,0.10324,36928.0,0.266602,0.386535,0.139547,0.27863,-0.052592,0.439462,9.864945,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.4698,-0.150723,-0.013026,0.0,-0.003726,-0.107216,-0.044534,-0.015928,-0.031204,0.740847,-0.127555,-0.198318,-0.015542,-0.028493,1.529213,3.462196,-0.118785,-0.005884,-0.198704,0.041667,0.125,4.333333,0.206152,0.136236,0.175606
7803,152.477158,967.840027,0.768828,0.785999,0.25,0.125,0.103127,39087.0,0.29574,0.391255,0.138041,0.290268,-0.052585,0.481878,9.70557,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.476068,-0.160942,-0.015896,0.0,-0.002588,-0.109481,-0.044393,-0.015986,-0.029947,0.745451,-0.127668,-0.208512,-0.015773,-0.027924,1.530581,3.538816,-0.119104,-0.003117,-0.29768,0.083333,0.125,4.583333,0.197696,0.132386,0.172638
7804,145.690643,913.299988,0.76269,0.750819,0.291667,0.0,0.102934,38627.0,0.263992,0.375764,0.13056,0.257428,-0.04758,0.42862,9.971407,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.459334,-0.150501,-0.009951,0.0,-0.003712,-0.101583,-0.04222,-0.013812,-0.027775,0.741412,-0.128051,-0.194201,-0.014693,-0.027301,1.505857,3.419636,-0.108517,-0.018805,-0.244875,0.208333,0.125,4.416667,0.171805,0.15411,0.171786
7805,147.588654,927.390015,0.778947,0.763304,0.333333,0.0,0.102859,37871.0,0.261902,0.381839,0.137898,0.277149,-0.050875,0.475003,9.817897,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.468206,-0.157444,-0.012389,0.0,-0.003345,-0.106574,-0.043055,-0.014919,-0.029345,0.744861,-0.126516,-0.196589,-0.014802,-0.028072,1.551408,3.485103,-0.11342,-0.005784,-0.350747,0.208333,0.25,4.5,0.182669,0.142136,0.170521
7806,150.146118,950.23999,0.79186,0.783329,0.25,0.0,0.102739,34876.0,0.322001,0.391279,0.149873,0.314975,-0.056555,0.507042,9.836949,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.478624,-0.152719,-0.015969,0.0,-0.002946,-0.116904,-0.044736,-0.016249,-0.030892,0.748423,-0.12667,-0.199337,-0.016116,-0.030038,1.480928,3.552906,-0.122223,-0.004681,-0.226111,0.125,0.041667,4.333333,0.17666,0.130877,0.156141
7807,156.897598,983.26001,0.814219,0.806325,0.041667,0.083333,0.102931,38895.0,0.26153,0.397623,0.150065,0.317616,-0.056704,0.541625,9.998848,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.489776,-0.17136,-0.012058,0.0,-0.00131,-0.118025,-0.045922,-0.016928,-0.031568,0.784991,-0.125884,-0.1967,-0.017361,-0.031079,1.634233,3.639419,-0.12451,-0.009785,-0.293719,0.083333,0.083333,5.291667,0.183934,0.119495,0.139199
7808,149.895309,933.090027,0.778783,0.77296,0.208333,0.041667,0.102725,52636.0,0.232274,0.385446,0.150135,0.301305,-0.052137,0.517914,9.880492,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.470347,-0.15083,-0.00988,0.0,-0.002602,-0.107165,-0.043888,-0.015197,-0.029632,0.754206,-0.128254,-0.209772,-0.015846,-0.02723,1.599553,3.475323,-0.114701,-0.003146,-0.268549,0.125,0.125,4.208333,0.175451,0.127606,0.154045
7809,154.746033,958.76001,0.765877,0.7727,0.041667,0.0,0.102821,48157.0,0.286635,0.377359,0.144574,0.276829,-0.048732,0.470301,9.780021,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.473089,-0.153031,-0.011454,0.0,-0.001974,-0.097728,-0.042427,-0.01322,-0.027661,0.747375,-0.113041,-0.173516,-0.013287,-0.027482,1.536382,3.555665,-0.108066,-0.004579,-0.22573,0.166667,0.125,4.541667,0.194113,0.125402,0.125374
7810,150.563629,941.580017,0.783513,0.76116,0.291667,0.0,0.102744,52445.0,0.257376,0.376094,0.161213,0.302307,-0.053203,0.509753,9.818213,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.472064,-0.1467,-0.008243,0.0,-0.002671,-0.108893,-0.043573,-0.014775,-0.029061,0.75044,-0.125219,-0.200223,-0.013635,-0.02698,1.580196,3.508643,-0.11483,-0.014445,-0.356218,0.083333,0.166667,4.458333,0.194499,0.130566,0.181433
7811,153.504517,972.299988,0.818012,0.794478,0.166667,0.0,0.102648,52530.0,0.298658,0.390193,0.149259,0.297961,-0.053851,0.499569,9.857859,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486233,-0.158604,-0.01465,0.0,-0.001794,-0.10821,-0.045441,-0.016375,-0.030264,0.766949,-0.123014,-0.199157,-0.014507,-0.026899,1.569711,3.625506,-0.120278,-0.00415,-0.440298,0.125,0.166667,4.5,0.199814,0.134413,0.143058
7812,147.323135,930.52002,0.775932,0.774784,0.166667,0.0,0.102721,52433.0,0.290611,0.384567,0.138734,0.282583,-0.052267,0.475235,10.063765,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.467749,-0.155296,-0.01253,0.0,-0.003155,-0.111428,-0.043505,-0.015442,-0.030378,0.747416,-0.122036,-0.189972,-0.015605,-0.031894,1.498123,3.473092,-0.114683,-0.004624,-0.341453,0.208333,0.125,4.083333,0.209473,0.120449,0.159988
7813,153.029449,957.400024,0.794425,0.784479,0.041667,0.0,0.102564,47582.0,0.256221,0.378867,0.138137,0.284896,-0.050546,0.487292,9.858864,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.478081,-0.15745,-0.012256,0.0,-0.001877,-0.104024,-0.043254,-0.014031,-0.029311,0.750933,-0.119271,-0.186668,-0.014791,-0.02789,1.588756,3.578349,-0.113275,-0.005733,-0.368187,0.166667,0.125,4.625,0.184941,0.10949,0.136545
7814,145.077179,913.619995,0.744225,0.737204,0.416667,0.125,0.102514,52793.0,0.271318,0.37478,0.140843,0.290157,-0.052431,0.495101,9.996483,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.454317,-0.145691,-0.01431,0.0,-0.005057,-0.114943,-0.042622,-0.015807,-0.029625,0.71112,-0.141866,-0.211849,-0.01737,-0.028836,1.475448,3.351953,-0.113357,-0.004743,-0.257775,0.166667,0.125,4.291667,0.184067,0.139302,0.201024
7815,149.017288,940.390015,0.76946,0.766704,0.5,0.0,0.102409,52510.0,0.306545,0.390548,0.148395,0.300597,-0.055307,0.481862,9.921462,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.46582,-0.153004,-0.014189,0.0,-0.004278,-0.1149,-0.043841,-0.016064,-0.030333,0.745829,-0.127565,-0.20184,-0.016079,-0.030956,1.459027,3.437552,-0.119205,-0.003656,-0.323714,0.25,0.25,4.833333,0.197462,0.1374,0.192178
7816,145.842148,916.549988,0.748377,0.7454,0.291667,0.0,0.102326,52932.0,0.282952,0.364412,0.131792,0.257919,-0.045926,0.45419,9.860981,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.452972,-0.144371,-0.011126,0.0,-0.003187,-0.098227,-0.041257,-0.013412,-0.027202,0.722837,-0.118193,-0.185219,-0.014005,-0.027351,1.47275,3.384267,-0.10257,-0.005387,-0.256133,0.125,0.166667,4.291667,0.162084,0.128468,0.148289
7817,150.592178,944.330017,0.76864,0.770377,0.208333,0.041667,0.102158,52871.0,0.300291,0.390626,0.146966,0.301616,-0.052913,0.504068,9.752494,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.473638,-0.153931,-0.01458,0.0,-0.002161,-0.113638,-0.044125,-0.015463,-0.029432,0.750403,-0.130911,-0.212763,-0.016314,-0.030911,1.508294,3.512904,-0.115268,-0.004281,-0.298318,0.166667,0.208333,4.875,0.190279,0.128544,0.158222
7818,151.672516,953.309998,0.794081,0.783937,0.208333,0.0,0.102079,47800.0,0.272887,0.377336,0.144774,0.313892,-0.055878,0.523213,9.801933,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.480678,-0.161237,-0.013517,0.0,-0.002095,-0.116049,-0.044413,-0.016427,-0.030518,0.760875,-0.120926,-0.19335,-0.015887,-0.028861,1.567558,3.601195,-0.122598,-0.00639,-0.288354,0.208333,0.208333,5.791667,0.206302,0.138601,0.165999
7819,147.287735,924.580017,0.775321,0.762883,0.333333,0.0,0.101869,52381.0,0.302088,0.374812,0.137055,0.281085,-0.051447,0.446058,9.955101,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.470393,-0.152407,-0.018512,0.0,-0.002369,-0.109041,-0.042841,-0.014854,-0.028821,0.734726,-0.114555,-0.17809,-0.015474,-0.028916,1.491531,3.53073,-0.114436,-0.002468,-0.269566,0.083333,0.291667,4.458333,0.209497,0.146372,0.161876
7820,157.000229,980.809998,0.824409,0.797898,0.166667,0.0,0.102253,48453.0,0.308414,0.394479,0.142762,0.302374,-0.053234,0.48859,9.916027,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486659,-0.162719,-0.015743,0.0,-0.002278,-0.111282,-0.045355,-0.016128,-0.030112,0.764305,-0.126017,-0.201488,-0.016184,-0.028029,1.546523,3.63008,-0.121792,-0.004471,-0.354129,0.125,0.083333,4.166667,0.19661,0.11821,0.156878
7821,137.882675,881.27002,0.726502,0.714827,0.375,0.083333,0.102429,37681.0,0.281813,0.363977,0.136121,0.268163,-0.04891,0.443987,9.941488,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.445526,-0.140826,-0.014607,0.0,-0.005784,-0.103317,-0.040996,-0.014151,-0.027309,0.695455,-0.127434,-0.202874,-0.015844,-0.027641,1.421366,3.3024,-0.107183,-0.007379,-0.342015,0.291667,0.083333,4.875,0.173758,0.158928,0.19691
7822,127.985046,816.280029,0.652871,0.650252,0.708333,0.125,0.102636,35003.0,0.227705,0.327624,0.115721,0.242101,-0.04422,0.397572,9.998884,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.397672,-0.137169,-0.011009,0.0,-0.010508,-0.095814,-0.036653,-0.013723,-0.02523,0.625143,-0.12825,-0.205209,-0.015391,-0.023697,1.305607,2.963649,-0.098182,-0.002866,-0.258479,0.416667,0.166667,3.625,0.182988,0.200021,0.280598
7823,149.422882,949.52002,0.790083,0.787323,0.304348,0.0,0.102624,35991.0,0.256249,0.383243,0.147189,0.289603,-0.050881,0.509973,10.042913,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.480599,-0.153021,-0.009539,0.0,-0.002625,-0.107177,-0.043148,-0.014234,-0.028718,0.774503,-0.11976,-0.19806,-0.014072,-0.028644,1.601969,3.608083,-0.111875,-0.004474,-0.441978,0.173913,0.086957,4.826087,0.168865,0.12442,0.179265
7824,148.278198,938.169983,0.771485,0.754448,0.416667,0.0,0.102623,36010.0,0.265162,0.389894,0.13454,0.275765,-0.050035,0.471549,10.184097,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.467735,-0.150345,-0.012891,0.0,-0.00481,-0.1071,-0.042893,-0.014901,-0.029506,0.742905,-0.132929,-0.203676,-0.016183,-0.029653,1.536372,3.459201,-0.112232,-0.003233,-0.30379,0.083333,0.166667,3.833333,0.15992,0.141336,0.189015
7825,151.471878,960.099976,0.767839,0.761382,0.130435,0.0,0.10241,35812.0,0.303053,0.375416,0.140584,0.294376,-0.05198,0.483173,10.015933,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.468933,-0.151122,-0.014499,0.0,-0.003292,-0.110027,-0.04353,-0.015209,-0.03011,0.735266,-0.12532,-0.210692,-0.015214,-0.030009,1.493099,3.499,-0.114974,-0.0051,-0.367123,0.086957,0.130435,4.043478,0.197761,0.129959,0.179192
7826,147.891388,943.419983,0.770024,0.754114,0.166667,0.041667,0.10255,36443.0,0.301019,0.383791,0.148954,0.307108,-0.054292,0.507465,10.033898,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.472634,-0.157425,-0.019312,0.0,-0.003131,-0.113494,-0.043579,-0.015706,-0.030229,0.740631,-0.124953,-0.203636,-0.016957,-0.029423,1.501425,3.515044,-0.117954,-0.003563,-0.402089,0.25,0.041667,4.291667,0.211524,0.142753,0.170364
7827,148.57222,932.820007,0.763893,0.760629,0.291667,0.0,0.102408,34738.0,0.24967,0.372663,0.136989,0.27862,-0.051386,0.466143,9.76615,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.463721,-0.157351,-0.010871,0.0,-0.003411,-0.107944,-0.042094,-0.014905,-0.029225,0.734315,-0.119937,-0.193335,-0.0146,-0.02871,1.543941,3.476393,-0.113682,-0.002831,-0.316073,0.166667,0.333333,4.416667,0.197711,0.127039,0.164652
7828,148.009827,947.73999,0.768677,0.76897,0.208333,0.0,0.10239,34963.0,0.252033,0.386374,0.149537,0.311428,-0.05687,0.499986,9.825403,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.471701,-0.163185,-0.014044,0.0,-0.002988,-0.114798,-0.043844,-0.016616,-0.030624,0.731398,-0.137335,-0.209225,-0.016846,-0.027358,1.5495,3.495846,-0.123252,-0.013595,-0.340764,0.083333,0.208333,3.833333,0.228194,0.12672,0.158918
7829,151.872375,938.159973,0.793494,0.785284,0.291667,0.041667,0.10236,42198.0,0.297907,0.37802,0.141473,0.277557,-0.04957,0.446601,9.9604,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.474905,-0.149622,-0.0108,0.0,-0.004457,-0.09573,-0.042609,-0.014321,-0.027934,0.759027,-0.123904,-0.204659,-0.013579,-0.024802,1.516175,3.58028,-0.11218,-0.003827,-0.25741,0.125,0.208333,3.833333,0.146925,0.138903,0.190201
7830,150.486099,930.159973,0.734279,0.740699,0.375,0.0,0.102383,51923.0,0.248349,0.356003,0.137527,0.268711,-0.049298,0.446596,10.016136,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.450371,-0.143762,-0.011904,0.0,-0.003864,-0.100259,-0.04098,-0.014052,-0.027441,0.717933,-0.11211,-0.17661,-0.014,-0.025753,1.492998,3.378477,-0.10893,-0.002278,-0.292788,0.208333,0.166667,14.166667,0.207522,0.119335,0.170335
7831,138.739563,875.900024,0.758089,0.748249,0.5,0.0,0.102479,47430.0,0.242879,0.367949,0.133517,0.291461,-0.052455,0.495064,9.87583,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.456421,-0.157289,-0.012278,0.0,-0.004363,-0.111447,-0.042231,-0.0153,-0.028881,0.713206,-0.121054,-0.192606,-0.015362,-0.02678,1.519473,3.407818,-0.116341,-0.011773,-0.323575,0.166667,0.166667,3.666667,0.212731,0.139948,0.189652
7832,150.890518,947.700012,0.772787,0.798288,0.208333,0.0,0.102572,49702.0,0.275121,0.396541,0.137322,0.292682,-0.053258,0.478538,9.705519,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.482587,-0.170519,-0.013352,0.0,-0.001958,-0.111777,-0.04412,-0.016166,-0.030491,0.755292,-0.125577,-0.190966,-0.016434,-0.028086,1.577278,3.598993,-0.118726,-0.004069,-0.252765,0.125,0.25,4.583333,0.182367,0.113169,0.161252
7833,149.148865,943.859985,0.783025,0.775553,0.217391,0.0,0.102519,49086.0,0.288,0.394664,0.131863,0.270531,-0.04932,0.454577,9.848854,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.478044,-0.164321,-0.012442,0.0,-0.002642,-0.107027,-0.042971,-0.014351,-0.029095,0.748338,-0.12266,-0.189567,-0.014608,-0.028523,1.555559,3.599038,-0.113699,-0.011866,-0.327853,0.130435,0.086957,4.695652,0.167744,0.116159,0.145877
7834,148.529633,929.72998,0.768293,0.764029,0.416667,0.083333,0.102397,50624.0,0.268453,0.381735,0.134017,0.273827,-0.049872,0.470633,9.712048,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.468439,-0.156883,-0.012089,0.0,-0.003815,-0.10749,-0.04226,-0.014855,-0.028929,0.742749,-0.126572,-0.196688,-0.015529,-0.029971,1.539663,3.513109,-0.111331,-0.004177,-0.290439,0.166667,0.125,5.0,0.16408,0.128949,0.189462
7835,147.894394,921.5,0.766019,0.761625,0.25,0.0,0.10227,47564.0,0.251968,0.377293,0.140449,0.290762,-0.053715,0.477396,9.805809,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.472063,-0.157588,-0.012545,0.0,-0.002544,-0.111679,-0.043621,-0.015733,-0.031137,0.748072,-0.118166,-0.17945,-0.013771,-0.027602,1.565348,3.552556,-0.122018,-0.008045,-0.32794,0.125,0.208333,4.541667,0.217792,0.147968,0.153083
7836,150.511368,943.140015,0.783853,0.772979,0.125,0.0,0.102166,51320.0,0.237051,0.38637,0.151649,0.305226,-0.054586,0.515513,9.805895,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.474096,-0.154488,-0.012315,0.0,-0.002393,-0.113599,-0.043787,-0.016227,-0.031456,0.7474,-0.128238,-0.223153,-0.0161,-0.027918,1.601972,3.525953,-0.119645,-0.004406,-0.379898,0.166667,0.25,5.125,0.221029,0.129909,0.153161
7837,150.48349,947.460022,0.773812,0.76444,0.25,0.0,0.102154,49328.0,0.27706,0.389269,0.142201,0.287572,-0.052858,0.471649,9.964276,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.473636,-0.157388,-0.013771,0.0,-0.003911,-0.10837,-0.04308,-0.014978,-0.029493,0.752382,-0.12837,-0.190518,-0.016095,-0.028492,1.519373,3.540572,-0.115443,-0.004467,-0.256212,0.208333,0.125,4.416667,0.177754,0.140549,0.184071
7838,152.323914,956.200012,0.791538,0.78528,0.333333,0.041667,0.102578,49949.0,0.259289,0.382452,0.137667,0.285255,-0.050208,0.504639,9.906151,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.47369,-0.157524,-0.013103,0.0,-0.003963,-0.105172,-0.042211,-0.014223,-0.028537,0.759891,-0.118863,-0.185845,-0.015588,-0.029275,1.578777,3.540726,-0.110109,-0.003178,-0.284121,0.125,0.041667,4.875,0.158211,0.136667,0.188826
7839,154.411133,969.469971,0.764778,0.75552,0.208333,0.083333,0.102447,52366.0,0.232329,0.379276,0.137503,0.283532,-0.052095,0.474649,9.945589,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.464067,-0.155843,-0.013896,0.0,-0.002716,-0.109426,-0.04271,-0.016184,-0.029425,0.736132,-0.129034,-0.214373,-0.015935,-0.028464,1.571919,3.457791,-0.115558,-0.009983,-0.35893,0.083333,0.291667,5.291667,0.188768,0.120132,0.164097
7840,148.37236,931.369995,0.773655,0.758579,0.375,0.041667,0.102489,46797.0,0.281073,0.369941,0.135457,0.280729,-0.0502,0.479844,9.858709,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.46619,-0.15682,-0.010976,0.0,-0.003196,-0.10138,-0.042336,-0.01469,-0.028976,0.730569,-0.123288,-0.196115,-0.015147,-0.027627,1.506683,3.498235,-0.111502,-0.003619,-0.269333,0.083333,0.125,4.791667,0.169856,0.115255,0.170663
7841,150.497772,950.559998,0.786278,0.781828,0.333333,0.0,0.102248,46810.0,0.283083,0.387954,0.135348,0.280359,-0.050995,0.474607,9.975113,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.479886,-0.157234,-0.017192,0.0,-0.002508,-0.10633,-0.043118,-0.01488,-0.02994,0.751574,-0.11671,-0.186323,-0.01476,-0.028751,1.567182,3.593606,-0.112501,-0.002289,-0.356704,0.125,0.125,4.75,0.175048,0.128987,0.173263
7842,149.665451,956.47998,0.794955,0.776825,0.208333,0.0,0.102426,38501.0,0.283982,0.388222,0.145555,0.287585,-0.052279,0.473355,10.082801,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.475908,-0.151261,-0.012121,0.0,-0.003222,-0.10696,-0.043843,-0.015823,-0.029966,0.751245,-0.127336,-0.215176,-0.014638,-0.027381,1.544024,3.544854,-0.117002,-0.011653,-0.383141,0.291667,0.125,4.791667,0.200911,0.131086,0.169377
7843,156.91452,968.690002,0.772603,0.773417,0.25,0.125,0.102232,34952.0,0.267001,0.377029,0.14329,0.289979,-0.053828,0.469898,10.008872,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.47122,-0.154445,-0.01325,0.0,-0.003117,-0.113979,-0.043142,-0.015945,-0.030302,0.747119,-0.122004,-0.200099,-0.0166,-0.028307,1.538319,3.520853,-0.117826,-0.003032,-0.270629,0.125,0.125,5.041667,0.179171,0.135907,0.170561
7844,150.231018,943.23999,0.796322,0.772935,0.25,0.041667,0.102175,37069.0,0.274068,0.391223,0.137839,0.29717,-0.053749,0.506993,9.890303,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.477228,-0.167895,-0.009632,0.0,-0.003508,-0.106579,-0.043367,-0.016139,-0.029054,0.762286,-0.123257,-0.198941,-0.015194,-0.027835,1.559632,3.562528,-0.115785,-0.006078,-0.39621,0.166667,0.0,4.166667,0.165133,0.146751,0.18469
7845,149.987396,938.169983,0.795539,0.768154,0.25,0.0,0.102132,37753.0,0.241108,0.381281,0.140929,0.285892,-0.051926,0.475054,9.948881,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.47506,-0.153085,-0.011459,0.0,-0.002946,-0.104894,-0.043371,-0.015982,-0.030071,0.73573,-0.12291,-0.206869,-0.015603,-0.025754,1.598644,3.551128,-0.116642,-0.003715,-0.375527,0.166667,0.166667,4.291667,0.184649,0.144535,0.144372
7846,148.067261,935.159973,0.76031,0.758108,0.291667,0.125,0.102133,34462.0,0.246149,0.382282,0.135998,0.286572,-0.054421,0.471124,9.955502,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.464584,-0.155598,-0.010774,0.0,-0.004194,-0.109699,-0.043347,-0.016649,-0.030795,0.726972,-0.124944,-0.206027,-0.016592,-0.026935,1.542057,3.454315,-0.120026,-0.003807,-0.330269,0.208333,0.125,4.5,0.18399,0.148292,0.181059
7847,156.729446,961.890015,0.802247,0.78431,0.25,0.0,0.10166,36231.0,0.248995,0.383483,0.140749,0.294649,-0.053968,0.513305,9.868368,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.479363,-0.161169,-0.013325,0.0,-0.002335,-0.110194,-0.042829,-0.014887,-0.02988,0.756298,-0.11561,-0.184995,-0.015715,-0.028416,1.603483,3.60489,-0.114996,-0.005256,-0.324437,0.125,0.166667,4.875,0.180424,0.133228,0.148905
7848,149.599014,939.48999,0.787987,0.776589,0.25,0.041667,0.101452,36537.0,0.27848,0.385856,0.147501,0.298533,-0.054128,0.497916,9.901939,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.473197,-0.152638,-0.013812,0.0,-0.002381,-0.112201,-0.04344,-0.015786,-0.03053,0.749221,-0.125306,-0.195868,-0.014963,-0.028375,1.540564,3.535721,-0.118443,-0.012128,-0.366556,0.0,0.208333,4.333333,0.203012,0.114065,0.166073
7849,150.072021,944.570007,0.772807,0.780924,0.416667,0.0,0.101487,34465.0,0.290676,0.383792,0.14602,0.308747,-0.056064,0.509615,10.060587,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.475828,-0.156657,-0.01435,0.0,-0.003391,-0.11936,-0.043964,-0.016887,-0.031317,0.747754,-0.128062,-0.216456,-0.015863,-0.029776,1.532288,3.547071,-0.121982,-0.022128,-0.283792,0.208333,0.083333,4.958333,0.184034,0.139147,0.170067
7850,151.22345,932.859985,0.763316,0.731689,0.333333,0.0,0.101657,41504.0,0.24737,0.367255,0.135165,0.278316,-0.050208,0.498501,9.955025,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.460024,-0.146614,-0.010745,0.0,-0.004544,-0.107778,-0.042313,-0.014904,-0.028905,0.743955,-0.124128,-0.199045,-0.014413,-0.02779,1.539209,3.440472,-0.112054,-0.003936,-0.232105,0.166667,0.125,4.166667,0.190222,0.157675,0.206409
7851,151.902115,944.789978,0.786526,0.762821,0.333333,0.0,0.101638,53759.0,0.251882,0.377475,0.147213,0.309853,-0.055347,0.527711,9.859987,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.472695,-0.156177,-0.011053,0.0,-0.003958,-0.110558,-0.043333,-0.016101,-0.030849,0.747246,-0.121455,-0.180044,-0.015258,-0.027117,1.57649,3.552934,-0.122048,-0.005171,-0.491761,0.166667,0.125,4.541667,0.234807,0.139804,0.144058
7852,150.484482,950.789978,0.801982,0.761696,0.166667,0.0,0.101796,54004.0,0.310796,0.375264,0.141264,0.296505,-0.054883,0.479601,9.719446,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.469875,-0.161006,-0.012383,0.0,-0.00246,-0.113638,-0.042573,-0.015304,-0.030548,0.747502,-0.115561,-0.181909,-0.015376,-0.029493,1.461262,3.522947,-0.116338,-0.004038,-0.325623,0.166667,0.125,4.0,0.182684,0.148382,0.155149
7853,151.643845,946.289978,0.764118,0.77228,0.347826,0.0,0.101656,48378.0,0.247444,0.381651,0.142756,0.287723,-0.052904,0.48799,9.870871,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.473028,-0.150433,-0.009927,0.0,-0.003246,-0.110785,-0.043261,-0.01647,-0.030654,0.756655,-0.131841,-0.213385,-0.015536,-0.026953,1.594045,3.524044,-0.117224,-0.002506,-0.24656,0.043478,0.173913,4.391304,0.184713,0.124501,0.184631
