iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
1530,78.69651,505.820007,0.421276,0.432358,0.833333,0.916667,0.055306,42510.0,0.145945,0.186935,0.044149,0.141413,-0.02559,0.222291,12.73556,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.267603,-0.127533,-0.011129,-0.021608,-0.088074,-0.011129,-0.010501,-0.022013,0.402555,-0.070921,-0.073911,-0.015148,-0.020672,0.726567,2.156009,-0.047701,-0.001703,-0.078772,1.666667,0.0,2.375,0.055066,0.260333,0.281381
1531,86.478439,559.320007,0.424725,0.433986,0.833333,0.75,0.055742,41587.0,0.171906,0.188702,0.044061,0.140066,-0.024009,0.218565,12.95834,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.274539,-0.128996,-0.01899,-0.019442,-0.091903,-0.010245,-0.009448,-0.020696,0.410287,-0.058471,-0.066733,-0.01422,-0.023418,0.756536,2.222435,-0.042752,-0.001873,-0.085412,1.291667,0.0,2.708333,0.0546,0.225739,0.273473
1532,92.885521,581.570007,0.459587,0.460226,1.333333,0.625,0.055898,42008.0,0.152474,0.201614,0.047869,0.160028,-0.026847,0.256694,12.770537,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.301169,-0.143952,-0.021572,-0.020015,-0.099187,-0.011871,-0.01114,-0.023137,0.452323,-0.078511,-0.090855,-0.016538,-0.024352,0.857051,2.456252,-0.050187,-0.003108,-0.09088,1.416667,0.0,3.041667,0.062663,0.263997,0.323721
1533,99.062218,605.349976,0.472862,0.471671,0.708333,0.833333,0.056229,41557.0,0.15099,0.208669,0.049181,0.164069,-0.027739,0.295444,12.772956,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.293868,-0.133344,-0.014553,-0.021285,-0.096248,-0.011631,-0.011062,-0.023681,0.460587,-0.068739,-0.076776,-0.014231,-0.026075,0.855211,2.38411,-0.048671,-0.001385,-0.096615,1.708333,0.0,2.791667,0.060206,0.261554,0.271062
1534,81.307495,547.450012,0.404949,0.409345,1.083333,1.125,0.056476,41697.0,0.172281,0.201228,0.034373,0.134749,-0.023156,0.203737,13.070358,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.271023,-0.134633,-0.020934,-0.022909,-0.09185,-0.010663,-0.009618,-0.02005,0.388681,-0.084065,-0.074738,-0.01595,-0.023721,0.695331,2.155604,-0.042993,-0.0043,-0.057353,1.666667,0.0,2.75,0.059402,0.266341,0.342645
1535,94.638969,613.73999,0.509155,0.52378,1.125,0.625,0.056818,41495.0,0.154408,0.219871,0.048195,0.171892,-0.029201,0.294802,12.813301,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.319243,-0.15132,-0.011391,-0.019688,-0.10552,-0.01313,-0.011811,-0.025618,0.494912,-0.08167,-0.09028,-0.01737,-0.025311,0.921301,2.595188,-0.054873,-0.002333,-0.139026,1.166667,0.0,2.375,0.060275,0.246979,0.280289
1536,91.427109,589.070007,0.473384,0.459104,1.333333,0.75,0.056967,41870.0,0.165738,0.200992,0.052158,0.169081,-0.029171,0.265375,12.980001,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.295471,-0.135043,-0.013039,-0.023495,-0.0939,-0.012333,-0.011591,-0.022726,0.446485,-0.084256,-0.088224,-0.015406,-0.02178,0.802454,2.38794,-0.052821,-0.002404,-0.155982,2.458333,0.0,2.708333,0.056783,0.301909,0.347992
1537,83.399521,522.190002,0.469994,0.472231,1.0,1.25,0.057379,42257.0,0.13943,0.184848,0.048453,0.152713,-0.027287,0.245999,12.89371,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.289487,-0.134017,-0.01012,-0.02265,-0.095625,-0.011684,-0.01144,-0.023032,0.451512,-0.065218,-0.074569,-0.015544,-0.023474,0.856917,2.377663,-0.049789,-0.001436,-0.082758,1.5,0.0,2.125,0.056626,0.242497,0.292415
1538,101.617775,646.150024,0.486537,0.475512,1.25,0.75,0.057589,42012.0,0.181163,0.233094,0.056748,0.182552,-0.030714,0.296143,12.728297,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.307616,-0.140861,-0.023235,-0.022925,-0.104189,-0.01288,-0.011757,-0.02519,0.470228,-0.084133,-0.08408,-0.016725,-0.026986,0.812809,2.442639,-0.055688,-0.006209,-0.212057,1.625,0.0,2.458333,0.060709,0.270036,0.352615
1539,93.359398,603.48999,0.479762,0.499829,1.208333,0.833333,0.057984,42412.0,0.180288,0.232196,0.049672,0.166732,-0.030161,0.260185,12.851394,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.314905,-0.151921,-0.018836,-0.022633,-0.117708,-0.013595,-0.012899,-0.025761,0.461892,-0.089326,-0.096786,-0.01957,-0.027137,0.853133,2.523258,-0.056468,-0.004269,-0.112367,1.458333,0.0,2.625,0.062029,0.261011,0.297444
1540,131.531601,821.23999,0.534758,0.542722,1.086957,0.869565,0.058329,42680.0,0.21971,0.227295,0.058519,0.187069,-0.032587,0.289154,13.026816,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.349329,-0.15574,-0.026115,-0.01851,-0.108373,-0.013899,-0.012468,-0.025882,0.521253,-0.077487,-0.087361,-0.018715,-0.02723,0.913292,2.845579,-0.058708,-0.004783,-0.15253,1.391304,0.0,20.086956,0.053361,0.213431,0.312619
1541,106.822708,670.340027,0.529413,0.529138,0.708333,1.541667,0.058717,41644.0,0.161967,0.213457,0.059542,0.187703,-0.032074,0.327733,13.043335,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.332692,-0.147844,-0.022672,-0.017256,-0.112606,-0.013457,-0.012914,-0.027123,0.51616,-0.07021,-0.090947,-0.016644,-0.026876,0.968865,2.740638,-0.057715,-0.00467,-0.234856,1.5,0.0,5.0,0.049785,0.22489,0.231619
1542,128.209763,841.5,0.653582,0.647103,0.916667,0.708333,0.058988,41712.0,0.219023,0.278994,0.064777,0.212178,-0.036748,0.34908,12.833766,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.413847,-0.190283,-0.02617,-0.010023,-0.132316,-0.016286,-0.014889,-0.032096,0.615194,-0.077743,-0.094921,-0.020899,-0.033102,1.151791,3.381141,-0.068207,-0.002645,-0.176924,1.291667,0.0,7.916667,0.04011,0.163509,0.229826
1543,103.923897,692.650024,0.573357,0.577876,1.0,1.083333,0.059301,41640.0,0.199119,0.24844,0.058521,0.190027,-0.032916,0.302724,13.1365,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.369852,-0.168946,-0.022769,-0.014781,-0.111408,-0.014905,-0.01307,-0.027355,0.554778,-0.077796,-0.095856,-0.01791,-0.027494,1.027825,3.023247,-0.061403,-0.003077,-0.215772,1.666667,0.0,6.583333,0.045457,0.192752,0.260505
1544,125.986366,797.460022,0.600709,0.611327,0.916667,1.208333,0.059554,41540.0,0.205019,0.254807,0.060999,0.191865,-0.031948,0.317808,12.854475,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.388787,-0.176125,-0.027262,-0.012536,-0.11362,-0.014985,-0.012864,-0.027732,0.595798,-0.075633,-0.094191,-0.017529,-0.028658,1.076235,3.20841,-0.059793,-0.002806,-0.139563,1.125,0.0,6.416667,0.046784,0.165648,0.239956
1545,114.046356,742.75,0.555567,0.537596,1.125,0.833333,0.059804,41033.0,0.197004,0.267316,0.057671,0.189307,-0.034095,0.302335,12.731779,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.352032,-0.15899,-0.023313,-0.017203,-0.121288,-0.014593,-0.013281,-0.028074,0.525314,-0.084801,-0.101076,-0.020748,-0.030616,0.952468,2.793563,-0.060624,-0.001943,-0.166114,1.833333,0.0,4.291667,0.058384,0.249835,0.272565
1546,104.396286,665.469971,0.537643,0.529481,1.291667,0.75,0.060096,41810.0,0.178974,0.239445,0.059424,0.175369,-0.031327,0.294755,12.877211,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.338372,-0.149375,-0.020684,-0.018125,-0.111515,-0.013834,-0.012378,-0.026129,0.51742,-0.078206,-0.09186,-0.018628,-0.028235,0.960301,2.741696,-0.055259,-0.002296,-0.141795,1.708333,0.0,4.166667,0.055764,0.234645,0.308178
1547,108.652412,690.530029,0.51509,0.541757,1.208333,1.25,0.060356,41190.0,0.203123,0.237147,0.062058,0.172895,-0.029378,0.284249,12.996122,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.343289,-0.152639,-0.027048,-0.017857,-0.101921,-0.013518,-0.011073,-0.023961,0.517637,-0.073802,-0.083623,-0.01461,-0.025969,0.924414,2.808145,-0.053649,-0.005977,-0.145424,1.458333,0.0,4.041667,0.054447,0.21467,0.274474
1548,108.26355,673.869995,0.514739,0.507027,1.291667,0.916667,0.060523,39718.0,0.188582,0.239157,0.055212,0.169669,-0.028932,0.286485,13.0387,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.335915,-0.148772,-0.02347,-0.017217,-0.107473,-0.013695,-0.011448,-0.025784,0.493464,-0.079597,-0.089235,-0.016832,-0.02729,0.942172,2.727143,-0.053705,-0.004697,-0.149997,1.333333,0.0,4.416667,0.061964,0.248272,0.305343
