iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
574,185.743332,997.950012,0.863263,0.825859,0.041667,0.0,0.055127,43473.0,0.123072,0.269149,0.150091,0.225468,-0.044743,0.607832,4.037728,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.499394,-0.144013,-0.000125,-0.000238,-0.054022,-0.017406,-0.011166,-0.032873,0.89597,-0.049557,-0.131623,-0.011171,-0.036122,1.812058,4.316219,-0.059494,-0.00055,-0.309811,0.041667,2.958333,0.018977,0.094428,0.131245
575,184.85199,994.840027,0.856721,0.804949,0.043478,0.0,0.055039,66958.0,0.126931,0.266835,0.153337,0.244629,-0.046326,0.642201,4.025848,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.496615,-0.152641,-0.004234,-0.00087,-0.056956,-0.017219,-0.011371,-0.03457,0.87934,-0.050544,-0.127976,-0.010752,-0.037316,1.78088,4.290364,-0.06286,-0.000795,-0.237155,0.0,2.73913,0.016836,0.144422,0.1242
576,185.044601,996.890015,0.861452,0.815198,0.0,0.0,0.055075,67638.0,0.116583,0.252671,0.126876,0.210872,-0.040607,0.565688,4.000794,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.159338,-0.001883,0.0,-0.049212,-0.016635,-0.010547,-0.031904,0.884561,-0.045324,-0.114327,-0.010353,-0.033759,1.81365,4.376419,-0.057667,-0.000749,-0.215397,0.0,2.772727,0.019193,0.09687,0.141581
577,184.173355,1000.0,0.876776,0.804827,0.0,0.0,0.055001,65617.0,0.12179,0.260416,0.140187,0.221448,-0.042674,0.586237,4.013283,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157177,-0.003109,0.0,-0.051912,-0.016733,-0.010702,-0.033222,0.888403,-0.048193,-0.116928,-0.011095,-0.034539,1.801694,4.339924,-0.0588,-0.000712,-0.289542,0.0,3.0,0.013561,0.072862,0.13988
578,185.986237,1000.0,0.872992,0.837357,0.0,0.0,0.054989,71037.0,0.119434,0.263645,0.142091,0.22702,-0.041815,0.59038,4.011348,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149132,-0.00207,0.0,-0.05106,-0.017011,-0.01101,-0.03275,0.895345,-0.048745,-0.124502,-0.01028,-0.033169,1.814742,4.334929,-0.059063,-0.000736,-0.251636,0.0,2.666667,0.015035,0.102044,0.12737
579,187.437683,1000.0,0.825388,0.824441,0.0,0.0,0.054882,42809.0,0.119473,0.253845,0.142031,0.232933,-0.044289,0.643282,4.017253,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15542,-0.000745,0.0,-0.051298,-0.016771,-0.010759,-0.032255,0.883874,-0.046528,-0.111616,-0.010846,-0.033808,1.805023,4.35778,-0.05904,-0.000896,-0.362119,0.0,3.181818,0.017309,0.087243,0.143997
580,188.277573,1000.0,0.872498,0.821688,0.0,0.0,0.054899,62853.0,0.122066,0.271772,0.152797,0.228303,-0.045853,0.629217,4.015656,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151135,-0.00077,0.0,-0.056428,-0.01736,-0.011342,-0.034252,0.906038,-0.050578,-0.126429,-0.011771,-0.038898,1.811366,4.314408,-0.062288,-0.000638,-0.27351,0.0,3.125,0.013911,0.096593,0.121205
581,188.908279,1000.0,0.854645,0.817503,0.0,0.0,0.054969,73896.0,0.114831,0.254729,0.134902,0.217051,-0.041003,0.602027,4.021223,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150042,-0.000299,0.0,-0.051022,-0.016304,-0.009693,-0.032426,0.89812,-0.047607,-0.113449,-0.00925,-0.037388,1.832347,4.368483,-0.056749,-0.001033,-0.238643,0.0,2.952381,0.018897,0.090013,0.134078
582,187.428299,1000.0,0.87576,0.809085,0.0,0.0,0.054976,68809.0,0.120966,0.263275,0.144272,0.234223,-0.046765,0.64228,4.036084,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152022,-0.000692,0.0,-0.055264,-0.017049,-0.011338,-0.034226,0.902437,-0.050353,-0.134428,-0.011454,-0.0368,1.819226,4.320756,-0.060751,-0.000824,-0.238808,0.0,3.318182,0.014047,0.099458,0.147711
583,187.811813,1000.0,0.857292,0.813886,0.0,0.0,0.055042,65553.0,0.120309,0.260034,0.143705,0.228261,-0.043073,0.624918,4.025195,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.498611,-0.154584,-0.001246,-0.000833,-0.052717,-0.016718,-0.010819,-0.032859,0.89976,-0.048715,-0.1173,-0.01072,-0.036209,1.803878,4.333108,-0.05864,-0.000844,-0.254009,0.041667,19.666668,0.013431,0.093782,0.117554
584,187.855286,997.690002,0.872939,0.82244,0.041667,0.0,0.054966,68989.0,0.118853,0.269539,0.145412,0.226601,-0.045028,0.625483,4.032492,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.499567,-0.15277,-0.000661,-0.000152,-0.053417,-0.01695,-0.011236,-0.033865,0.900864,-0.049546,-0.122641,-0.011659,-0.036003,1.818185,4.315402,-0.059964,-0.000865,-0.226152,0.041667,9.041667,0.015114,0.100307,0.124654
585,188.615158,1000.0,0.878084,0.834247,0.0,0.0,0.054936,45092.0,0.117663,0.254966,0.133951,0.221102,-0.041958,0.601149,4.071398,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156596,-0.001798,0.0,-0.051202,-0.016525,-0.010699,-0.032616,0.893449,-0.047106,-0.115686,-0.010746,-0.03375,1.815259,4.358402,-0.058038,-0.000723,-0.22454,0.0,10.916667,0.015919,0.090693,0.125563
586,189.708939,1000.0,0.874616,0.836554,0.0,0.0,0.054942,63433.0,0.119396,0.260689,0.140452,0.223654,-0.043779,0.60799,4.050953,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154087,-0.001339,0.0,-0.052741,-0.016667,-0.010735,-0.032993,0.896658,-0.048069,-0.119043,-0.011071,-0.035456,1.816998,4.343029,-0.058829,-0.000727,-0.221137,0.0,9.708334,0.014466,0.098519,0.125863
587,187.48819,1000.0,0.871287,0.830341,0.0,0.0,0.054868,64118.0,0.118772,0.2618,0.142881,0.22773,-0.043949,0.622375,4.081964,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153705,-0.000556,0.0,-0.052751,-0.016787,-0.010995,-0.033269,0.896682,-0.048055,-0.123612,-0.011181,-0.035276,1.822698,4.34204,-0.059076,-0.000715,-0.303685,0.0,8.791667,0.016211,0.097687,0.120108
588,186.386368,1000.0,0.855163,0.829125,0.041667,0.0,0.054747,62102.0,0.123959,0.262872,0.143913,0.236502,-0.044945,0.628606,4.058501,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.498209,-0.155117,-0.001463,-0.000152,-0.054735,-0.017086,-0.011684,-0.034408,0.890705,-0.049606,-0.127333,-0.011988,-0.036266,1.788858,4.313516,-0.062065,-0.00078,-0.267359,0.0,8.083334,0.018087,0.092879,0.127771
589,188.684464,1000.0,0.862925,0.838245,0.0,0.0,0.054752,65469.0,0.121913,0.266682,0.144278,0.227592,-0.043318,0.609655,4.095436,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151624,-0.001458,0.0,-0.053925,-0.016879,-0.011019,-0.033135,0.895147,-0.048961,-0.123894,-0.011146,-0.036417,1.811169,4.325273,-0.058856,-0.000922,-0.248777,0.0,7.833333,0.016141,0.093192,0.1272
590,185.798187,1000.0,0.86156,0.832143,0.0,0.0,0.054671,46654.0,0.122883,0.267238,0.141707,0.231352,-0.044023,0.618867,4.056526,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154705,-0.002126,0.0,-0.054117,-0.01717,-0.011319,-0.033673,0.899062,-0.050572,-0.128259,-0.011099,-0.036625,1.806398,4.317073,-0.060111,-0.000714,-0.31712,0.0,7.458333,0.015601,0.091483,0.125899
591,188.955734,1000.0,0.866805,0.829666,0.0,0.0,0.054626,70414.0,0.119072,0.259717,0.143703,0.229665,-0.043661,0.625519,4.062109,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152851,-0.001352,0.0,-0.052032,-0.016563,-0.010836,-0.03318,0.897548,-0.048283,-0.120381,-0.010801,-0.034585,1.812755,4.345966,-0.0588,-0.000767,-0.238796,0.0,6.416667,0.0175,0.099308,0.126774
592,187.228745,1000.0,0.875039,0.827835,0.0,0.0,0.054467,69465.0,0.121646,0.263256,0.147551,0.245367,-0.046054,0.67287,4.082363,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157786,-0.000788,0.0,-0.056312,-0.017106,-0.011379,-0.034913,0.899092,-0.049564,-0.129416,-0.011244,-0.036689,1.815194,4.328454,-0.062189,-0.000776,-0.358694,0.0,6.833333,0.015201,0.096851,0.139361
593,187.345795,1000.0,0.857403,0.827924,0.0,0.0,0.054411,71127.0,0.121086,0.260471,0.134251,0.225372,-0.044181,0.61865,4.084236,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156739,-0.001848,0.0,-0.054137,-0.016904,-0.01122,-0.034406,0.891497,-0.048998,-0.124001,-0.011713,-0.035446,1.803737,4.335307,-0.060565,-0.000719,-0.284336,0.0,6.625,0.019046,0.113294,0.137384
594,187.360718,1000.0,0.863158,0.832371,0.0,0.0,0.054281,71244.0,0.117385,0.256732,0.130368,0.218516,-0.041868,0.5974,4.072618,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.159826,-0.001686,0.0,-0.052605,-0.016632,-0.011116,-0.034127,0.890996,-0.0474,-0.117406,-0.01148,-0.03437,1.821401,4.351796,-0.059072,-0.000902,-0.283168,0.0,5.521739,0.018788,0.09974,0.116292
595,187.812408,1000.0,0.871479,0.828508,0.0,0.0,0.054147,70195.0,0.126225,0.262135,0.156625,0.244968,-0.04434,0.648476,4.080857,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147443,-0.003193,0.0,-0.054516,-0.017042,-0.011482,-0.033375,0.892689,-0.049467,-0.128699,-0.011196,-0.03666,1.797526,4.331139,-0.05986,-0.000956,-0.264851,0.0,4.666667,0.015176,0.111993,0.136633
596,188.073227,1000.0,0.868648,0.826897,0.0,0.0,0.054185,47224.0,0.118087,0.267382,0.148718,0.23469,-0.04432,0.645108,4.086433,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148256,-0.001069,0.0,-0.052412,-0.016796,-0.010904,-0.033808,0.90337,-0.048973,-0.123177,-0.011177,-0.034339,1.827562,4.329978,-0.059735,-0.000938,-0.346371,0.0,4.833333,0.015421,0.091367,0.13377
597,185.538681,1000.0,0.844375,0.813653,0.0,0.0,0.054216,70011.0,0.123812,0.261387,0.144927,0.235806,-0.045113,0.640321,4.089692,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155215,-0.000581,0.0,-0.052808,-0.01678,-0.011214,-0.033594,0.895895,-0.04862,-0.121451,-0.011072,-0.033574,1.806417,4.338678,-0.060463,-0.000929,-0.346469,0.0,4.833333,0.017001,0.101016,0.129787
598,186.715271,1000.0,0.872348,0.82457,0.0,0.0,0.054103,70251.0,0.117832,0.264881,0.147965,0.246117,-0.045226,0.6681,4.091424,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.1581,-0.001496,0.0,-0.052872,-0.016637,-0.011591,-0.033984,0.896923,-0.046941,-0.115374,-0.010854,-0.035662,1.824915,4.347184,-0.061338,-0.000957,-0.324842,0.0,3.958333,0.014995,0.100207,0.107435
599,183.397064,1000.0,0.863055,0.81938,0.0,0.0,0.054055,70734.0,0.130819,0.276453,0.13884,0.227813,-0.04398,0.577509,4.091434,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.164694,-0.002816,0.0,-0.057542,-0.016615,-0.011222,-0.034286,0.888554,-0.048633,-0.121127,-0.011385,-0.041209,1.762115,4.317133,-0.060326,-0.000869,-0.297027,0.0,4.458333,0.016121,0.099007,0.108305
600,188.820297,1000.0,0.863827,0.834458,0.0,0.0,0.054082,67251.0,0.12131,0.258385,0.155793,0.245863,-0.045522,0.655454,4.050187,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142773,-0.001023,0.0,-0.054796,-0.016831,-0.011486,-0.034681,0.896526,-0.048076,-0.123937,-0.009743,-0.03483,1.820987,4.341131,-0.060995,-0.000919,-0.234248,0.0,4.291667,0.016898,0.107739,0.129211
601,184.893478,990.460022,0.854767,0.825779,0.041667,0.0,0.05396,67346.0,0.119289,0.260407,0.14348,0.229336,-0.043265,0.614753,4.052506,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.495033,-0.152453,-0.003177,-0.000417,-0.052075,-0.01628,-0.010758,-0.032565,0.891086,-0.048414,-0.122043,-0.011099,-0.033833,1.791798,4.294082,-0.058808,-0.000577,-0.286704,0.0,4.125,0.017881,0.097196,0.140351
602,187.14975,1000.0,0.863633,0.837685,0.0,0.0,0.05396,42859.0,0.118675,0.274503,0.133177,0.213317,-0.042374,0.565614,4.057238,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154305,-0.001503,0.0,-0.053153,-0.016471,-0.010868,-0.033471,0.889619,-0.048204,-0.121305,-0.011331,-0.03591,1.818174,4.331493,-0.059347,-0.000621,-0.163012,0.0,3.565217,0.01513,0.072005,0.12515
603,188.668625,997.669983,0.840378,0.834789,0.041667,0.0,0.053996,66220.0,0.11754,0.257304,0.14475,0.232072,-0.043816,0.639202,4.073233,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.498788,-0.147517,-0.000168,-0.000417,-0.051945,-0.016172,-0.010502,-0.032708,0.899327,-0.045329,-0.118335,-0.01133,-0.035611,1.808902,4.357438,-0.058055,-0.000872,-0.315219,0.0,3.75,0.01681,0.07567,0.1183
604,189.243805,997.5,0.863393,0.798163,0.0,0.0,0.053918,64585.0,0.117892,0.255319,0.144043,0.227664,-0.042816,0.625915,4.102396,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.498264,-0.155366,-0.00139,-0.000556,-0.051322,-0.015901,-0.010818,-0.032504,0.890822,-0.046974,-0.117645,-0.01131,-0.033549,1.808706,4.344318,-0.057334,-0.000809,-0.176197,0.041667,4.208333,0.015772,0.097734,0.131202
605,186.685577,997.5,0.876163,0.839244,0.0,0.0,0.053865,66524.0,0.121391,0.265386,0.142721,0.236052,-0.044238,0.595919,4.078086,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153776,-0.000951,0.0,-0.054254,-0.016762,-0.011529,-0.034303,0.887412,-0.047776,-0.125423,-0.010662,-0.034939,1.810558,4.335613,-0.061821,-0.000574,-0.205261,0.0,3.583333,0.014181,0.101111,0.135661
606,188.762589,1000.0,0.882541,0.835453,0.0,0.0,0.053838,67770.0,0.115908,0.253215,0.14038,0.214453,-0.0405,0.562665,4.098107,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151149,-0.002304,0.0,-0.050059,-0.015723,-0.009924,-0.031461,0.899363,-0.044089,-0.111688,-0.010058,-0.03505,1.825774,4.385803,-0.055455,-0.000787,-0.230026,0.0,3.166667,0.014311,0.079634,0.099986
607,186.199585,1000.0,0.847992,0.827476,0.0,0.0,0.053854,47880.0,0.12271,0.253943,0.13514,0.226872,-0.042531,0.622959,4.084108,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156271,-0.002045,0.0,-0.053805,-0.016141,-0.010633,-0.033105,0.886645,-0.046612,-0.120962,-0.011501,-0.035301,1.795478,4.356785,-0.058075,-0.000893,-0.321699,0.0,3.52381,0.018381,0.101338,0.112478
608,184.713379,1000.0,0.867609,0.817345,0.0,0.0,0.053854,69434.0,0.123466,0.278905,0.129601,0.211153,-0.041363,0.549275,4.061754,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.163081,-0.005473,0.0,-0.053826,-0.016007,-0.010638,-0.032469,0.891554,-0.04579,-0.11654,-0.010867,-0.038742,1.790003,4.330911,-0.057859,-0.001121,-0.323586,0.0,2.956522,0.014546,0.084764,0.14939
609,186.537613,1000.0,0.869611,0.82555,0.0,0.0,0.053978,71898.0,0.124694,0.271922,0.135055,0.220823,-0.043376,0.577549,4.065094,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157067,-0.001805,0.0,-0.054031,-0.016753,-0.011581,-0.033476,0.892131,-0.050507,-0.123401,-0.011683,-0.036484,1.801457,4.314622,-0.05981,-0.000617,-0.143779,0.0,3.285714,0.014806,0.107008,0.13445
610,189.102982,1000.0,0.874035,0.834717,0.0,0.0,0.053901,62107.0,0.117556,0.258913,0.139826,0.232682,-0.045029,0.641813,4.065171,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154341,-0.000403,0.0,-0.053823,-0.016289,-0.011141,-0.033618,0.894513,-0.047401,-0.120519,-0.013109,-0.036872,1.823272,4.351656,-0.058944,-0.000817,-0.223025,0.0,4.086957,0.016286,0.091439,0.123817
611,187.176712,1000.0,0.850507,0.830791,0.0,0.0,0.053859,74553.0,0.126184,0.265679,0.141654,0.244845,-0.045661,0.627762,4.037819,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.158845,-0.002423,0.0,-0.055149,-0.017017,-0.012632,-0.03606,0.887955,-0.049468,-0.124538,-0.011936,-0.036155,1.789565,4.3193,-0.063153,-0.000757,-0.350523,0.0,3.227273,0.01625,0.099722,0.117598
612,189.228088,1000.0,0.867071,0.832706,0.0,0.0,0.053926,72317.0,0.115171,0.252225,0.139551,0.216816,-0.040312,0.563383,4.033329,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149523,-0.002863,0.0,-0.047333,-0.01575,-0.010498,-0.0312,0.890019,-0.043513,-0.112689,-0.009437,-0.029969,1.831599,4.393666,-0.056372,-0.000607,-0.234829,0.0,3.304348,0.016574,0.092481,0.142434
613,185.171524,990.609985,0.863743,0.84593,0.0,0.0,0.053811,48885.0,0.12041,0.253647,0.13963,0.239248,-0.045656,0.640096,4.039546,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.492885,-0.161032,-0.000666,-0.000606,-0.052004,-0.016066,-0.010892,-0.032937,0.887825,-0.048485,-0.117924,-0.011331,-0.032447,1.763999,4.281138,-0.060431,-0.001061,-0.321247,0.045455,3.136364,0.015104,0.086981,0.096238
614,187.936356,1000.0,0.866977,0.817214,0.0,0.0,0.053793,71482.0,0.125923,0.260769,0.150952,0.248538,-0.048848,0.667393,4.025668,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15461,-0.00205,0.0,-0.056901,-0.016873,-0.01222,-0.035669,0.899505,-0.048599,-0.138689,-0.012349,-0.034291,1.793316,4.332118,-0.063638,-0.000734,-0.227811,0.0,3.458333,0.0159,0.098932,0.101745
615,186.939728,1000.0,0.861679,0.808493,0.0,0.0,0.053666,73741.0,0.122773,0.262108,0.142781,0.237693,-0.043343,0.621338,4.014215,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152861,-0.001979,0.0,-0.051295,-0.016516,-0.01113,-0.033291,0.88919,-0.049076,-0.12327,-0.010769,-0.033467,1.798631,4.339285,-0.05939,-0.000638,-0.2678,0.0,3.363636,0.014635,0.098229,0.130724
616,186.265182,1000.0,0.841757,0.810759,0.0,0.0,0.053608,70738.0,0.119267,0.251672,0.145724,0.223096,-0.042187,0.580303,3.988369,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147669,-0.010198,0.0,-0.051113,-0.016112,-0.010757,-0.032269,0.874214,-0.044896,-0.112053,-0.009676,-0.034469,1.813051,4.378179,-0.057987,-0.000717,-0.239954,0.0,2.791667,0.016322,0.10012,0.119639
617,187.004349,994.210022,0.848833,0.820681,0.0,0.0,0.053623,71962.0,0.119568,0.257656,0.141365,0.221143,-0.042352,0.606115,3.986526,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.487923,-0.150197,-0.001643,-0.001667,-0.052817,-0.016106,-0.010682,-0.032181,0.872114,-0.047895,-0.121882,-0.010248,-0.036095,1.76369,4.237199,-0.056205,-0.00098,-0.313967,0.041667,2.666667,0.016834,0.112432,0.113546
618,187.412827,994.210022,0.856351,0.812378,0.0,0.0,0.053606,76338.0,0.114734,0.254068,0.145799,0.22945,-0.042615,0.635034,4.029076,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153005,-0.000101,0.0,-0.050354,-0.01571,-0.010398,-0.031555,0.901696,-0.044913,-0.108853,-0.01049,-0.033432,1.834414,4.375819,-0.056738,-0.000909,-0.321336,0.0,2.904762,0.018191,0.092903,0.153112
619,188.385101,1000.0,0.892174,0.839646,0.0,0.0,0.053579,49455.0,0.119165,0.264867,0.132655,0.22316,-0.043699,0.602564,4.040555,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.162929,-0.000791,0.0,-0.053527,-0.016267,-0.011305,-0.033207,0.900648,-0.046134,-0.12542,-0.011487,-0.038292,1.817817,4.355672,-0.059648,-0.000907,-0.204735,0.0,3.15,0.014822,0.099529,0.151747
620,189.547516,1000.0,0.875983,0.838883,0.0,0.0,0.053569,71647.0,0.113577,0.26649,0.131552,0.231286,-0.046511,0.636357,4.045906,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.172865,-0.000209,0.0,-0.05377,-0.016455,-0.011359,-0.033481,0.897187,-0.046618,-0.111109,-0.011318,-0.034523,1.818963,4.351022,-0.062147,-0.000573,-0.186808,0.0,2.541667,0.012318,0.063929,0.080044
621,189.675964,1000.0,0.851651,0.809574,0.0,0.0,0.053587,74528.0,0.111608,0.243401,0.140909,0.227122,-0.041543,0.643442,4.061896,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14658,-0.001409,0.0,-0.0507,-0.015631,-0.010174,-0.031649,0.893589,-0.042058,-0.1151,-0.009377,-0.033874,1.841008,4.410705,-0.055597,-0.000772,-0.23603,0.0,3.136364,0.012148,0.094876,0.133909
622,187.917511,1000.0,0.861524,0.816428,0.0,0.0,0.053606,70482.0,0.120664,0.268142,0.142858,0.237203,-0.046066,0.630814,4.030401,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.16411,-0.001209,0.0,-0.056632,-0.016318,-0.011698,-0.03443,0.899872,-0.047621,-0.12014,-0.011632,-0.038258,1.816438,4.331529,-0.061771,-0.000915,-0.254647,0.0,3.291667,0.015903,0.081893,0.131735
623,186.126053,988.75,0.833248,0.812785,0.047619,0.0,0.053525,75888.0,0.123315,0.246994,0.145506,0.235463,-0.043222,0.632108,4.029576,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.490558,-0.148936,-0.006441,-0.001587,-0.049401,-0.015876,-0.011353,-0.032412,0.874863,-0.046862,-0.113947,-0.010736,-0.030281,1.732257,4.278789,-0.058531,-0.000675,-0.190162,0.095238,2.952381,0.016264,0.11261,0.14663
624,186.752594,998.73999,0.861078,0.81929,0.0,0.0,0.053582,73551.0,0.127478,0.270758,0.134557,0.245539,-0.047195,0.647695,3.998487,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.499045,-0.165413,-0.003503,-0.000606,-0.056802,-0.016968,-0.012321,-0.035534,0.885435,-0.050485,-0.125843,-0.013127,-0.036878,1.77703,4.305365,-0.064794,-0.000823,-0.221185,0.045455,3.727273,0.017669,0.108499,0.117045
625,188.474899,1000.0,0.860109,0.820794,0.041667,0.0,0.05354,46628.0,0.114231,0.2581,0.128068,0.230539,-0.044717,0.647131,4.039797,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.499562,-0.165326,-0.001099,-3.6e-05,-0.053485,-0.015886,-0.011333,-0.033935,0.892806,-0.044451,-0.104677,-0.011776,-0.035838,1.81758,4.368523,-0.059543,-0.00079,-0.272726,0.0,20.125,0.017453,0.109429,0.142828
626,186.750412,1000.0,0.861499,0.828541,0.0,0.0,0.05345,70186.0,0.121369,0.256556,0.150158,0.238036,-0.045125,0.652118,4.038076,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151821,-0.001305,0.0,-0.054412,-0.016199,-0.011183,-0.033964,0.902672,-0.046878,-0.121912,-0.01114,-0.035048,1.80352,4.359303,-0.059374,-0.000878,-0.28005,0.0,11.083334,0.016971,0.094311,0.120573
627,187.934753,1000.0,0.865913,0.832152,0.0,0.0,0.053438,69860.0,0.119086,0.257803,0.14839,0.234081,-0.043853,0.626958,4.000171,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.499479,-0.148437,-0.00199,-0.000185,-0.051856,-0.016204,-0.011053,-0.033152,0.893847,-0.047107,-0.118504,-0.010622,-0.033226,1.810834,4.350121,-0.058926,-0.000876,-0.287462,0.041667,10.541667,0.015458,0.105628,0.124048
628,188.517838,1000.0,0.857415,0.823462,0.0,0.0,0.053501,70367.0,0.117808,0.259346,0.146559,0.231553,-0.043831,0.636579,3.989435,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149972,-0.001893,0.0,-0.052381,-0.016249,-0.011062,-0.03361,0.897674,-0.047131,-0.119276,-0.010691,-0.033464,1.822033,4.353634,-0.058667,-0.000765,-0.33164,0.0,9.291667,0.016522,0.098612,0.124675
629,190.231033,1000.0,0.881383,0.837302,0.0,0.0,0.053354,70302.0,0.11654,0.256685,0.152459,0.233421,-0.044308,0.645678,3.986952,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149017,-0.000515,0.0,-0.052233,-0.016087,-0.011218,-0.033314,0.903393,-0.046585,-0.116598,-0.011226,-0.034538,1.823399,4.363132,-0.058357,-0.000834,-0.278804,0.0,8.416667,0.01516,0.094287,0.121812
630,188.878845,1000.0,0.863152,0.833624,0.0,0.0,0.053267,69978.0,0.120031,0.256025,0.14188,0.23462,-0.043316,0.626372,3.997803,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152667,-0.003064,0.0,-0.052421,-0.015974,-0.011181,-0.033078,0.892363,-0.046155,-0.114112,-0.010883,-0.033881,1.808991,4.36441,-0.058775,-0.000924,-0.250019,0.0,7.833333,0.015324,0.089959,0.127358
631,188.779861,1000.0,0.865463,0.835263,0.0,0.0,0.053214,43153.0,0.116514,0.250415,0.144949,0.232718,-0.043641,0.627077,3.997104,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155662,-0.002216,0.0,-0.050833,-0.015999,-0.011215,-0.032659,0.89173,-0.045726,-0.113289,-0.010497,-0.032806,1.814873,4.375178,-0.059007,-0.00076,-0.282233,0.0,8.291667,0.016016,0.088641,0.124893
