iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
265,164.908356,1000.0,0.882234,0.856426,0.0,0.0,0.109148,64010.0,0.177843,0.416519,0.108379,0.222644,-0.045605,0.49377,4.729925,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.047681,-0.012384,0.0,-0.087851,-0.060873,-0.019131,-0.029751,0.81395,-0.04995,-0.111933,-0.021669,-0.055459,1.69416,3.495756,-0.097024,-0.001173,-0.173901,0.0,4.708333,0.015735,0.089978,0.101988
266,164.916733,1000.0,0.882822,0.875151,0.0,0.0,0.108313,64670.0,0.180005,0.424182,0.123429,0.239604,-0.050809,0.535433,4.693105,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.04752,-0.008246,0.0,-0.094788,-0.061049,-0.020112,-0.031079,0.837878,-0.050829,-0.123844,-0.02314,-0.058552,1.691652,3.478601,-0.10174,-0.00104,-0.21973,0.0,4.833333,0.015959,0.082395,0.105719
267,164.760178,1000.0,0.863296,0.844999,0.0,0.0,0.107688,66130.0,0.172677,0.422341,0.10826,0.226095,-0.04783,0.517594,4.719097,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.050666,-0.009975,0.0,-0.088291,-0.060844,-0.019493,-0.030786,0.807863,-0.053102,-0.117985,-0.022958,-0.053915,1.710757,3.476792,-0.10171,-0.001333,-0.172522,0.0,3.913043,0.017455,0.090479,0.11304
268,163.442871,995.219971,0.882091,0.843479,0.0,0.0,0.107153,64186.0,0.17109,0.418656,0.106418,0.22991,-0.049032,0.525588,4.696563,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.49668,-0.053753,-0.008615,-0.000556,-0.090688,-0.059616,-0.019843,-0.031373,0.82288,-0.053474,-0.116011,-0.023408,-0.055955,1.698009,3.470588,-0.103698,-0.001348,-0.29431,0.041667,5.333333,0.014982,0.09887,0.105731
269,165.554733,1000.0,0.870684,0.85986,0.0,0.0,0.106691,65260.0,0.174366,0.413867,0.117529,0.232815,-0.048174,0.519914,4.704667,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.051719,-0.006422,0.0,-0.08457,-0.059329,-0.020093,-0.031886,0.814949,-0.053728,-0.128449,-0.021738,-0.049565,1.707814,3.515851,-0.104947,-0.001106,-0.194145,0.0,4.166667,0.016263,0.099222,0.105988
270,163.177338,998.210022,0.874157,0.848247,0.041667,0.0,0.106159,53840.0,0.170858,0.402438,0.11762,0.23301,-0.047686,0.537163,4.669074,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.498757,-0.054046,-0.007973,-0.000556,-0.085216,-0.058636,-0.018869,-0.031125,0.837277,-0.053132,-0.122055,-0.02054,-0.053217,1.712627,3.548577,-0.104248,-0.001143,-0.325842,0.0,4.166667,0.014689,0.10125,0.122991
271,163.57869,994.72998,0.88699,0.859141,0.043478,0.0,0.105509,66751.0,0.172147,0.409904,0.116516,0.227186,-0.049751,0.509764,4.668303,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.498963,-0.056029,-0.008655,-0.000158,-0.09035,-0.059238,-0.020695,-0.033242,0.832648,-0.057158,-0.132887,-0.022763,-0.054793,1.711722,3.490828,-0.107619,-0.000949,-0.175704,0.0,4.0,0.01499,0.070675,0.089045
272,159.746979,986.76001,0.867843,0.845351,0.083333,0.0,0.104938,65920.0,0.175748,0.427682,0.121842,0.245411,-0.054286,0.568607,4.652145,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.492179,-0.055323,-0.006788,-0.000889,-0.093535,-0.058932,-0.020525,-0.034409,0.832411,-0.059795,-0.148299,-0.0237,-0.058068,1.673674,3.401787,-0.110792,-0.001083,-0.43756,0.0,3.541667,0.0145,0.086055,0.118393
273,165.885681,990.549988,0.892085,0.846129,0.041667,0.0,0.104232,66370.0,0.170289,0.408717,0.107933,0.230331,-0.046571,0.512419,4.647289,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.498132,-0.061852,-0.00672,-0.000333,-0.08868,-0.056402,-0.018764,-0.032251,0.827806,-0.054664,-0.117167,-0.021948,-0.056844,1.699793,3.56137,-0.105115,-0.001284,-0.197988,0.041667,3.583333,0.01429,0.090258,0.138316
274,166.931305,1000.0,0.867118,0.8578,0.0,0.0,0.103827,67058.0,0.168869,0.409529,0.119158,0.237385,-0.050638,0.534786,4.685706,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.060835,-0.006117,0.0,-0.091975,-0.05725,-0.019947,-0.034769,0.838156,-0.056426,-0.133074,-0.020896,-0.056346,1.725952,3.550424,-0.112197,-0.001001,-0.243634,0.0,3.652174,0.017497,0.109574,0.118018
275,165.306641,994.799988,0.863279,0.848343,0.0,0.0,0.103098,53869.0,0.171481,0.406769,0.119362,0.223254,-0.046618,0.497567,4.669769,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497836,-0.064365,-0.009344,-0.000333,-0.086368,-0.055779,-0.018947,-0.033525,0.816974,-0.058884,-0.131891,-0.020369,-0.053117,1.70801,3.527776,-0.107989,-0.001427,-0.154397,0.041667,2.833333,0.020117,0.096147,0.115605
276,163.380508,984.039978,0.85709,0.842891,0.130435,0.0,0.102529,67865.0,0.165255,0.382313,0.113963,0.237507,-0.046984,0.546264,4.643219,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.487772,-0.067831,-0.010494,-0.002277,-0.085104,-0.053089,-0.017457,-0.031933,0.814352,-0.05596,-0.115165,-0.020498,-0.055298,1.668033,3.531908,-0.104808,-0.001414,-0.295001,0.043478,2.913043,0.016771,0.136754,0.132623
277,163.690689,988.679993,0.890818,0.860106,0.047619,0.0,0.10208,69013.0,0.169489,0.3874,0.107389,0.231786,-0.048693,0.523416,4.665888,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499269,-0.069857,-0.010532,-0.000317,-0.086648,-0.05364,-0.019096,-0.033705,0.814177,-0.055531,-0.118076,-0.026287,-0.058195,1.697988,3.62373,-0.108522,-0.001248,-0.382026,0.0,2.714286,0.012619,0.098579,0.124056
278,165.774857,1000.0,0.87717,0.864164,0.0,0.0,0.101774,69174.0,0.175384,0.409321,0.115953,0.242166,-0.049022,0.543691,4.652895,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.067885,-0.007677,0.0,-0.08708,-0.05546,-0.019494,-0.036069,0.820437,-0.063272,-0.145161,-0.023149,-0.053386,1.696558,3.530311,-0.114065,-0.001239,-0.199531,0.0,3.136364,0.017097,0.109862,0.118718
279,166.543777,1000.0,0.872914,0.845467,0.0,0.0,0.10121,65748.0,0.177963,0.393561,0.127685,0.242727,-0.048845,0.554807,4.653837,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.073407,-0.008589,0.0,-0.086569,-0.053799,-0.018199,-0.035124,0.848841,-0.060664,-0.130167,-0.021197,-0.05452,1.689151,3.600762,-0.112324,-0.001696,-0.240483,0.0,2.958333,0.016623,0.08718,0.108082
280,164.550201,997.099976,0.850592,0.861591,0.043478,0.0,0.100866,66305.0,0.168265,0.404955,0.121131,0.227681,-0.045523,0.524957,4.637007,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.498741,-0.071895,-0.009515,-0.000348,-0.082807,-0.053339,-0.017994,-0.035899,0.83126,-0.061526,-0.139894,-0.020708,-0.053081,1.728805,3.584711,-0.112562,-0.001642,-0.255557,0.0,3.26087,0.018534,0.093363,0.105787
281,166.063919,994.039978,0.879521,0.855079,0.041667,0.0,0.100355,54152.0,0.160566,0.390291,0.106013,0.231587,-0.048022,0.533427,4.636607,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497934,-0.073877,-0.010637,-0.000278,-0.082872,-0.053262,-0.018784,-0.036454,0.805763,-0.062149,-0.131661,-0.021429,-0.050786,1.73356,3.596063,-0.118275,-0.001356,-0.28331,0.041667,3.291667,0.017484,0.087287,0.111185
282,167.672058,1000.0,0.865546,0.84837,0.0,0.0,0.100036,68661.0,0.172326,0.401919,0.124221,0.243848,-0.051219,0.557257,4.600148,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.074701,-0.005383,0.0,-0.086967,-0.054508,-0.020023,-0.038258,0.847144,-0.06522,-0.142135,-0.020777,-0.052312,1.716359,3.573622,-0.121919,-0.001236,-0.181519,0.0,3.318182,0.015428,0.090314,0.124578
283,167.180634,999.309998,0.883246,0.855095,0.0,0.0,0.099497,67155.0,0.169447,0.392295,0.113491,0.237533,-0.048553,0.535911,4.617409,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499702,-0.079639,-0.012685,-0.000348,-0.083701,-0.052551,-0.019658,-0.037269,0.818769,-0.063019,-0.129701,-0.021779,-0.051981,1.70707,3.616621,-0.11947,-0.001482,-0.172805,0.043478,2.695652,0.014888,0.095357,0.114118
284,166.541367,995.75,0.888475,0.857692,0.041667,0.0,0.099113,66491.0,0.164889,0.402687,0.113322,0.238078,-0.048563,0.548254,4.587017,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.498232,-0.080806,-0.007368,-0.000333,-0.086183,-0.052135,-0.018611,-0.03733,0.825597,-0.063995,-0.13728,-0.02163,-0.05332,1.716841,3.595627,-0.118893,-0.001276,-0.228843,0.0,3.458333,0.015766,0.096141,0.107299
285,167.997818,993.73999,0.868699,0.84632,0.047619,0.0,0.098868,70115.0,0.171235,0.389248,0.129811,0.245211,-0.047572,0.551684,4.603029,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.49503,-0.078104,-0.007916,-0.000635,-0.085158,-0.051788,-0.018171,-0.038111,0.821044,-0.065928,-0.15141,-0.020039,-0.052349,1.690983,3.57404,-0.120247,-0.001614,-0.258972,0.0,3.0,0.019965,0.104584,0.101512
286,166.165726,983.669983,0.863668,0.837277,0.043478,0.0,0.09849,54532.0,0.159176,0.382806,0.122665,0.242241,-0.049899,0.593232,4.57829,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.487153,-0.075939,-0.005383,-0.001304,-0.080055,-0.050996,-0.018646,-0.038093,0.830545,-0.067324,-0.151336,-0.020272,-0.047971,1.709073,3.513743,-0.121293,-0.00186,-0.209054,0.043478,3.043478,0.017355,0.097598,0.10599
287,159.657578,965.039978,0.821448,0.800752,0.090909,0.0,0.098129,69120.0,0.17144,0.381473,0.124707,0.239721,-0.049113,0.535627,4.574252,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.47743,-0.079215,-0.008265,-0.003333,-0.083772,-0.04954,-0.018925,-0.039365,0.799398,-0.069173,-0.157971,-0.020698,-0.050648,1.61863,3.416847,-0.120504,-0.001705,-0.266066,0.045455,2.863636,0.016447,0.141909,0.155708
288,162.966965,993.190002,0.86725,0.853784,0.130435,0.0,0.097689,67952.0,0.169292,0.407215,0.12063,0.250482,-0.04987,0.585828,4.577205,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.496296,-0.087331,-0.006941,-0.001449,-0.08615,-0.050321,-0.018383,-0.03943,0.846285,-0.069288,-0.148362,-0.021941,-0.055726,1.701463,3.578902,-0.123826,-0.001928,-0.417452,0.043478,2.956522,0.01516,0.097457,0.122261
289,160.54512,975.030029,0.826664,0.82062,0.173913,0.0,0.097495,67384.0,0.168829,0.410142,0.128609,0.252273,-0.053133,0.575019,4.546167,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.48434,-0.086143,-0.009177,-0.001942,-0.089629,-0.050407,-0.020421,-0.041739,0.819736,-0.071288,-0.159882,-0.020723,-0.054001,1.647105,3.447617,-0.129312,-0.00166,-0.257871,0.086957,3.043478,0.017089,0.113447,0.149528
290,160.398453,964.549988,0.854304,0.806095,0.095238,0.0,0.097004,69856.0,0.162387,0.383689,0.116015,0.246544,-0.049285,0.562037,4.553202,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.488314,-0.088682,-0.005623,-0.001016,-0.080054,-0.048867,-0.017967,-0.03852,0.820719,-0.067005,-0.138679,-0.0214,-0.050556,1.666603,3.576784,-0.124188,-0.001756,-0.198881,0.0,3.190476,0.014649,0.105816,0.114846
291,169.514709,1000.0,0.896092,0.867486,0.0,0.0,0.096959,66040.0,0.167672,0.38355,0.13082,0.250865,-0.049587,0.589964,4.533605,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.085852,-0.00725,0.0,-0.085636,-0.049169,-0.01842,-0.040453,0.853117,-0.068949,-0.164005,-0.020194,-0.054541,1.730506,3.675241,-0.126518,-0.001959,-0.27277,0.0,19.208334,0.014271,0.082459,0.092774
292,169.76828,1000.0,0.886325,0.841443,0.0,0.0,0.096572,55066.0,0.159121,0.388303,0.121492,0.229055,-0.047251,0.547737,4.548288,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.08933,-0.004038,0.0,-0.081079,-0.048777,-0.017555,-0.039749,0.846095,-0.068353,-0.148841,-0.019121,-0.051168,1.761717,3.674163,-0.123289,-0.001481,-0.268636,0.0,6.545455,0.015662,0.090265,0.1238
293,168.981415,1000.0,0.865479,0.853412,0.0,0.0,0.096357,65479.0,0.168444,0.393348,0.121256,0.234437,-0.046848,0.526193,4.549153,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.091885,-0.009275,0.0,-0.081554,-0.048403,-0.017726,-0.039824,0.832131,-0.069141,-0.144342,-0.019164,-0.05167,1.707623,3.660087,-0.124379,-0.001444,-0.181917,0.0,9.166667,0.017311,0.090563,0.117193
294,169.686752,1000.0,0.884429,0.858178,0.0,0.0,0.095705,64967.0,0.164417,0.390941,0.119452,0.232569,-0.046951,0.553107,4.554149,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.090515,-0.007255,0.0,-0.08138,-0.047441,-0.017016,-0.038363,0.844389,-0.066921,-0.14315,-0.019609,-0.052995,1.732286,3.689552,-0.120341,-0.001589,-0.228133,0.0,8.125,0.015358,0.102319,0.125072
295,170.179657,1000.0,0.866295,0.849848,0.041667,0.0,0.095503,65655.0,0.166849,0.381729,0.129287,0.24184,-0.04967,0.555191,4.551092,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499982,-0.087823,-0.007221,-0.000139,-0.081861,-0.047772,-0.01816,-0.039416,0.832511,-0.068295,-0.155154,-0.019678,-0.050814,1.721594,3.691424,-0.124398,-0.001362,-0.202902,0.0,8.125,0.017446,0.089329,0.12353
296,167.35701,992.090027,0.870579,0.837538,0.041667,0.0,0.095232,65786.0,0.163155,0.380336,0.122199,0.24458,-0.049141,0.573242,4.535513,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497944,-0.086608,-0.004073,-0.000208,-0.081157,-0.047677,-0.017852,-0.039568,0.844864,-0.06766,-0.1474,-0.018581,-0.049887,1.714404,3.676608,-0.125345,-0.00163,-0.245763,0.0,6.708333,0.015595,0.087717,0.117151
297,169.52774,1000.0,0.883234,0.864578,0.0,0.0,0.094816,53159.0,0.167349,0.395459,0.122282,0.238991,-0.047633,0.547899,4.561678,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.089613,-0.007325,0.0,-0.080693,-0.046974,-0.017563,-0.039596,0.844545,-0.067917,-0.149018,-0.018904,-0.051292,1.719885,3.66889,-0.121908,-0.00179,-0.23997,0.0,8.583334,0.016867,0.086125,0.119295
298,169.052155,1000.0,0.877251,0.860619,0.0,0.0,0.094533,65700.0,0.160449,0.383322,0.124899,0.233191,-0.047148,0.542845,4.544193,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.088326,-0.008119,0.0,-0.079282,-0.045989,-0.017103,-0.038244,0.843519,-0.066074,-0.147926,-0.017891,-0.0506,1.748066,3.712594,-0.118794,-0.001536,-0.230999,0.0,6.625,0.017036,0.088475,0.105992
299,167.147385,1000.0,0.865561,0.846082,0.0,0.0,0.09397,66171.0,0.1657,0.383325,0.126252,0.236425,-0.046841,0.548582,4.555773,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.08934,-0.007307,0.0,-0.08078,-0.045746,-0.016899,-0.038698,0.852892,-0.065999,-0.144652,-0.018477,-0.052,1.727946,3.711354,-0.11792,-0.001408,-0.275685,0.0,6.875,0.01733,0.095078,0.116381
300,165.13176,966.77002,0.865693,0.833544,0.125,0.0,0.093434,63140.0,0.152292,0.362699,0.121181,0.22248,-0.04511,0.539768,4.540785,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.485411,-0.084121,-0.00523,-0.001352,-0.073927,-0.043655,-0.016186,-0.036605,0.814912,-0.063254,-0.14258,-0.017687,-0.045435,1.707556,3.636311,-0.112021,-0.001398,-0.241438,0.083333,6.625,0.01499,0.105346,0.123853
301,168.039764,995.710022,0.864868,0.847103,0.083333,0.0,0.093079,62482.0,0.171565,0.389986,0.124852,0.231176,-0.046249,0.526328,4.539388,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497521,-0.087727,-0.005912,-0.000295,-0.080152,-0.044712,-0.0166,-0.037297,0.834974,-0.064883,-0.145598,-0.018188,-0.052402,1.702437,3.684453,-0.115943,-0.001233,-0.187326,0.0,6.125,0.016511,0.0882,0.121989
302,170.230118,1000.0,0.869968,0.84999,0.0,0.0,0.092532,50721.0,0.158669,0.390533,0.12779,0.232709,-0.048427,0.549812,4.519439,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.088434,-0.003952,0.0,-0.07833,-0.04536,-0.017228,-0.03839,0.85761,-0.065525,-0.145278,-0.01839,-0.049026,1.747705,3.706491,-0.117975,-0.001174,-0.189562,0.0,6.125,0.017066,0.091363,0.115613
303,171.698959,1000.0,0.873635,0.853728,0.041667,0.0,0.092194,61259.0,0.160546,0.376962,0.127089,0.238527,-0.048186,0.562241,4.511444,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499494,-0.089851,-0.005557,-0.000333,-0.078127,-0.044155,-0.017002,-0.038262,0.848364,-0.062984,-0.140798,-0.018446,-0.048955,1.730954,3.746659,-0.116553,-0.001456,-0.238735,0.0,6.458333,0.015072,0.093824,0.110812
304,170.542023,995.950012,0.863213,0.851436,0.041667,0.0,0.091738,62402.0,0.162226,0.37818,0.118896,0.236501,-0.04688,0.552794,4.505338,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.498798,-0.090858,-0.006519,-0.000238,-0.079497,-0.043747,-0.017195,-0.038079,0.83283,-0.064069,-0.140588,-0.018556,-0.051164,1.7218,3.73835,-0.115323,-0.001296,-0.215402,0.0,5.416667,0.017187,0.09645,0.115545
305,171.673325,990.859985,0.879615,0.835841,0.0,0.0,0.091443,62964.0,0.153907,0.366964,0.121938,0.220993,-0.045336,0.521564,4.48033,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.49683,-0.086346,-0.008712,-0.000278,-0.074332,-0.042342,-0.015933,-0.035893,0.82777,-0.061605,-0.135489,-0.017868,-0.047873,1.743217,3.75818,-0.108865,-0.001304,-0.139394,0.041667,5.708333,0.017146,0.092752,0.116015
306,170.133774,992.940002,0.865175,0.859665,0.041667,0.0,0.091044,61625.0,0.160569,0.373918,0.129841,0.244719,-0.05007,0.570911,4.487902,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497902,-0.088459,-0.007078,-0.000238,-0.080528,-0.04445,-0.018368,-0.039535,0.84104,-0.0657,-0.151149,-0.018939,-0.050096,1.731325,3.710541,-0.119557,-0.001372,-0.173971,0.0,5.625,0.016287,0.109602,0.12234
307,168.594254,990.109985,0.866825,0.82841,0.041667,0.0,0.090647,62182.0,0.161616,0.380285,0.131337,0.236412,-0.046565,0.561244,4.479039,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.49485,-0.085085,-0.003497,-0.000417,-0.079719,-0.042656,-0.016377,-0.037406,0.852472,-0.063572,-0.144488,-0.018416,-0.053234,1.718187,3.69482,-0.110652,-0.001139,-0.236493,0.0,4.541667,0.01803,0.105611,0.12979
308,167.070053,979.97998,0.849749,0.834567,0.130435,0.0,0.090453,57184.0,0.160608,0.366212,0.124578,0.238853,-0.047453,0.556956,4.454925,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.491138,-0.088017,-0.006317,-0.001031,-0.078988,-0.041171,-0.016167,-0.037124,0.840513,-0.06073,-0.137759,-0.018602,-0.051938,1.685685,3.704819,-0.109999,-0.001598,-0.22996,0.0,4.391304,0.020498,0.107986,0.120859
309,169.215897,995.200012,0.863389,0.845863,0.041667,0.0,0.090021,62051.0,0.160024,0.380336,0.122073,0.234517,-0.047411,0.540766,4.453702,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497501,-0.092494,-0.006324,-0.000417,-0.081548,-0.042496,-0.017212,-0.038059,0.837836,-0.063646,-0.13776,-0.020418,-0.051992,1.717934,3.717228,-0.113397,-0.001486,-0.215792,0.0,4.375,0.018323,0.107772,0.122144
310,173.028519,1000.0,0.875482,0.855083,0.0,0.0,0.089487,57767.0,0.158989,0.375896,0.132138,0.242601,-0.050143,0.570683,4.463599,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.086371,-0.004985,0.0,-0.081535,-0.042831,-0.01798,-0.038577,0.85515,-0.062242,-0.152884,-0.0192,-0.052871,1.747234,3.76329,-0.113778,-0.001264,-0.17562,0.0,5.291667,0.015185,0.076527,0.107829
311,170.637634,985.330017,0.864959,0.838045,0.083333,0.0,0.089106,65372.0,0.155293,0.372708,0.124854,0.240075,-0.046188,0.563016,4.466549,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.494653,-0.089152,-0.005354,-0.000602,-0.075836,-0.041565,-0.016596,-0.036762,0.840064,-0.062044,-0.133067,-0.018108,-0.049422,1.725223,3.726085,-0.110501,-0.001148,-0.21555,0.0,4.583333,0.01461,0.105147,0.128511
312,169.213379,978.409973,0.856634,0.844695,0.083333,0.0,0.088929,66685.0,0.147189,0.354062,0.111184,0.212101,-0.042134,0.514208,4.447492,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.491862,-0.085968,-0.003551,-0.000903,-0.068779,-0.039733,-0.015093,-0.033864,0.839908,-0.057463,-0.123904,-0.015286,-0.046278,1.744739,3.771766,-0.101791,-0.001295,-0.306223,0.041667,3.875,0.018213,0.104548,0.133606
313,173.243164,1000.0,0.904831,0.840143,0.0,0.0,0.088379,54087.0,0.154148,0.368714,0.13134,0.229977,-0.044825,0.55704,4.456934,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.085077,-0.004637,0.0,-0.072879,-0.040663,-0.015335,-0.034655,0.856232,-0.061344,-0.134181,-0.015793,-0.04602,1.767397,3.785243,-0.104919,-0.001372,-0.230954,0.0,3.782609,0.017479,0.08891,0.112244
314,172.484207,1000.0,0.867036,0.837253,0.0,0.0,0.088092,64096.0,0.166067,0.361097,0.129743,0.257117,-0.049235,0.604363,4.461732,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.091758,-0.007154,0.0,-0.080895,-0.041496,-0.017329,-0.03857,0.850825,-0.062412,-0.138292,-0.018362,-0.050908,1.699952,3.7788,-0.113319,-0.001553,-0.2918,0.0,3.541667,0.017435,0.095777,0.129937
315,170.720474,1000.0,0.864096,0.859521,0.0,0.0,0.087555,68420.0,0.162668,0.388225,0.130174,0.254139,-0.050817,0.619807,4.433903,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.087206,-0.005174,0.0,-0.085099,-0.041823,-0.017907,-0.039591,0.865932,-0.066461,-0.149758,-0.020988,-0.054273,1.733032,3.704355,-0.113205,-0.001288,-0.300938,0.0,3.913043,0.014554,0.077413,0.09972
316,173.116913,1000.0,0.879763,0.850484,0.0,0.0,0.087057,65576.0,0.14775,0.364209,0.118338,0.218421,-0.043756,0.533637,4.452931,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.08485,-0.005963,0.0,-0.073827,-0.040006,-0.014974,-0.035573,0.838477,-0.058632,-0.132289,-0.015644,-0.048643,1.77679,3.822099,-0.10485,-0.001108,-0.187085,0.0,3.5,0.015283,0.095239,0.120819
317,172.790894,997.219971,0.864474,0.827419,0.043478,0.0,0.086669,68045.0,0.157236,0.352822,0.109605,0.218391,-0.042649,0.496244,4.443008,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.496974,-0.092458,-0.006301,-0.00087,-0.07186,-0.038119,-0.015389,-0.035442,0.81984,-0.055796,-0.118856,-0.017344,-0.045475,1.712673,3.841906,-0.102851,-0.001246,-0.132644,0.0,2.434783,0.015654,0.107745,0.128757
318,173.634232,1000.0,0.863777,0.842169,0.0,0.0,0.086396,52512.0,0.148898,0.365213,0.121589,0.209115,-0.042545,0.489318,4.467239,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.086362,-0.003673,0.0,-0.070464,-0.039402,-0.014996,-0.03383,0.847609,-0.05547,-0.122229,-0.014471,-0.046462,1.758986,3.853106,-0.101704,-0.001269,-0.185356,0.0,3.25,0.017971,0.092466,0.129188
319,170.889908,990.210022,0.824123,0.839797,0.047619,0.0,0.086202,64681.0,0.15117,0.340389,0.120513,0.227768,-0.044327,0.530872,4.448271,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.48834,-0.086757,-0.006895,-0.000952,-0.071695,-0.037719,-0.015253,-0.034588,0.808994,-0.055871,-0.119487,-0.016387,-0.046608,1.700029,3.76172,-0.10149,-0.001521,-0.253307,0.0,2.761905,0.018773,0.087102,0.128458
320,172.762848,990.210022,0.878552,0.854258,0.0,0.0,0.085908,60710.0,0.157846,0.379814,0.111397,0.231577,-0.047398,0.530347,4.4519,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.094616,-0.00784,0.0,-0.078458,-0.039278,-0.017128,-0.036839,0.840341,-0.058222,-0.125233,-0.020098,-0.051756,1.728071,3.806115,-0.108972,-0.001144,-0.090291,0.0,3.136364,0.01718,0.080546,0.118856
321,174.968185,997.200012,0.882812,0.853209,0.043478,0.0,0.085706,61768.0,0.154122,0.377983,0.134795,0.230323,-0.046531,0.563319,4.467756,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.496952,-0.083322,-0.003534,-0.00087,-0.078472,-0.038332,-0.014807,-0.034509,0.867381,-0.057913,-0.129589,-0.015751,-0.052849,1.74398,3.788352,-0.101169,-0.000947,-0.191967,0.0,2.73913,0.012838,0.109989,0.118505
