iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
1514,61.768559,348.540009,0.294802,0.28107,0.75,0.0,0.054211,48492.0,0.056823,0.114466,0.050546,0.112315,-0.018318,0.232767,9.395499,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.17257,-0.05605,-0.002978,-0.015834,-0.043196,-0.006926,-0.006216,-0.012477,0.296619,-0.052162,-0.07279,-0.006397,-0.009289,0.582349,1.418011,-0.029235,-0.001582,-0.013514,2.375,0.0,4.583333,0.050542,0.295154,0.271369
1515,66.641411,363.820007,0.299686,0.281926,0.75,0.0,0.05463,48475.0,0.051139,0.10913,0.049745,0.097607,-0.015799,0.221266,9.591144,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.180129,-0.056862,-0.001934,-0.013808,-0.037766,-0.006432,-0.004996,-0.010753,0.315694,-0.048256,-0.066209,-0.006245,-0.009014,0.637352,1.529929,-0.025492,-0.000792,-0.015049,1.458333,0.0,3.875,0.039116,0.272599,0.246748
1516,69.569206,384.730011,0.32395,0.315242,0.541667,0.0,0.054876,47578.0,0.058105,0.117871,0.051999,0.107105,-0.017176,0.227154,9.523767,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.191401,-0.059984,-0.002974,-0.01184,-0.041714,-0.006909,-0.005493,-0.01203,0.33094,-0.044969,-0.065109,-0.00636,-0.009788,0.657002,1.603894,-0.027459,-0.001281,-0.023186,1.625,0.0,4.875,0.050033,0.250435,0.235284
1517,67.799591,387.160004,0.314408,0.31335,1.0,0.0,0.055114,48879.0,0.057369,0.117919,0.056087,0.109876,-0.017364,0.238751,9.098118,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.191795,-0.058965,-0.002958,-0.016428,-0.041706,-0.007417,-0.00561,-0.012144,0.333417,-0.061095,-0.093758,-0.00722,-0.008957,0.67091,1.611298,-0.028711,-0.000945,-0.021941,1.666667,0.0,3.375,0.051644,0.304234,0.29973
1518,79.229759,432.440002,0.362167,0.349806,0.666667,0.0,0.055404,46859.0,0.063941,0.131125,0.06018,0.121116,-0.019085,0.267396,9.33965,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.206162,-0.068936,-0.003944,-0.0166,-0.045379,-0.007831,-0.006308,-0.013053,0.360458,-0.062863,-0.083078,-0.007643,-0.010694,0.70868,1.731293,-0.030506,-0.000909,-0.025699,1.333333,0.0,3.125,0.052708,0.264653,0.295973
1519,82.197243,458.839996,0.3682,0.355354,0.791667,0.166667,0.055817,46330.0,0.070413,0.131847,0.053184,0.113687,-0.017833,0.239074,9.160035,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.217461,-0.07132,-0.007427,-0.012721,-0.046407,-0.008211,-0.006213,-0.012625,0.369356,-0.067514,-0.092195,-0.007525,-0.010828,0.728887,1.83392,-0.030481,-0.001591,-0.026057,1.041667,0.0,4.375,0.047765,0.217053,0.270459
1520,81.127502,459.910004,0.373763,0.363273,0.916667,0.041667,0.056112,48823.0,0.079004,0.154629,0.064013,0.119713,-0.019275,0.260104,9.135013,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.229759,-0.070099,-0.008078,-0.012929,-0.046484,-0.008242,-0.0063,-0.013447,0.384974,-0.05843,-0.085205,-0.008031,-0.012252,0.754928,1.91516,-0.031209,-0.001602,-0.017396,1.041667,0.0,3.416667,0.0424,0.240531,0.278038
1521,89.671112,503.910004,0.416041,0.408096,0.416667,0.125,0.056663,48255.0,0.076763,0.155143,0.062904,0.133461,-0.020929,0.287878,9.208616,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.248471,-0.084131,-0.00559,-0.013203,-0.055807,-0.008821,-0.006733,-0.015402,0.434192,-0.061147,-0.087516,-0.009094,-0.014512,0.846632,2.079555,-0.03408,-0.001322,-0.073002,1.416667,0.0,3.291667,0.046289,0.243641,0.220783
1522,93.250732,515.549988,0.443537,0.436102,0.375,0.0,0.057254,47426.0,0.078128,0.150755,0.068856,0.140799,-0.021802,0.30808,9.215944,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.256276,-0.078092,-0.005736,-0.012839,-0.050374,-0.009209,-0.006644,-0.015796,0.440672,-0.05717,-0.081443,-0.007847,-0.012819,0.87497,2.152449,-0.035611,-0.001206,-0.062419,1.291667,0.0,3.0,0.050881,0.27676,0.226777
1523,89.909004,496.380005,0.409817,0.394572,1.0,0.0,0.05749,46862.0,0.071096,0.158907,0.065083,0.128727,-0.020743,0.278017,9.187931,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.241095,-0.078751,-0.003794,-0.018933,-0.051253,-0.008897,-0.00658,-0.014222,0.418528,-0.058823,-0.079109,-0.007914,-0.012527,0.829038,2.014149,-0.033414,-0.000647,-0.062977,1.666667,0.0,3.458333,0.056441,0.30485,0.332355
1524,96.013878,534.780029,0.461109,0.437556,0.75,0.041667,0.057976,54416.0,0.081754,0.165225,0.073684,0.148547,-0.022712,0.325388,9.070755,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.268203,-0.084253,-0.00577,-0.014298,-0.053313,-0.009547,-0.006978,-0.015625,0.466675,-0.063157,-0.089719,-0.008228,-0.013514,0.910896,2.265957,-0.036657,-0.001351,-0.064671,1.75,0.0,3.75,0.049937,0.289676,0.285549
1525,95.451347,536.700012,0.440977,0.422463,0.833333,0.041667,0.058265,54127.0,0.085951,0.173255,0.072802,0.149528,-0.023699,0.330285,8.966703,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.262829,-0.083791,-0.008653,-0.015795,-0.05895,-0.010218,-0.007683,-0.016747,0.448568,-0.073482,-0.098818,-0.009334,-0.014289,0.884892,2.176533,-0.039206,-0.001344,-0.057146,1.25,0.0,3.5,0.057554,0.263096,0.325304
1526,101.469894,570.51001,0.469388,0.448665,0.5,0.041667,0.058566,54488.0,0.090238,0.175773,0.072311,0.147804,-0.024337,0.313363,8.968655,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.274874,-0.085108,-0.007029,-0.013203,-0.057352,-0.010278,-0.007804,-0.016343,0.47063,-0.066589,-0.097792,-0.010048,-0.015384,0.917066,2.280541,-0.03805,-0.001057,-0.066138,1.458333,0.0,3.708333,0.057723,0.267752,0.22147
1527,99.831497,564.72998,0.487361,0.455363,0.791667,0.041667,0.05891,53935.0,0.093359,0.186164,0.073959,0.148219,-0.024211,0.312914,8.973068,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.286755,-0.088137,-0.008883,-0.016331,-0.056485,-0.010784,-0.007608,-0.017182,0.484968,-0.065863,-0.099686,-0.008896,-0.014506,0.956566,2.381445,-0.040542,-0.001775,-0.069722,2.25,0.0,3.375,0.056272,0.340872,0.271155
1528,110.948898,618.950012,0.541522,0.519662,0.416667,0.0,0.059186,54598.0,0.096567,0.19492,0.08375,0.151425,-0.02413,0.346713,9.030998,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.316708,-0.096264,-0.009383,-0.010714,-0.060683,-0.01086,-0.007286,-0.018002,0.54992,-0.064274,-0.097668,-0.009386,-0.016806,1.083195,2.685422,-0.03884,-0.001572,-0.076317,1.083333,0.0,3.125,0.045948,0.243335,0.251191
1529,117.226242,649.059998,0.542689,0.518219,0.625,0.041667,0.059321,53628.0,0.094409,0.211197,0.082081,0.164519,-0.026319,0.356231,8.84034,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.319655,-0.10211,-0.009134,-0.015932,-0.062555,-0.011539,-0.008183,-0.018408,0.550882,-0.073478,-0.101316,-0.010568,-0.017109,1.09731,2.662674,-0.042778,-0.001617,-0.118106,1.458333,0.0,3.125,0.0619,0.292989,0.298116
1530,111.626312,638.919983,0.554252,0.515959,0.833333,0.0,0.059617,54441.0,0.11021,0.210515,0.080404,0.16403,-0.025453,0.346224,8.841633,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.329226,-0.103365,-0.011892,-0.014341,-0.060224,-0.011885,-0.007966,-0.017611,0.553528,-0.070371,-0.100734,-0.009725,-0.016874,1.072265,2.753663,-0.042143,-0.002477,-0.076213,1.416667,0.0,3.333333,0.05124,0.286049,0.276619
1531,107.944984,617.75,0.506632,0.47029,0.826087,0.043478,0.05992,54446.0,0.098159,0.210582,0.082643,0.156428,-0.02549,0.346397,8.971809,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.307679,-0.095552,-0.012756,-0.016827,-0.05993,-0.011644,-0.008069,-0.017649,0.514195,-0.081454,-0.114962,-0.009377,-0.016231,1.031758,2.53982,-0.041572,-0.001922,-0.114095,1.521739,0.0,2.869565,0.060435,0.298797,0.330708
1532,111.322868,648.369995,0.537303,0.52291,0.791667,0.083333,0.060273,53699.0,0.111529,0.220097,0.081054,0.159024,-0.026213,0.331234,8.851208,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.32592,-0.099861,-0.012745,-0.016697,-0.063112,-0.012417,-0.008596,-0.018033,0.53531,-0.080246,-0.128864,-0.010781,-0.01708,1.069727,2.701049,-0.04373,-0.001248,-0.076612,1.375,0.0,2.708333,0.060799,0.294999,0.303879
1533,131.918823,740.679993,0.607505,0.559296,0.625,0.0,0.060486,52793.0,0.105515,0.220614,0.090881,0.161689,-0.026676,0.368994,9.082349,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.350412,-0.108601,-0.015013,-0.013856,-0.065039,-0.012197,-0.007919,-0.019069,0.595253,-0.068576,-0.108577,-0.009909,-0.017902,1.196289,2.934922,-0.042205,-0.001859,-0.11682,1.25,0.0,3.541667,0.058894,0.289635,0.240404
1534,120.388664,685.349976,0.565224,0.526728,0.75,0.0,0.060824,52848.0,0.113838,0.22436,0.083868,0.161231,-0.026828,0.337625,9.104891,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.334802,-0.102292,-0.012736,-0.017644,-0.065083,-0.012741,-0.008708,-0.018698,0.557314,-0.09137,-0.12544,-0.010569,-0.018171,1.090362,2.773635,-0.04466,-0.002863,-0.104991,1.375,0.0,2.833333,0.061729,0.325833,0.324414
1535,122.023796,691.919983,0.63131,0.613338,0.416667,0.041667,0.060907,52896.0,0.117386,0.233941,0.099983,0.179858,-0.027604,0.390343,8.894745,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.374118,-0.102643,-0.011497,-0.010335,-0.061758,-0.012911,-0.008002,-0.018764,0.637792,-0.067217,-0.108835,-0.010305,-0.018881,1.265573,3.145629,-0.044027,-0.003647,-0.086671,0.916667,0.0,2.5,0.058905,0.243822,0.203422
1536,137.423676,788.679993,0.638356,0.615062,0.73913,0.086957,0.061172,54686.0,0.13126,0.255622,0.096952,0.187548,-0.03043,0.407956,8.929839,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.391501,-0.119218,-0.015328,-0.015001,-0.075311,-0.014,-0.009174,-0.021457,0.653375,-0.09424,-0.118498,-0.011648,-0.021004,1.276588,3.258709,-0.049063,-0.00238,-0.11648,1.173913,0.0,3.304348,0.066446,0.281242,0.319181
1537,119.323357,688.859985,0.606808,0.568708,1.086957,0.0,0.06147,54306.0,0.113201,0.236081,0.091996,0.180951,-0.028565,0.407616,8.973876,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.356413,-0.110578,-0.009646,-0.020681,-0.068434,-0.013262,-0.008679,-0.019671,0.613913,-0.091767,-0.122648,-0.010652,-0.018105,1.193964,2.963575,-0.046981,-0.002359,-0.152753,1.521739,0.0,2.130435,0.067705,0.352698,0.350215
1538,145.493362,841.719971,0.720928,0.664137,0.5,0.041667,0.061576,53474.0,0.139434,0.282719,0.098546,0.200594,-0.031866,0.421794,8.83323,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.423995,-0.137088,-0.019273,-0.010896,-0.079413,-0.015447,-0.00986,-0.023463,0.713336,-0.080876,-0.120034,-0.01272,-0.022192,1.37607,3.523876,-0.054056,-0.002705,-0.141906,1.041667,0.0,3.666667,0.063938,0.263205,0.280779
1539,136.934708,795.76001,0.645774,0.627528,0.416667,0.0,0.061933,54004.0,0.137813,0.254219,0.100896,0.184926,-0.029499,0.390185,8.873425,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.401915,-0.115206,-0.014858,-0.015284,-0.071221,-0.014381,-0.008641,-0.02187,0.672718,-0.079343,-0.117653,-0.010358,-0.022067,1.291679,3.3531,-0.048603,-0.002352,-0.16233,1.541667,0.0,2.583333,0.073219,0.323361,0.265141
1540,143.500549,848.159973,0.60292,0.56548,0.958333,0.0,0.06234,53566.0,0.151529,0.275952,0.086494,0.178771,-0.028263,0.363705,9.349177,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.378815,-0.115871,-0.029408,-0.016532,-0.073869,-0.014385,-0.008981,-0.021171,0.604331,-0.092028,-0.133004,-0.01291,-0.022684,1.148266,3.095807,-0.049163,-0.005322,-0.159276,1.375,0.0,23.833334,0.068288,0.319169,0.320973
1541,135.794235,778.380005,0.643558,0.606645,0.958333,0.0,0.062795,54151.0,0.129319,0.251305,0.094617,0.188634,-0.029007,0.395545,9.43048,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.389491,-0.120786,-0.019445,-0.0142,-0.072507,-0.014671,-0.009198,-0.021588,0.63687,-0.084676,-0.119301,-0.010956,-0.018894,1.273446,3.247388,-0.050518,-0.002745,-0.153611,1.291667,0.0,3.916667,0.060646,0.29706,0.267015
1542,142.108337,838.299988,0.668272,0.633429,0.666667,0.083333,0.062908,54614.0,0.150084,0.270683,0.101615,0.195388,-0.030341,0.400678,8.928131,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.40943,-0.122745,-0.022527,-0.013435,-0.075645,-0.015367,-0.009577,-0.021731,0.678817,-0.086216,-0.131436,-0.011833,-0.022744,1.287339,3.38933,-0.050863,-0.004211,-0.195013,1.083333,0.0,3.666667,0.059523,0.264358,0.277602
1543,143.248642,820.789978,0.654232,0.613617,0.541667,0.041667,0.063235,54756.0,0.125867,0.24107,0.094309,0.19011,-0.029218,0.408313,9.260143,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.390834,-0.12262,-0.016451,-0.014423,-0.073761,-0.014519,-0.008994,-0.022303,0.648349,-0.07795,-0.113617,-0.012321,-0.021547,1.296885,3.267044,-0.049347,-0.002182,-0.138111,1.833333,0.0,3.416667,0.084679,0.313647,0.232861
1544,128.000168,756.23999,0.639631,0.604211,0.833333,0.0,0.063414,55088.0,0.130782,0.267535,0.097084,0.179443,-0.03022,0.370969,8.880366,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.381527,-0.119455,-0.012641,-0.014793,-0.077335,-0.014829,-0.009607,-0.021928,0.637253,-0.096742,-0.13226,-0.01261,-0.020842,1.250328,3.118375,-0.05031,-0.003437,-0.162204,1.333333,0.0,3.375,0.073667,0.29775,0.287688
1545,139.277023,805.919983,0.687804,0.646567,0.5,0.041667,0.063668,53939.0,0.133089,0.264088,0.095095,0.18298,-0.029395,0.387243,9.010051,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.409712,-0.124182,-0.01385,-0.012046,-0.070238,-0.01525,-0.008735,-0.020857,0.679361,-0.081563,-0.11645,-0.011157,-0.021231,1.34284,3.436777,-0.050149,-0.00297,-0.188323,1.083333,0.0,3.833333,0.056476,0.254604,0.262277
1546,132.017593,800.140015,0.653602,0.613563,0.75,0.125,0.063956,53703.0,0.157699,0.311545,0.093942,0.199315,-0.032062,0.383518,9.217394,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.402195,-0.130498,-0.023754,-0.013628,-0.08387,-0.016025,-0.010388,-0.024447,0.646719,-0.095207,-0.129547,-0.015502,-0.024746,1.222537,3.207434,-0.054933,-0.005996,-0.21031,1.083333,0.0,3.416667,0.087975,0.296236,0.30115
1547,140.903183,840.599976,0.694777,0.640121,0.458333,0.0,0.064328,55003.0,0.155873,0.304188,0.101624,0.20516,-0.032097,0.414283,8.947055,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.417887,-0.127903,-0.02999,-0.012464,-0.082857,-0.016612,-0.010272,-0.023552,0.672682,-0.093665,-0.135888,-0.013727,-0.024154,1.301227,3.372308,-0.054797,-0.003601,-0.187033,1.25,0.0,3.916667,0.07765,0.293075,0.282881
1548,155.087723,900.76001,0.761641,0.72184,0.291667,0.0,0.0644,55147.0,0.15085,0.297549,0.10446,0.189695,-0.029589,0.398262,8.891914,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.457872,-0.140032,-0.02142,-0.007131,-0.074509,-0.016665,-0.008992,-0.022747,0.745582,-0.084293,-0.127295,-0.011302,-0.023186,1.487458,3.827559,-0.05245,-0.001903,-0.130736,0.625,0.0,3.583333,0.052703,0.217003,0.234819
1549,141.429901,842.710022,0.687138,0.634015,0.625,0.041667,0.064488,55139.0,0.15123,0.267866,0.095693,0.188823,-0.030538,0.397483,8.741469,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.411667,-0.128536,-0.021636,-0.012127,-0.076896,-0.016121,-0.009328,-0.023276,0.67702,-0.08779,-0.127218,-0.012817,-0.023863,1.292407,3.388761,-0.052325,-0.003143,-0.270738,0.916667,0.0,3.583333,0.071941,0.244433,0.292259
1550,146.890945,853.27002,0.69923,0.649945,0.583333,0.0,0.064843,52132.0,0.140624,0.275846,0.107467,0.207048,-0.033075,0.436324,8.894236,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.415802,-0.126689,-0.022353,-0.013399,-0.08198,-0.016721,-0.010243,-0.024133,0.689468,-0.087881,-0.132382,-0.013002,-0.023413,1.360567,3.419355,-0.05599,-0.002898,-0.171236,1.333333,0.0,3.625,0.069749,0.311534,0.250112
1551,149.148575,868.75,0.689425,0.652852,0.75,0.041667,0.065165,48937.0,0.138401,0.282517,0.102284,0.188159,-0.030776,0.396947,9.026009,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.415618,-0.120413,-0.015318,-0.013147,-0.073975,-0.016265,-0.009278,-0.022111,0.670964,-0.083359,-0.131111,-0.011835,-0.022039,1.362418,3.430465,-0.052887,-0.002032,-0.147369,1.708333,0.0,4.25,0.066275,0.303076,0.270706
1552,147.756332,853.47998,0.690053,0.646842,0.958333,0.0,0.065364,48814.0,0.14736,0.269729,0.099305,0.207444,-0.031595,0.4355,9.080184,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.41686,-0.135885,-0.023794,-0.011445,-0.080315,-0.016804,-0.010189,-0.023343,0.69008,-0.093137,-0.135071,-0.014482,-0.02378,1.330312,3.446341,-0.054431,-0.003363,-0.215149,1.083333,0.0,4.791667,0.07379,0.257518,0.279688
