iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force
129,65.482666,1000.0,0.921231,0.961367,0.0,0.0,0.64434,57182.0,0.288398,1.458936,0.149,0.469832,-0.109563,0.556997,8.447308
130,58.358398,1000.0,0.921751,0.961473,0.0,0.0,0.643307,63818.0,0.286891,1.462204,0.148114,0.476927,-0.11141,0.544847,8.456465
131,60.128345,991.320007,0.919283,0.956779,0.083333,0.0,0.642041,63644.0,0.281712,1.446306,0.146297,0.474142,-0.110112,0.557389,8.47335
132,65.572166,1000.0,0.923543,0.96215,0.0,0.0,0.640772,60602.0,0.283466,1.459791,0.147304,0.472855,-0.109655,0.570923,8.427935
133,61.66988,1000.0,0.919911,0.959137,0.041667,0.0,0.639892,53878.0,0.282888,1.442385,0.150213,0.479708,-0.111283,0.568401,8.448326
134,62.693207,992.0,0.920455,0.958747,0.041667,0.0,0.637993,60486.0,0.281617,1.440186,0.150811,0.506535,-0.116096,0.557954,8.415305
135,64.284477,1000.0,0.921583,0.963438,0.0,0.0,0.636617,54889.0,0.284193,1.446372,0.152743,0.489826,-0.113033,0.592463,8.47279
136,63.321957,1000.0,0.922903,0.962524,0.0,0.0,0.635233,63042.0,0.283959,1.451205,0.15046,0.46542,-0.107741,0.566013,8.455843
137,63.645706,1000.0,0.923499,0.962534,0.0,0.0,0.633506,64704.0,0.281763,1.440622,0.149774,0.505808,-0.115036,0.612594,8.444578
138,64.310646,990.900024,0.9127,0.953742,0.043478,0.0,0.631376,57255.0,0.283407,1.433151,0.151376,0.446008,-0.102283,0.561047,8.466728
139,67.355934,990.409973,0.916951,0.956072,0.086957,0.0,0.629771,65142.0,0.285513,1.429989,0.152709,0.472127,-0.109901,0.580675,8.479896
140,61.542473,1000.0,0.924131,0.963777,0.0,0.0,0.628519,66266.0,0.28052,1.437845,0.153066,0.483634,-0.110377,0.508994,8.454536
141,60.153358,1000.0,0.920689,0.962857,0.0,0.0,0.627365,67602.0,0.281327,1.43884,0.155239,0.479468,-0.110094,0.541127,8.454395
142,63.582554,993.630005,0.909614,0.95122,0.043478,0.0,0.625626,66087.0,0.27677,1.413997,0.151652,0.48365,-0.109825,0.572239,8.462462
143,65.127464,985.47998,0.91495,0.95386,0.043478,0.0,0.623447,67353.0,0.278508,1.418194,0.152916,0.473216,-0.107147,0.554644,8.446735
144,61.944885,984.27002,0.918947,0.957443,0.041667,0.0,0.621979,66774.0,0.271664,1.423767,0.154707,0.495458,-0.11219,0.58602,8.474365
145,60.00555,993.48999,0.90944,0.950739,0.041667,0.0,0.620738,57801.0,0.275145,1.416383,0.15196,0.474854,-0.106911,0.576637,8.479584
146,66.223228,991.070007,0.907161,0.945043,0.095238,0.0,0.61873,71507.0,0.274764,1.415722,0.151149,0.461706,-0.104343,0.538609,8.461702
147,63.112587,1000.0,0.925064,0.962838,0.0,0.0,0.61758,66656.0,0.281226,1.43065,0.156757,0.48075,-0.108001,0.566547,8.442958
148,66.019188,985.48999,0.899944,0.937995,0.095238,0.0,0.615889,69890.0,0.267434,1.383664,0.150238,0.450953,-0.100826,0.571068,8.433409
149,67.352333,989.869995,0.918882,0.953702,0.047619,0.0,0.613277,71068.0,0.272976,1.429177,0.150777,0.460307,-0.103316,0.57,8.458369
150,66.638107,982.630005,0.89482,0.93993,0.1,0.0,0.611449,66949.0,0.276246,1.411677,0.159282,0.477285,-0.107052,0.586008,8.424441
151,66.047905,979.340027,0.918774,0.95838,0.045455,0.0,0.610219,56328.0,0.276653,1.398051,0.155688,0.460741,-0.102817,0.527606,8.421186
152,67.552574,994.700012,0.923029,0.964382,0.0,0.0,0.608508,65967.0,0.275,1.405136,0.160172,0.480565,-0.10676,0.551674,8.432205
153,67.27137,989.97998,0.89175,0.930348,0.1,0.0,0.606429,66917.0,0.270157,1.377126,0.16003,0.466174,-0.104876,0.56399,8.470837
154,67.208771,982.900024,0.906147,0.943325,0.086957,0.0,0.604898,60736.0,0.268053,1.399147,0.155324,0.439399,-0.096882,0.582222,8.420294
155,69.221573,981.26001,0.914527,0.958084,0.052632,0.0,0.60454,72256.0,0.277572,1.426356,0.16611,0.45544,-0.102701,0.588018,8.426585
156,67.20018,984.219971,0.913601,0.954282,0.1,0.0,0.603165,69918.0,0.269118,1.403962,0.162575,0.479393,-0.105749,0.532841,8.455647
157,67.050697,987.52002,0.913645,0.954441,0.05,0.0,0.603334,62253.0,0.275095,1.391749,0.16868,0.484326,-0.106745,0.580852,8.442284
158,65.867104,988.599976,0.918184,0.959768,0.041667,0.0,0.602263,66582.0,0.273579,1.401732,0.165857,0.494306,-0.108823,0.560895,8.425082
159,64.619644,979.419983,0.899292,0.942125,0.095238,0.0,0.601421,70606.0,0.268946,1.352354,0.160731,0.462933,-0.101896,0.559751,8.42727
160,64.711586,987.090027,0.916998,0.967473,0.0,0.0,0.600513,66392.0,0.279867,1.366966,0.17482,0.455788,-0.100542,0.55019,8.414616
161,66.026306,989.0,0.898756,0.940473,0.142857,0.0,0.599399,76770.0,0.269037,1.374675,0.167156,0.473445,-0.103234,0.5723,8.420374
162,63.332909,974.98999,0.884377,0.923466,0.176471,0.0,0.597837,82727.0,0.262793,1.327424,0.166149,0.484952,-0.105291,0.516116,8.413336
163,64.951752,976.090027,0.914152,0.960699,0.045455,0.0,0.596003,64045.0,0.273514,1.384481,0.168236,0.476746,-0.10391,0.621707,8.411074
164,61.373749,973.559998,0.886556,0.925134,0.176471,0.0,0.595144,80178.0,0.260218,1.366708,0.164123,0.449301,-0.098794,0.512841,8.4095
165,61.663101,965.530029,0.849408,0.885343,0.15,0.0,0.594919,73560.0,0.251264,1.291693,0.153691,0.392636,-0.084826,0.502397,8.431555
166,66.837265,972.73999,0.924918,0.967391,0.0,0.0,0.593938,78253.0,0.267891,1.390389,0.167687,0.447187,-0.096841,0.601836,8.430539
167,70.903687,998.299988,0.92482,0.965018,0.090909,0.0,0.593447,72039.0,0.272188,1.392488,0.171113,0.494998,-0.108049,0.605263,8.41124
168,71.085403,1000.0,0.922149,0.962993,0.083333,0.0,0.592915,68934.0,0.266112,1.385153,0.169451,0.48134,-0.103507,0.591566,8.405556
169,68.591331,999.179993,0.921767,0.961551,0.125,0.0,0.59278,66413.0,0.266823,1.388781,0.169132,0.48715,-0.105004,0.575274,8.395964
170,65.514725,1000.0,0.920996,0.964919,0.0,0.0,0.592209,53456.0,0.27037,1.390571,0.173881,0.483511,-0.104062,0.565724,8.371042
171,72.797157,1000.0,0.923183,0.966133,0.0,0.0,0.591136,59212.0,0.268506,1.386125,0.172457,0.47659,-0.102776,0.575644,8.382941
172,69.826485,996.549988,0.920195,0.964302,0.041667,0.0,0.589697,58335.0,0.26727,1.380579,0.175064,0.490807,-0.105622,0.599404,8.378228
173,70.424248,1000.0,0.923363,0.966476,0.0,0.0,0.588557,58617.0,0.266976,1.37697,0.173931,0.493236,-0.10563,0.607855,8.392921
174,66.937958,1000.0,0.922276,0.965485,0.041667,0.0,0.587419,53791.0,0.266282,1.383028,0.175145,0.488013,-0.104378,0.571093,8.388416
175,65.167992,1000.0,0.920279,0.966749,0.0,0.0,0.585991,43524.0,0.269946,1.387989,0.179893,0.500734,-0.107708,0.582879,8.373163
176,73.378029,1000.0,0.923396,0.965952,0.041667,0.0,0.58456,41476.0,0.266222,1.372495,0.178898,0.477812,-0.102033,0.58522,8.392604
177,69.402252,1000.0,0.922399,0.96594,0.0,0.0,0.583113,40056.0,0.263847,1.371626,0.177645,0.488024,-0.10361,0.590428,8.400602
