iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
31,14.324409,678.590027,0.473718,0.501031,0.608696,0.0,0.573383,80144.0,0.431293,1.048299,0.065277,0.254776,-0.065194,0.116998,10.211466,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.338995,-0.002958,-0.007184,0.0,-0.006957,-0.255918,-1.080947,-0.097102,-0.017016,0.503531,-0.152016,-0.053432,-0.111434,-0.074174,0.622347,0.314248,-0.383155,-0.054818,-0.112307,0.0,2.478261,0.025567,0.153239,0.233591
32,14.679969,711.090027,0.504166,0.564451,0.347826,0.0,0.568134,80263.0,0.479456,1.172841,0.081449,0.282252,-0.078176,0.130896,10.211481,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.37332,-0.003254,-0.008316,0.0,-0.004696,-0.28362,-1.168421,-0.109933,-0.018765,0.567323,-0.168715,-0.06138,-0.13071,-0.082219,0.68974,0.337525,-0.415298,-0.033428,-0.204874,0.0,2.565217,0.032788,0.12801,0.193066
33,16.589983,747.609985,0.500984,0.576251,0.454545,0.0,0.562426,81972.0,0.44475,1.171108,0.074105,0.272277,-0.074233,0.144427,10.18434,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.381311,-0.003283,-0.007966,0.0,-0.005606,-0.287247,-1.174052,-0.106003,-0.019063,0.574466,-0.162611,-0.063276,-0.124419,-0.082667,0.805906,0.367486,-0.417859,-0.034492,-0.209736,0.0,2.681818,0.029187,0.163266,0.193619
34,19.317181,758.77002,0.540609,0.603877,0.333333,0.0,0.555744,84162.0,0.463733,1.187345,0.065131,0.254493,-0.067562,0.128649,10.179432,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.387079,-0.003359,-0.007874,0.0,-0.005143,-0.277411,-1.180642,-0.103071,-0.019216,0.556937,-0.159182,-0.061085,-0.122767,-0.079812,0.805606,0.389565,-0.420773,-0.028112,-0.152846,0.0,2.571429,0.025401,0.143328,0.202912
35,20.082525,812.48999,0.568656,0.610406,0.26087,0.0,0.550398,81424.0,0.537701,1.240095,0.086325,0.328889,-0.081321,0.146402,10.198882,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.411709,-0.003558,-0.009423,0.0,-0.002522,-0.311069,-1.239232,-0.115414,-0.02021,0.628985,-0.174938,-0.064551,-0.132308,-0.091712,0.717422,0.410619,-0.441804,-0.061198,-0.222203,0.0,3.217391,0.02907,0.150133,0.183124
36,21.797523,847.330017,0.577948,0.638918,0.173913,0.0,0.54431,80110.0,0.565369,1.239923,0.090045,0.34381,-0.081643,0.152723,10.186756,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.421979,-0.003685,-0.009748,0.0,-0.003304,-0.318961,-1.249603,-0.113152,-0.020516,0.640135,-0.172395,-0.063605,-0.132784,-0.093036,0.70701,0.442455,-0.446184,-0.0321,-0.178846,0.0,2.782609,0.028723,0.159677,0.151731
37,22.159168,846.030029,0.589147,0.630906,0.545455,0.0,0.53821,82745.0,0.496912,1.266773,0.097323,0.301867,-0.082174,0.154167,10.173695,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.417704,-0.003472,-0.008638,0.0,-0.005333,-0.286532,-1.225087,-0.115127,-0.02001,0.628694,-0.176775,-0.067677,-0.130555,-0.08283,0.840625,0.404978,-0.437348,-0.058035,-0.217625,0.0,2.909091,0.027357,0.154089,0.199513
38,21.492252,845.320007,0.581081,0.649529,0.285714,0.0,0.532212,83907.0,0.556887,1.293486,0.092118,0.331861,-0.085539,0.137762,10.156636,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.429984,-0.003707,-0.009958,0.0,-0.004082,-0.336383,-1.244995,-0.118299,-0.020976,0.663132,-0.178586,-0.068432,-0.136496,-0.098926,0.773548,0.432549,-0.445251,-0.048382,-0.204424,0.0,3.0,0.026517,0.17288,0.197761
39,25.533056,923.51001,0.627568,0.710717,0.227273,0.0,0.526646,82943.0,0.550481,1.346246,0.0864,0.315625,-0.081876,0.147808,10.138094,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.454638,-0.003938,-0.01164,0.0,-0.003636,-0.318032,-1.294952,-0.122145,-0.022097,0.662445,-0.18327,-0.07134,-0.142016,-0.092926,0.92505,0.482651,-0.463757,-0.029228,-0.221023,0.0,2.909091,0.025088,0.128566,0.16654
40,26.800596,915.0,0.612384,0.685676,0.347826,0.0,0.521388,78945.0,0.566486,1.380301,0.089235,0.327367,-0.081815,0.143803,10.137108,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.460184,-0.004085,-0.013534,0.0,-0.003275,-0.325877,-1.298389,-0.121864,-0.022045,0.664424,-0.185353,-0.072832,-0.139979,-0.094963,0.867652,0.487559,-0.46517,-0.042825,-0.154103,0.043478,2.956522,0.030072,0.13567,0.188108
