iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
8076,167.614685,983.950012,0.808006,0.800853,0.291667,0.0,0.088814,50612.0,0.278681,0.330953,0.159807,0.331878,-0.058461,0.555802,10.373934,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486096,-0.154586,-0.013217,0.0,-0.002245,-0.123017,-0.034037,-0.017058,-0.031699,0.775238,-0.095028,-0.158092,-0.012687,-0.031683,1.598124,3.857473,-0.108983,-0.003171,-0.35096,0.083333,0.0,5.458333,0.085385,0.107308,0.165185
8077,161.363968,957.679993,0.832799,0.809487,0.166667,0.041667,0.088658,50386.0,0.249325,0.333043,0.156126,0.300674,-0.053805,0.508614,10.348946,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.485524,-0.14509,-0.013949,0.0,-0.0022,-0.114592,-0.0332,-0.015157,-0.029941,0.77339,-0.092915,-0.167314,-0.013371,-0.030529,1.63598,3.858618,-0.101821,-0.004299,-0.303693,0.166667,0.0,4.125,0.092887,0.10358,0.133064
8078,160.984177,978.22998,0.819154,0.812291,0.045455,0.0,0.088601,52313.0,0.272393,0.330792,0.15679,0.331106,-0.057955,0.52549,10.391087,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.491984,-0.159352,-0.014055,0.0,-0.000623,-0.135483,-0.034846,-0.017541,-0.034165,0.762892,-0.097789,-0.156859,-0.01303,-0.034454,1.590117,3.898778,-0.111033,-0.007634,-0.358932,0.045455,0.090909,4.772727,0.106065,0.098428,0.131816
8079,153.903137,925.359985,0.772126,0.778124,0.416667,0.0,0.08846,42590.0,0.246495,0.329295,0.161317,0.325084,-0.055452,0.544089,10.426937,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.466403,-0.1425,-0.016243,0.0,-0.003914,-0.122474,-0.033065,-0.017467,-0.030101,0.732574,-0.097702,-0.163215,-0.012298,-0.030303,1.554722,3.664838,-0.103602,-0.039793,-0.342676,0.125,0.041667,5.083333,0.112103,0.138104,0.173445
8080,162.345627,955.780029,0.814034,0.796761,0.304348,0.0,0.088262,51782.0,0.250017,0.337949,0.156026,0.324453,-0.056643,0.538246,10.44491,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.483873,-0.151465,-0.011947,0.0,-0.002026,-0.12869,-0.034145,-0.016734,-0.03241,0.76902,-0.100982,-0.161922,-0.013221,-0.032355,1.630202,3.809414,-0.106777,-0.003114,-0.285042,0.0,0.043478,21.608696,0.109381,0.110556,0.1567
8081,162.679077,971.320007,0.793775,0.797801,0.083333,0.0,0.088276,49710.0,0.267849,0.339856,0.162758,0.349517,-0.061005,0.558407,10.296882,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.482502,-0.157026,-0.013349,0.0,-0.002139,-0.125824,-0.034732,-0.018401,-0.032787,0.741372,-0.097962,-0.173186,-0.012913,-0.028116,1.585029,3.797755,-0.114368,-0.001987,-0.305266,0.083333,0.0,4.041667,0.121779,0.091326,0.149984
8082,158.292816,965.200012,0.798174,0.813957,0.166667,0.0,0.088351,50756.0,0.266256,0.338084,0.157427,0.325621,-0.057105,0.543618,10.261682,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.487415,-0.153628,-0.017975,0.0,-0.001766,-0.131462,-0.034314,-0.017025,-0.03239,0.772013,-0.104012,-0.176422,-0.014037,-0.034434,1.625285,3.836191,-0.10805,-0.005997,-0.422278,0.083333,0.0,4.791667,0.13315,0.109758,0.147436
8083,164.155609,980.359985,0.832011,0.797197,0.166667,0.0,0.088427,43621.0,0.252959,0.331212,0.164101,0.33246,-0.05697,0.569686,10.25738,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.487419,-0.148449,-0.013004,0.0,-0.001266,-0.141561,-0.033706,-0.016715,-0.033189,0.77925,-0.096115,-0.16556,-0.012829,-0.036877,1.636642,3.858864,-0.105381,-0.004695,-0.417967,0.0,0.0,4.5,0.122342,0.08954,0.161902
8084,162.118179,975.150024,0.816251,0.815822,0.166667,0.0,0.088357,51131.0,0.251612,0.339902,0.161798,0.324175,-0.05853,0.537329,10.278998,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486926,-0.148301,-0.012858,0.0,-0.002851,-0.13487,-0.034322,-0.016918,-0.033109,0.76152,-0.100899,-0.168142,-0.012789,-0.035643,1.629689,3.838298,-0.108842,-0.004213,-0.393465,0.083333,0.0,4.916667,0.069505,0.094473,0.173945
8085,163.467285,974.840027,0.813781,0.803858,0.125,0.0,0.088497,49493.0,0.264238,0.347504,0.156563,0.327428,-0.057546,0.546007,10.346927,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.485888,-0.156748,-0.01779,0.0,-0.002333,-0.136296,-0.034223,-0.017354,-0.033425,0.765564,-0.100118,-0.164115,-0.014589,-0.035824,1.608844,3.79951,-0.107977,-0.003493,-0.291837,0.083333,0.0,4.083333,0.148205,0.097491,0.156488
8086,158.399277,956.710022,0.803849,0.773428,0.375,0.0,0.08843,50510.0,0.251181,0.33622,0.152881,0.306558,-0.055116,0.512169,10.353391,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.473494,-0.147529,-0.014375,0.0,-0.004375,-0.132453,-0.033045,-0.01631,-0.033118,0.746707,-0.107037,-0.176568,-0.013824,-0.03476,1.581983,3.705458,-0.101652,-0.002764,-0.340563,0.083333,0.0,4.166667,0.165588,0.133405,0.180989
8087,157.090851,930.01001,0.798428,0.784511,0.291667,0.0,0.088399,39895.0,0.252697,0.325204,0.158129,0.285306,-0.051249,0.480347,10.412079,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.47494,-0.139974,-0.012251,0.0,-0.002261,-0.111625,-0.032163,-0.014359,-0.028609,0.761212,-0.090894,-0.161511,-0.011202,-0.030531,1.59578,3.781155,-0.096638,-0.003186,-0.307946,0.041667,0.0,4.416667,0.064227,0.11615,0.162062
8088,159.528305,954.969971,0.795284,0.812723,0.208333,0.041667,0.088145,37665.0,0.257364,0.339875,0.160836,0.335268,-0.058647,0.566761,10.488864,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.480497,-0.15224,-0.013313,0.0,-0.002377,-0.131728,-0.034094,-0.016477,-0.032383,0.760506,-0.104753,-0.170361,-0.015029,-0.034146,1.590457,3.781323,-0.108938,-0.003394,-0.415033,0.041667,0.0,4.208333,0.100444,0.111605,0.168405
8089,165.208054,984.820007,0.793347,0.799724,0.125,0.041667,0.087856,36317.0,0.291144,0.347351,0.15168,0.320768,-0.057151,0.509708,10.229478,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.483103,-0.154231,-0.019661,0.0,-0.003016,-0.118075,-0.034118,-0.016511,-0.031293,0.750004,-0.101866,-0.161797,-0.013288,-0.030616,1.550032,3.783378,-0.10823,-0.001827,-0.223659,0.166667,0.0,4.125,0.136794,0.115897,0.165179
8090,161.158096,966.330017,0.788942,0.808335,0.086957,0.0,0.087867,32812.0,0.25614,0.348441,0.157669,0.332674,-0.058081,0.558068,10.35515,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.488142,-0.158443,-0.014344,0.0,-0.001569,-0.137823,-0.034567,-0.01788,-0.034127,0.768968,-0.099304,-0.164502,-0.01449,-0.035762,1.627742,3.83049,-0.10866,-0.004435,-0.298756,0.173913,0.0,4.565217,0.113206,0.114682,0.146305
8091,155.313339,934.900024,0.787108,0.784115,0.25,0.125,0.08807,36313.0,0.275296,0.359915,0.149253,0.325336,-0.057284,0.509702,10.42093,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.469437,-0.151864,-0.016871,0.0,-0.004394,-0.133153,-0.034432,-0.017911,-0.033304,0.733575,-0.11959,-0.183634,-0.014653,-0.033407,1.50425,3.6196,-0.108113,-0.003016,-0.265582,0.083333,0.0,4.041667,0.147002,0.124384,0.154958
8092,167.426224,990.25,0.817217,0.797458,0.217391,0.0,0.08812,40662.0,0.260667,0.332294,0.148718,0.305964,-0.054664,0.515257,10.427347,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486637,-0.15678,-0.011311,0.0,-0.001502,-0.125479,-0.033542,-0.015932,-0.032719,0.765959,-0.094487,-0.157965,-0.012929,-0.032445,1.633692,3.861091,-0.103694,-0.002162,-0.283058,0.043478,0.0,6.043478,0.111348,0.112306,0.150886
8093,157.525589,935.700012,0.780753,0.772643,0.291667,0.0,0.088102,32192.0,0.236483,0.334617,0.149153,0.319363,-0.054476,0.537971,10.418995,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.473157,-0.153369,-0.018477,0.0,-0.002536,-0.12742,-0.032856,-0.016449,-0.031449,0.745846,-0.099356,-0.159453,-0.015046,-0.032905,1.574617,3.720329,-0.10219,-0.018193,-0.282172,0.083333,0.0,4.791667,0.110869,0.118659,0.166738
8094,162.391449,975.27002,0.813162,0.800092,0.208333,0.041667,0.087866,38320.0,0.25935,0.336808,0.159846,0.319626,-0.057349,0.531649,10.295924,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.489192,-0.147436,-0.01415,0.0,-0.002439,-0.132946,-0.034043,-0.016579,-0.032623,0.766901,-0.095874,-0.170572,-0.012429,-0.033498,1.645442,3.879941,-0.107045,-0.004212,-0.367806,0.083333,0.041667,4.666667,0.10362,0.115943,0.140221
8095,161.429688,971.330017,0.803959,0.777943,0.125,0.0,0.087834,37609.0,0.262205,0.33687,0.155906,0.308868,-0.053288,0.531515,10.283382,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.482861,-0.148786,-0.015108,0.0,-0.001824,-0.115381,-0.033237,-0.014966,-0.029865,0.765451,-0.098112,-0.164423,-0.011247,-0.027953,1.615665,3.821838,-0.102203,-0.002775,-0.453787,0.083333,0.0,4.416667,0.104235,0.112031,0.13977
8096,164.813797,992.679993,0.83759,0.81109,0.086957,0.0,0.087861,38985.0,0.258505,0.345973,0.160153,0.316343,-0.055867,0.547539,10.236465,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.497459,-0.159057,-0.013421,0.0,-0.000538,-0.12265,-0.034424,-0.01605,-0.031455,0.790963,-0.096051,-0.164273,-0.013212,-0.030568,1.690297,3.938041,-0.105119,-0.00374,-0.413303,0.043478,0.0,4.478261,0.101852,0.113798,0.144457
8097,161.659241,964.969971,0.798874,0.797147,0.208333,0.0,0.08755,39156.0,0.237901,0.341461,0.153049,0.309729,-0.055344,0.505527,10.413259,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.481656,-0.148802,-0.012762,0.0,-0.002486,-0.120237,-0.034041,-0.016452,-0.031403,0.750651,-0.107463,-0.172399,-0.013356,-0.030242,1.641019,3.775114,-0.10659,-0.003061,-0.26741,0.083333,0.0,4.041667,0.125545,0.109941,0.179672
8098,165.178406,991.109985,0.805302,0.804349,0.041667,0.0,0.087375,55001.0,0.224103,0.327016,0.155805,0.314932,-0.054184,0.54077,10.308625,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.490736,-0.148958,-0.015443,0.0,-0.000833,-0.122482,-0.033233,-0.015164,-0.030648,0.767143,-0.091188,-0.159564,-0.012882,-0.031218,1.690374,3.915716,-0.102325,-0.003898,-0.415997,0.0,0.0,4.25,0.072334,0.105467,0.137934
8099,165.850113,989.440002,0.818359,0.805384,0.166667,0.0,0.087451,53756.0,0.296081,0.332953,0.145556,0.298358,-0.051094,0.493924,10.425621,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.49265,-0.15355,-0.015791,0.0,-0.001213,-0.119631,-0.033218,-0.014979,-0.030987,0.771158,-0.093784,-0.162796,-0.014447,-0.033673,1.574232,3.946863,-0.098062,-0.002671,-0.300452,0.083333,0.0,4.541667,0.080839,0.113742,0.149187
8100,168.967209,976.72998,0.832318,0.811022,0.208333,0.0,0.087718,54820.0,0.236194,0.333315,0.166881,0.315803,-0.05655,0.56284,10.471434,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.488261,-0.148361,-0.010095,0.0,-0.002194,-0.126985,-0.033455,-0.015838,-0.031329,0.79261,-0.096116,-0.161492,-0.012096,-0.034884,1.67687,3.875008,-0.10188,-0.002521,-0.231295,0.083333,0.041667,4.083333,0.079395,0.104127,0.158125
8101,165.860397,980.409973,0.837825,0.812302,0.25,0.0,0.087698,45662.0,0.253907,0.340693,0.157488,0.326344,-0.058095,0.549103,10.315854,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.494132,-0.154941,-0.015372,0.0,-0.001624,-0.131858,-0.035023,-0.017242,-0.033353,0.777368,-0.099225,-0.155325,-0.012854,-0.034326,1.668212,3.895703,-0.109833,-0.003756,-0.259329,0.083333,0.0,5.125,0.118287,0.105207,0.144601
8102,155.052399,951.900024,0.771238,0.790557,0.208333,0.041667,0.087693,54388.0,0.291627,0.353659,0.152162,0.305632,-0.054686,0.489689,10.434137,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.476506,-0.148353,-0.023647,0.0,-0.002738,-0.125642,-0.034139,-0.016629,-0.031979,0.726083,-0.111077,-0.196124,-0.015038,-0.032309,1.523722,3.685274,-0.102739,-0.004028,-0.36506,0.166667,0.041667,3.708333,0.180336,0.139859,0.143783
8103,160.315704,960.700012,0.792493,0.792901,0.208333,0.0,0.087633,54043.0,0.229856,0.326274,0.155245,0.319118,-0.057359,0.549592,10.355274,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.477968,-0.153894,-0.010152,0.0,-0.002294,-0.129053,-0.033211,-0.016542,-0.032042,0.755428,-0.098374,-0.154996,-0.013133,-0.032795,1.646353,3.791119,-0.10489,-0.00245,-0.449796,0.166667,0.083333,4.958333,0.076524,0.100536,0.144218
8104,166.856522,982.25,0.816574,0.826385,0.083333,0.0,0.087743,54734.0,0.238285,0.341825,0.165672,0.327158,-0.056708,0.576678,10.228291,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.492071,-0.14959,-0.013312,0.0,-0.000905,-0.129501,-0.034453,-0.01651,-0.032735,0.789063,-0.097663,-0.167965,-0.013184,-0.035011,1.694469,3.867943,-0.103825,-0.002848,-0.314498,0.041667,0.041667,4.791667,0.117793,0.100404,0.131758
8105,158.412796,955.309998,0.800439,0.799357,0.25,0.041667,0.08786,45908.0,0.307395,0.338073,0.163273,0.330795,-0.062092,0.540503,10.215377,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.480087,-0.145259,-0.016383,0.0,-0.00289,-0.134461,-0.034198,-0.017222,-0.033355,0.75188,-0.110177,-0.169476,-0.013767,-0.035322,1.528331,3.799815,-0.111215,-0.009076,-0.272436,0.125,0.041667,4.25,0.084787,0.118557,0.156687
8106,163.894485,984.950012,0.812658,0.804524,0.083333,0.0,0.087878,55260.0,0.257919,0.332223,0.153991,0.314891,-0.053214,0.55391,10.390102,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.494173,-0.157579,-0.019072,0.0,-0.000944,-0.125249,-0.033582,-0.015545,-0.031187,0.785957,-0.094949,-0.151042,-0.012952,-0.032649,1.661751,3.955644,-0.101581,-0.003321,-0.365839,0.041667,0.0,4.666667,0.117316,0.14303,0.129527
8107,164.020035,991.599976,0.806891,0.806105,0.125,0.0,0.087846,54507.0,0.275427,0.345045,0.161421,0.337725,-0.060165,0.546146,10.395872,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.488361,-0.149033,-0.018445,0.0,-0.001087,-0.138031,-0.034798,-0.017983,-0.034326,0.754571,-0.102943,-0.170654,-0.013905,-0.035639,1.601637,3.820938,-0.111743,-0.003888,-0.377775,0.041667,0.041667,5.083333,0.133677,0.101885,0.173252
8108,163.58194,973.460022,0.81014,0.811617,0.083333,0.0,0.087921,55286.0,0.240145,0.329525,0.163919,0.31989,-0.057359,0.555382,10.290606,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.488349,-0.150991,-0.016063,0.0,-0.001032,-0.122969,-0.034124,-0.016102,-0.03106,0.769438,-0.09372,-0.176625,-0.011865,-0.030232,1.67227,3.884626,-0.106967,-0.004866,-0.323898,0.041667,0.0,3.541667,0.10488,0.107328,0.141652
8109,161.772827,966.070007,0.811779,0.786778,0.208333,0.041667,0.087868,40475.0,0.271594,0.330912,0.165019,0.314948,-0.054191,0.555484,10.332979,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.484183,-0.146107,-0.012328,0.0,-0.002673,-0.11928,-0.032998,-0.014793,-0.029099,0.779133,-0.093232,-0.166222,-0.011614,-0.031074,1.626958,3.861097,-0.099401,-0.002856,-0.398792,0.083333,0.041667,4.291667,0.074922,0.094191,0.142342
8110,160.788132,966.809998,0.798482,0.80825,0.25,0.0,0.087936,32107.0,0.23464,0.344553,0.160343,0.343429,-0.061119,0.5937,10.350947,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.487409,-0.158092,-0.013748,0.0,-0.00203,-0.133374,-0.034866,-0.017535,-0.033481,0.769675,-0.110938,-0.182312,-0.015484,-0.033799,1.662338,3.807463,-0.109985,-0.015621,-0.339769,0.083333,0.041667,4.166667,0.120404,0.096356,0.15156
8111,161.399277,968.929993,0.793152,0.806782,0.166667,0.0,0.088082,38616.0,0.244305,0.324037,0.144836,0.303576,-0.054142,0.49197,10.430307,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.47967,-0.155085,-0.016515,0.0,-0.0025,-0.116817,-0.032923,-0.015528,-0.030212,0.740925,-0.096337,-0.156507,-0.012349,-0.030292,1.606364,3.845536,-0.103953,-0.002865,-0.369071,0.041667,0.0,4.583333,0.110898,0.100797,0.165653
8112,160.958542,955.460022,0.794632,0.803287,0.291667,0.0,0.088281,36885.0,0.248095,0.327743,0.16023,0.312319,-0.052884,0.541017,10.424788,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.483262,-0.144117,-0.015479,0.0,-0.002054,-0.120457,-0.033011,-0.014848,-0.030067,0.777814,-0.097907,-0.166234,-0.012383,-0.032227,1.635931,3.844549,-0.099119,-0.004203,-0.378887,0.041667,0.0,5.125,0.086896,0.08829,0.16104
8113,167.164963,984.77002,0.82927,0.818443,0.083333,0.0,0.088421,32062.0,0.271002,0.337486,0.158969,0.345324,-0.060479,0.57669,10.436327,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.493467,-0.156083,-0.018266,0.0,-0.001127,-0.130158,-0.034518,-0.017282,-0.033176,0.769232,-0.095579,-0.157054,-0.012848,-0.032866,1.628824,3.909128,-0.111936,-0.003328,-0.310789,0.083333,0.041667,4.708333,0.12073,0.098753,0.143608
8114,161.371506,967.090027,0.807846,0.787068,0.25,0.041667,0.088321,36750.0,0.285452,0.337095,0.15165,0.320254,-0.056353,0.530268,10.34017,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486398,-0.149806,-0.014442,0.0,-0.002139,-0.1201,-0.033975,-0.01613,-0.032033,0.772022,-0.095139,-0.161728,-0.012142,-0.031048,1.586706,3.866338,-0.106478,-0.002959,-0.322925,0.083333,0.0,4.416667,0.069872,0.106602,0.156588
8115,162.547379,973.590027,0.823371,0.802968,0.208333,0.0,0.088536,37484.0,0.254551,0.355169,0.1437,0.306096,-0.053951,0.520723,10.401886,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486658,-0.157463,-0.012077,0.0,-0.002486,-0.117801,-0.033207,-0.014849,-0.030507,0.755806,-0.095739,-0.155838,-0.013311,-0.031202,1.640135,3.817782,-0.101632,-0.009009,-0.252556,0.083333,0.041667,4.041667,0.152762,0.104796,0.158291
8116,167.609467,989.26001,0.836926,0.812719,0.083333,0.0,0.088537,32589.0,0.239149,0.334639,0.161416,0.325483,-0.06119,0.552967,10.463358,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.493215,-0.156169,-0.010936,0.0,-0.002083,-0.14022,-0.034681,-0.017345,-0.034728,0.787517,-0.099154,-0.156358,-0.013963,-0.035198,1.667761,3.922221,-0.112098,-0.002469,-0.355496,0.041667,0.0,4.375,0.108871,0.105112,0.155346
8117,162.529465,979.440002,0.813057,0.809185,0.166667,0.0,0.088587,38880.0,0.277917,0.346906,0.152172,0.313885,-0.058844,0.524764,10.346586,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.488443,-0.157611,-0.015327,0.0,-0.001544,-0.139035,-0.034867,-0.017619,-0.034618,0.768726,-0.108643,-0.171148,-0.013572,-0.035502,1.603186,3.831666,-0.111024,-0.004214,-0.367128,0.041667,0.041667,5.583333,0.124928,0.104729,0.155508
8118,165.913712,990.599976,0.828381,0.825704,0.083333,0.0,0.088682,50695.0,0.263332,0.340821,0.158162,0.315284,-0.056709,0.54406,10.34117,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.493061,-0.154501,-0.017026,0.0,-0.000794,-0.123088,-0.034308,-0.016418,-0.031214,0.779257,-0.093554,-0.164685,-0.012514,-0.031904,1.646842,3.908912,-0.105304,-0.007407,-0.332632,0.041667,0.0,4.791667,0.101238,0.089198,0.140415
8119,163.008011,954.190002,0.793094,0.793091,0.375,0.041667,0.088531,42906.0,0.223723,0.34392,0.158336,0.332777,-0.057558,0.566394,10.361119,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.479216,-0.150254,-0.010211,0.0,-0.003135,-0.128232,-0.033615,-0.016684,-0.033837,0.757849,-0.098666,-0.156878,-0.012868,-0.032406,1.648519,3.761217,-0.104585,-0.002532,-0.293745,0.125,0.041667,4.458333,0.089715,0.101361,0.172685
8120,164.685257,994.909973,0.821825,0.803993,0.173913,0.0,0.088622,51144.0,0.257107,0.35305,0.149254,0.311894,-0.057796,0.532258,10.30608,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.488802,-0.156538,-0.0151,0.0,-0.001594,-0.139814,-0.03454,-0.017571,-0.034381,0.770541,-0.09718,-0.166513,-0.013495,-0.035629,1.640565,3.835508,-0.107432,-0.032442,-0.415871,0.043478,0.086957,4.521739,0.117293,0.114233,0.167565
8121,158.383148,961.429993,0.788296,0.78001,0.26087,0.0,0.088863,50108.0,0.250554,0.340169,0.159255,0.330245,-0.058275,0.562801,10.317677,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.479164,-0.15255,-0.014538,0.0,-0.003518,-0.131616,-0.033693,-0.01655,-0.032426,0.759753,-0.105088,-0.166407,-0.013921,-0.033733,1.605813,3.761694,-0.106139,-0.00511,-0.390677,0.304348,0.043478,5.434783,0.140583,0.130691,0.173486
8122,158.89621,956.330017,0.818875,0.808501,0.208333,0.041667,0.089028,49963.0,0.228232,0.332712,0.155443,0.326448,-0.058344,0.552588,10.348785,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.484801,-0.158331,-0.013343,0.0,-0.002185,-0.132651,-0.033817,-0.01697,-0.032759,0.763574,-0.095759,-0.156698,-0.013242,-0.034367,1.658906,3.849243,-0.107608,-0.004792,-0.454783,0.083333,0.0,19.833334,0.117915,0.111522,0.152569
8123,156.411911,931.73999,0.782707,0.785509,0.291667,0.0,0.089027,42842.0,0.248268,0.328319,0.150685,0.316797,-0.05622,0.5301,10.30646,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.473897,-0.150207,-0.010606,0.0,-0.003393,-0.109735,-0.032869,-0.015724,-0.029081,0.758074,-0.091444,-0.155338,-0.012184,-0.027199,1.591111,3.771607,-0.103554,-0.003239,-0.299586,0.208333,0.0,4.5,0.083487,0.121166,0.156397
8124,166.861145,991.380005,0.811268,0.823013,0.083333,0.0,0.088856,50661.0,0.251905,0.346908,0.170015,0.346594,-0.059482,0.585924,10.179982,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.497503,-0.146279,-0.01649,0.0,-0.000444,-0.126887,-0.034825,-0.017043,-0.033495,0.777798,-0.098334,-0.174824,-0.012862,-0.031329,1.684768,3.915196,-0.109802,-0.002954,-0.344144,0.0,0.0,4.666667,0.118583,0.098204,0.130098
8125,164.559631,987.640015,0.825276,0.839784,0.083333,0.0,0.089023,49957.0,0.232573,0.348305,0.162448,0.356883,-0.062089,0.590243,10.189088,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.496027,-0.157906,-0.012548,0.0,-0.000738,-0.130131,-0.035086,-0.017966,-0.033171,0.777205,-0.093029,-0.163419,-0.014126,-0.031652,1.688397,3.895422,-0.113129,-0.002535,-0.410667,0.041667,0.0,4.666667,0.094749,0.106485,0.137822
8126,162.87114,976.890015,0.780939,0.80144,0.083333,0.0,0.088765,50096.0,0.259363,0.342826,0.158594,0.332269,-0.058522,0.546735,10.37009,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.485539,-0.146866,-0.021101,0.0,-0.001074,-0.136763,-0.034652,-0.017525,-0.033668,0.747214,-0.103443,-0.16948,-0.013678,-0.034865,1.608568,3.806837,-0.110315,-0.003015,-0.296526,0.083333,0.083333,4.416667,0.159392,0.103623,0.151241
8127,164.555786,986.369995,0.833307,0.817815,0.086957,0.043478,0.088721,51066.0,0.227688,0.350386,0.151543,0.314804,-0.057083,0.548961,10.234649,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.495148,-0.160304,-0.014265,0.0,-0.000913,-0.128571,-0.034452,-0.016215,-0.032315,0.789057,-0.089378,-0.14998,-0.012821,-0.034536,1.703664,3.907755,-0.106089,-0.002823,-0.517769,0.0,0.0,4.391304,0.084788,0.091595,0.129401
8128,168.013062,995.919983,0.83611,0.830163,0.041667,0.0,0.088656,42502.0,0.226041,0.344995,0.14606,0.296796,-0.050364,0.526439,10.306902,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.497876,-0.160856,-0.009943,0.0,-0.000417,-0.11413,-0.033673,-0.014669,-0.03094,0.795774,-0.09385,-0.1562,-0.013273,-0.030485,1.728904,3.953138,-0.098366,-0.002845,-0.417956,0.0,0.0,4.083333,0.126266,0.091502,0.140329
8129,161.193207,965.299988,0.786305,0.793372,0.25,0.041667,0.088724,51276.0,0.246933,0.33583,0.156999,0.316996,-0.056673,0.530569,10.222614,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.481608,-0.153126,-0.010832,0.0,-0.002946,-0.13722,-0.033688,-0.016918,-0.033313,0.76739,-0.092775,-0.155761,-0.013927,-0.035027,1.624934,3.79885,-0.10538,-0.002229,-0.379106,0.125,0.0,4.25,0.148367,0.11664,0.154063
8130,158.52446,935.859985,0.769503,0.781914,0.25,0.0,0.089016,51352.0,0.247116,0.320689,0.158062,0.3206,-0.057115,0.534937,10.300287,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.464045,-0.142327,-0.010822,0.0,-0.003108,-0.121515,-0.033165,-0.016722,-0.030936,0.734392,-0.090095,-0.163558,-0.012182,-0.029466,1.562795,3.65706,-0.104686,-0.005048,-0.267969,0.125,0.083333,4.666667,0.093112,0.130936,0.172408
