iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error
305,57.62138,1000.0,0.940645,0.969854,0.0,0.0,0.521063,82644.0,0.283153
306,53.096004,991.880005,0.938,0.967727,0.041667,0.0,0.521095,4981.0,0.287663
307,54.221058,976.390015,0.927298,0.956721,0.166667,0.0,0.520564,84097.0,0.279471
308,53.150761,1000.0,0.941095,0.970736,0.0,0.0,0.520502,89309.0,0.282967
309,51.636925,992.460022,0.936589,0.965699,0.083333,0.0,0.519908,89985.0,0.282645
310,59.280331,990.650024,0.934163,0.96425,0.043478,0.0,0.519212,82177.0,0.285202
311,59.829391,994.349976,0.938303,0.96782,0.041667,0.0,0.518871,74622.0,0.28229
312,56.804829,1000.0,0.941273,0.970096,0.0,0.0,0.518488,95264.0,0.284783
313,58.816963,980.880005,0.926212,0.955587,0.166667,0.0,0.517621,92916.0,0.279811
314,60.404182,995.159973,0.931806,0.96039,0.083333,0.0,0.517451,89781.0,0.284138
315,56.786755,993.859985,0.935543,0.96461,0.041667,0.0,0.517487,92821.0,0.284237
316,56.918007,1000.0,0.936009,0.964704,0.043478,0.0,0.516923,89214.0,0.284025
317,55.378117,1000.0,0.940328,0.971246,0.0,0.0,0.516386,75083.0,0.287394
318,56.809959,1000.0,0.941981,0.971888,0.0,0.0,0.516738,91762.0,0.286552
319,56.904022,1000.0,0.943292,0.97198,0.0,0.0,0.516278,89323.0,0.282825
320,55.989487,1000.0,0.940214,0.970713,0.0,0.0,0.516316,89575.0,0.287809
321,56.80373,995.52002,0.936106,0.965232,0.047619,0.0,0.516188,95675.0,0.280433
322,57.672611,995.52002,0.937725,0.967733,0.0,0.0,0.515976,94753.0,0.288894
323,56.004822,996.299988,0.93859,0.968761,0.043478,0.0,0.516284,74516.0,0.287064
324,54.990646,1000.0,0.942837,0.971881,0.0,0.0,0.516287,91486.0,0.281559
325,56.286316,1000.0,0.942413,0.971125,0.0,0.0,0.516283,80164.0,0.285106
326,53.480579,997.690002,0.939112,0.965421,0.043478,0.0,0.516091,82075.0,0.283552
327,55.433636,995.02002,0.936012,0.965145,0.043478,0.0,0.516172,82026.0,0.286774
328,56.950165,993.530029,0.930126,0.957573,0.090909,0.0,0.516034,68992.0,0.27663
329,56.991302,992.469971,0.94042,0.969172,0.045455,0.0,0.516405,83272.0,0.285771
330,58.213482,997.030029,0.944153,0.969831,0.043478,0.0,0.516953,81918.0,0.279259
331,54.988205,998.820007,0.938637,0.968777,0.0,0.0,0.517199,83371.0,0.282942
332,58.532425,993.75,0.935547,0.962385,0.041667,0.0,0.517568,78905.0,0.282654
333,56.819328,993.630005,0.938677,0.968028,0.083333,0.0,0.517717,78378.0,0.283441
334,61.678417,998.02002,0.940663,0.970643,0.041667,0.0,0.517169,65075.0,0.287518
335,58.29377,997.710022,0.941936,0.970557,0.083333,0.0,0.517344,73289.0,0.283222
336,56.036121,1000.0,0.941924,0.971203,0.0,0.0,0.517303,89759.0,0.284694
337,54.298763,1000.0,0.941305,0.97084,0.041667,0.0,0.516933,89681.0,0.284985
338,59.322208,1000.0,0.940977,0.970743,0.041667,0.0,0.516298,88537.0,0.287312
339,52.966194,1000.0,0.941774,0.970727,0.041667,0.0,0.516602,72151.0,0.284024
340,54.511696,1000.0,0.941092,0.971047,0.041667,0.0,0.515755,88296.0,0.283969
341,55.691746,1000.0,0.941001,0.970053,0.0,0.0,0.515345,88754.0,0.283663
342,59.072586,996.190002,0.939764,0.967914,0.041667,0.0,0.514769,82894.0,0.283852
343,54.96851,1000.0,0.942905,0.970875,0.0,0.0,0.514365,87408.0,0.283573
344,54.429329,1000.0,0.94348,0.97133,0.0,0.0,0.51355,88995.0,0.282355
345,52.916893,992.419983,0.93603,0.964633,0.125,0.0,0.513553,72562.0,0.281219
346,56.183445,1000.0,0.942461,0.970648,0.0,0.0,0.512831,87699.0,0.28531
347,56.016029,991.210022,0.936535,0.966337,0.083333,0.0,0.512343,88247.0,0.285489
348,57.571144,1000.0,0.938011,0.967926,0.041667,0.0,0.511765,84015.0,0.280648
349,60.23193,991.919983,0.940943,0.968441,0.041667,0.0,0.51138,86213.0,0.280821
350,61.855259,1000.0,0.942635,0.970879,0.0,0.0,0.510793,66149.0,0.282259
351,61.313637,995.460022,0.937562,0.966277,0.041667,0.0,0.510408,80797.0,0.284509
352,58.742809,993.059998,0.93827,0.965398,0.083333,0.0,0.5098,76726.0,0.28202
353,58.248787,1000.0,0.943196,0.971093,0.0,0.0,0.509267,81236.0,0.27784
354,60.02026,1000.0,0.941894,0.970927,0.0,0.0,0.508807,82061.0,0.282099
355,60.793385,1000.0,0.935846,0.966092,0.041667,0.0,0.5082,65537.0,0.285136
356,56.975643,1000.0,0.941085,0.970012,0.0,0.0,0.507942,78951.0,0.285314
357,54.778564,1000.0,0.941637,0.969236,0.0,0.0,0.507585,80857.0,0.284873
358,60.746819,998.080017,0.940333,0.968091,0.043478,0.0,0.507173,82308.0,0.282428
359,59.708904,988.690002,0.930088,0.959794,0.090909,0.0,0.506353,3686.0,0.281155
360,54.630325,988.609985,0.93977,0.965755,0.043478,0.0,0.506312,19585.0,0.278255
361,58.446106,1000.0,0.940195,0.970762,0.0,0.0,0.506,49210.0,0.287203
362,61.996922,994.030029,0.937784,0.965607,0.041667,0.0,0.505996,80195.0,0.282261
363,62.606194,988.97998,0.931138,0.960282,0.1,0.0,0.505941,69666.0,0.27616
364,53.688133,993.909973,0.941294,0.970351,0.0,0.0,0.505913,80926.0,0.285375
365,53.310547,996.409973,0.941677,0.970024,0.043478,0.0,0.505547,76678.0,0.280307
366,55.489498,1000.0,0.942735,0.970745,0.0,0.0,0.505441,83728.0,0.285567
367,57.616959,992.590027,0.935978,0.963021,0.083333,0.0,0.50541,78745.0,0.278996
368,58.592026,992.190002,0.938468,0.96402,0.045455,0.0,0.505517,84239.0,0.277304
369,60.578815,993.679993,0.938284,0.964351,0.086957,0.0,0.505661,71927.0,0.279476
370,58.35471,997.859985,0.939002,0.970032,0.043478,0.0,0.505775,91902.0,0.284801
371,55.80122,997.719971,0.941402,0.969828,0.045455,0.0,0.505936,93160.0,0.283293
372,57.483654,995.580017,0.936188,0.966901,0.090909,0.0,0.505177,91773.0,0.285317
373,60.276939,1000.0,0.942135,0.97013,0.0,0.0,0.50557,86739.0,0.28083
374,56.888111,1000.0,0.943987,0.971316,0.0,0.0,0.506057,70980.0,0.280839
375,64.910934,997.47998,0.943952,0.969607,0.083333,0.0,0.5058,75846.0,0.279425
376,62.247147,1000.0,0.942628,0.970662,0.0,0.0,0.50597,70438.0,0.281975
377,61.905701,1000.0,0.942013,0.970053,0.041667,0.0,0.506572,75456.0,0.28006
378,60.540146,1000.0,0.943154,0.971296,0.0,0.0,0.506637,75075.0,0.281518
379,55.805378,1000.0,0.941947,0.970801,0.041667,0.0,0.506748,61930.0,0.281866
380,53.804302,1000.0,0.94249,0.971061,0.0,0.0,0.506626,69226.0,0.281373
381,57.612583,996.320007,0.942702,0.970035,0.041667,0.0,0.506192,76028.0,0.281234
382,60.346588,999.77002,0.942643,0.970199,0.083333,0.0,0.506067,77523.0,0.28029
383,62.893082,1000.0,0.941815,0.969555,0.041667,0.0,0.505935,77132.0,0.280343
384,62.343948,1000.0,0.942164,0.968728,0.041667,0.0,0.505417,60546.0,0.279224
385,60.624638,996.789978,0.9415,0.968187,0.083333,0.0,0.505132,70824.0,0.281862
386,62.760086,986.73999,0.93569,0.962687,0.125,0.0,0.504795,79276.0,0.278498
387,58.628498,1000.0,0.943664,0.971024,0.0,0.0,0.504683,82575.0,0.27961
388,60.549759,1000.0,0.933963,0.96069,0.083333,0.0,0.503929,80432.0,0.277977
389,61.282513,1000.0,0.944498,0.97153,0.0,0.0,0.503511,67523.0,0.277489
390,60.337341,1000.0,0.940495,0.967346,0.083333,0.0,0.50245,87122.0,0.27989
391,56.648579,1000.0,0.944801,0.971265,0.0,0.0,0.50192,85082.0,0.28111
392,54.105904,984.159973,0.93752,0.962355,0.125,0.0,0.501048,84092.0,0.276339
393,61.011406,985.549988,0.93487,0.960067,0.083333,0.0,0.500849,83414.0,0.277382
394,59.884296,1000.0,0.938983,0.965042,0.041667,0.0,0.501061,85154.0,0.280449
395,55.457634,1000.0,0.944554,0.971577,0.0,0.0,0.500779,77224.0,0.280568
396,59.956501,985.97998,0.92653,0.954166,0.083333,0.0,0.499972,85937.0,0.279263
397,57.813553,1000.0,0.94326,0.971662,0.0,0.0,0.499485,82309.0,0.282211
398,59.33239,993.97998,0.933054,0.95918,0.041667,0.0,0.498688,86332.0,0.27927
399,61.661301,1000.0,0.944349,0.971078,0.0,0.0,0.497678,85645.0,0.282557
400,67.243195,986.190002,0.931129,0.956206,0.086957,0.0,0.49617,59683.0,0.275537
401,63.47554,992.609985,0.945754,0.971602,0.0,0.0,0.494774,73312.0,0.280953
402,64.814117,993.48999,0.934172,0.960594,0.045455,0.0,0.494456,78905.0,0.281009
403,62.843517,1000.0,0.943591,0.971319,0.0,0.0,0.494471,76453.0,0.280045
404,58.864056,995.280029,0.936817,0.96339,0.045455,0.0,0.494233,3436.0,0.280274
405,60.57745,995.280029,0.943552,0.969687,0.0,0.0,0.494281,13376.0,0.288716
406,58.056213,996.030029,0.941876,0.968121,0.086957,0.0,0.493945,22152.0,0.280313
407,59.801571,1000.0,0.943197,0.97115,0.0,0.0,0.493245,32425.0,0.279737
408,62.150482,984.539978,0.924567,0.949866,0.125,0.0,0.493135,67016.0,0.276087
409,61.325562,995.650024,0.946692,0.971782,0.0,0.0,0.493389,73386.0,0.279493
410,62.905552,999.119995,0.942673,0.968156,0.043478,0.0,0.493797,72565.0,0.278065
411,64.315056,996.48999,0.930441,0.955707,0.043478,0.0,0.493529,91163.0,0.274418
412,62.051151,992.289978,0.93505,0.960456,0.043478,0.0,0.493294,69883.0,0.276626
413,63.977039,996.909973,0.942778,0.968374,0.086957,0.0,0.49338,91518.0,0.280461
414,57.944111,992.109985,0.938616,0.963323,0.136364,0.0,0.492997,93672.0,0.272404
415,59.551483,993.590027,0.944694,0.970152,0.043478,0.0,0.492994,91179.0,0.282758
416,60.085339,1000.0,0.945371,0.972257,0.0,0.0,0.49309,90069.0,0.281881
417,57.028389,997.47998,0.943303,0.969779,0.041667,0.0,0.492992,90881.0,0.280717
418,66.127434,1000.0,0.945399,0.970995,0.041667,0.0,0.493476,70597.0,0.281455
419,63.43,1000.0,0.945114,0.970794,0.041667,0.0,0.493683,90809.0,0.280677
420,61.242786,995.700012,0.943525,0.969209,0.083333,0.0,0.49348,90961.0,0.279249
421,60.721973,994.599976,0.940529,0.966233,0.125,0.0,0.492213,90818.0,0.279998
422,61.111919,1000.0,0.945935,0.971806,0.0,0.0,0.490624,90782.0,0.278312
423,60.719624,992.539978,0.943069,0.968812,0.166667,0.0,0.489982,70268.0,0.281909
424,65.003372,1000.0,0.942134,0.968595,0.083333,0.0,0.489544,89880.0,0.279721
425,59.267082,997.609985,0.939346,0.964784,0.208333,0.0,0.488046,80007.0,0.278261
426,60.477291,979.090027,0.936055,0.961835,0.125,0.0,0.485314,81723.0,0.27796
427,64.979034,994.460022,0.939879,0.966521,0.083333,0.0,0.484834,53090.0,0.27596
428,56.086601,992.200012,0.94024,0.965708,0.083333,0.0,0.484482,34026.0,0.278558
429,67.11795,992.380005,0.944194,0.970423,0.041667,0.0,0.48253,81537.0,0.279035
430,66.059113,1000.0,0.946476,0.972836,0.0,0.0,0.482367,81297.0,0.278246
431,64.935486,1000.0,0.947388,0.972736,0.0,0.0,0.481857,25496.0,0.278521
432,66.406242,995.650024,0.943179,0.969716,0.041667,0.0,0.480979,68754.0,0.278931
433,64.837494,1000.0,0.945935,0.971891,0.0,0.0,0.480647,74884.0,0.27833
434,65.365746,1000.0,0.946421,0.972681,0.0,0.0,0.480131,74705.0,0.279777
435,65.645981,1000.0,0.947314,0.973219,0.0,0.0,0.478781,58128.0,0.277491
436,67.571266,1000.0,0.947459,0.973502,0.0,0.0,0.478171,91393.0,0.278488
437,64.141876,1000.0,0.946283,0.971756,0.0,0.0,0.477751,91634.0,0.278702
438,63.813545,991.700012,0.941197,0.967127,0.041667,0.0,0.477726,91144.0,0.278477
439,61.543484,1000.0,0.946564,0.973165,0.0,0.0,0.476376,90237.0,0.278823
440,63.444672,990.780029,0.941974,0.967505,0.083333,0.0,0.47555,91540.0,0.27712
441,66.912575,991.0,0.937856,0.964558,0.086957,0.0,0.475043,70661.0,0.276992
442,61.953846,998.200012,0.944086,0.970898,0.045455,0.0,0.473885,94148.0,0.279084
443,61.912888,995.080017,0.943697,0.97006,0.043478,0.0,0.473323,93950.0,0.272945
444,63.861252,994.320007,0.939166,0.964918,0.045455,0.0,0.472482,95544.0,0.271894
445,64.867668,1000.0,0.949059,0.974279,0.0,0.0,0.472556,88891.0,0.278352
446,64.188835,992.48999,0.942491,0.967442,0.095238,0.0,0.471891,96408.0,0.273909
447,64.110695,983.849976,0.916703,0.942243,0.086957,0.0,0.471552,71187.0,0.270661
448,63.471008,995.390015,0.943073,0.968843,0.043478,0.0,0.471631,92390.0,0.272852
449,65.254807,975.210022,0.920978,0.946647,0.086957,0.043478,0.471307,93406.0,0.266188
450,67.863243,982.929993,0.942944,0.968271,0.083333,0.0,0.470671,79077.0,0.276321
451,65.964317,996.210022,0.943134,0.970067,0.041667,0.0,0.470757,78877.0,0.275513
452,64.773354,996.190002,0.943031,0.970816,0.0,0.043478,0.470059,41460.0,0.279207
453,60.448887,991.330017,0.913328,0.939869,0.083333,0.0,0.470069,40927.0,0.267989
454,66.270706,1000.0,0.947258,0.973063,0.0,0.0,0.469929,82832.0,0.276419
455,67.30571,1000.0,0.947189,0.973258,0.0,0.0,0.468831,81021.0,0.27994
456,66.535446,988.859985,0.938585,0.965318,0.181818,0.0,0.468041,3025.0,0.272653
457,64.971504,999.169983,0.946984,0.97084,0.041667,0.0,0.467838,17829.0,0.282581
458,64.340973,989.73999,0.938548,0.965123,0.125,0.0,0.468157,20669.0,0.276444
459,62.116592,1000.0,0.946843,0.972263,0.041667,0.0,0.467991,50783.0,0.276158
460,66.928787,1000.0,0.944463,0.971101,0.083333,0.0,0.467529,53665.0,0.277615
461,69.871674,1000.0,0.948211,0.97466,0.0,0.0,0.467302,52430.0,0.27574
462,64.941277,1000.0,0.942595,0.969065,0.125,0.0,0.467596,73266.0,0.275144
463,67.059715,1000.0,0.949057,0.974866,0.0,0.0,0.467115,73288.0,0.274709
464,64.664116,1000.0,0.942219,0.968852,0.083333,0.0,0.466829,88882.0,0.27568
465,68.634987,1000.0,0.948003,0.974186,0.0,0.0,0.466739,90688.0,0.273324
466,66.478752,990.98999,0.939722,0.965782,0.125,0.0,0.466991,91334.0,0.271809
467,67.806274,1000.0,0.945484,0.97218,0.041667,0.0,0.466722,69032.0,0.274539
468,70.009361,1000.0,0.948492,0.974123,0.041667,0.0,0.466721,91113.0,0.275047
469,70.987907,1000.0,0.941753,0.96865,0.083333,0.0,0.466275,90063.0,0.270934
470,64.913002,1000.0,0.943386,0.969344,0.041667,0.0,0.466797,90055.0,0.269727
471,65.405449,1000.0,0.947763,0.97449,0.0,0.0,0.465938,90827.0,0.276355
472,67.830902,1000.0,0.94831,0.975192,0.0,0.0,0.465454,90638.0,0.271607
473,71.578354,997.219971,0.946438,0.972707,0.125,0.0,0.464841,68144.0,0.269812
474,71.299965,1000.0,0.947883,0.973333,0.041667,0.0,0.464378,89368.0,0.270246
475,67.697311,992.890015,0.943284,0.968883,0.041667,0.0,0.463891,75612.0,0.268532
476,64.399979,988.23999,0.943629,0.968682,0.083333,0.0,0.463602,73876.0,0.270639
477,69.281586,980.169983,0.928953,0.955213,0.125,0.0,0.463056,68780.0,0.264504
478,72.176498,1000.0,0.950256,0.97639,0.0,0.0,0.462584,53878.0,0.270781
479,68.558311,1000.0,0.932115,0.958409,0.041667,0.0,0.461961,67518.0,0.267305
480,63.837681,994.25,0.945917,0.97218,0.083333,0.0,0.461513,74623.0,0.272673
481,68.52121,996.940002,0.947467,0.973066,0.041667,0.0,0.461613,76231.0,0.271408
482,67.727539,1000.0,0.946843,0.970613,0.041667,0.0,0.460874,62048.0,0.270992
483,66.329597,994.219971,0.943542,0.969041,0.043478,0.0,0.460777,81963.0,0.268929
484,69.601929,1000.0,0.947578,0.974431,0.0,0.0,0.460121,83451.0,0.270537
485,66.061943,996.25,0.946384,0.972465,0.045455,0.0,0.459835,77609.0,0.268208
486,72.626625,990.789978,0.946191,0.970606,0.043478,0.0,0.459413,91765.0,0.265867
487,64.62056,1000.0,0.951234,0.975919,0.0,0.0,0.458779,89730.0,0.264377
488,70.94677,990.75,0.946449,0.970011,0.047619,0.0,0.458439,70082.0,0.263026
489,67.620888,996.219971,0.948682,0.972985,0.045455,0.0,0.458336,86803.0,0.26626
490,68.586113,990.130005,0.944534,0.967703,0.086957,0.0,0.458271,73120.0,0.262692
491,68.727608,1000.0,0.951455,0.975588,0.0,0.0,0.457992,82682.0,0.271146
492,66.5075,994.200012,0.944576,0.969215,0.041667,0.0,0.457249,83908.0,0.264477
493,67.061211,1000.0,0.951577,0.97568,0.0,0.0,0.457068,63780.0,0.265683
494,73.162453,993.950012,0.945992,0.970137,0.041667,0.0,0.456545,76708.0,0.264223
495,73.65583,997.76001,0.951622,0.974726,0.041667,0.0,0.45549,85206.0,0.262928
496,71.89222,997.76001,0.952755,0.975965,0.0,0.0,0.454772,87830.0,0.265305
497,67.93528,1000.0,0.949848,0.974583,0.0,0.0,0.45471,79769.0,0.262636
498,72.065895,998.090027,0.946242,0.970334,0.043478,0.0,0.454864,58877.0,0.264332
499,69.086945,1000.0,0.952954,0.976408,0.0,0.0,0.454975,78442.0,0.263033
500,71.274231,1000.0,0.954237,0.976564,0.0,0.0,0.455552,73848.0,0.264526
501,73.287758,1000.0,0.952968,0.976091,0.0,0.0,0.456039,74653.0,0.263549
502,72.233658,1000.0,0.953016,0.976003,0.0,0.0,0.456562,69620.0,0.264095
503,67.970825,1000.0,0.952998,0.976481,0.0,0.0,0.457329,51363.0,0.263901
504,71.552437,998.630005,0.952698,0.975674,0.041667,0.0,0.456804,70961.0,0.265992
505,67.025146,1000.0,0.951963,0.975886,0.0,0.0,0.456282,76394.0,0.264899
506,72.839424,1000.0,0.95335,0.976158,0.0,0.0,0.456421,77595.0,0.264578
507,69.593048,1000.0,0.953867,0.976368,0.0,0.0,0.457262,4151.0,0.264376
508,69.895882,1000.0,0.951977,0.97611,0.0,0.0,0.457226,13897.0,0.264074
509,66.190674,996.409973,0.94833,0.971342,0.083333,0.0,0.457594,19671.0,0.265253
510,66.906105,1000.0,0.952545,0.975861,0.0,0.0,0.457889,19112.0,0.265401
511,71.065109,1000.0,0.953598,0.97688,0.0,0.0,0.458399,20259.0,0.261036
512,64.98851,1000.0,0.953839,0.97664,0.0,0.0,0.457756,59201.0,0.263431
513,68.69838,992.02002,0.94932,0.972152,0.041667,0.0,0.457452,67724.0,0.259578
514,65.027077,1000.0,0.95373,0.976883,0.0,0.0,0.457533,54414.0,0.262876
515,64.693924,990.630005,0.947633,0.970342,0.083333,0.0,0.457476,71553.0,0.260875
516,61.148392,1000.0,0.952461,0.975672,0.0,0.0,0.457633,71205.0,0.260932
517,64.094467,1000.0,0.95456,0.977002,0.0,0.0,0.457938,72453.0,0.261375
518,61.896255,1000.0,0.954147,0.976634,0.0,0.0,0.458437,52110.0,0.266827
519,62.491268,988.580017,0.94249,0.964086,0.125,0.0,0.458035,73025.0,0.2619
520,64.273689,994.77002,0.950422,0.972608,0.041667,0.0,0.457899,72559.0,0.265664
521,59.444054,983.960022,0.938024,0.960746,0.125,0.0,0.457591,71864.0,0.258061
522,57.379639,1000.0,0.954014,0.976147,0.0,0.0,0.45747,71859.0,0.263798
523,55.244297,1000.0,0.954034,0.976266,0.0,0.0,0.45721,54380.0,0.269065
524,57.737293,1000.0,0.952576,0.976083,0.0,0.0,0.456727,70563.0,0.264529
525,54.968052,1000.0,0.953672,0.976531,0.0,0.0,0.456668,61633.0,0.262143
526,59.875504,1000.0,0.953196,0.976553,0.0,0.0,0.455588,61305.0,0.268198
527,59.0285,985.599976,0.939751,0.962319,0.142857,0.0,0.4554,52917.0,0.261961
528,63.97258,996.159973,0.954578,0.976887,0.0,0.0,0.455853,62938.0,0.265724
529,56.536434,1000.0,0.952028,0.975977,0.0,0.0,0.455934,71301.0,0.264267
530,60.844135,991.22998,0.935248,0.957085,0.086957,0.0,0.455485,68839.0,0.256455
531,52.461884,994.190002,0.94878,0.971428,0.043478,0.0,0.456097,81636.0,0.261
532,54.842464,1000.0,0.953831,0.975444,0.0,0.0,0.456133,57966.0,0.265477
533,56.340046,996.659973,0.951023,0.972556,0.041667,0.0,0.456786,72958.0,0.26247
534,53.289265,992.02002,0.947809,0.969749,0.041667,0.0,0.456991,74291.0,0.262433
535,60.764072,1000.0,0.952649,0.975949,0.0,0.0,0.457345,76026.0,0.262996
536,56.629658,992.22998,0.938078,0.960031,0.041667,0.0,0.45759,88957.0,0.260502
537,60.564095,1000.0,0.953546,0.977175,0.0,0.0,0.458073,64672.0,0.263736
538,63.214867,1000.0,0.954366,0.975582,0.0,0.0,0.458642,89173.0,0.261868
539,64.377159,994.76001,0.948848,0.971119,0.045455,0.0,0.459336,85681.0,0.258245
540,56.46236,996.049988,0.946852,0.969063,0.043478,0.0,0.45988,84894.0,0.264373
541,58.932335,991.219971,0.949979,0.970446,0.041667,0.0,0.46059,82218.0,0.264759
542,47.283764,996.799988,0.949198,0.970747,0.083333,0.0,0.461244,87785.0,0.266594
543,57.073788,1000.0,0.943373,0.964585,0.125,0.0,0.46145,65244.0,0.262449
544,50.501438,1000.0,0.954148,0.976328,0.0,0.0,0.461963,91517.0,0.267711
545,62.243046,991.23999,0.948704,0.971184,0.083333,0.0,0.462704,88161.0,0.265197
546,51.725456,1000.0,0.954197,0.976737,0.0,0.0,0.462958,86934.0,0.267568
547,58.306221,1000.0,0.954339,0.976545,0.0,0.0,0.463505,89685.0,0.266647
548,62.454144,995.650024,0.949498,0.972082,0.083333,0.0,0.463521,65710.0,0.264208
549,52.88533,1000.0,0.950491,0.972078,0.125,0.0,0.463919,90751.0,0.26491
550,58.110771,1000.0,0.953815,0.976686,0.0,0.0,0.464058,80422.0,0.264619
551,45.073334,1000.0,0.951073,0.973901,0.083333,0.0,0.463825,80034.0,0.263653
552,50.113216,978.330017,0.944765,0.96651,0.125,0.0,0.463923,79141.0,0.263268
553,52.291012,996.969971,0.944363,0.967047,0.166667,0.0,0.463903,80204.0,0.262788
554,48.89122,1000.0,0.954942,0.97618,0.0,0.0,0.464276,59896.0,0.264789
555,55.061295,991.780029,0.947458,0.969527,0.208333,0.0,0.464025,77816.0,0.262174
556,45.951866,1000.0,0.954387,0.976607,0.0,0.0,0.46417,77450.0,0.266893
557,52.409489,989.700012,0.950241,0.971175,0.125,0.0,0.463934,74207.0,0.26744
558,56.203178,1000.0,0.954881,0.976474,0.0,0.0,0.463655,4446.0,0.265686
559,57.501911,1000.0,0.953942,0.976829,0.0,0.0,0.463718,32202.0,0.26727
560,52.804798,1000.0,0.955314,0.976378,0.0,0.0,0.463124,22810.0,0.265731
561,53.230316,1000.0,0.953944,0.976547,0.0,0.0,0.462497,23708.0,0.267436
562,57.450787,992.070007,0.942244,0.964012,0.208333,0.0,0.462065,22428.0,0.263651
563,56.667179,993.299988,0.949843,0.972595,0.041667,0.0,0.46211,33583.0,0.265959
564,49.455338,1000.0,0.951874,0.974074,0.041667,0.0,0.461955,90789.0,0.267159
565,47.982765,993.929993,0.946913,0.968272,0.041667,0.0,0.461916,66052.0,0.264964
566,51.596928,989.119995,0.927654,0.949048,0.083333,0.0,0.461177,91593.0,0.258817
567,53.308075,986.47998,0.948834,0.969857,0.090909,0.0,0.460827,93108.0,0.262316
568,52.306034,986.47998,0.954746,0.97625,0.0,0.0,0.460371,93648.0,0.265008
569,52.709339,1000.0,0.95351,0.975188,0.0,0.0,0.460324,95416.0,0.268283
570,53.114605,991.030029,0.948655,0.969519,0.041667,0.0,0.460521,91689.0,0.26668
571,60.362289,996.609985,0.94391,0.962957,0.136364,0.0,0.459306,65834.0,0.263408
572,58.115334,995.090027,0.949471,0.970347,0.041667,0.0,0.458692,88103.0,0.262046
573,61.686981,1000.0,0.955137,0.975998,0.0,0.0,0.458771,91133.0,0.266102
574,60.8661,999.849976,0.953727,0.973808,0.043478,0.0,0.458553,90712.0,0.266636
575,48.41748,992.640015,0.948152,0.970724,0.041667,0.0,0.458485,79316.0,0.26459
576,54.392666,987.530029,0.93631,0.958064,0.125,0.0,0.458042,78489.0,0.264452
577,49.541981,985.640015,0.92547,0.946617,0.125,0.0,0.458801,59815.0,0.261557
578,59.511086,1000.0,0.953593,0.975633,0.0,0.0,0.459373,79828.0,0.271019
579,63.648045,993.340027,0.949756,0.970028,0.090909,0.0,0.459485,84802.0,0.270578
580,57.958462,993.340027,0.954817,0.974844,0.0,0.0,0.459527,81031.0,0.264729
581,54.942593,983.719971,0.934034,0.954601,0.181818,0.0,0.459381,80564.0,0.259876
582,55.29834,988.109985,0.946471,0.968365,0.083333,0.0,0.459897,59474.0,0.263189
583,57.380318,1000.0,0.953156,0.976455,0.0,0.0,0.459907,81898.0,0.268759
584,57.094543,995.059998,0.953752,0.974165,0.041667,0.0,0.459863,80284.0,0.265568
585,61.220116,1000.0,0.953915,0.975568,0.0,0.0,0.460211,77278.0,0.266828
586,59.055809,998.780029,0.950907,0.972316,0.208333,0.0,0.460281,93627.0,0.265521
587,49.2327,1000.0,0.949528,0.971284,0.083333,0.0,0.459623,61930.0,0.264401
588,55.713097,996.76001,0.952343,0.974341,0.041667,0.0,0.459371,93291.0,0.264618
589,59.87801,994.289978,0.952907,0.974534,0.041667,0.0,0.459325,94131.0,0.265534
590,64.709534,999.710022,0.94809,0.97036,0.208333,0.0,0.459109,88482.0,0.26398
591,57.478474,1000.0,0.947485,0.969299,0.083333,0.0,0.459416,90910.0,0.263719
592,56.800827,999.070007,0.952674,0.976122,0.041667,0.0,0.458968,92767.0,0.26533
593,65.192665,1000.0,0.953498,0.976377,0.0,0.0,0.45855,63528.0,0.264494
594,58.587795,984.390015,0.946351,0.969131,0.083333,0.0,0.457904,75452.0,0.262074
595,62.30246,986.570007,0.937178,0.958583,0.166667,0.0,0.457232,84843.0,0.260389
596,60.774712,1000.0,0.954236,0.976412,0.0,0.0,0.457148,84628.0,0.26599
597,60.393738,1000.0,0.951978,0.974115,0.041667,0.0,0.456654,82086.0,0.264434
598,59.905998,993.01001,0.950417,0.972764,0.041667,0.0,0.456545,61020.0,0.263481
599,58.582932,994.530029,0.949232,0.973107,0.041667,0.0,0.45621,89519.0,0.262576
600,58.666218,994.150024,0.948442,0.971461,0.041667,0.0,0.455713,82704.0,0.262873
601,58.585632,993.130005,0.948155,0.970517,0.041667,0.0,0.455389,83521.0,0.262249
602,61.350826,1000.0,0.95299,0.97595,0.0,0.0,0.455069,83887.0,0.267558
603,60.289944,1000.0,0.952285,0.976094,0.0,0.0,0.455194,83293.0,0.263914
604,63.74321,993.960022,0.951534,0.973299,0.041667,0.0,0.455197,59907.0,0.263311
605,57.71376,989.429993,0.933014,0.956052,0.125,0.0,0.454464,82755.0,0.256916
606,60.314365,996.48999,0.949555,0.972634,0.083333,0.0,0.454382,80870.0,0.261012
607,60.387161,978.390015,0.939964,0.962133,0.166667,0.0,0.454056,78658.0,0.260418
608,53.282738,974.450012,0.930229,0.953299,0.208333,0.0,0.453753,82510.0,0.257266
609,57.179359,962.590027,0.935163,0.958152,0.136364,0.0,0.453257,58308.0,0.258498
610,59.426624,978.76001,0.942542,0.967308,0.090909,0.0,0.452588,19273.0,0.25888
