iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/hips_home,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7507,46.380802,258.369995,0.201006,0.210722,0.0,0.0,0.061513,118727.0,0.04228,0.064135,0.044148,0.085606,-0.0149,0.159936,7.060655,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.12625,-0.038028,-0.003703,0.0,0.0,-0.021919,-0.176384,-0.005243,-0.004105,-0.007682,0.210955,-0.010894,-0.027627,-0.002163,-0.007734,0.456114,1.105229,-0.023163,-0.000312,-0.006813,0.0,8.375,0.021931,0.084467,0.129004
7508,50.692524,283.579987,0.227114,0.233531,0.0,0.0,0.061557,115989.0,0.047772,0.070502,0.047375,0.094395,-0.016483,0.180022,7.083198,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.13825,-0.042008,-0.003926,0.0,0.0,-0.024263,-0.154744,-0.005813,-0.004539,-0.008549,0.230059,-0.012545,-0.032248,-0.002412,-0.008435,0.494715,1.205094,-0.025792,-0.000308,-0.011221,0.0,9.666667,0.019284,0.073967,0.123829
7509,54.925892,306.029999,0.237681,0.25238,0.0,0.0,0.061624,114195.0,0.055212,0.078033,0.053299,0.108821,-0.019132,0.198513,7.074485,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.15025,-0.04547,-0.004103,0.0,0.0,-0.027331,-0.208941,-0.006577,-0.005471,-0.009581,0.246311,-0.013969,-0.036242,-0.00294,-0.009125,0.529552,1.304802,-0.030254,-0.000405,-0.014413,0.0,8.208334,0.022619,0.085872,0.132594
7510,60.263958,330.209991,0.261847,0.27261,0.0,0.0,0.061708,119011.0,0.056411,0.082025,0.059697,0.114165,-0.019503,0.210246,7.095791,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.16225,-0.047225,-0.004484,0.0,0.0,-0.027547,-0.178595,-0.006787,-0.005564,-0.009703,0.268569,-0.014398,-0.039143,-0.00282,-0.009194,0.585101,1.417534,-0.030497,-0.000468,-0.015972,0.0,8.083334,0.021111,0.082764,0.133749
7511,62.546867,355.329987,0.283234,0.294895,0.0,0.0,0.061852,119361.0,0.064394,0.089329,0.060464,0.118298,-0.021253,0.215979,7.079544,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.174248,-0.054717,-0.004826,0.0,-0.000185,-0.029449,-0.194789,-0.007284,-0.00571,-0.010548,0.28992,-0.015932,-0.040576,-0.003155,-0.009931,0.615753,1.518466,-0.032477,-0.00055,-0.022545,0.041667,8.875,0.018835,0.084809,0.13525
7512,68.585388,378.26001,0.30267,0.312917,0.0,0.0,0.061979,124719.0,0.062929,0.096266,0.065885,0.127842,-0.022381,0.238396,7.097564,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.18625,-0.055642,-0.00557,0.0,0.0,-0.032215,-0.170801,-0.007782,-0.006251,-0.011427,0.30892,-0.016884,-0.045296,-0.003235,-0.010931,0.66665,1.622756,-0.034722,-0.000498,-0.019873,0.0,8.333334,0.021054,0.085866,0.137933
7513,72.409912,402.299988,0.321972,0.335094,0.0,0.0,0.062035,124901.0,0.066757,0.100834,0.072748,0.139555,-0.024403,0.252173,7.091024,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.19825,-0.058439,-0.005534,0.0,0.0,-0.033845,-0.217209,-0.008289,-0.006436,-0.012055,0.325077,-0.017634,-0.046752,-0.003475,-0.010973,0.7121,1.730948,-0.037344,-0.000562,-0.02873,0.0,8.583334,0.020041,0.079119,0.117097
7514,77.042252,427.149994,0.340448,0.350245,0.0,0.0,0.062023,125932.0,0.075277,0.107742,0.073135,0.139789,-0.023975,0.265112,7.103878,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.21025,-0.064516,-0.005072,0.0,0.0,-0.035666,-0.213963,-0.00848,-0.006331,-0.012379,0.351463,-0.017952,-0.047106,-0.003373,-0.012787,0.743609,1.843241,-0.03694,-0.000757,-0.037039,0.0,8.541667,0.023514,0.085994,0.131622
7515,80.781067,450.23999,0.356854,0.378055,0.0,0.0,0.062075,126702.0,0.085487,0.115132,0.082005,0.162364,-0.027953,0.288977,7.100242,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.22225,-0.0669,-0.007219,0.0,0.0,-0.039606,-0.238703,-0.00968,-0.007956,-0.014172,0.362373,-0.020524,-0.053937,-0.003738,-0.012603,0.776695,1.932755,-0.044353,-0.00073,-0.044954,0.0,8.166667,0.021517,0.075226,0.139495
7516,85.616158,475.549988,0.374589,0.395363,0.0,0.0,0.062133,122749.0,0.084589,0.12393,0.084999,0.168702,-0.029929,0.30705,7.078189,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.234251,-0.072125,-0.008364,0.0,0.0,-0.042592,-0.202203,-0.010251,-0.008533,-0.015336,0.383319,-0.021507,-0.05626,-0.004101,-0.014199,0.829123,2.032902,-0.046859,-0.000729,-0.061031,0.0,9.333334,0.021197,0.07658,0.117231
7517,88.862114,498.51001,0.39128,0.412354,0.0,0.0,0.062145,126194.0,0.081919,0.125295,0.089297,0.166336,-0.028702,0.298959,7.113859,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.246251,-0.072981,-0.005747,0.0,0.0,-0.041223,-0.236329,-0.010124,-0.00785,-0.014399,0.408803,-0.022018,-0.055414,-0.004054,-0.013691,0.885864,2.14988,-0.044908,-0.000735,-0.049745,0.0,8.375,0.019431,0.075228,0.135419
7518,92.520325,522.799988,0.422054,0.434323,0.0,0.0,0.062021,123863.0,0.099095,0.131914,0.091034,0.179654,-0.031482,0.333474,7.092212,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.258251,-0.08001,-0.006863,0.0,0.0,-0.04459,-0.256012,-0.01095,-0.008823,-0.015785,0.426368,-0.023396,-0.060837,-0.004606,-0.0149,0.904057,2.251034,-0.048759,-0.000978,-0.066278,0.0,8.208334,0.020347,0.086853,0.139557
7519,97.84874,544.580017,0.425617,0.445735,0.0,0.0,0.062012,124956.0,0.091622,0.138042,0.099285,0.193107,-0.032426,0.357627,7.093835,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.270251,-0.081353,-0.007135,0.0,0.0,-0.045338,-0.208045,-0.011314,-0.009133,-0.01639,0.445859,-0.024936,-0.063905,-0.005052,-0.01461,0.970084,2.352145,-0.050676,-0.000794,-0.100923,0.0,7.541667,0.02175,0.082816,0.134849
7520,101.743202,570.619995,0.453806,0.482716,0.0,0.0,0.061919,123890.0,0.098397,0.145168,0.100572,0.201477,-0.033854,0.366402,7.113103,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.282252,-0.086994,-0.007199,0.0,0.0,-0.048302,-0.297112,-0.011852,-0.009659,-0.017088,0.46554,-0.025522,-0.067136,-0.004969,-0.015557,1.005494,2.460919,-0.053548,-0.000976,-0.088838,0.0,8.916667,0.019341,0.076695,0.131908
7521,106.813576,594.859985,0.481429,0.507765,0.0,0.0,0.06195,122602.0,0.094399,0.148877,0.10863,0.203572,-0.035087,0.390594,7.063389,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.294252,-0.089616,-0.007722,0.0,0.0,-0.048693,-0.27945,-0.011985,-0.009089,-0.017109,0.489053,-0.025851,-0.067098,-0.004799,-0.016325,1.0704,2.574906,-0.052734,-0.000909,-0.11169,0.0,8.25,0.0203,0.069198,0.121145
7522,108.106163,617.409973,0.489225,0.506764,0.0,0.0,0.062008,122679.0,0.111794,0.159945,0.11567,0.235327,-0.040921,0.425091,7.103232,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.306252,-0.094864,-0.008912,0.0,0.0,-0.057791,-0.31526,-0.013389,-0.011099,-0.019872,0.497608,-0.028585,-0.07663,-0.006108,-0.018957,1.080189,2.659073,-0.062668,-0.001033,-0.127696,0.0,7.125,0.020895,0.08054,0.130236
7523,117.418343,642.27002,0.514876,0.534256,0.041667,0.0,0.062127,123492.0,0.103436,0.160838,0.113731,0.213347,-0.036707,0.4046,7.077487,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.317148,-0.095285,-0.008195,0.0,-0.000417,-0.052065,-0.280333,-0.012975,-0.010182,-0.018567,0.526301,-0.028328,-0.072682,-0.005281,-0.017589,1.149488,2.774369,-0.056677,-0.00116,-0.135691,0.0,8.708334,0.022804,0.086295,0.137743
7524,121.729172,666.530029,0.547934,0.545313,0.0,0.0,0.062182,122721.0,0.111355,0.166656,0.115391,0.222029,-0.037867,0.424156,7.069011,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.330253,-0.095937,-0.008774,0.0,0.0,-0.052959,-0.311866,-0.013363,-0.009985,-0.019134,0.546307,-0.028923,-0.075801,-0.005309,-0.017832,1.184872,2.891154,-0.057709,-0.001224,-0.177363,0.0,8.375,0.020524,0.084591,0.129155
7525,125.612831,691.179993,0.55684,0.588469,0.0,0.0,0.06223,120021.0,0.118913,0.175133,0.12339,0.233578,-0.041312,0.424848,7.047056,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.342253,-0.102395,-0.00974,0.0,0.0,-0.057386,-0.322525,-0.014314,-0.011535,-0.020854,0.564051,-0.030802,-0.078917,-0.005844,-0.019544,1.220789,2.986488,-0.064047,-0.000991,-0.178886,0.0,8.708334,0.021677,0.07302,0.127186
7526,124.988846,715.330017,0.576274,0.588026,0.041667,0.0,0.062405,123033.0,0.126984,0.183589,0.122559,0.2414,-0.043195,0.4236,7.043882,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.353506,-0.105192,-0.010565,0.0,-0.000185,-0.060224,-0.289419,-0.015069,-0.012222,-0.022266,0.580058,-0.033011,-0.086943,-0.006498,-0.019757,1.25037,3.07367,-0.067638,-0.001219,-0.18918,0.0,8.958334,0.020824,0.079539,0.13357
7527,130.660095,738.440002,0.575698,0.612228,0.0,0.0,0.062572,121811.0,0.12811,0.192403,0.144266,0.266797,-0.047101,0.495268,6.99613,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.366254,-0.106163,-0.010956,0.0,0.0,-0.066145,-0.320197,-0.015763,-0.012577,-0.023436,0.598805,-0.034133,-0.090554,-0.006668,-0.0222,1.308318,3.179171,-0.071009,-0.001178,-0.262829,0.0,7.916667,0.023759,0.076973,0.13433
7528,135.421112,762.130005,0.613157,0.628217,0.0,0.0,0.062543,116693.0,0.128628,0.193052,0.139413,0.273181,-0.048091,0.495523,7.038675,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.378254,-0.114346,-0.011924,0.0,0.0,-0.067223,-0.342241,-0.016238,-0.013483,-0.02368,0.617876,-0.034676,-0.08978,-0.006672,-0.020768,1.355066,3.29512,-0.074888,-0.001295,-0.190929,0.0,8.375,0.021248,0.0821,0.130462
7529,140.055405,786.159973,0.62623,0.647066,0.0,0.0,0.062603,125336.0,0.133044,0.201477,0.144303,0.291923,-0.050269,0.529206,7.053314,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.390254,-0.123454,-0.011506,0.0,0.0,-0.06857,-0.372258,-0.017012,-0.014516,-0.024962,0.637486,-0.03617,-0.091981,-0.006798,-0.020498,1.40014,3.39302,-0.078456,-0.001319,-0.237797,0.0,8.625,0.020777,0.079387,0.13474
7530,143.545029,810.469971,0.650751,0.677928,0.0,0.0,0.062674,116092.0,0.134859,0.204351,0.145485,0.278741,-0.048394,0.520594,7.061172,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.402254,-0.11895,-0.012245,0.0,0.0,-0.067965,-0.325999,-0.016854,-0.013085,-0.024965,0.664549,-0.035367,-0.091423,-0.006576,-0.021628,1.446649,3.518184,-0.075075,-0.001481,-0.325158,0.0,8.166667,0.019409,0.082639,0.127468
7531,149.319458,834.789978,0.669461,0.694773,0.0,0.0,0.06276,121360.0,0.135711,0.211876,0.15378,0.285856,-0.049493,0.539232,7.049356,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.414255,-0.121445,-0.011513,0.0,0.0,-0.066991,-0.353605,-0.017223,-0.013367,-0.024393,0.685754,-0.037128,-0.096766,-0.006813,-0.022587,1.497437,3.617429,-0.075103,-0.001571,-0.293347,0.0,8.0,0.019708,0.087009,0.125862
7532,153.692261,858.840027,0.693207,0.711855,0.0,0.0,0.062886,121412.0,0.140698,0.217366,0.157749,0.29156,-0.049652,0.542508,7.032376,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.426255,-0.124673,-0.010673,0.0,0.0,-0.0696,-0.266198,-0.017269,-0.013529,-0.024681,0.704253,-0.038263,-0.097783,-0.006945,-0.023217,1.537575,3.721542,-0.075646,-0.001599,-0.309323,0.0,8.041667,0.019397,0.084308,0.131743
7533,158.841431,882.640015,0.716315,0.736807,0.0,0.0,0.063014,123564.0,0.143103,0.225246,0.153407,0.292343,-0.050673,0.546449,7.087744,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.438255,-0.131802,-0.010477,0.0,0.0,-0.072124,-0.275028,-0.017969,-0.013767,-0.025876,0.723586,-0.039746,-0.101624,-0.007295,-0.024444,1.582287,3.820318,-0.077856,-0.00123,-0.288778,0.0,8.708334,0.019971,0.086444,0.134148
7534,157.435928,906.599976,0.729417,0.75594,0.0,0.0,0.063147,120068.0,0.162888,0.230674,0.162561,0.318572,-0.054729,0.574363,7.066085,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.450008,-0.135883,-0.014264,0.0,-0.000208,-0.076482,-0.373137,-0.018832,-0.014882,-0.027606,0.738102,-0.040146,-0.104615,-0.007576,-0.02486,1.592911,3.932195,-0.085981,-0.001448,-0.360625,0.041667,8.875,0.019421,0.082113,0.130235
7535,160.81897,927.349976,0.742253,0.764114,0.0,0.0,0.063276,121924.0,0.162675,0.239046,0.169078,0.321241,-0.05737,0.575862,7.068391,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.461777,-0.139262,-0.01338,0.0,-0.000152,-0.080886,-0.282297,-0.019485,-0.015488,-0.028726,0.753597,-0.042647,-0.108596,-0.008181,-0.026024,1.639558,4.016627,-0.087239,-0.001728,-0.447903,0.041667,7.75,0.019671,0.088158,0.143329
7536,170.849304,954.320007,0.76153,0.80222,0.0,0.0,0.063389,121275.0,0.164825,0.245649,0.174166,0.347242,-0.058592,0.627713,7.038148,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.474256,-0.145338,-0.013116,0.0,0.0,-0.080683,-0.29895,-0.020009,-0.016057,-0.028888,0.776027,-0.04284,-0.110372,-0.008393,-0.025846,1.688032,4.133072,-0.090291,-0.001576,-0.402536,0.0,8.708334,0.021713,0.082487,0.123502
7537,176.548462,977.390015,0.792878,0.809826,0.0,0.0,0.063475,122557.0,0.164574,0.248186,0.17179,0.336115,-0.058137,0.621126,7.032175,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.485993,-0.155009,-0.014497,0.0,-0.000119,-0.08066,-0.312911,-0.02036,-0.016099,-0.02937,0.791469,-0.043688,-0.109308,-0.008052,-0.025654,1.742824,4.24353,-0.09086,-0.001954,-0.371771,0.041667,8.5,0.020671,0.082803,0.133442
7538,179.44165,1000.0,0.804911,0.833964,0.0,0.0,0.063449,120137.0,0.173567,0.259215,0.178036,0.343139,-0.060055,0.621885,7.101275,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.497507,-0.150232,-0.013682,0.0,0.0,-0.083323,-0.351696,-0.020798,-0.016652,-0.030498,0.815932,-0.04598,-0.115806,-0.008879,-0.02724,1.775253,4.326988,-0.092443,-0.001787,-0.366418,0.0,71.041672,0.020339,0.072066,0.126154
7539,179.555603,1000.0,0.81402,0.842256,0.0,0.0,0.063352,121491.0,0.173362,0.25372,0.181888,0.348716,-0.060993,0.64178,6.946489,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.150941,-0.01568,0.0,0.0,-0.084941,-0.35437,-0.021095,-0.016917,-0.030993,0.820928,-0.046255,-0.117391,-0.008967,-0.027493,1.785644,4.35891,-0.094679,-0.001738,-0.311523,0.0,8.208334,0.019707,0.079868,0.125828
7540,172.016098,1000.0,0.802011,0.834141,0.0,0.0,0.063416,121936.0,0.175942,0.261286,0.175877,0.353962,-0.061344,0.629056,7.013738,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.154121,-0.01481,0.0,0.0,-0.086704,-0.374252,-0.021651,-0.017512,-0.032053,0.816004,-0.047435,-0.120815,-0.008916,-0.028585,1.778141,4.342406,-0.098111,-0.002106,-0.522988,0.0,8.333334,0.021244,0.080036,0.126113
7541,173.746384,1000.0,0.79482,0.836566,0.0,0.0,0.063523,117437.0,0.16996,0.26081,0.183658,0.35325,-0.061069,0.642647,7.033653,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.15364,-0.014066,0.0,0.0,-0.08555,-0.307191,-0.021467,-0.017511,-0.031255,0.820702,-0.046749,-0.11761,-0.008691,-0.027129,1.796031,4.346571,-0.09538,-0.002149,-0.436273,0.0,8.708334,0.021446,0.079558,0.128268
7542,176.338531,1000.0,0.805467,0.844019,0.0,0.0,0.063527,125892.0,0.168357,0.259076,0.175843,0.344199,-0.058495,0.62603,7.063132,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.151334,-0.014008,0.0,0.0,-0.081889,-0.309231,-0.020862,-0.016116,-0.030192,0.821232,-0.045772,-0.113328,-0.008341,-0.026493,1.798768,4.358998,-0.091811,-0.002114,-0.546529,0.0,7.833333,0.020447,0.083194,0.123796
7543,178.749741,1000.0,0.803261,0.841759,0.0,0.0,0.063537,125212.0,0.174178,0.258652,0.180173,0.343346,-0.061096,0.640325,7.060115,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.15254,-0.01395,0.0,0.0,-0.08373,-0.298927,-0.021228,-0.017015,-0.030931,0.826742,-0.047031,-0.119807,-0.008901,-0.028193,1.784031,4.348058,-0.094032,-0.001918,-0.456351,0.0,8.291667,0.021664,0.082875,0.130983
7544,181.457565,1000.0,0.806854,0.830101,0.0,0.0,0.063622,122085.0,0.172079,0.257738,0.177914,0.340854,-0.060503,0.629178,7.051544,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.154795,-0.014049,0.0,0.0,-0.084193,-0.273565,-0.020984,-0.016948,-0.031094,0.820973,-0.046448,-0.116643,-0.009151,-0.026989,1.788938,4.354975,-0.093392,-0.001848,-0.398719,0.0,8.708334,0.019617,0.082584,0.131682
