iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
10,-2.829101,216.75,0.131208,0.145036,4.375,0.0,0.738742,66725.0,0.147811,0.360618,0.02035,0.097739,-0.024476,0.042235,10.352804,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.10185,-0.000958,-0.001612,0.0,-0.022662,-0.088868,-0.504131,-0.038019,-0.005898,0.153772,-0.06339,-0.018995,-0.042633,-0.024456,0.15365,0.061118,-0.173287,-0.007724,-0.02608,0.0,3.25,0.030771,0.148546,0.494702
11,-2.482115,230.229996,0.139315,0.156154,3.916667,0.041667,0.723512,69788.0,0.152519,0.384226,0.019618,0.09236,-0.023476,0.039658,10.315438,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.10953,-0.001015,-0.001686,0.0,-0.022799,-0.084781,-0.516876,-0.038411,-0.006194,0.155654,-0.063484,-0.020115,-0.044367,-0.023423,0.185753,0.070716,-0.178114,-0.006953,-0.023982,0.0,2.75,0.030527,0.140942,0.475015
12,-1.895216,261.640015,0.164282,0.1893,3.708333,0.0,0.712318,68914.0,0.179941,0.457785,0.024574,0.112124,-0.028555,0.04682,10.295742,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.12884,-0.001191,-0.002043,0.0,-0.022512,-0.097983,-0.594971,-0.04603,-0.00714,0.184838,-0.076903,-0.024818,-0.05269,-0.02716,0.210094,0.081503,-0.20534,-0.012237,-0.036068,0.0,2.833333,0.029781,0.139881,0.470196
13,-1.597058,264.329987,0.168298,0.189855,3.333333,0.0,0.700709,64046.0,0.209799,0.449526,0.025773,0.114318,-0.028657,0.041079,10.299446,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.129723,-0.001192,-0.00216,0.0,-0.021365,-0.102131,-0.58321,-0.045482,-0.007263,0.188613,-0.074354,-0.024542,-0.051097,-0.028504,0.18062,0.085195,-0.201659,-0.009351,-0.033659,0.0,3.25,0.030936,0.14495,0.461911
14,-0.845539,287.100006,0.172576,0.206451,3.083333,0.0,0.689891,67130.0,0.197625,0.472908,0.02312,0.114936,-0.028069,0.041877,10.273905,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.140422,-0.001291,-0.002398,0.0,-0.018794,-0.107561,-0.610001,-0.047285,-0.007851,0.19611,-0.076455,-0.024848,-0.054679,-0.030057,0.241171,0.100416,-0.211434,-0.011974,-0.030346,0.0,3.416667,0.031797,0.144295,0.414298
15,0.038197,311.820007,0.193442,0.208601,3.375,0.0,0.679675,62544.0,0.198164,0.510592,0.027201,0.120909,-0.03065,0.051465,10.279007,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.144715,-0.001307,-0.002284,0.0,-0.022617,-0.111246,-0.61197,-0.04827,-0.00795,0.207468,-0.08092,-0.025949,-0.055944,-0.031344,0.237022,0.095831,-0.212387,-0.014135,-0.036396,0.0,2.833333,0.029006,0.14959,0.44864
16,-0.15379,321.950012,0.196156,0.237071,2.875,0.0,0.671043,68051.0,0.237536,0.551053,0.036037,0.150658,-0.037688,0.063936,10.291948,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.161686,-0.001454,-0.002641,0.0,-0.020839,-0.133648,-0.664019,-0.05344,-0.008821,0.249179,-0.087194,-0.028362,-0.061402,-0.037468,0.247925,0.111588,-0.23123,-0.015267,-0.059701,0.0,2.666667,0.031288,0.132781,0.418109
17,1.164885,333.649994,0.220116,0.248186,3.75,0.0,0.662074,69657.0,0.23174,0.59381,0.036502,0.153531,-0.038763,0.074755,10.288858,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.170731,-0.001539,-0.002626,0.0,-0.0217,-0.137164,-0.678011,-0.057313,-0.009148,0.260435,-0.094835,-0.031103,-0.06478,-0.038854,0.302245,0.115269,-0.236707,-0.018821,-0.063888,0.0,3.291667,0.031531,0.15822,0.45442
18,2.222252,396.279999,0.246922,0.272183,1.869565,0.0,0.654512,73470.0,0.270099,0.639503,0.036342,0.167548,-0.04107,0.071446,10.300916,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.187526,-0.001688,-0.003253,0.0,-0.018604,-0.155753,-0.740789,-0.060851,-0.01019,0.285485,-0.09725,-0.032186,-0.069466,-0.043962,0.285073,0.139602,-0.258398,-0.016913,-0.063816,0.0,3.086957,0.034066,0.155054,0.40136
19,3.102371,367.859985,0.227457,0.262596,2.25,0.0,0.645424,72905.0,0.237398,0.611742,0.034644,0.158662,-0.039111,0.078302,10.279514,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.180541,-0.001623,-0.002865,0.0,-0.019433,-0.143853,-0.695183,-0.057761,-0.009585,0.27124,-0.094775,-0.031533,-0.067435,-0.041387,0.31495,0.133111,-0.242875,-0.017996,-0.065814,0.0,2.666667,0.029922,0.149731,0.422779
20,2.760307,389.480011,0.241676,0.288227,2.416667,0.0,0.639117,70757.0,0.278618,0.658109,0.03482,0.163834,-0.039853,0.069462,10.263081,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.195878,-0.001759,-0.003082,0.0,-0.018242,-0.154191,-0.738296,-0.06061,-0.010448,0.286668,-0.099592,-0.033148,-0.071892,-0.044231,0.319461,0.146717,-0.258533,-0.015086,-0.071995,0.0,3.041667,0.034397,0.138352,0.404925
21,3.813182,424.459991,0.287888,0.324392,1.708333,0.0,0.631463,69947.0,0.282773,0.705012,0.038752,0.165884,-0.040966,0.068298,10.245663,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.21329,-0.001893,-0.003657,0.0,-0.015508,-0.153158,-0.787007,-0.066787,-0.011537,0.300851,-0.106368,-0.037123,-0.079689,-0.04386,0.374127,0.163627,-0.2755,-0.030113,-0.084376,0.0,2.333333,0.029616,0.167319,0.348271
22,5.206957,459.769989,0.305433,0.345855,1.666667,0.0,0.624342,63585.0,0.28999,0.754004,0.040758,0.194258,-0.04651,0.096824,10.245631,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.236241,-0.002107,-0.00401,0.0,-0.015386,-0.183449,-0.862495,-0.070381,-0.012249,0.342369,-0.114612,-0.03964,-0.084052,-0.052307,0.453064,0.198251,-0.302583,-0.035066,-0.119471,0.0,2.5,0.032091,0.132066,0.371554
23,6.899263,494.049988,0.323754,0.35773,1.869565,0.0,0.61955,74076.0,0.313292,0.773316,0.045815,0.195997,-0.048139,0.095209,10.230898,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.237635,-0.002067,-0.003912,0.0,-0.013797,-0.179576,-0.842844,-0.071397,-0.012495,0.353324,-0.114508,-0.039705,-0.083729,-0.050971,0.42506,0.191712,-0.296217,-0.027672,-0.093492,0.0,3.521739,0.028584,0.143129,0.339532
24,7.256963,527.659973,0.344017,0.38776,0.913043,0.0,0.611159,72672.0,0.343025,0.845275,0.049554,0.214961,-0.051732,0.10374,10.226124,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.260825,-0.002276,-0.004608,0.0,-0.008845,-0.191364,-0.906815,-0.077404,-0.013605,0.382577,-0.124646,-0.042801,-0.091466,-0.055442,0.46012,0.211058,-0.319333,-0.033105,-0.116196,0.0,3.347826,0.027511,0.14575,0.269122
25,8.614792,525.460022,0.349315,0.38157,1.272727,0.0,0.604914,74670.0,0.324813,0.855131,0.054445,0.216533,-0.054474,0.10776,10.241313,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.254726,-0.002201,-0.004656,0.0,-0.012645,-0.190801,-0.862877,-0.076799,-0.013207,0.387604,-0.121588,-0.042651,-0.090809,-0.055415,0.461935,0.201186,-0.304586,-0.027905,-0.112366,0.0,2.681818,0.028352,0.14612,0.288454
26,9.869724,550.130005,0.36753,0.429012,0.791667,0.0,0.59881,68275.0,0.354218,0.908653,0.050577,0.235784,-0.05592,0.114138,10.219589,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.284818,-0.002529,-0.005295,0.0,-0.008611,-0.224769,-0.961142,-0.083203,-0.014767,0.424362,-0.129597,-0.046657,-0.098597,-0.064407,0.522119,0.252682,-0.339543,-0.020904,-0.122549,0.0,2.625,0.02957,0.150773,0.256958
27,11.691279,609.840027,0.425683,0.482359,0.391304,0.0,0.593421,67125.0,0.434519,1.001788,0.064163,0.271447,-0.065076,0.126362,10.208722,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.315271,-0.002741,-0.005816,0.0,-0.004277,-0.252704,-1.058159,-0.092109,-0.016192,0.48534,-0.144333,-0.051246,-0.109575,-0.073428,0.534281,0.283259,-0.372886,-0.025477,-0.134013,0.0,2.869565,0.027956,0.130762,0.175073
28,11.837164,606.469971,0.385244,0.471948,0.695652,0.0,0.587554,64397.0,0.399453,0.967544,0.057206,0.256575,-0.058115,0.116606,10.220247,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.308169,-0.002789,-0.006178,0.0,-0.00811,-0.240614,-1.013503,-0.088768,-0.015735,0.458843,-0.13687,-0.046398,-0.099207,-0.07021,0.538347,0.27703,-0.358677,-0.040483,-0.123516,0.0,2.608696,0.030377,0.151022,0.227923
29,14.037965,683.570007,0.472487,0.529216,0.565217,0.0,0.581801,65196.0,0.444209,1.09118,0.069511,0.291353,-0.067582,0.146418,10.198797,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.344566,-0.002994,-0.006056,0.0,-0.004523,-0.26968,-1.123565,-0.095478,-0.017513,0.524296,-0.15249,-0.054018,-0.111646,-0.076888,0.620111,0.307739,-0.397587,-0.032976,-0.136536,0.0,3.478261,0.026393,0.143262,0.169978
30,12.336473,683.23999,0.455573,0.522432,0.608696,0.0,0.576169,75099.0,0.472082,1.087377,0.073653,0.300123,-0.07287,0.141014,10.206111,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.343073,-0.002938,-0.006043,0.0,-0.006203,-0.266087,-1.096726,-0.09689,-0.017254,0.536329,-0.153717,-0.057274,-0.11577,-0.07649,0.554646,0.301447,-0.388725,-0.057084,-0.247675,0.0,2.826087,0.025159,0.132682,0.197758
31,15.387008,679.940002,0.468663,0.525131,0.625,0.0,0.570649,71743.0,0.414936,1.069384,0.064902,0.263214,-0.062766,0.126599,10.234417,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.340069,-0.00292,-0.006702,0.0,-0.006597,-0.239083,-1.068997,-0.094388,-0.017273,0.49075,-0.149527,-0.05484,-0.111012,-0.069349,0.661228,0.307623,-0.379395,-0.030279,-0.128551,0.0,2.625,0.027903,0.164008,0.217077
32,14.778635,685.47998,0.448747,0.545018,0.565217,0.0,0.565137,71571.0,0.471414,1.131809,0.061598,0.284073,-0.065948,0.127324,10.215179,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.35569,-0.003144,-0.007138,0.0,-0.006219,-0.264494,-1.098264,-0.099967,-0.017921,0.519206,-0.153263,-0.056481,-0.117226,-0.077367,0.609748,0.329703,-0.390266,-0.034439,-0.16331,0.0,2.782609,0.029225,0.144011,0.207337
33,19.054699,756.330017,0.510403,0.591297,0.347826,0.0,0.558536,68825.0,0.481107,1.152823,0.072326,0.315665,-0.072347,0.162777,10.203691,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.385865,-0.003316,-0.00684,0.0,-0.003014,-0.300035,-1.186517,-0.102215,-0.019211,0.587214,-0.158241,-0.05936,-0.120567,-0.087287,0.717496,0.377968,-0.421053,-0.03617,-0.173803,0.0,2.695652,0.029141,0.137831,0.173402
34,18.995838,761.25,0.518379,0.57935,0.590909,0.0,0.552173,66115.0,0.470581,1.183031,0.085972,0.312481,-0.076742,0.164449,10.186342,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.378761,-0.003135,-0.006772,0.0,-0.006394,-0.274403,-1.143191,-0.105218,-0.018834,0.579056,-0.16519,-0.063121,-0.124593,-0.078491,0.692786,0.35123,-0.406614,-0.040444,-0.200306,0.0,3.181818,0.026878,0.151461,0.216291
35,18.944067,754.76001,0.488392,0.570453,0.5,0.0,0.545753,72429.0,0.494631,1.131119,0.077363,0.298753,-0.068456,0.136349,10.170754,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.375007,-0.003226,-0.007209,0.0,-0.00703,-0.261804,-1.112098,-0.101066,-0.018175,0.551207,-0.155041,-0.056926,-0.113141,-0.076672,0.646399,0.384087,-0.396042,-0.044617,-0.156526,0.0,2.181818,0.02973,0.131685,0.238103
36,21.598021,822.469971,0.567597,0.65114,0.208333,0.0,0.539913,75079.0,0.523896,1.307473,0.087708,0.329041,-0.07757,0.161204,10.190347,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.424077,-0.00363,-0.009145,0.0,-0.002889,-0.286006,-1.257311,-0.11891,-0.020897,0.615472,-0.184302,-0.070238,-0.138754,-0.082891,0.799742,0.404669,-0.447751,-0.031538,-0.151332,0.0,2.791667,0.029072,0.162154,0.138348
37,22.947256,837.140015,0.550084,0.622709,0.454545,0.0,0.533892,80360.0,0.487085,1.244068,0.088067,0.334377,-0.081373,0.196976,10.189707,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.400867,-0.003306,-0.007262,0.0,-0.008333,-0.296389,-1.149944,-0.108522,-0.019842,0.617578,-0.171308,-0.068089,-0.128179,-0.084914,0.793319,0.384746,-0.41039,-0.036129,-0.221513,0.0,2.409091,0.025829,0.13807,0.235644
38,23.508701,850.789978,0.609271,0.691456,0.5,0.0,0.528135,79996.0,0.612824,1.390352,0.095344,0.372622,-0.087877,0.161597,10.192343,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.445736,-0.003818,-0.009503,0.0,-0.003489,-0.324248,-1.279068,-0.125078,-0.021906,0.67586,-0.187022,-0.073056,-0.143707,-0.09359,0.736326,0.43454,-0.456912,-0.053737,-0.251489,0.0,2.863636,0.02577,0.125771,0.150001
39,27.168018,901.119995,0.598423,0.690324,0.272727,0.0,0.522737,81919.0,0.555504,1.358609,0.093296,0.347889,-0.081124,0.177071,10.158646,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.443028,-0.003716,-0.009312,0.0,-0.006364,-0.304453,-1.23005,-0.115558,-0.020968,0.652707,-0.178078,-0.069924,-0.132392,-0.089103,0.811638,0.459465,-0.440577,-0.026107,-0.115354,0.0,2.636364,0.027055,0.144492,0.19692
40,28.158079,929.01001,0.593745,0.700667,0.26087,0.0,0.517204,76398.0,0.539806,1.353337,0.087951,0.361392,-0.082697,0.191135,10.195194,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.461009,-0.003955,-0.010387,0.0,-0.002988,-0.325609,-1.291101,-0.121601,-0.022346,0.674958,-0.180081,-0.070677,-0.140684,-0.095642,0.906212,0.494799,-0.462001,-0.042702,-0.206906,0.0,3.26087,0.026274,0.148167,0.15229
41,29.282133,1000.0,0.630243,0.693803,0.166667,0.0,0.510524,77861.0,0.61131,1.384401,0.104615,0.387172,-0.091164,0.192636,10.206944,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.461246,-0.003827,-0.010389,0.0,-0.003333,-0.328589,-1.280339,-0.122475,-0.021886,0.707024,-0.190026,-0.074144,-0.141475,-0.095875,0.82007,0.473906,-0.458699,-0.046138,-0.269847,0.0,21.375,0.026751,0.145874,0.172523
42,32.014542,979.159973,0.636352,0.733326,0.2,0.0,0.505468,84890.0,0.577785,1.414334,0.096916,0.367533,-0.084199,0.189832,10.170024,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.486738,-0.004148,-0.010285,0.0,-0.001468,-0.329085,-1.284425,-0.122618,-0.022683,0.71,-0.185761,-0.074294,-0.139047,-0.096795,0.959039,0.546575,-0.462216,-0.037293,-0.224393,0.0,5.85,0.028585,0.174225,0.134951
43,32.900425,978.390015,0.653761,0.750773,0.583333,0.0,0.499611,75823.0,0.608181,1.422421,0.104136,0.386269,-0.089734,0.193517,10.152884,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.487362,-0.004066,-0.010774,0.0,-0.002148,-0.337974,-1.22636,-0.123653,-0.022695,0.7314,-0.185057,-0.07624,-0.143573,-0.099723,0.908148,0.542246,-0.443344,-0.047545,-0.229543,0.0,9.708334,0.028173,0.165131,0.145471
44,37.325588,1000.0,0.666577,0.779029,0.041667,0.0,0.493733,77995.0,0.609764,1.446684,0.106152,0.386053,-0.090492,0.196136,10.196383,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.495915,-0.004068,-0.011089,0.0,-0.000333,-0.334033,-1.198587,-0.123863,-0.022845,0.742038,-0.187485,-0.078469,-0.14485,-0.099313,0.912455,0.555537,-0.435264,-0.035635,-0.245034,0.041667,9.708334,0.027533,0.14989,0.111006
45,41.328541,1000.0,0.682306,0.784686,0.0,0.0,0.488328,77312.0,0.593588,1.426584,0.112101,0.398124,-0.091064,0.220865,10.171788,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.500007,-0.00407,-0.010806,0.0,0.0,-0.345662,-1.155484,-0.121022,-0.022896,0.763799,-0.180604,-0.077763,-0.139916,-0.10268,0.992185,0.58981,-0.421391,-0.032461,-0.209052,0.0,7.458333,0.027481,0.138367,0.10379
46,41.880367,991.22998,0.692635,0.786099,0.125,0.0,0.482599,76269.0,0.610427,1.398504,0.10974,0.389834,-0.089121,0.201615,10.169715,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.496769,-0.004073,-0.011598,0.0,-0.000685,-0.33458,-1.095257,-0.12072,-0.022533,0.743864,-0.176235,-0.076722,-0.13945,-0.099086,0.932389,0.595715,-0.401664,-0.038664,-0.217648,0.0,7.5,0.025621,0.145999,0.112798
47,42.588917,971.450012,0.675636,0.77223,0.125,0.0,0.476561,75425.0,0.610884,1.361109,0.105929,0.378611,-0.08649,0.196122,10.182789,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.490188,-0.004003,-0.011592,0.0,-0.000821,-0.32791,-1.042164,-0.115084,-0.021839,0.734051,-0.169119,-0.074859,-0.134453,-0.098238,0.914728,0.602065,-0.383505,-0.026228,-0.207468,0.0,6.083333,0.025235,0.152088,0.110214
48,47.235134,994.559998,0.676377,0.769193,0.173913,0.0,0.470801,71952.0,0.601436,1.370551,0.120186,0.397195,-0.092605,0.218718,10.234427,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.49676,-0.003953,-0.010768,0.0,-0.00087,-0.326995,-1.014972,-0.115251,-0.021508,0.767483,-0.167568,-0.079747,-0.132436,-0.098301,0.939658,0.62462,-0.374586,-0.032319,-0.217929,0.0,6.782609,0.025318,0.166666,0.110168
49,47.767803,997.340027,0.678878,0.764931,0.25,0.0,0.466181,74520.0,0.605396,1.338831,0.115719,0.376096,-0.084391,0.197189,10.198503,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.492156,-0.003927,-0.011179,0.0,-0.001428,-0.314788,-0.969004,-0.111841,-0.021301,0.738036,-0.160196,-0.073007,-0.124951,-0.094324,0.929453,0.642191,-0.359341,-0.024944,-0.182695,0.041667,6.583333,0.026209,0.157493,0.129168
50,50.919376,992.919983,0.664347,0.781644,0.083333,0.0,0.460971,71176.0,0.586061,1.365004,0.118617,0.390938,-0.089915,0.221207,10.207205,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.494269,-0.003939,-0.011249,0.0,-0.000667,-0.330794,-0.951418,-0.113189,-0.021311,0.762688,-0.162992,-0.076048,-0.126846,-0.098949,0.967153,0.634975,-0.35324,-0.037986,-0.159932,0.041667,5.833333,0.028814,0.155657,0.12179
51,50.941299,972.690002,0.659068,0.764869,0.208333,0.0,0.455678,74871.0,0.58533,1.282975,0.109437,0.373671,-0.081681,0.203185,10.199261,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.486073,-0.003954,-0.012428,0.0,-0.001265,-0.314008,-0.903857,-0.109827,-0.020956,0.732744,-0.149582,-0.071157,-0.123313,-0.096285,0.919823,0.669133,-0.336648,-0.023938,-0.177906,0.0,5.75,0.028703,0.147146,0.12623
52,50.827984,977.109985,0.682138,0.765225,0.208333,0.0,0.45079,68330.0,0.611075,1.301521,0.117599,0.386033,-0.085802,0.198737,10.161526,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.488353,-0.003901,-0.012604,0.0,-0.001669,-0.32272,-0.878239,-0.108852,-0.020847,0.749278,-0.151705,-0.072623,-0.123492,-0.09821,0.874373,0.668786,-0.328562,-0.015539,-0.166723,0.041667,4.5,0.028353,0.16127,0.12383
53,53.862076,965.580017,0.712781,0.783577,0.25,0.0,0.44604,70723.0,0.593914,1.284693,0.125154,0.391915,-0.089503,0.224438,10.178417,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.49005,-0.003754,-0.012744,0.0,-0.001335,-0.315226,-0.856963,-0.106585,-0.020738,0.759294,-0.148154,-0.078105,-0.123415,-0.093906,0.921458,0.689599,-0.321679,-0.021032,-0.199417,0.0,5.416667,0.027613,0.154783,0.12833
