iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
1531,128.778336,712.369995,0.615836,0.580132,0.782609,0.043478,0.05836,56451.0,0.099983,0.224138,0.106238,0.197442,-0.029947,0.447932,9.387733,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.360565,-0.111958,-0.005569,-0.010136,-0.064111,-0.013026,-0.009053,-0.01991,0.621831,-0.080806,-0.105241,-0.010694,-0.016286,1.264358,3.052676,-0.04841,-0.000997,-0.170147,0.565217,0.0,3.478261,0.047541,0.181882,0.259698
1532,124.709061,686.700012,0.601266,0.576721,0.5,0.0,0.058457,54778.0,0.093692,0.200102,0.090415,0.17268,-0.027754,0.375091,9.6502,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.345122,-0.106646,-0.003215,-0.009164,-0.06371,-0.012588,-0.008813,-0.019527,0.594124,-0.078988,-0.109722,-0.010441,-0.015072,1.222642,2.930254,-0.046942,-0.00243,-0.107857,0.625,0.0,3.416667,0.052609,0.167289,0.229808
1533,133.147217,737.609985,0.630999,0.592442,0.625,0.041667,0.058809,55563.0,0.107073,0.210072,0.098608,0.18508,-0.029177,0.406637,9.336029,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.366825,-0.116493,-0.005654,-0.008548,-0.067228,-0.013069,-0.008831,-0.01978,0.637758,-0.068196,-0.113994,-0.010645,-0.017565,1.264235,3.11992,-0.046575,-0.001451,-0.151116,0.541667,0.0,3.75,0.047703,0.168209,0.22209
1534,139.14296,777.950012,0.643635,0.619577,0.5,0.041667,0.059128,55309.0,0.117586,0.243868,0.105599,0.198245,-0.031408,0.432936,9.303295,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.376649,-0.119215,-0.007768,-0.00871,-0.073793,-0.014451,-0.010056,-0.021549,0.648859,-0.084775,-0.136479,-0.012502,-0.018223,1.284907,3.136716,-0.051748,-0.001738,-0.141019,0.166667,0.0,3.333333,0.042159,0.135457,0.261787
1535,138.468735,777.280029,0.664092,0.648324,0.5,0.041667,0.059429,55297.0,0.119432,0.242812,0.110898,0.222421,-0.034391,0.459383,9.381678,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.387109,-0.112471,-0.004913,-0.009794,-0.078675,-0.014808,-0.011062,-0.02271,0.664828,-0.093736,-0.142481,-0.01404,-0.01946,1.319752,3.205133,-0.056714,-0.001298,-0.147718,0.583333,0.0,3.208333,0.052369,0.185374,0.250371
1536,150.408325,838.070007,0.7084,0.697227,0.434783,0.0,0.05969,54644.0,0.132345,0.271149,0.113615,0.227433,-0.035927,0.478928,9.198712,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.417318,-0.131285,-0.003212,-0.007267,-0.078968,-0.015693,-0.010883,-0.024568,0.721545,-0.083168,-0.134657,-0.012078,-0.0189,1.400455,3.468632,-0.059417,-0.001192,-0.183026,0.26087,0.0,3.73913,0.04298,0.136846,0.218791
1537,148.038147,811.48999,0.641214,0.62123,0.458333,0.0,0.059925,49262.0,0.105744,0.219479,0.093065,0.191058,-0.029857,0.428163,9.442964,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.3796,-0.121496,-0.005595,-0.014014,-0.071379,-0.013707,-0.009385,-0.021196,0.653743,-0.075191,-0.119006,-0.00923,-0.015528,1.32652,3.239214,-0.050878,-0.00149,-0.123149,0.583333,0.0,2.458333,0.046126,0.253143,0.266603
1538,153.702347,876.159973,0.760609,0.727562,0.625,0.0,0.060271,50919.0,0.131494,0.270319,0.115323,0.219555,-0.03539,0.461807,9.31557,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.441399,-0.138157,-0.01177,-0.006099,-0.085231,-0.016407,-0.011375,-0.025056,0.747651,-0.086028,-0.143193,-0.014158,-0.020169,1.50524,3.700262,-0.059554,-0.001453,-0.191651,0.375,0.0,4.333333,0.049963,0.154616,0.219812
1539,161.058273,904.140015,0.769955,0.761907,0.333333,0.0,0.060473,49198.0,0.144861,0.28814,0.123316,0.23734,-0.038138,0.496023,9.327734,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.460317,-0.146214,-0.005176,-0.006139,-0.091172,-0.017632,-0.012239,-0.027669,0.792547,-0.090573,-0.149853,-0.014914,-0.021704,1.549567,3.835518,-0.065212,-0.001763,-0.183545,0.375,0.0,3.166667,0.053398,0.157528,0.206107
1540,166.991531,942.059998,0.702223,0.671176,0.625,0.041667,0.060643,48697.0,0.134881,0.275865,0.105627,0.210491,-0.034786,0.450148,9.372314,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.422845,-0.138071,-0.011819,-0.011359,-0.084783,-0.016606,-0.011123,-0.024738,0.71498,-0.102366,-0.152187,-0.015531,-0.022826,1.423239,3.509664,-0.059413,-0.002668,-0.22329,0.583333,0.0,29.458334,0.054374,0.207075,0.261375
1541,160.104263,907.940002,0.751206,0.709992,0.375,0.0,0.060851,48715.0,0.145151,0.284137,0.118487,0.234162,-0.037201,0.486053,9.426714,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.452422,-0.139499,-0.008428,-0.005298,-0.082975,-0.016959,-0.011047,-0.02501,0.775825,-0.090801,-0.148041,-0.01454,-0.021985,1.506596,3.777468,-0.061719,-0.001515,-0.253257,0.5,0.0,4.916667,0.048586,0.158523,0.202389
1542,162.965073,919.030029,0.764729,0.713156,0.5,0.0,0.061186,50326.0,0.145749,0.290911,0.126706,0.224412,-0.036106,0.471183,9.26178,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.459849,-0.138262,-0.012036,-0.004671,-0.082502,-0.017096,-0.011083,-0.024918,0.765489,-0.088466,-0.147925,-0.014153,-0.02251,1.535506,3.837825,-0.059591,-0.002116,-0.182642,0.166667,0.0,4.375,0.049471,0.126786,0.218539
1543,164.090973,932.0,0.782624,0.7378,0.416667,0.0,0.06157,51569.0,0.132268,0.279725,0.111605,0.208961,-0.033269,0.460146,9.383661,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.466514,-0.14554,-0.011862,-0.004802,-0.077741,-0.016369,-0.010047,-0.024321,0.776914,-0.079089,-0.121329,-0.013027,-0.020249,1.608253,3.933544,-0.056049,-0.001818,-0.255122,0.166667,0.0,3.791667,0.049688,0.158146,0.216219
1544,163.811096,919.359985,0.802889,0.748387,0.478261,0.043478,0.061829,50867.0,0.134818,0.273266,0.120565,0.223295,-0.036096,0.480992,9.330965,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.458518,-0.140662,-0.007131,-0.006308,-0.079056,-0.017193,-0.011058,-0.024691,0.786127,-0.088015,-0.139702,-0.013494,-0.020569,1.576748,3.863465,-0.060798,-0.001512,-0.171024,0.347826,0.0,4.043478,0.050475,0.136467,0.205979
1545,163.696457,936.640015,0.776828,0.748828,0.25,0.0,0.061951,49305.0,0.139316,0.274922,0.126736,0.231505,-0.03758,0.480833,9.369555,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.47069,-0.142888,-0.009481,-0.003874,-0.083247,-0.017709,-0.01167,-0.02648,0.798432,-0.083239,-0.143801,-0.013625,-0.020336,1.612584,3.966709,-0.063365,-0.001652,-0.384759,0.25,0.0,4.458333,0.051957,0.122624,0.166897
1546,165.27623,933.48999,0.781311,0.764192,0.458333,0.0,0.062293,48477.0,0.139453,0.28398,0.128942,0.246252,-0.037499,0.527636,9.149664,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.462452,-0.141252,-0.006831,-0.005011,-0.084461,-0.017716,-0.011187,-0.026301,0.795985,-0.089251,-0.14358,-0.014249,-0.021439,1.574637,3.870286,-0.063103,-0.001622,-0.26199,0.208333,0.0,4.333333,0.053022,0.142535,0.197006
1547,154.780396,891.289978,0.707019,0.705232,0.75,0.041667,0.062765,50218.0,0.139691,0.26566,0.121508,0.234192,-0.036781,0.476469,9.40752,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.435765,-0.137991,-0.009599,-0.00801,-0.084926,-0.017406,-0.011479,-0.025225,0.737791,-0.09293,-0.13868,-0.015073,-0.02173,1.461437,3.643771,-0.062074,-0.002238,-0.304291,0.291667,0.0,4.666667,0.047982,0.152728,0.247073
1548,155.576874,892.27002,0.778344,0.753966,0.416667,0.0,0.063042,47763.0,0.139572,0.290836,0.122418,0.221353,-0.03614,0.472287,9.305653,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.456849,-0.142346,-0.004914,-0.005111,-0.081535,-0.017748,-0.010655,-0.025103,0.78776,-0.089186,-0.143068,-0.012958,-0.021564,1.561311,3.793497,-0.060407,-0.00135,-0.24691,0.25,0.0,3.916667,0.039658,0.12827,0.198034
1549,152.669937,860.849976,0.725648,0.691279,0.75,0.0,0.063223,46583.0,0.133459,0.26361,0.122633,0.231977,-0.035452,0.498394,9.323698,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.433913,-0.130534,-0.005677,-0.009983,-0.080095,-0.017307,-0.010702,-0.024101,0.739669,-0.091736,-0.141333,-0.012295,-0.019855,1.461191,3.632581,-0.059669,-0.003711,-0.203899,0.458333,0.0,3.75,0.053292,0.156552,0.283803
1550,162.828278,924.179993,0.781848,0.733461,0.458333,0.0,0.063373,47367.0,0.14114,0.301601,0.12992,0.232585,-0.038378,0.492519,9.41235,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.468132,-0.138425,-0.007045,-0.004145,-0.084696,-0.018124,-0.011465,-0.026563,0.807663,-0.080988,-0.139092,-0.013348,-0.0232,1.596106,3.883719,-0.063298,-0.001324,-0.233726,0.208333,0.0,4.5,0.052218,0.146129,0.220962
1551,152.681671,859.080017,0.733511,0.702107,0.625,0.0,0.06379,50328.0,0.127884,0.266182,0.119775,0.23492,-0.035782,0.510878,9.3447,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.43323,-0.137536,-0.007489,-0.007937,-0.083138,-0.017398,-0.011573,-0.024451,0.730185,-0.094758,-0.131649,-0.01315,-0.020607,1.496201,3.6328,-0.06162,-0.001089,-0.175663,0.25,0.0,3.958333,0.045192,0.132542,0.222712
1552,158.76651,914.409973,0.775964,0.726996,0.5,0.0,0.064128,50069.0,0.137676,0.28793,0.111621,0.220406,-0.033904,0.462992,9.326328,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.461752,-0.143141,-0.011715,-0.004878,-0.078397,-0.017813,-0.010794,-0.025422,0.770288,-0.089283,-0.143923,-0.013983,-0.020639,1.574929,3.850927,-0.060105,-0.001286,-0.197669,0.208333,0.0,4.083333,0.052276,0.140651,0.206003
