iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
149,122.362129,1000.0,0.804587,0.837148,0.0,0.0,0.218791,69931.0,0.275024,0.634487,0.134688,0.307455,-0.059741,0.457385,5.909536,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.028531,-0.021481,0.0,-0.144178,-0.21446,-0.044923,-0.040629,0.799773,-0.094876,-0.155006,-0.049548,-0.070947,1.434495,2.227423,-0.229521,-0.001993,-0.266065,0.0,4.173913,0.01883,0.134353,0.088623
150,120.739594,1000.0,0.806004,0.799365,0.0,0.0,0.216965,68333.0,0.274766,0.655143,0.133584,0.29336,-0.065827,0.444166,5.925401,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.02774,-0.016738,0.0,-0.136249,-0.214474,-0.049329,-0.041457,0.780603,-0.097598,-0.163715,-0.051913,-0.06711,1.441469,2.193776,-0.233792,-0.001786,-0.221956,0.0,3.347826,0.018283,0.150843,0.096105
151,122.311653,998.179993,0.832419,0.834577,0.043478,0.0,0.215895,68714.0,0.275518,0.630791,0.131681,0.292712,-0.05946,0.432503,5.918194,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.499211,-0.02834,-0.020208,-0.000348,-0.1387,-0.209825,-0.045454,-0.040433,0.787465,-0.092941,-0.155698,-0.047855,-0.068418,1.436109,2.257746,-0.225324,-0.001724,-0.270161,0.0,3.043478,0.023461,0.132049,0.094488
152,122.054375,1000.0,0.807068,0.82528,0.0,0.0,0.214876,61093.0,0.278528,0.642715,0.14652,0.312392,-0.067552,0.479005,5.891378,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.027207,-0.018944,0.0,-0.144364,-0.211011,-0.049709,-0.041799,0.823365,-0.09752,-0.169079,-0.052685,-0.069044,1.439422,2.201768,-0.22941,-0.002082,-0.324562,0.0,3.608696,0.019396,0.126939,0.104618
153,122.857964,1000.0,0.819275,0.798788,0.0,0.0,0.213435,70721.0,0.292488,0.603459,0.130991,0.296769,-0.054545,0.390651,5.879166,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.029248,-0.023095,0.0,-0.1357,-0.20101,-0.041298,-0.038013,0.792343,-0.085542,-0.143039,-0.043254,-0.070333,1.324424,2.363416,-0.215829,-0.001654,-0.118165,0.0,2.954545,0.020374,0.151695,0.111887
154,122.468315,997.530029,0.819618,0.830299,0.043478,0.0,0.212019,67109.0,0.281685,0.644982,0.127731,0.308508,-0.064207,0.459464,5.910741,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.49821,-0.027753,-0.016678,-0.00058,-0.143544,-0.202751,-0.0452,-0.039606,0.793575,-0.09284,-0.149466,-0.050287,-0.072055,1.376561,2.240251,-0.221332,-0.001152,-0.19197,0.043478,3.086957,0.019411,0.116814,0.109507
155,124.320381,992.390015,0.82636,0.814114,0.05,0.0,0.210368,73926.0,0.269939,0.619819,0.130727,0.290312,-0.056947,0.429908,5.881843,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.493657,-0.027141,-0.019001,-0.000667,-0.129097,-0.197917,-0.043706,-0.039108,0.778148,-0.088739,-0.152805,-0.046072,-0.064109,1.416383,2.279977,-0.214056,-0.0016,-0.238857,0.0,3.2,0.016233,0.111202,0.099204
156,126.893631,1000.0,0.839001,0.836345,0.0,0.0,0.209413,67926.0,0.266753,0.6446,0.132999,0.273628,-0.058561,0.423494,5.86938,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.026321,-0.016369,0.0,-0.127402,-0.199538,-0.042391,-0.038524,0.801264,-0.08829,-0.158189,-0.045724,-0.06315,1.483593,2.301662,-0.213559,-0.001266,-0.189649,0.0,3.291667,0.021563,0.127867,0.112293
157,126.989357,1000.0,0.838812,0.835638,0.0,0.0,0.207794,71077.0,0.268069,0.617551,0.125069,0.272438,-0.054699,0.396995,5.870677,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.027616,-0.017282,0.0,-0.123718,-0.198577,-0.042829,-0.038727,0.773503,-0.088904,-0.15109,-0.044212,-0.061848,1.456383,2.324051,-0.213999,-0.001478,-0.108116,0.0,2.954545,0.018915,0.117095,0.096292
158,124.788605,998.119995,0.84991,0.829129,0.0,0.0,0.206853,59860.0,0.270834,0.629429,0.138697,0.289864,-0.061678,0.459802,5.875505,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.499022,-0.025599,-0.017059,-0.000417,-0.132837,-0.197345,-0.042959,-0.039699,0.80869,-0.092007,-0.167701,-0.046755,-0.067089,1.468246,2.275608,-0.21186,-0.001709,-0.256444,0.041667,2.75,0.015529,0.126363,0.104419
159,126.034508,998.119995,0.811825,0.837082,0.0,0.0,0.205665,72054.0,0.271367,0.623685,0.147499,0.292602,-0.061859,0.454561,5.856068,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.027131,-0.020304,0.0,-0.142482,-0.193706,-0.043181,-0.039557,0.825737,-0.088777,-0.160222,-0.045074,-0.070069,1.465872,2.314024,-0.210701,-0.001455,-0.244385,0.0,3.0,0.018219,0.130841,0.096858
160,129.182831,996.840027,0.846824,0.831189,0.047619,0.0,0.204487,72854.0,0.262009,0.601399,0.13659,0.310703,-0.060346,0.485019,5.832025,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.498497,-0.026582,-0.017487,-0.000381,-0.127125,-0.189771,-0.043923,-0.039364,0.784626,-0.086223,-0.150221,-0.045352,-0.061525,1.469329,2.363816,-0.208683,-0.001267,-0.167721,0.0,3.52381,0.019062,0.123331,0.10373
161,128.913223,1000.0,0.795838,0.829682,0.0,0.0,0.203433,69753.0,0.266335,0.610344,0.130576,0.304156,-0.05858,0.461853,5.819989,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.027479,-0.018942,0.0,-0.126869,-0.18754,-0.041222,-0.037036,0.794791,-0.083933,-0.145901,-0.044178,-0.063225,1.447111,2.378438,-0.20386,-0.001818,-0.220824,0.0,3.086957,0.021327,0.11824,0.123747
162,128.002686,1000.0,0.822862,0.832362,0.0,0.0,0.20183,71607.0,0.272719,0.630245,0.14554,0.319665,-0.062332,0.503732,5.814275,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.026824,-0.019177,0.0,-0.135305,-0.189657,-0.042525,-0.038855,0.821848,-0.089273,-0.157846,-0.046029,-0.06605,1.434541,2.317836,-0.206342,-0.002491,-0.280877,0.0,3.190476,0.020627,0.133191,0.094774
163,124.907448,995.919983,0.815675,0.82461,0.086957,0.0,0.200617,69757.0,0.273753,0.607334,0.138054,0.289681,-0.05623,0.43465,5.803026,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.498234,-0.026416,-0.017691,-0.001232,-0.125665,-0.183645,-0.040312,-0.037181,0.796509,-0.084845,-0.152944,-0.041767,-0.063064,1.415023,2.36068,-0.198994,-0.001296,-0.262465,0.086957,3.0,0.020676,0.111823,0.137541
164,126.430298,989.51001,0.790519,0.825109,0.041667,0.0,0.199931,60036.0,0.27277,0.603047,0.136255,0.301574,-0.058034,0.451968,5.772535,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.489767,-0.026821,-0.020364,-0.000833,-0.128977,-0.178729,-0.041514,-0.037246,0.78677,-0.082097,-0.148047,-0.044079,-0.064564,1.372826,2.342318,-0.196821,-0.001368,-0.157371,0.0,3.25,0.022366,0.112826,0.098846
165,128.8172,993.099976,0.80039,0.820266,0.0,0.0,0.197717,70327.0,0.262365,0.591611,0.131003,0.295068,-0.058768,0.467442,5.781757,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.497158,-0.027032,-0.020321,-0.000667,-0.133136,-0.178448,-0.040255,-0.037277,0.806464,-0.079957,-0.144181,-0.04209,-0.066197,1.461734,2.434287,-0.195394,-0.001219,-0.240441,0.090909,2.772727,0.024167,0.160695,0.116152
166,128.40477,993.289978,0.82629,0.819687,0.086957,0.0,0.196007,69053.0,0.257436,0.597153,0.126517,0.281761,-0.057634,0.455081,5.759501,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.495114,-0.025408,-0.01664,-0.000584,-0.123523,-0.178001,-0.041341,-0.037607,0.790096,-0.083438,-0.150619,-0.044142,-0.061167,1.48179,2.36805,-0.193289,-0.001287,-0.156065,0.0,22.78261,0.020761,0.140484,0.130633
167,127.966255,1000.0,0.852228,0.841818,0.0,0.0,0.194842,70863.0,0.264233,0.596913,0.140821,0.308862,-0.061754,0.495082,5.760748,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.025378,-0.016041,0.0,-0.133237,-0.176767,-0.039935,-0.037235,0.826166,-0.080724,-0.154007,-0.043929,-0.065115,1.455598,2.446886,-0.194008,-0.001435,-0.251622,0.0,5.818182,0.016914,0.109549,0.088589
168,129.99118,1000.0,0.814743,0.833868,0.0,0.0,0.193895,68075.0,0.258396,0.593299,0.133787,0.293515,-0.058077,0.464613,5.723028,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.496934,-0.026463,-0.018239,-0.000278,-0.127616,-0.174208,-0.040666,-0.037483,0.79868,-0.080148,-0.147746,-0.042163,-0.063433,1.473957,2.42869,-0.191497,-0.001319,-0.234028,0.041667,9.416667,0.020399,0.119481,0.105088
169,131.598526,1000.0,0.827461,0.838325,0.0,0.0,0.192662,59907.0,0.262504,0.611545,0.135305,0.305758,-0.06165,0.482999,5.711602,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.02661,-0.018104,0.0,-0.134318,-0.174243,-0.042197,-0.038099,0.819749,-0.081623,-0.147623,-0.045266,-0.066716,1.460677,2.418846,-0.193301,-0.001273,-0.224963,0.0,7.291667,0.018425,0.119278,0.096288
170,129.156555,986.090027,0.81501,0.831309,0.166667,0.0,0.191158,67750.0,0.260556,0.586878,0.132287,0.283165,-0.058256,0.443532,5.744607,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.49595,-0.026165,-0.01718,-0.000893,-0.128495,-0.168763,-0.03866,-0.036023,0.810548,-0.077156,-0.141224,-0.041268,-0.064422,1.447904,2.467809,-0.18604,-0.001228,-0.187202,0.0,8.541667,0.020729,0.140065,0.122638
171,132.876541,1000.0,0.808248,0.834605,0.0,0.0,0.189694,68342.0,0.257412,0.5852,0.129009,0.278686,-0.054356,0.443184,5.698909,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.026984,-0.019731,0.0,-0.123306,-0.168608,-0.038567,-0.036383,0.790443,-0.077439,-0.144284,-0.040405,-0.062139,1.496177,2.497462,-0.18404,-0.001442,-0.201025,0.0,8.416667,0.020507,0.125917,0.099735
172,132.783386,1000.0,0.826005,0.843915,0.0,0.0,0.187884,68526.0,0.262001,0.576977,0.126025,0.269721,-0.052967,0.415998,5.725561,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.026916,-0.018525,0.0,-0.122273,-0.165316,-0.03847,-0.036487,0.798704,-0.074062,-0.141329,-0.039402,-0.061266,1.464391,2.544645,-0.181,-0.00102,-0.18049,0.0,6.791667,0.01996,0.124294,0.091246
173,131.081741,1000.0,0.825643,0.847436,0.0,0.0,0.186663,67384.0,0.254003,0.59082,0.13191,0.286963,-0.058408,0.477408,5.697207,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.026172,-0.017347,0.0,-0.129722,-0.166373,-0.039475,-0.037627,0.808646,-0.077681,-0.148642,-0.042295,-0.063953,1.503846,2.483254,-0.183826,-0.001129,-0.309705,0.0,7.166667,0.018957,0.112781,0.097274
174,134.614609,1000.0,0.82557,0.843913,0.0,0.0,0.185574,68291.0,0.252291,0.584348,0.135436,0.26833,-0.056055,0.432213,5.672071,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.025658,-0.018215,0.0,-0.124688,-0.162936,-0.037702,-0.035936,0.809446,-0.075208,-0.144864,-0.040346,-0.063081,1.521066,2.522116,-0.178987,-0.001211,-0.177549,0.0,5.708333,0.019063,0.120309,0.105966
175,135.006668,1000.0,0.825811,0.830973,0.0,0.0,0.184573,59222.0,0.251415,0.579745,0.125898,0.280028,-0.055901,0.457111,5.692409,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.026767,-0.019175,0.0,-0.125144,-0.160881,-0.038084,-0.035573,0.810969,-0.073146,-0.138647,-0.040869,-0.063124,1.509341,2.559832,-0.176657,-0.001186,-0.192222,0.0,5.916667,0.018781,0.108369,0.094606
176,133.55127,1000.0,0.815953,0.833477,0.0,0.0,0.183473,67705.0,0.25613,0.574903,0.137985,0.289881,-0.058829,0.468907,5.680992,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.026247,-0.016949,0.0,-0.128609,-0.159421,-0.038257,-0.036244,0.817527,-0.073978,-0.143788,-0.041195,-0.064186,1.472597,2.557647,-0.177748,-0.001142,-0.226372,0.0,6.166667,0.021245,0.126539,0.118579
177,133.043945,990.570007,0.815334,0.838949,0.041667,0.0,0.182217,68512.0,0.254289,0.574688,0.12873,0.285036,-0.056967,0.462739,5.653596,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.496073,-0.025524,-0.016852,-0.000333,-0.126302,-0.156846,-0.037215,-0.036124,0.803023,-0.073568,-0.141996,-0.040217,-0.063657,1.470588,2.522427,-0.174537,-0.001045,-0.182152,0.0,6.208333,0.019641,0.110319,0.121918
178,133.379013,994.590027,0.814142,0.824189,0.083333,0.0,0.181391,67450.0,0.246225,0.574599,0.124481,0.26719,-0.052771,0.424832,5.593888,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.494144,-0.026176,-0.018141,-0.000667,-0.121989,-0.15323,-0.036949,-0.036006,0.78926,-0.072328,-0.133629,-0.039055,-0.062046,1.483466,2.528477,-0.170012,-0.001255,-0.210913,0.0,5.916667,0.019656,0.135533,0.112416
179,133.024323,1000.0,0.81155,0.827023,0.041667,0.0,0.18023,67786.0,0.252607,0.572808,0.121188,0.277464,-0.05569,0.44424,5.606234,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.495668,-0.026629,-0.020163,-0.000417,-0.126468,-0.153125,-0.037752,-0.036155,0.792407,-0.071699,-0.13649,-0.041036,-0.064195,1.464561,2.549863,-0.17146,-0.001285,-0.204599,0.0,5.916667,0.020488,0.123381,0.114171
180,134.622482,990.570007,0.827464,0.830103,0.041667,0.0,0.178586,59679.0,0.252789,0.562111,0.130446,0.275013,-0.055863,0.448277,5.593361,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.496412,-0.025052,-0.017689,-0.000794,-0.123755,-0.152016,-0.03724,-0.03581,0.799185,-0.072913,-0.143929,-0.039936,-0.061605,1.473332,2.554443,-0.169301,-0.00116,-0.192092,0.041667,5.416667,0.017239,0.125262,0.115746
181,135.859314,996.330017,0.802346,0.814929,0.083333,0.0,0.177349,67661.0,0.255931,0.543015,0.130183,0.290491,-0.054445,0.472371,5.562879,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.495277,-0.026309,-0.022851,-0.000764,-0.121287,-0.148313,-0.03608,-0.034617,0.795597,-0.069304,-0.137108,-0.038532,-0.061227,1.455837,2.616308,-0.165367,-0.001256,-0.20251,0.0,4.875,0.021471,0.138941,0.105091
182,136.879654,991.25,0.822444,0.83214,0.0,0.0,0.176254,68101.0,0.259843,0.559137,0.135972,0.295294,-0.057626,0.474218,5.558025,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.497725,-0.02558,-0.017887,-0.000208,-0.127108,-0.148732,-0.037362,-0.03504,0.825404,-0.070858,-0.142449,-0.039685,-0.064516,1.455086,2.594261,-0.165925,-0.001239,-0.155189,0.041667,5.583333,0.018914,0.124181,0.103271
183,135.793808,992.580017,0.821942,0.819872,0.083333,0.0,0.174981,68718.0,0.258199,0.560796,0.135448,0.287385,-0.05654,0.462598,5.547957,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.497423,-0.025799,-0.01871,-0.000556,-0.122428,-0.146099,-0.034813,-0.033354,0.815542,-0.07,-0.138027,-0.037654,-0.063329,1.451973,2.613272,-0.162407,-0.001014,-0.224549,0.0,4.583333,0.020221,0.118285,0.122972
184,136.16095,991.969971,0.840872,0.829671,0.041667,0.0,0.173873,68108.0,0.242511,0.574177,0.126961,0.285083,-0.058456,0.490123,5.512176,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.496657,-0.024172,-0.013808,-0.000333,-0.122411,-0.146643,-0.036238,-0.034558,0.809218,-0.071766,-0.137245,-0.039368,-0.062247,1.507682,2.563063,-0.163776,-0.00095,-0.20187,0.0,4.5,0.016925,0.102206,0.096417
185,136.396301,991.969971,0.818804,0.847371,0.0,0.0,0.173001,68975.0,0.249801,0.574537,0.125329,0.280839,-0.05433,0.465193,5.568478,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.025653,-0.018249,0.0,-0.114806,-0.145635,-0.034981,-0.034388,0.79735,-0.070609,-0.135537,-0.038321,-0.058798,1.510148,2.606448,-0.162889,-0.001073,-0.227795,0.0,4.041667,0.020704,0.112885,0.118979
186,134.140015,984.599976,0.817683,0.818525,0.0,0.0,0.171944,60201.0,0.239595,0.545284,0.12162,0.259379,-0.052995,0.433629,5.519897,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.486727,-0.024761,-0.018388,-0.001449,-0.115624,-0.139409,-0.035461,-0.033469,0.781657,-0.067004,-0.132535,-0.036506,-0.057602,1.472051,2.571676,-0.154784,-0.001109,-0.236879,0.086957,4.0,0.020016,0.115996,0.129893
187,137.411179,995.419983,0.840492,0.848871,0.043478,0.0,0.170993,70562.0,0.242705,0.572498,0.132922,0.28176,-0.057774,0.499806,5.539058,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.497512,-0.024119,-0.016206,-0.000435,-0.124216,-0.142125,-0.035122,-0.034483,0.827344,-0.068437,-0.13966,-0.038534,-0.063961,1.524812,2.621623,-0.158243,-0.000952,-0.270766,0.0,3.956522,0.017299,0.13206,0.103755
188,137.934052,990.390015,0.842968,0.838411,0.041667,0.0,0.170207,68380.0,0.234843,0.546013,0.13342,0.270511,-0.052856,0.473604,5.498086,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.494996,-0.023805,-0.015159,-0.000417,-0.113067,-0.139706,-0.033965,-0.033691,0.804152,-0.067241,-0.138489,-0.035373,-0.057584,1.542738,2.647375,-0.154863,-0.00106,-0.317755,0.0,3.541667,0.017906,0.108345,0.113435
189,140.481186,1000.0,0.862877,0.840017,0.0,0.0,0.169612,68592.0,0.244238,0.531561,0.138786,0.281958,-0.055167,0.483888,5.501266,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.024823,-0.01884,0.0,-0.121815,-0.138271,-0.035,-0.03459,0.829361,-0.0663,-0.137282,-0.037202,-0.062109,1.537616,2.717822,-0.154834,-0.001262,-0.268849,0.0,3.875,0.018917,0.106701,0.086262
190,140.104324,991.77002,0.833872,0.834873,0.043478,0.0,0.168888,70101.0,0.246713,0.56156,0.134922,0.296671,-0.056942,0.505751,5.498686,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.496424,-0.024724,-0.017165,-0.000348,-0.118692,-0.135733,-0.034643,-0.033448,0.812953,-0.065301,-0.139516,-0.036276,-0.059741,1.495922,2.666778,-0.154593,-0.001047,-0.21491,0.0,3.913043,0.018886,0.10297,0.1047
191,138.970917,986.299988,0.833057,0.834101,0.090909,0.0,0.167918,71803.0,0.230988,0.55131,0.12522,0.278072,-0.055087,0.485709,5.497602,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.49377,-0.024219,-0.013473,-0.000727,-0.11826,-0.135622,-0.034302,-0.034089,0.799493,-0.067203,-0.134318,-0.037517,-0.058949,1.54661,2.637603,-0.154671,-0.000821,-0.253364,0.0,3.636364,0.018753,0.106879,0.113249
192,139.729156,981.909973,0.832381,0.820825,0.083333,0.0,0.166483,59798.0,0.241676,0.53066,0.134012,0.266995,-0.051359,0.438674,5.483859,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.493777,-0.024967,-0.017094,-0.000833,-0.118188,-0.130292,-0.03258,-0.032311,0.808122,-0.06037,-0.127634,-0.032949,-0.06066,1.483835,2.741923,-0.146072,-0.000924,-0.159655,0.0,3.375,0.019108,0.105518,0.116466
193,140.570404,992.73999,0.844404,0.814128,0.0,0.0,0.165524,70067.0,0.237535,0.543194,0.123899,0.261918,-0.051011,0.453768,5.462928,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.024606,-0.016003,0.0,-0.114765,-0.131555,-0.032271,-0.03287,0.80592,-0.063034,-0.131023,-0.035334,-0.060381,1.54302,2.749946,-0.146014,-0.00095,-0.222196,0.0,3.304348,0.018491,0.105721,0.112902
194,140.175751,1000.0,0.846912,0.822378,0.0,0.0,0.164637,70717.0,0.242523,0.534004,0.129905,0.277505,-0.053799,0.488159,5.476039,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.024457,-0.01849,0.0,-0.116543,-0.130892,-0.033852,-0.033365,0.804376,-0.064856,-0.134237,-0.036707,-0.060443,1.543812,2.73935,-0.147229,-0.000984,-0.292476,0.0,3.478261,0.015355,0.113759,0.101305
195,142.063309,1000.0,0.843388,0.843378,0.0,0.0,0.163669,71492.0,0.229819,0.555055,0.140893,0.276945,-0.058864,0.499714,5.472812,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.023683,-0.015374,0.0,-0.118262,-0.1316,-0.035292,-0.034741,0.816495,-0.06644,-0.142304,-0.037853,-0.058931,1.600134,2.686675,-0.152865,-0.000936,-0.223475,0.0,2.772727,0.016027,0.098513,0.10733
196,140.994049,991.090027,0.834414,0.828498,0.05,0.0,0.162719,75053.0,0.234786,0.536405,0.121344,0.276668,-0.055848,0.484488,5.42144,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.494432,-0.0245,-0.016891,-0.0005,-0.122463,-0.126452,-0.033162,-0.032684,0.81462,-0.062242,-0.127225,-0.037805,-0.063465,1.507657,2.733574,-0.1437,-0.000823,-0.226289,0.0,3.05,0.016312,0.111998,0.149642
197,140.957733,990.400024,0.855755,0.846251,0.045455,0.0,0.161834,72041.0,0.229262,0.531256,0.135228,0.278022,-0.055174,0.490622,5.406667,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.495638,-0.022841,-0.016381,-0.000364,-0.10887,-0.127375,-0.032898,-0.0324,0.799149,-0.061907,-0.133023,-0.033996,-0.056396,1.542553,2.75447,-0.143936,-0.001249,-0.269487,0.0,3.409091,0.017254,0.114179,0.094874
198,140.665222,995.25,0.848873,0.837233,0.043478,0.0,0.160838,59133.0,0.237941,0.526462,0.124969,0.274896,-0.053853,0.474051,5.41087,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.49742,-0.023951,-0.016973,-0.000435,-0.116639,-0.125906,-0.033607,-0.033627,0.818694,-0.062586,-0.132459,-0.036449,-0.060626,1.524892,2.760902,-0.143566,-0.001196,-0.341036,0.0,3.217391,0.018591,0.112144,0.121112
199,142.364044,995.25,0.85907,0.848885,0.0,0.0,0.160032,70923.0,0.230146,0.535235,0.12845,0.26678,-0.050961,0.471352,5.4145,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.02308,-0.013705,0.0,-0.108056,-0.124765,-0.032789,-0.033368,0.806586,-0.062753,-0.136303,-0.034148,-0.054593,1.587729,2.769031,-0.140945,-0.000958,-0.196405,0.0,2.73913,0.020158,0.100858,0.106374
200,142.240463,995.630005,0.823867,0.820082,0.043478,0.0,0.159423,66525.0,0.234395,0.513227,0.122549,0.264935,-0.050657,0.457293,5.408657,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.496833,-0.024782,-0.021038,-0.00058,-0.114877,-0.120875,-0.031377,-0.032874,0.798633,-0.058479,-0.125604,-0.034776,-0.060314,1.534836,2.831866,-0.138067,-0.001118,-0.263507,0.0,2.913043,0.016652,0.138639,0.132338
201,144.53215,1000.0,0.826227,0.853462,0.0,0.0,0.158626,67739.0,0.239579,0.531667,0.132177,0.284829,-0.056508,0.497626,5.377546,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.023833,-0.016224,0.0,-0.119972,-0.123003,-0.032978,-0.033501,0.83211,-0.060357,-0.130171,-0.036049,-0.061868,1.511993,2.805435,-0.142563,-0.000681,-0.231068,0.0,3.318182,0.019802,0.122418,0.111466
202,144.815292,1000.0,0.831875,0.832819,0.0,0.0,0.157733,69681.0,0.224622,0.5189,0.117054,0.260379,-0.049835,0.46692,5.375243,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.024942,-0.018037,0.0,-0.114521,-0.118073,-0.030311,-0.031353,0.793874,-0.056413,-0.118743,-0.033312,-0.06195,1.575059,2.894753,-0.133506,-0.000934,-0.248491,0.0,3.285714,0.017127,0.092703,0.102072
203,143.872665,998.369995,0.848856,0.84815,0.047619,0.0,0.156896,59563.0,0.224527,0.541628,0.13426,0.268965,-0.055818,0.482547,5.372857,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.499356,-0.023176,-0.013356,-0.000317,-0.118443,-0.121487,-0.032525,-0.032013,0.835011,-0.060276,-0.129909,-0.033492,-0.060299,1.584463,2.796179,-0.139536,-0.000803,-0.273587,0.0,3.285714,0.015629,0.100948,0.121916
204,146.390549,998.369995,0.856086,0.837191,0.0,0.0,0.156065,66304.0,0.229782,0.53138,0.138338,0.275796,-0.052908,0.48663,5.357114,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.500007,-0.022905,-0.014201,0.0,-0.11087,-0.117051,-0.030298,-0.030535,0.836183,-0.056483,-0.122165,-0.031484,-0.058357,1.554383,2.862912,-0.132694,-0.001003,-0.15017,0.0,2.652174,0.015906,0.101005,0.114833
205,144.965271,994.330017,0.843598,0.846027,0.043478,0.0,0.154943,66329.0,0.229709,0.52134,0.118408,0.25365,-0.050744,0.445919,5.363235,-0.002,-0.3,-0.006,-0.125,-0.15,-0.5,0.494329,-0.023245,-0.016456,-0.001159,-0.109966,-0.115621,-0.031113,-0.032399,0.791311,-0.057089,-0.128342,-0.032328,-0.055989,1.526242,2.83126,-0.133895,-0.000792,-0.231666,0.043478,3.521739,0.019256,0.111084,0.119636
