iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
283,165.264481,999.690002,0.858821,0.858495,0.043478,0.0,0.106051,66254.0,0.165467,0.417905,0.130575,0.267414,-0.034755,0.674241,4.713134,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499868,-0.070284,-0.00462,-0.000348,-0.093265,-0.062103,-0.022156,-0.042666,0.854358,-0.075614,-0.177748,-0.024093,-0.045851,1.757453,3.434026,-0.141335,-0.00084,-0.278777,0.0,2.521739,0.017279,0.096914,0.118236
284,163.190125,996.599976,0.88394,0.847902,0.0,0.0,0.10551,65826.0,0.169476,0.415543,0.117779,0.252141,-0.031931,0.648003,4.729967,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.498524,-0.079912,-0.008767,-0.000348,-0.092491,-0.057027,-0.018978,-0.039417,0.85122,-0.068859,-0.1543,-0.023489,-0.048792,1.710487,3.511508,-0.130629,-0.000991,-0.329526,0.043478,3.304348,0.01765,0.091287,0.133831
285,163.63147,998.869995,0.848973,0.864933,0.043478,0.0,0.105031,58626.0,0.17659,0.426748,0.134955,0.260579,-0.032779,0.652187,4.737455,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499594,-0.075779,-0.006219,-0.00029,-0.097925,-0.059085,-0.020407,-0.04312,0.860995,-0.076015,-0.189188,-0.023774,-0.049513,1.706714,3.452712,-0.137707,-0.001262,-0.353236,0.0,2.478261,0.01667,0.108302,0.111939
286,160.92067,994.109985,0.852692,0.854821,0.130435,0.0,0.104529,66052.0,0.167941,0.399353,0.111859,0.232209,-0.028869,0.593303,4.726149,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497716,-0.081939,-0.010161,-0.001118,-0.086704,-0.056982,-0.019524,-0.041949,0.828351,-0.075835,-0.1731,-0.023084,-0.044815,1.72679,3.500285,-0.13301,-0.001362,-0.290611,0.0,3.043478,0.019666,0.098686,0.118732
287,164.368576,998.669983,0.850693,0.862255,0.0,0.0,0.10428,66006.0,0.165164,0.409378,0.117389,0.261705,-0.034355,0.677549,4.735836,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.082921,-0.003852,0.0,-0.095712,-0.057906,-0.020998,-0.043802,0.850011,-0.077038,-0.165725,-0.024719,-0.048265,1.732008,3.498489,-0.14249,-0.001373,-0.371372,0.0,2.833333,0.018686,0.084071,0.104491
288,162.812714,994.48999,0.882326,0.868891,0.1,0.0,0.103728,70544.0,0.161224,0.411083,0.110089,0.241715,-0.030667,0.622225,4.70791,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497867,-0.087817,-0.007667,-0.0007,-0.088125,-0.057133,-0.019211,-0.041158,0.840183,-0.076691,-0.157044,-0.021239,-0.044797,1.734427,3.49387,-0.137125,-0.001197,-0.30987,0.0,2.85,0.016809,0.092422,0.103061
289,162.813141,994.48999,0.855492,0.845132,0.0,0.0,0.1033,68187.0,0.161252,0.395082,0.120951,0.249599,-0.031501,0.635847,4.706267,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.089589,-0.008329,0.0,-0.092841,-0.055831,-0.020022,-0.04282,0.854095,-0.073661,-0.157722,-0.022124,-0.047478,1.733923,3.575042,-0.13962,-0.001152,-0.382188,0.0,2.272727,0.020187,0.114177,0.112596
290,164.392395,998.890015,0.8565,0.857312,0.0,0.0,0.102824,68099.0,0.172713,0.402564,0.117202,0.271154,-0.033676,0.661516,4.729561,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.49937,-0.094001,-0.011877,-0.000455,-0.09554,-0.055382,-0.019877,-0.043224,0.854359,-0.076972,-0.15612,-0.021825,-0.050043,1.681029,3.526246,-0.144338,-0.00176,-0.347193,0.045455,3.727273,0.016502,0.109108,0.110104
291,166.527985,1000.0,0.873545,0.857628,0.0,0.0,0.10243,59566.0,0.161404,0.375907,0.096049,0.223108,-0.027694,0.565012,4.719531,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.098055,-0.009528,0.0,-0.081499,-0.053588,-0.01873,-0.042717,0.798456,-0.077803,-0.152555,-0.023157,-0.042464,1.738955,3.586068,-0.135178,-0.001213,-0.290354,0.0,17.217392,0.021033,0.096826,0.11342
292,168.010666,999.380005,0.867083,0.857816,0.043478,0.0,0.102025,65773.0,0.155852,0.388283,0.121168,0.248581,-0.032511,0.662393,4.707623,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499733,-0.091222,-0.006312,-0.000348,-0.089259,-0.054121,-0.019387,-0.042846,0.84918,-0.074721,-0.159079,-0.02231,-0.045302,1.77487,3.598671,-0.140235,-0.001101,-0.258311,0.0,4.521739,0.015824,0.082214,0.10149
293,167.972122,1000.0,0.868677,0.853669,0.0,0.0,0.101622,63271.0,0.163193,0.398354,0.109856,0.244008,-0.031331,0.635387,4.699537,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.093779,-0.007849,0.0,-0.087879,-0.053656,-0.019458,-0.043458,0.84831,-0.075903,-0.160766,-0.022464,-0.045296,1.741933,3.576252,-0.13905,-0.00088,-0.255221,0.0,8.75,0.016558,0.099806,0.116339
294,167.448502,1000.0,0.879517,0.863404,0.0,0.0,0.101348,64157.0,0.16071,0.40275,0.113091,0.245936,-0.031971,0.64255,4.729165,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.091394,-0.007181,0.0,-0.089436,-0.053543,-0.019575,-0.043035,0.854766,-0.077086,-0.164003,-0.023232,-0.046927,1.743756,3.565017,-0.138241,-0.000961,-0.213034,0.0,8.666667,0.014931,0.095267,0.112548
295,164.827026,999.280029,0.867887,0.856989,0.041667,0.0,0.100932,65780.0,0.167992,0.39684,0.118799,0.253051,-0.032076,0.649025,4.721551,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499789,-0.09116,-0.009343,-0.000238,-0.092903,-0.053419,-0.019844,-0.044028,0.849231,-0.078491,-0.174946,-0.024421,-0.048275,1.718296,3.556059,-0.137958,-0.001233,-0.313331,0.0,8.5,0.017017,0.102968,0.12541
296,165.803192,1000.0,0.869571,0.852847,0.041667,0.0,0.100324,56921.0,0.169409,0.387956,0.118121,0.249936,-0.031479,0.637286,4.711642,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499615,-0.090816,-0.008259,-0.000152,-0.090489,-0.052262,-0.019366,-0.043344,0.845886,-0.074756,-0.172875,-0.022667,-0.047424,1.714347,3.600619,-0.135524,-0.001058,-0.284263,0.0,8.166667,0.016359,0.088065,0.125542
297,166.67334,1000.0,0.862814,0.858216,0.0,0.0,0.099961,64937.0,0.16539,0.396705,0.116541,0.239886,-0.030801,0.610934,4.698762,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.49809,-0.088142,-0.006111,-0.000167,-0.087342,-0.052595,-0.019333,-0.043347,0.839706,-0.077149,-0.173956,-0.022906,-0.046236,1.7173,3.553666,-0.135006,-0.001322,-0.297921,0.041667,7.083333,0.017796,0.097862,0.116868
298,165.240616,999.47998,0.880485,0.857968,0.041667,0.0,0.099346,65624.0,0.158924,0.401572,0.117002,0.246333,-0.032154,0.650509,4.701107,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499884,-0.091066,-0.005286,-0.000185,-0.09013,-0.052019,-0.019325,-0.042542,0.857292,-0.074762,-0.16482,-0.022968,-0.046968,1.751024,3.587296,-0.135157,-0.001017,-0.341646,0.041667,6.875,0.015782,0.103423,0.113128
299,168.7229,1000.0,0.871839,0.863703,0.041667,0.0,0.098837,64552.0,0.161466,0.389371,0.112613,0.237302,-0.030107,0.620221,4.687365,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499014,-0.08866,-0.006128,-0.000119,-0.085711,-0.050459,-0.0182,-0.041441,0.847514,-0.072258,-0.160445,-0.021667,-0.045925,1.737193,3.620224,-0.130524,-0.000928,-0.209335,0.0,6.791667,0.015402,0.093167,0.111646
300,165.787338,990.820007,0.879424,0.859145,0.041667,0.0,0.098237,62088.0,0.160273,0.393026,0.118763,0.259408,-0.03396,0.68521,4.683737,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497272,-0.092215,-0.006521,-0.000238,-0.091533,-0.051028,-0.019641,-0.043298,0.853992,-0.075418,-0.16023,-0.023894,-0.046448,1.721658,3.571692,-0.13689,-0.001078,-0.341837,0.0,6.25,0.015639,0.088866,0.113689
301,165.140808,981.450012,0.850622,0.840995,0.083333,0.0,0.097934,56109.0,0.154603,0.377003,0.1159,0.238925,-0.030832,0.630346,4.670309,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.489033,-0.085596,-0.00506,-0.001167,-0.084637,-0.049651,-0.018815,-0.041629,0.831005,-0.072255,-0.163633,-0.021761,-0.043674,1.720395,3.548385,-0.129554,-0.000904,-0.262387,0.041667,6.625,0.016814,0.097836,0.120694
302,166.066162,982.969971,0.863406,0.853485,0.083333,0.0,0.097435,62393.0,0.156118,0.375334,0.113583,0.238651,-0.030975,0.628265,4.687342,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.492756,-0.088115,-0.006538,-0.000655,-0.084896,-0.048989,-0.018918,-0.041279,0.836187,-0.071436,-0.162173,-0.022605,-0.043441,1.727782,3.595152,-0.128289,-0.00107,-0.255593,0.041667,6.791667,0.017073,0.097294,0.122059
303,168.596664,1000.0,0.875195,0.867359,0.0,0.0,0.09712,61701.0,0.161136,0.386375,0.114941,0.251817,-0.032861,0.657984,4.670293,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.091237,-0.007298,0.0,-0.089692,-0.049764,-0.019519,-0.042441,0.850671,-0.072456,-0.154422,-0.022444,-0.047136,1.735282,3.632502,-0.132099,-0.001199,-0.280176,0.0,6.625,0.016163,0.085656,0.118807
304,167.270493,990.719971,0.863578,0.86476,0.041667,0.0,0.096673,62384.0,0.155404,0.385319,0.109865,0.237304,-0.030645,0.621032,4.68738,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497856,-0.088056,-0.005932,-0.000185,-0.084499,-0.048666,-0.018406,-0.041365,0.840448,-0.071248,-0.156342,-0.021261,-0.045417,1.750804,3.624076,-0.126919,-0.000869,-0.255434,0.0,5.916667,0.014829,0.096913,0.099334
305,163.96312,987.349976,0.862829,0.837591,0.083333,0.0,0.096243,62380.0,0.161425,0.381139,0.116741,0.250873,-0.032747,0.663253,4.675051,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.495607,-0.088568,-0.006105,-0.000556,-0.090056,-0.048081,-0.018264,-0.04145,0.85461,-0.071887,-0.159504,-0.022476,-0.048135,1.713555,3.605936,-0.128866,-0.001068,-0.384954,0.041667,6.208333,0.016757,0.100286,0.138725
306,166.968414,993.570007,0.872616,0.848495,0.0,0.0,0.095898,56123.0,0.162033,0.386497,0.119438,0.255023,-0.032373,0.670081,4.68292,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.49809,-0.091372,-0.007342,-0.000238,-0.08808,-0.048025,-0.01909,-0.041693,0.851319,-0.071651,-0.153394,-0.023255,-0.04614,1.72261,3.625999,-0.128285,-0.001149,-0.301132,0.041667,4.666667,0.016446,0.087632,0.122334
307,169.615646,1000.0,0.862265,0.851271,0.0,0.0,0.095591,62919.0,0.158247,0.390633,0.120799,0.239978,-0.030681,0.63029,4.677185,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.083804,-0.005126,0.0,-0.083525,-0.048007,-0.017933,-0.041133,0.84744,-0.06951,-0.162937,-0.019303,-0.044714,1.758617,3.651575,-0.125729,-0.000742,-0.235669,0.0,4.458333,0.019242,0.09831,0.109336
308,170.376633,1000.0,0.881746,0.851247,0.0,0.0,0.094985,62296.0,0.153417,0.386927,0.121233,0.253019,-0.033405,0.689,4.691295,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.086469,-0.004969,0.0,-0.091293,-0.04807,-0.019136,-0.042731,0.865503,-0.07154,-0.171129,-0.02195,-0.046368,1.770292,3.643253,-0.129336,-0.001113,-0.258153,0.0,5.25,0.016956,0.086152,0.113487
309,168.740433,994.530029,0.868309,0.855165,0.041667,0.0,0.094489,61551.0,0.157487,0.380508,0.113,0.239705,-0.030963,0.64344,4.682229,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.498104,-0.088273,-0.006956,-0.000278,-0.085028,-0.046401,-0.017599,-0.039632,0.853516,-0.068383,-0.15527,-0.021641,-0.046014,1.734427,3.668225,-0.12279,-0.000982,-0.29253,0.041667,4.75,0.017041,0.097226,0.134025
310,171.15834,991.809998,0.878528,0.852847,0.041667,0.0,0.09412,57404.0,0.151466,0.377746,0.109711,0.244195,-0.032035,0.675127,4.667561,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.498109,-0.091032,-0.006799,-0.000185,-0.084915,-0.04655,-0.018199,-0.041008,0.853855,-0.06982,-0.148159,-0.022151,-0.043416,1.753129,3.652893,-0.126256,-0.000952,-0.258281,0.041667,4.916667,0.015087,0.09869,0.109807
311,166.994049,990.559998,0.858706,0.838484,0.086957,0.0,0.093684,53921.0,0.160097,0.392493,0.121008,0.242529,-0.030702,0.645283,4.660034,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.496341,-0.083839,-0.006055,-0.000391,-0.086403,-0.046647,-0.017804,-0.040771,0.853734,-0.069925,-0.164556,-0.02041,-0.04606,1.723286,3.62456,-0.122761,-0.001002,-0.313236,0.0,5.347826,0.017555,0.102185,0.108441
312,166.024292,990.210022,0.864474,0.85361,0.041667,0.0,0.093395,66027.0,0.155168,0.377207,0.121282,0.246082,-0.031893,0.674516,4.665953,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497455,-0.085946,-0.006553,-0.000208,-0.08692,-0.045812,-0.018053,-0.041083,0.856512,-0.068605,-0.160955,-0.021204,-0.045068,1.752677,3.661317,-0.122625,-0.000918,-0.478428,0.0,5.083333,0.016579,0.103093,0.119224
313,169.0392,1000.0,0.855696,0.849937,0.0,0.0,0.092897,65853.0,0.177292,0.388477,0.12257,0.256581,-0.031031,0.636543,4.674554,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.093986,-0.011488,0.0,-0.091423,-0.045368,-0.018511,-0.041428,0.858809,-0.067764,-0.153419,-0.021847,-0.049583,1.662527,3.67443,-0.123172,-0.001172,-0.233193,0.0,4.416667,0.019928,0.113103,0.134913
314,167.696594,995.130005,0.841527,0.846207,0.041667,0.0,0.092507,65589.0,0.163186,0.362157,0.119384,0.245547,-0.031086,0.646944,4.666815,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.494923,-0.087042,-0.009892,-0.000833,-0.084903,-0.044615,-0.017779,-0.040322,0.837673,-0.06689,-0.163481,-0.020367,-0.044225,1.702811,3.680397,-0.120393,-0.001481,-0.316277,0.0,4.0,0.019696,0.106062,0.131017
315,170.607224,1000.0,0.872215,0.851385,0.0,0.0,0.092141,67276.0,0.161661,0.375933,0.116434,0.248759,-0.030803,0.646916,4.645994,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.08975,-0.006895,0.0,-0.086565,-0.044576,-0.017738,-0.040412,0.852253,-0.066655,-0.152364,-0.02254,-0.046074,1.733469,3.70491,-0.121182,-0.000933,-0.253651,0.0,4.521739,0.017455,0.100379,0.120992
316,169.571121,995.840027,0.853601,0.854059,0.043478,0.0,0.091614,67487.0,0.158909,0.378108,0.123001,0.249972,-0.032322,0.663072,4.656991,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.498874,-0.086127,-0.006066,-0.000217,-0.086035,-0.045368,-0.018471,-0.040925,0.857555,-0.068909,-0.166454,-0.022077,-0.045363,1.730268,3.675953,-0.121902,-0.001486,-0.374093,0.043478,3.521739,0.017934,0.103549,0.117781
317,172.95047,1000.0,0.865141,0.847109,0.0,0.0,0.0911,59100.0,0.1449,0.372814,0.111437,0.220725,-0.02863,0.632816,4.640566,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.083861,-0.004251,0.0,-0.074438,-0.043532,-0.015986,-0.037805,0.844237,-0.062924,-0.148463,-0.017989,-0.038653,1.797564,3.75689,-0.113196,-0.000968,-0.217268,0.0,3.5,0.017211,0.092224,0.131044
318,169.620697,994.369995,0.818726,0.835638,0.045455,0.0,0.090798,69293.0,0.168097,0.376569,0.109789,0.251795,-0.03139,0.631651,4.619049,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.495734,-0.094649,-0.009413,-0.000606,-0.086337,-0.043652,-0.018959,-0.041737,0.841638,-0.067818,-0.146856,-0.022522,-0.046429,1.682149,3.659297,-0.121675,-0.000916,-0.281606,0.0,2.954545,0.020067,0.103937,0.118533
319,169.833694,1000.0,0.863503,0.858533,0.0,0.0,0.090193,66340.0,0.165808,0.378072,0.121654,0.253146,-0.031913,0.658762,4.618422,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.088026,-0.008721,0.0,-0.087434,-0.04417,-0.018556,-0.040858,0.864872,-0.068226,-0.168644,-0.02317,-0.046213,1.717343,3.685583,-0.121377,-0.001219,-0.323411,0.0,3.541667,0.015301,0.092541,0.096053
320,168.913345,991.23999,0.859258,0.841413,0.105263,0.0,0.089751,73124.0,0.150618,0.374749,0.117213,0.244277,-0.030651,0.659858,4.608543,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.492305,-0.084211,-0.004506,-0.001404,-0.082547,-0.043651,-0.016817,-0.039059,0.857683,-0.066614,-0.148928,-0.020152,-0.044112,1.729684,3.646172,-0.118159,-0.001131,-0.262587,0.0,2.842105,0.017697,0.090421,0.142279
321,173.411499,1000.0,0.894083,0.834889,0.0,0.0,0.089533,67081.0,0.143833,0.358065,0.110915,0.22268,-0.028834,0.618231,4.590225,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.082809,-0.004371,0.0,-0.075267,-0.042315,-0.015844,-0.037652,0.836406,-0.061278,-0.144043,-0.01738,-0.039326,1.799386,3.789064,-0.113157,-0.000912,-0.236644,0.0,3.545455,0.013826,0.111694,0.091342
322,173.029312,1000.0,0.850704,0.830397,0.0,0.0,0.089147,69983.0,0.152957,0.374323,0.129013,0.2567,-0.034179,0.715889,4.618733,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.084238,-0.004861,0.0,-0.089429,-0.043675,-0.018934,-0.041458,0.872132,-0.066109,-0.172775,-0.022709,-0.046919,1.769048,3.720583,-0.11961,-0.00115,-0.231812,0.0,3.142857,0.018002,0.092762,0.114285
323,169.287766,979.22998,0.826656,0.795507,0.0,0.0,0.088741,74659.0,0.146625,0.348918,0.103378,0.226761,-0.028895,0.62016,4.574654,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.476685,-0.088557,-0.005065,-0.002407,-0.082738,-0.039333,-0.016223,-0.036202,0.826586,-0.060771,-0.134178,-0.020705,-0.047991,1.670434,3.591004,-0.106406,-0.001308,-0.258777,0.166667,3.0,0.015848,0.13508,0.136854
324,166.910172,975.330017,0.847542,0.85031,0.043478,0.0,0.088491,67874.0,0.153449,0.347468,0.114407,0.247697,-0.03085,0.657136,4.629378,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.497882,-0.090761,-0.009715,-0.000435,-0.081249,-0.041371,-0.016999,-0.038686,0.846634,-0.064226,-0.142179,-0.021773,-0.043863,1.747631,3.759076,-0.116419,-0.001067,-0.363625,0.0,2.391304,0.01553,0.095569,0.11376
325,173.378448,996.099976,0.885168,0.864407,0.0,0.0,0.088008,67118.0,0.150904,0.364911,0.137113,0.240134,-0.031387,0.674099,4.584002,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.080448,-0.003903,0.0,-0.081379,-0.040829,-0.016373,-0.037879,0.872421,-0.061114,-0.160559,-0.019348,-0.041438,1.768946,3.788667,-0.111467,-0.00071,-0.203514,0.0,2.826087,0.017,0.082733,0.122782
326,173.441666,1000.0,0.859988,0.843393,0.0,0.0,0.087648,68004.0,0.155025,0.376658,0.121784,0.253145,-0.033577,0.687012,4.588568,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.087117,-0.005387,0.0,-0.086546,-0.042436,-0.01848,-0.040804,0.859673,-0.06744,-0.159152,-0.022312,-0.043281,1.752056,3.714154,-0.119954,-0.000832,-0.222754,0.0,3.136364,0.018099,0.102113,0.113223
327,173.479202,1000.0,0.876815,0.867881,0.0,0.0,0.087543,66893.0,0.150057,0.36089,0.113729,0.230806,-0.029082,0.642026,4.596357,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.086643,-0.004784,0.0,-0.078873,-0.03978,-0.0148,-0.035609,0.861919,-0.058754,-0.130824,-0.019019,-0.04699,1.758047,3.817508,-0.10632,-0.000888,-0.242239,0.0,2.652174,0.018213,0.083948,0.120317
328,172.384567,990.5,0.870762,0.831666,0.043478,0.0,0.087258,58754.0,0.154665,0.355187,0.121551,0.254746,-0.034246,0.685079,4.587094,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.494838,-0.087385,-0.003212,-0.000435,-0.084035,-0.041412,-0.018093,-0.039667,0.850413,-0.063618,-0.152887,-0.022333,-0.041842,1.720083,3.725047,-0.118227,-0.001292,-0.283997,0.0,3.130435,0.017155,0.112571,0.138785
329,173.200516,1000.0,0.852487,0.829049,0.0,0.0,0.08708,68626.0,0.14662,0.356118,0.118597,0.246559,-0.03119,0.678445,4.587653,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.084791,-0.003953,0.0,-0.080397,-0.040559,-0.017058,-0.038409,0.867331,-0.060021,-0.141024,-0.01912,-0.042086,1.780021,3.81349,-0.113303,-0.000746,-0.310571,0.0,2.954545,0.017965,0.106072,0.129102
330,171.048645,992.960022,0.847941,0.83573,0.047619,0.0,0.086736,69270.0,0.148576,0.365203,0.117905,0.239027,-0.029293,0.644054,4.603916,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.498481,-0.084001,-0.005281,-0.000173,-0.080114,-0.0403,-0.016848,-0.039023,0.86786,-0.061318,-0.146078,-0.018391,-0.043129,1.775817,3.771108,-0.110678,-0.00075,-0.297866,0.0,2.809524,0.019992,0.108169,0.109586
331,167.250809,987.98999,0.850794,0.832516,0.090909,0.0,0.086613,68852.0,0.152844,0.366348,0.110479,0.241863,-0.031197,0.652387,4.595948,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.4931,-0.08454,-0.005214,-0.002045,-0.08288,-0.039696,-0.016638,-0.038487,0.853424,-0.061437,-0.144904,-0.02087,-0.045443,1.728649,3.714901,-0.111356,-0.000932,-0.390668,0.0,2.409091,0.017232,0.115786,0.124743
332,172.120071,995.030029,0.854536,0.845312,0.0,0.0,0.086231,65190.0,0.173034,0.354813,0.129463,0.26461,-0.032514,0.680513,4.586604,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.087979,-0.006059,0.0,-0.087294,-0.040803,-0.018282,-0.040564,0.869404,-0.064649,-0.157045,-0.020568,-0.044567,1.691804,3.760582,-0.115983,-0.001369,-0.257383,0.0,3.375,0.016302,0.098494,0.090102
333,174.624084,1000.0,0.865842,0.842972,0.0,0.0,0.085837,67871.0,0.152438,0.358919,0.127954,0.253147,-0.032627,0.692061,4.600326,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.086351,-0.005195,0.0,-0.085219,-0.04061,-0.018096,-0.040079,0.863236,-0.063251,-0.158668,-0.018761,-0.042113,1.765458,3.78131,-0.114754,-0.001152,-0.273987,0.0,17.772728,0.015714,0.102072,0.102222
334,175.610504,1000.0,0.864131,0.852969,0.0,0.0,0.085666,57268.0,0.1482,0.356033,0.123312,0.236418,-0.03004,0.649882,4.549842,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.08454,-0.005813,0.0,-0.079209,-0.038943,-0.016247,-0.037375,0.85638,-0.058742,-0.144877,-0.017915,-0.040228,1.779663,3.825181,-0.107575,-0.000858,-0.254285,0.0,5.625,0.015311,0.096351,0.111606
335,173.600571,1000.0,0.866156,0.845514,0.041667,0.0,0.085429,64712.0,0.155002,0.35479,0.127962,0.250341,-0.031062,0.677418,4.576095,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499721,-0.084876,-0.006675,-9.3e-05,-0.082258,-0.038992,-0.016888,-0.037996,0.865836,-0.059808,-0.150908,-0.019156,-0.043466,1.749386,3.812011,-0.109243,-0.001081,-0.288783,0.0,10.041667,0.016295,0.094876,0.128304
336,175.037476,1000.0,0.869555,0.854358,0.0,0.0,0.085417,62280.0,0.15007,0.356787,0.124103,0.242927,-0.030493,0.669471,4.572277,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.085852,-0.004907,0.0,-0.081385,-0.038368,-0.016316,-0.037335,0.868353,-0.058864,-0.14176,-0.018693,-0.043639,1.761831,3.823582,-0.106935,-0.000884,-0.240144,0.0,7.833333,0.015877,0.088561,0.106156
337,173.273178,997.97998,0.869659,0.851554,0.041667,0.0,0.085272,65002.0,0.149507,0.353587,0.119681,0.248596,-0.031714,0.682026,4.555908,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.499537,-0.088861,-0.006212,-0.000185,-0.080254,-0.038178,-0.016552,-0.037234,0.865441,-0.058778,-0.130882,-0.019867,-0.043092,1.752188,3.823107,-0.10974,-0.001184,-0.312124,0.041667,8.541667,0.015981,0.089175,0.11582
338,176.356537,1000.0,0.875734,0.850286,0.0,0.0,0.084884,64739.0,0.147097,0.348031,0.121392,0.238522,-0.030279,0.658213,4.582773,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.082722,-0.004449,0.0,-0.076409,-0.037779,-0.015471,-0.035909,0.862032,-0.057119,-0.138977,-0.016956,-0.040203,1.774936,3.857803,-0.105698,-0.000924,-0.289443,0.0,8.083334,0.016547,0.103672,0.119243
339,175.477005,1000.0,0.886561,0.857628,0.0,0.0,0.084693,57397.0,0.151573,0.349157,0.128275,0.248045,-0.031263,0.682593,4.557095,-0.01,-0.6,-0.012,-0.25,-0.36,-1.2,0.500007,-0.082286,-0.004831,0.0,-0.080291,-0.037988,-0.016611,-0.037526,0.867202,-0.057852,-0.15048,-0.017979,-0.042041,1.771324,3.842397,-0.107405,-0.000827,-0.346632,0.0,6.375,0.016208,0.087335,0.09867
