iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7518,101.753471,518.460022,0.403858,0.430626,0.0,0.0,0.055442,77940.0,0.068005,0.121323,0.097772,0.18082,-0.027525,0.359297,6.866353,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.258251,-0.077313,-0.004227,0.0,0.0,-0.036741,-0.009071,-0.006885,-0.012678,0.431503,-0.019523,-0.050493,-0.003661,-0.011421,0.971462,2.299137,-0.040188,-0.001152,-0.0749,0.0,4.708333,0.02396,0.08771,0.148887
7519,106.268387,541.599976,0.449857,0.461608,0.0,0.0,0.055347,80906.0,0.077492,0.130985,0.108305,0.205915,-0.033677,0.385903,6.859591,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.270248,-0.075933,-0.007605,0.0,-0.000278,-0.045912,-0.010283,-0.0088,-0.015719,0.445349,-0.022112,-0.059713,-0.004183,-0.015727,1.002767,2.390354,-0.048576,-0.000865,-0.070379,0.041667,4.291667,0.020584,0.078487,0.13
7520,110.725487,563.099976,0.479701,0.47098,0.0,0.0,0.055292,77680.0,0.072223,0.134438,0.103211,0.179971,-0.029816,0.373721,6.851217,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.282252,-0.078341,-0.006118,0.0,0.0,-0.039847,-0.009776,-0.007043,-0.013858,0.477122,-0.020841,-0.053576,-0.003559,-0.01375,1.066721,2.516221,-0.041659,-0.000983,-0.084925,0.0,4.0,0.016025,0.073851,0.137106
7521,115.495827,588.830017,0.473392,0.491629,0.0,0.0,0.055196,79282.0,0.076369,0.144331,0.109513,0.196979,-0.031207,0.401335,6.861002,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.294252,-0.085386,-0.004111,0.0,0.0,-0.041211,-0.010308,-0.008124,-0.014308,0.493039,-0.023302,-0.060197,-0.004263,-0.012712,1.111043,2.604592,-0.043784,-0.000877,-0.060874,0.0,4.583333,0.019242,0.079209,0.126302
7522,118.023323,613.429993,0.485791,0.503854,0.0,0.0,0.055124,80594.0,0.08493,0.147284,0.110779,0.221939,-0.03724,0.417927,6.837531,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.306252,-0.095801,-0.007825,0.0,0.0,-0.050406,-0.011668,-0.010359,-0.017452,0.501516,-0.024164,-0.0642,-0.004902,-0.015803,1.143569,2.713084,-0.055621,-0.001012,-0.136355,0.0,4.458333,0.021791,0.085359,0.135038
7523,123.856941,635.679993,0.525548,0.561542,0.0,0.0,0.055139,80323.0,0.083624,0.147857,0.116987,0.208469,-0.033352,0.430741,6.825648,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.318253,-0.096125,-0.00525,0.0,0.0,-0.045126,-0.010898,-0.008175,-0.01498,0.540401,-0.022957,-0.058606,-0.004323,-0.015502,1.198691,2.846144,-0.047865,-0.00124,-0.149178,0.0,3.875,0.018979,0.082511,0.108004
7524,127.614151,660.030029,0.533689,0.554842,0.0,0.0,0.055041,81639.0,0.08742,0.156452,0.125971,0.223735,-0.037754,0.441988,6.83968,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.330307,-0.095332,-0.008415,0.0,0.0,-0.050301,-0.012124,-0.009766,-0.01793,0.547299,-0.024966,-0.06619,-0.004618,-0.016372,1.242925,2.940958,-0.054759,-0.001121,-0.140721,0.0,4.043478,0.023089,0.078656,0.1354
7525,133.840088,684.799988,0.563922,0.569082,0.0,0.0,0.055185,82784.0,0.087737,0.164979,0.121085,0.225035,-0.037353,0.450998,6.85725,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.342068,-0.103545,-0.006875,0.0,0.0,-0.049957,-0.012305,-0.009621,-0.017958,0.572326,-0.026062,-0.066205,-0.005034,-0.015968,1.294095,3.038718,-0.054689,-0.001081,-0.109464,0.0,5.043478,0.019602,0.08275,0.131426
7526,137.141922,709.679993,0.594253,0.603191,0.0,0.0,0.055175,80616.0,0.089869,0.168393,0.132726,0.237971,-0.039884,0.498634,6.824153,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.354253,-0.111497,-0.006351,0.0,0.0,-0.051909,-0.012493,-0.009703,-0.018296,0.598012,-0.026262,-0.065402,-0.004881,-0.016519,1.343278,3.157849,-0.055674,-0.00169,-0.19223,0.0,4.25,0.018705,0.073797,0.103058
7527,141.65979,734.630005,0.592887,0.623227,0.0,0.0,0.055283,80740.0,0.092882,0.1744,0.134128,0.245871,-0.040108,0.502356,6.80722,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.366286,-0.11318,-0.006902,0.0,0.0,-0.052091,-0.01291,-0.010155,-0.018636,0.614668,-0.026871,-0.070401,-0.004787,-0.015918,1.384241,3.26755,-0.058507,-0.001786,-0.173471,0.0,4.608696,0.021225,0.070527,0.118865
