iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/hips_home,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7528,136.110214,761.169983,0.615416,0.635874,0.0,0.0,0.061802,116106.0,0.108254,0.189358,0.124057,0.242927,-0.043113,0.472546,7.080123,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.378254,-0.11791,-0.007987,0.0,0.0,-0.061213,-0.29443,-0.015206,-0.011912,-0.021623,0.62705,-0.032622,-0.082061,-0.006298,-0.020901,1.399987,3.319715,-0.065077,-0.001155,-0.208048,0.0,7.0,0.021105,0.087997,0.116578
7529,138.997116,783.200012,0.636693,0.654228,0.041667,0.0,0.06196,119875.0,0.128565,0.196076,0.132801,0.26482,-0.048588,0.491602,7.076765,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.390249,-0.117706,-0.011145,0.0,-0.000208,-0.068445,-0.366326,-0.016539,-0.013122,-0.024734,0.641556,-0.03506,-0.093008,-0.007179,-0.023816,1.403517,3.414125,-0.073618,-0.001171,-0.225478,0.0,6.916667,0.022872,0.079543,0.139983
7530,145.370392,806.190002,0.646706,0.674281,0.041667,0.0,0.062032,113900.0,0.12623,0.202426,0.142898,0.269236,-0.047995,0.502399,7.112205,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.401106,-0.123045,-0.008926,0.0,-0.000185,-0.066501,-0.250077,-0.016219,-0.012699,-0.023266,0.663811,-0.035267,-0.087633,-0.006705,-0.023079,1.457229,3.515387,-0.07078,-0.001464,-0.22709,0.0,7.791667,0.021014,0.081726,0.138589
7531,150.465775,832.559998,0.680597,0.705413,0.0,0.0,0.06204,114814.0,0.132805,0.207819,0.150394,0.265554,-0.047408,0.506994,7.109273,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.414255,-0.116138,-0.009685,0.0,0.0,-0.066314,-0.259596,-0.016459,-0.01196,-0.02318,0.684278,-0.035826,-0.093485,-0.0064,-0.023011,1.502245,3.633402,-0.069392,-0.001755,-0.25801,0.0,7.166667,0.020125,0.088979,0.123311
7532,148.08577,855.97998,0.697511,0.712364,0.0,0.0,0.062172,118432.0,0.143548,0.212295,0.15008,0.298851,-0.05229,0.564201,7.097994,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.426255,-0.131416,-0.011083,0.0,0.0,-0.070057,-0.374244,-0.01762,-0.014375,-0.025404,0.696794,-0.037501,-0.094181,-0.007566,-0.022208,1.527502,3.738066,-0.078243,-0.001948,-0.379272,0.0,6.666667,0.019889,0.079767,0.135374
7533,156.396698,881.070007,0.708585,0.737007,0.0,0.0,0.062392,118486.0,0.149379,0.224325,0.15684,0.307868,-0.056111,0.564345,7.070632,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.438255,-0.128634,-0.012086,0.0,0.0,-0.076952,-0.335096,-0.018522,-0.015265,-0.027835,0.713466,-0.039777,-0.10391,-0.008132,-0.026212,1.571701,3.823117,-0.083397,-0.001622,-0.363934,0.0,7.25,0.020749,0.089114,0.126395
7534,157.13974,906.390015,0.717361,0.757405,0.0,0.0,0.062441,113766.0,0.149999,0.233835,0.161095,0.318589,-0.058315,0.594224,7.085542,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.450256,-0.135031,-0.011748,0.0,0.0,-0.078121,-0.342546,-0.018958,-0.015148,-0.028139,0.732985,-0.041492,-0.105191,-0.008275,-0.025289,1.619028,3.919558,-0.084971,-0.001299,-0.337769,0.0,7.958333,0.021364,0.087407,0.142047
7535,162.049911,930.169983,0.715256,0.763774,0.0,0.0,0.062479,115955.0,0.158412,0.236584,0.173664,0.341506,-0.060725,0.629089,7.074142,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.462256,-0.135875,-0.012194,0.0,0.0,-0.084427,-0.335573,-0.019539,-0.015876,-0.029459,0.754361,-0.042247,-0.10782,-0.008567,-0.028213,1.661009,4.029781,-0.089441,-0.002004,-0.340756,0.0,7.875,0.022047,0.088637,0.131527
7536,173.115845,954.690002,0.763041,0.800984,0.0,0.0,0.062601,115980.0,0.157545,0.238845,0.165076,0.323542,-0.057822,0.606234,7.044594,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.474256,-0.142222,-0.011765,0.0,0.0,-0.080192,-0.304117,-0.019579,-0.015547,-0.029198,0.784076,-0.041927,-0.10777,-0.008341,-0.026581,1.714256,4.151302,-0.086721,-0.001489,-0.330576,0.0,7.916667,0.021209,0.088285,0.130266
7537,176.774429,978.820007,0.774682,0.817659,0.0,0.0,0.062731,114981.0,0.162149,0.246019,0.173904,0.343448,-0.061026,0.63575,7.077957,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486256,-0.142994,-0.013135,0.0,0.0,-0.086032,-0.308868,-0.020462,-0.016386,-0.030467,0.794872,-0.043077,-0.114696,-0.00841,-0.028845,1.751871,4.255163,-0.091207,-0.001531,-0.358645,0.0,8.375,0.0216,0.092272,0.138464
7538,176.586166,1000.0,0.805125,0.836209,0.0,0.0,0.062767,113326.0,0.1554,0.25342,0.178419,0.32487,-0.057776,0.623451,7.160411,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.497488,-0.140001,-0.012059,0.0,-0.000185,-0.08015,-0.279125,-0.020178,-0.014819,-0.028997,0.820299,-0.044781,-0.114547,-0.007953,-0.027932,1.818722,4.349785,-0.084667,-0.002,-0.407511,0.041667,64.666672,0.020224,0.081513,0.13029
7539,179.465271,1000.0,0.799491,0.849833,0.0,0.0,0.062838,115827.0,0.174368,0.255091,0.184369,0.353689,-0.062521,0.640865,7.061777,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.145171,-0.012801,0.0,0.0,-0.085578,-0.303489,-0.020985,-0.016768,-0.031102,0.815898,-0.046231,-0.118597,-0.008778,-0.028287,1.77992,4.364483,-0.093295,-0.001434,-0.451011,0.0,8.416667,0.022202,0.078748,0.133789
7540,176.316193,1000.0,0.802721,0.850832,0.0,0.0,0.062729,118632.0,0.166707,0.255251,0.183107,0.360663,-0.065306,0.661496,7.066915,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.149981,-0.014283,0.0,0.0,-0.08997,-0.328052,-0.021299,-0.017584,-0.032343,0.810195,-0.046717,-0.118244,-0.008752,-0.029582,1.801572,4.357174,-0.096072,-0.001716,-0.428925,0.0,7.541667,0.019855,0.089493,0.137144
7541,173.329453,1000.0,0.793503,0.84341,0.0,0.0,0.062802,115316.0,0.16345,0.250214,0.185181,0.354866,-0.062059,0.669476,7.081672,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.14628,-0.014683,0.0,0.0,-0.086057,-0.344146,-0.02068,-0.016653,-0.030775,0.815189,-0.04514,-0.114716,-0.008394,-0.028348,1.816989,4.375361,-0.09077,-0.002364,-0.704885,0.0,8.541667,0.019098,0.08292,0.135046
7542,180.679459,1000.0,0.80613,0.835196,0.0,0.0,0.062788,112765.0,0.156363,0.246993,0.181916,0.331119,-0.058901,0.635607,7.084436,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.136478,-0.01297,0.0,0.0,-0.081357,-0.224214,-0.020445,-0.015297,-0.03036,0.826839,-0.044195,-0.113888,-0.00762,-0.027857,1.82668,4.388153,-0.08744,-0.001885,-0.386149,0.0,8.333334,0.02053,0.072648,0.115812
7543,180.609314,1000.0,0.804816,0.833394,0.0,0.0,0.06282,111251.0,0.164143,0.254602,0.184027,0.362362,-0.064904,0.675565,7.087067,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.149192,-0.013721,0.0,0.0,-0.089029,-0.297091,-0.021294,-0.01711,-0.032201,0.815021,-0.045755,-0.115821,-0.008745,-0.029461,1.79954,4.368638,-0.096155,-0.002204,-0.516347,0.0,8.083334,0.022376,0.083814,0.130467
7544,180.572098,1000.0,0.819504,0.82464,0.0,0.0,0.062813,117320.0,0.158607,0.255234,0.176968,0.334309,-0.061552,0.631721,7.082443,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.143231,-0.013243,0.0,0.0,-0.084275,-0.236019,-0.020847,-0.015991,-0.030757,0.820418,-0.045333,-0.115606,-0.008221,-0.028283,1.816359,4.372744,-0.09023,-0.00213,-0.4103,0.0,8.041667,0.020689,0.08384,0.138575
7545,181.515259,1000.0,0.795822,0.838295,0.0,0.0,0.062795,112727.0,0.156679,0.252584,0.169608,0.325213,-0.057622,0.601565,7.114772,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.500007,-0.145488,-0.012268,0.0,0.0,-0.079859,-0.183512,-0.020373,-0.015162,-0.029558,0.823015,-0.044003,-0.112262,-0.007746,-0.027338,1.823219,4.385201,-0.087502,-0.00176,-0.331639,0.0,7.458333,0.020902,0.083076,0.130816
