iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force
95,67.498871,989.280029,0.927551,0.953234,0.130435,0.0,0.659953,50759.0,0.299874,1.539596,0.110214,0.456385,-0.116656,0.534452,8.254936
96,65.945778,989.22998,0.924461,0.95134,0.041667,0.0,0.658874,44857.0,0.303714,1.554749,0.110656,0.445263,-0.113363,0.472151,8.280714
97,68.721695,1000.0,0.933525,0.961477,0.0,0.0,0.65678,51976.0,0.302422,1.519276,0.115267,0.446649,-0.113611,0.542274,8.263601
98,70.292252,991.47998,0.916307,0.943772,0.045455,0.0,0.654697,51159.0,0.294205,1.515095,0.110196,0.444231,-0.113966,0.561345,8.242893
99,69.108032,982.070007,0.921866,0.947891,0.090909,0.0,0.652746,52680.0,0.294854,1.535545,0.112664,0.439952,-0.111402,0.493746,8.244948
100,66.611526,991.309998,0.928546,0.955086,0.095238,0.0,0.650439,50411.0,0.298207,1.512244,0.114367,0.451043,-0.114033,0.500761,8.253396
101,67.085358,991.73999,0.925753,0.952218,0.047619,0.0,0.64872,50624.0,0.29267,1.554215,0.108873,0.480095,-0.119715,0.547898,8.275331
102,68.679115,982.179993,0.913643,0.939668,0.142857,0.0,0.647242,31693.0,0.288854,1.482183,0.112461,0.442267,-0.110755,0.506137,8.281398
103,67.98024,984.429993,0.934288,0.959471,0.0,0.0,0.645828,34757.0,0.301879,1.540276,0.11647,0.446626,-0.112428,0.532093,8.276361
104,68.677086,993.320007,0.924039,0.949008,0.047619,0.0,0.644589,33764.0,0.292585,1.507981,0.111005,0.464492,-0.116049,0.538404,8.268686
105,69.761574,987.400024,0.924925,0.950972,0.045455,0.0,0.642347,39413.0,0.291358,1.481615,0.117287,0.45252,-0.115118,0.582035,8.27919
106,67.507408,994.080017,0.935147,0.96371,0.0,0.0,0.640953,50456.0,0.298549,1.538231,0.116877,0.416306,-0.104571,0.459275,8.223659
107,67.686729,995.340027,0.927969,0.952745,0.066667,0.0,0.640443,60100.0,0.290876,1.481137,0.11794,0.465433,-0.116323,0.614476,8.251537
108,67.539253,989.700012,0.905262,0.933805,0.055556,0.0,0.638247,49571.0,0.278398,1.457805,0.110418,0.457531,-0.11202,0.546977,8.247031
109,66.784454,971.320007,0.906013,0.93259,0.142857,0.0,0.635954,52011.0,0.27824,1.491128,0.107874,0.407573,-0.101237,0.540706,8.235956
110,63.112312,981.619995,0.928374,0.960643,0.0,0.0,0.635583,47826.0,0.291188,1.512997,0.117595,0.475458,-0.118022,0.471789,8.222877
111,62.697651,981.640015,0.926258,0.953932,0.05,0.0,0.634005,54415.0,0.28473,1.517669,0.116661,0.470989,-0.116167,0.50553,8.241467
112,62.000572,983.73999,0.93085,0.960384,0.0625,0.0,0.632364,60564.0,0.286024,1.452133,0.117478,0.441643,-0.109685,0.520276,8.246933
113,64.171417,980.419983,0.925436,0.953145,0.05,0.0,0.630307,55785.0,0.288793,1.505926,0.121511,0.461069,-0.114615,0.508727,8.235123
114,62.430573,984.549988,0.920963,0.947205,0.117647,0.0,0.628671,62392.0,0.285971,1.464851,0.119856,0.468581,-0.114567,0.519449,8.243751
115,62.251621,967.590027,0.897696,0.920835,0.130435,0.0,0.627262,47835.0,0.2857,1.434598,0.116662,0.456202,-0.11326,0.531579,8.286654
116,63.505745,973.409973,0.899195,0.923557,0.15,0.0,0.625335,55819.0,0.273774,1.443458,0.115021,0.441693,-0.107154,0.562029,8.247924
117,63.714321,977.280029,0.928946,0.95737,0.0,0.0,0.624107,57286.0,0.288757,1.489122,0.124073,0.459642,-0.111931,0.495635,8.246977
118,65.497124,990.369995,0.933872,0.964117,0.0,0.0,0.622521,63478.0,0.284478,1.493084,0.121361,0.437682,-0.106632,0.595739,8.254204
119,65.599457,1000.0,0.93204,0.960777,0.0,0.0,0.621262,53714.0,0.28195,1.514327,0.120772,0.483867,-0.116728,0.521983,8.249755
120,66.833344,1000.0,0.937382,0.966631,0.0,0.0,0.620806,57891.0,0.285288,1.479963,0.124941,0.422433,-0.104071,0.569997,8.233537
121,64.621429,1000.0,0.934242,0.963291,0.0,0.0,0.620913,56723.0,0.28702,1.465812,0.124607,0.453124,-0.110033,0.483552,8.261747
122,64.794182,986.630005,0.912691,0.942844,0.15,0.0,0.61972,50129.0,0.274163,1.406787,0.123557,0.446171,-0.108847,0.580001,8.253243
123,64.919647,980.099976,0.906917,0.934762,0.05,0.0,0.61861,54358.0,0.274328,1.410623,0.126127,0.437984,-0.108367,0.617121,8.242481
124,68.038239,981.429993,0.915203,0.94484,0.095238,0.0,0.618383,54671.0,0.276187,1.442048,0.125974,0.461234,-0.112034,0.550378,8.229763
125,67.099243,991.98999,0.93656,0.963626,0.0,0.0,0.616968,48407.0,0.282965,1.469096,0.128917,0.443671,-0.108345,0.562246,8.228539
126,66.993553,997.830017,0.933757,0.963789,0.086957,0.0,0.615855,47337.0,0.282086,1.452296,0.130096,0.453687,-0.110767,0.584973,8.262278
127,68.021423,1000.0,0.935378,0.965602,0.0,0.0,0.614926,47215.0,0.282589,1.469589,0.13102,0.445239,-0.107535,0.568447,8.264507
128,68.721352,1000.0,0.933897,0.962944,0.0,0.0,0.614906,47745.0,0.283222,1.48937,0.130861,0.453243,-0.109631,0.553264,8.297318
129,65.254822,998.619995,0.935739,0.965502,0.041667,0.0,0.613991,42800.0,0.281257,1.47799,0.130499,0.44344,-0.107326,0.551836,8.269688
130,65.972939,999.599976,0.935607,0.966587,0.041667,0.0,0.612212,47976.0,0.281298,1.468655,0.133754,0.447353,-0.108077,0.542395,8.274416
131,67.523956,1000.0,0.93481,0.965907,0.0,0.0,0.611288,47243.0,0.279543,1.468922,0.131702,0.447889,-0.108213,0.565156,8.27648
132,69.365646,1000.0,0.936819,0.965275,0.0,0.0,0.610226,45218.0,0.278217,1.468582,0.1312,0.442611,-0.106512,0.558527,8.265362
133,67.297966,1000.0,0.935083,0.966766,0.0,0.0,0.608605,45317.0,0.284611,1.44962,0.138602,0.425382,-0.102321,0.574931,8.301108
134,64.139832,1000.0,0.932353,0.963149,0.0,0.0,0.607252,47664.0,0.280378,1.471859,0.135119,0.471264,-0.111882,0.548024,8.277529
135,65.073929,990.940002,0.925495,0.956326,0.041667,0.0,0.606067,39210.0,0.274811,1.444911,0.135878,0.458435,-0.109753,0.567978,8.318763
136,67.967545,1000.0,0.937139,0.967557,0.0,0.0,0.604699,53119.0,0.278316,1.441548,0.138829,0.443861,-0.105986,0.562023,8.315269
137,67.708595,1000.0,0.933986,0.96629,0.0,0.0,0.603675,51462.0,0.279603,1.433012,0.140274,0.446739,-0.1059,0.599398,8.337799
138,66.397621,989.679993,0.915749,0.947982,0.083333,0.0,0.601666,49867.0,0.263543,1.414645,0.132524,0.470753,-0.109979,0.565854,8.300676
139,66.332878,992.460022,0.934575,0.964733,0.0,0.0,0.600207,53670.0,0.274447,1.447012,0.139201,0.473149,-0.112538,0.572193,8.297284
