iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7518,99.817429,514.650024,0.408791,0.428268,0.0,0.0,0.05584,79331.0,0.067747,0.122848,0.09483,0.170046,-0.027667,0.353763,6.846456,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.258241,-0.077739,-0.004152,0.0,-0.000417,-0.036858,-0.008973,-0.007116,-0.013025,0.437927,-0.020185,-0.05223,-0.003958,-0.012356,0.968898,2.293504,-0.039004,-0.000816,-0.081881,0.041667,3.833333,0.021287,0.086187,0.1457
7519,105.181389,541.559998,0.438919,0.454645,0.0,0.0,0.055579,79315.0,0.074045,0.13021,0.098082,0.18392,-0.031672,0.361224,6.835472,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.270251,-0.08369,-0.005382,0.0,0.0,-0.042049,-0.009666,-0.007935,-0.014442,0.447769,-0.021362,-0.054796,-0.004198,-0.013441,1.009494,2.394492,-0.043827,-0.000682,-0.070408,0.0,4.666667,0.022085,0.075135,0.13359
7520,109.38678,563.880005,0.462841,0.47234,0.0,0.0,0.055503,78301.0,0.081074,0.137089,0.110257,0.183725,-0.032985,0.374843,6.825137,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.282252,-0.079785,-0.00595,0.0,0.0,-0.04478,-0.010075,-0.008129,-0.015276,0.472934,-0.022678,-0.05921,-0.004154,-0.015341,1.052195,2.494511,-0.044709,-0.001059,-0.124175,0.0,3.791667,0.023034,0.094792,0.114969
7521,113.0718,589.570007,0.468278,0.495339,0.0,0.0,0.055437,79635.0,0.080726,0.14241,0.103124,0.19404,-0.033106,0.369007,6.832384,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.294252,-0.088425,-0.006142,0.0,0.0,-0.045091,-0.010516,-0.00873,-0.015827,0.488466,-0.02342,-0.061332,-0.004454,-0.013986,1.099751,2.604241,-0.047583,-0.00107,-0.09486,0.0,4.458333,0.018914,0.096009,0.145536
7522,118.91124,612.349976,0.487317,0.509271,0.0,0.0,0.055448,79949.0,0.084841,0.147922,0.117258,0.224649,-0.035584,0.438498,6.814754,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.306252,-0.088051,-0.006654,0.0,0.0,-0.049526,-0.01107,-0.009608,-0.01675,0.511314,-0.024159,-0.066078,-0.00476,-0.015545,1.145431,2.712496,-0.051944,-0.000772,-0.131344,0.0,4.375,0.021485,0.073493,0.142331
7523,123.107124,634.5,0.49521,0.549055,0.0,0.0,0.055262,79696.0,0.084119,0.149557,0.113882,0.203474,-0.033738,0.392181,6.810478,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.318253,-0.089414,-0.006616,0.0,0.0,-0.045346,-0.011166,-0.008984,-0.017262,0.529917,-0.02403,-0.061735,-0.003976,-0.01415,1.200395,2.833565,-0.050069,-0.000914,-0.09392,0.0,3.666667,0.023035,0.077985,0.109994
7524,127.615692,660.419983,0.533412,0.549311,0.0,0.0,0.055235,81139.0,0.091626,0.156408,0.127654,0.241059,-0.037955,0.472111,6.80109,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.330003,-0.095028,-0.006955,0.0,0.0,-0.050949,-0.011689,-0.010073,-0.017927,0.548353,-0.025798,-0.066138,-0.004943,-0.016505,1.235806,2.928402,-0.054402,-0.001108,-0.162218,0.0,4.478261,0.020512,0.087255,0.138835
7525,131.731369,680.380005,0.548061,0.561621,0.0,0.0,0.055324,80403.0,0.090227,0.159351,0.118799,0.218317,-0.036474,0.447184,6.812584,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.340475,-0.102854,-0.005849,0.0,-0.000556,-0.050651,-0.011662,-0.00906,-0.017457,0.57435,-0.025712,-0.068135,-0.00495,-0.016619,1.281065,3.036031,-0.051117,-0.001143,-0.150855,0.041667,3.916667,0.023495,0.089929,0.153417
7526,133.970505,699.039978,0.57339,0.594149,0.083333,0.0,0.055401,80538.0,0.103921,0.172054,0.134055,0.243238,-0.040981,0.490258,6.751623,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.350306,-0.102956,-0.007577,0.0,-0.000655,-0.053761,-0.012515,-0.010664,-0.018707,0.582731,-0.028917,-0.075885,-0.005695,-0.018463,1.297901,3.092451,-0.056513,-0.001261,-0.204016,0.0,4.458333,0.018834,0.076952,0.129923
7527,141.328598,733.669983,0.571618,0.601374,0.0,0.0,0.055504,80985.0,0.099474,0.176717,0.142083,0.248083,-0.042966,0.490552,6.828161,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.366254,-0.10702,-0.006743,0.0,0.0,-0.059937,-0.012911,-0.011188,-0.020198,0.614303,-0.028707,-0.0752,-0.006254,-0.020073,1.374208,3.246387,-0.059311,-0.001053,-0.150355,0.0,4.5,0.0205,0.088415,0.142393
