iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error
1423,94.605179,1000.0,0.966433,0.985368,0.0,0.0,0.280963,46768.0,0.187924
1424,96.554466,1000.0,0.959959,0.98445,0.0,0.0,0.281006,21744.0,0.189806
1425,97.446053,1000.0,0.960041,0.984692,0.0,0.0,0.280628,43765.0,0.189824
1426,98.95153,1000.0,0.956966,0.985684,0.0,0.0,0.28112,44713.0,0.186226
1427,97.637749,1000.0,0.952775,0.979702,0.0,0.0,0.2812,43696.0,0.191917
1428,99.611618,1000.0,0.962318,0.983826,0.0,0.0,0.280746,44352.0,0.191196
1429,98.786865,1000.0,0.966265,0.983743,0.0,0.0,0.280407,44802.0,0.188891
1430,96.295578,991.650024,0.956973,0.976256,0.045455,0.0,0.280463,20865.0,0.194347
1431,98.062927,1000.0,0.962246,0.983815,0.0,0.0,0.280541,46908.0,0.191219
1432,95.746964,1000.0,0.962296,0.983523,0.0,0.0,0.279839,46675.0,0.187781
1433,96.010185,1000.0,0.96836,0.985584,0.0,0.0,0.279282,46173.0,0.188239
1434,100.407234,1000.0,0.963771,0.983632,0.0,0.0,0.279176,50010.0,0.193081
1435,97.066574,1000.0,0.964004,0.984302,0.0,0.0,0.278677,41877.0,0.193703
1436,97.252472,993.330017,0.949676,0.972921,0.047619,0.0,0.27818,22650.0,0.188503
1437,95.829025,993.330017,0.968492,0.984495,0.0,0.0,0.277624,49664.0,0.191991
1438,96.124489,1000.0,0.949781,0.980778,0.0,0.0,0.277205,51827.0,0.188475
1439,97.88047,1000.0,0.961145,0.983204,0.0,0.0,0.277077,50800.0,0.195192
1440,96.806068,1000.0,0.966505,0.985366,0.0,0.0,0.276427,50362.0,0.189551
1441,94.542282,1000.0,0.960562,0.983928,0.0,0.0,0.275952,51753.0,0.18572
1442,97.153999,1000.0,0.966258,0.985322,0.0,0.0,0.275722,53152.0,0.183577
1443,98.541313,992.369995,0.947642,0.971466,0.055556,0.0,0.275115,21988.0,0.187916
1444,97.772217,987.51001,0.953503,0.97979,0.05,0.0,0.274035,52392.0,0.186973
1445,97.646278,995.140015,0.97077,0.985185,0.0,0.0,0.273736,55751.0,0.194614
1446,100.183578,1000.0,0.95737,0.986149,0.0,0.0,0.274097,56159.0,0.18637
1447,99.277863,1000.0,0.968439,0.984081,0.0,0.0,0.273824,52743.0,0.194806
1448,96.144333,996.580017,0.94977,0.975881,0.047619,0.0,0.273894,51368.0,0.185274
1449,96.953033,996.580017,0.964454,0.985554,0.0,0.0,0.273897,57788.0,0.181425
1450,97.791695,996.580017,0.967237,0.983775,0.0,0.0,0.273244,20874.0,0.190359
1451,97.07415,1000.0,0.96132,0.984583,0.0,0.0,0.272822,50227.0,0.187971
1452,95.556396,1000.0,0.960933,0.982553,0.0,0.0,0.272801,50763.0,0.191225
1453,95.944984,1000.0,0.96094,0.987073,0.0,0.0,0.273223,52679.0,0.186474
1454,97.813934,1000.0,0.956738,0.978655,0.0,0.0,0.273635,50879.0,0.197087
1455,99.67775,1000.0,0.964405,0.983121,0.0,0.0,0.273995,48340.0,0.194744
1456,100.222816,1000.0,0.96379,0.987006,0.0,0.0,0.274261,50345.0,0.186714
1457,99.265472,1000.0,0.959831,0.983285,0.0,0.0,0.274158,15553.0,0.190687
1458,98.992088,998.830017,0.95612,0.978081,0.047619,0.0,0.274628,32734.0,0.188921
1459,97.68148,1000.0,0.96155,0.984511,0.0,0.0,0.274501,42522.0,0.189549
1460,102.038727,1000.0,0.96471,0.986001,0.0,0.0,0.274994,38723.0,0.187243
1461,97.858963,1000.0,0.961479,0.984979,0.0,0.0,0.275573,46867.0,0.18643
1462,98.37455,1000.0,0.963945,0.985059,0.0,0.0,0.275941,21521.0,0.1882
1463,100.245445,1000.0,0.95877,0.985092,0.0,0.0,0.276395,47727.0,0.187667
1464,97.943039,1000.0,0.963104,0.986386,0.0,0.0,0.276119,47003.0,0.185604
1465,102.614021,1000.0,0.962649,0.985986,0.0,0.0,0.27644,45677.0,0.187443
1466,98.505737,1000.0,0.959916,0.982754,0.0,0.0,0.27642,46270.0,0.189767
1467,99.781303,1000.0,0.961846,0.986071,0.0,0.0,0.275525,47083.0,0.187127
1468,98.820618,1000.0,0.962444,0.985127,0.0,0.0,0.275311,21420.0,0.188041
1469,97.321777,1000.0,0.967054,0.985785,0.0,0.0,0.275057,47148.0,0.18761
1470,97.17984,1000.0,0.960625,0.985735,0.0,0.0,0.27515,47548.0,0.187737
1471,97.137047,1000.0,0.968441,0.986399,0.0,0.0,0.274205,45656.0,0.185756
1472,98.059616,1000.0,0.958007,0.983326,0.0,0.0,0.274003,48437.0,0.188482
1473,100.038101,1000.0,0.961268,0.986622,0.0,0.0,0.273531,48916.0,0.184816
1474,102.514908,1000.0,0.964733,0.985592,0.0,0.0,0.273047,21093.0,0.186662
1475,102.397324,1000.0,0.967651,0.987079,0.0,0.0,0.273088,45202.0,0.189751
1476,102.302765,1000.0,0.964684,0.985994,0.0,0.0,0.272754,47317.0,0.188211
1477,100.506844,1000.0,0.967237,0.985778,0.0,0.0,0.272493,46401.0,0.192905
1478,97.672699,1000.0,0.962066,0.985521,0.0,0.0,0.272244,49026.0,0.189007
1479,100.949821,992.549988,0.95444,0.972844,0.045455,0.0,0.271476,46381.0,0.185319
1480,99.550125,992.549988,0.964599,0.984984,0.0,0.0,0.27094,21431.0,0.188072
1481,99.914757,1000.0,0.962696,0.986774,0.0,0.0,0.270876,44366.0,0.184547
1482,100.23925,1000.0,0.959023,0.978585,0.0,0.0,0.270188,53302.0,0.186358
1483,100.159477,1000.0,0.964566,0.98708,0.0,0.0,0.269123,47212.0,0.186828
1484,101.303253,1000.0,0.962039,0.985819,0.0,0.0,0.268772,49988.0,0.184612
1485,102.741531,1000.0,0.961516,0.985555,0.0,0.0,0.26853,46150.0,0.187251
1486,100.005272,1000.0,0.963891,0.986129,0.0,0.0,0.268701,49443.0,0.182865
1487,101.406662,1000.0,0.963854,0.986912,0.0,0.0,0.268073,21596.0,0.183833
1488,101.479286,1000.0,0.959486,0.985957,0.0,0.0,0.267584,56126.0,0.179852
1489,102.259727,1000.0,0.967011,0.98496,0.0,0.0,0.26785,49627.0,0.187397
1490,102.710785,1000.0,0.962775,0.985779,0.0,0.0,0.267803,55220.0,0.187217
1491,100.691917,1000.0,0.967854,0.985868,0.0,0.0,0.267835,56482.0,0.185349
1492,99.937943,1000.0,0.969834,0.988368,0.0,0.0,0.267734,52347.0,0.182166
1493,99.859955,1000.0,0.960835,0.986604,0.0,0.0,0.267879,56056.0,0.184226
1494,100.752953,1000.0,0.960455,0.984378,0.0,0.0,0.267748,23321.0,0.184347
1495,97.885399,1000.0,0.967044,0.984685,0.0,0.0,0.267971,55434.0,0.189818
1496,98.7155,1000.0,0.970649,0.986811,0.0,0.0,0.26773,53080.0,0.186312
1497,98.878822,1000.0,0.968723,0.986084,0.0,0.0,0.268111,58585.0,0.184908
1498,101.694397,1000.0,0.966324,0.986393,0.0,0.0,0.268296,53550.0,0.183921
1499,99.767616,1000.0,0.972139,0.987607,0.0,0.0,0.268607,50673.0,0.186625
1500,102.950844,1000.0,0.971441,0.98691,0.0,0.0,0.268991,47990.0,0.18479
1501,101.709869,1000.0,0.963971,0.986211,0.0,0.0,0.269386,19719.0,0.182275
1502,100.917885,1000.0,0.96518,0.987098,0.0,0.0,0.27003,34746.0,0.183712
1503,102.069046,1000.0,0.968667,0.986732,0.0,0.0,0.269923,29660.0,0.186702
1504,101.001831,999.799988,0.967255,0.985928,0.0,0.041667,0.269969,30558.0,0.183788
1505,102.747437,1000.0,0.964586,0.985115,0.0,0.0,0.270345,37875.0,0.18649
1506,103.136154,1000.0,0.966186,0.985742,0.0,0.0,0.26929,20503.0,0.182231
1507,104.169365,1000.0,0.969665,0.986163,0.0,0.0,0.268579,44506.0,0.185036
1508,103.005737,999.059998,0.962156,0.981969,0.083333,0.0,0.268231,44381.0,0.187162
1509,98.828484,1000.0,0.967018,0.98576,0.0,0.0,0.268626,45729.0,0.184756
1510,103.277275,1000.0,0.969508,0.985328,0.0,0.0,0.268167,39383.0,0.182954
1511,99.409515,1000.0,0.969732,0.985971,0.0,0.0,0.267363,46953.0,0.185691
1512,99.254158,1000.0,0.973117,0.986916,0.0,0.0,0.266276,20937.0,0.186613
1513,102.686882,1000.0,0.971709,0.986551,0.0,0.0,0.2658,47251.0,0.183837
1514,99.646133,1000.0,0.962599,0.985503,0.0,0.0,0.265588,50513.0,0.182195
1515,102.076553,991.75,0.957313,0.973882,0.043478,0.0,0.265381,50011.0,0.180844
1516,103.148308,1000.0,0.96947,0.985945,0.0,0.0,0.265531,50344.0,0.186739
1517,102.202957,1000.0,0.970047,0.985439,0.0,0.0,0.265002,51881.0,0.183837
1518,99.898689,1000.0,0.970361,0.98682,0.0,0.0,0.26447,20776.0,0.187544
1519,100.927673,1000.0,0.973461,0.986798,0.0,0.0,0.263796,49926.0,0.185448
1520,100.568375,1000.0,0.967261,0.986368,0.0,0.0,0.26298,52624.0,0.181725
1521,99.755493,1000.0,0.967166,0.984789,0.0,0.0,0.26267,49068.0,0.183795
1522,100.014099,1000.0,0.968669,0.987093,0.0,0.0,0.261987,51435.0,0.184958
1523,99.182968,1000.0,0.969588,0.98629,0.0,0.0,0.261613,50810.0,0.182166
1524,103.087845,1000.0,0.975387,0.985838,0.0,0.0,0.260665,54363.0,0.184671
1525,104.843452,1000.0,0.972768,0.987482,0.0,0.0,0.259743,21573.0,0.177673
1526,104.622299,1000.0,0.968621,0.987053,0.0,0.0,0.259281,48995.0,0.18472
1527,103.702301,1000.0,0.970226,0.987561,0.0,0.0,0.259155,52262.0,0.175439
1528,101.964638,1000.0,0.957336,0.985076,0.0,0.0,0.259602,49416.0,0.178434
1529,100.416779,1000.0,0.967512,0.987436,0.0,0.0,0.259435,49954.0,0.183404
1530,100.514168,1000.0,0.966055,0.987071,0.0,0.0,0.259366,52321.0,0.181979
1531,105.47628,1000.0,0.96955,0.987077,0.0,0.0,0.258807,46957.0,0.180261
1532,104.495003,1000.0,0.972327,0.98713,0.0,0.0,0.258708,20891.0,0.184054
1533,105.202049,1000.0,0.974395,0.987816,0.0,0.0,0.25844,49383.0,0.183339
1534,103.394203,1000.0,0.974879,0.988571,0.0,0.0,0.258612,49002.0,0.18159
1535,105.37603,1000.0,0.962359,0.988062,0.0,0.0,0.259136,45122.0,0.178055
1536,105.124962,1000.0,0.972352,0.988321,0.0,0.0,0.259513,62295.0,0.187008
1537,99.912506,1000.0,0.969119,0.985823,0.0,0.0,0.260001,51299.0,0.181677
1538,98.822426,1000.0,0.967439,0.987064,0.0,0.0,0.259874,58332.0,0.179443
1539,102.899284,1000.0,0.973312,0.988405,0.0,0.0,0.259938,23364.0,0.182146
1540,103.506439,1000.0,0.970606,0.987357,0.0,0.0,0.259839,52675.0,0.184047
1541,101.024239,1000.0,0.97355,0.987173,0.0,0.0,0.25989,49621.0,0.184037
1542,103.185768,1000.0,0.967593,0.987305,0.0,0.0,0.259984,53291.0,0.179145
1543,103.621872,1000.0,0.971856,0.988209,0.0,0.0,0.260423,48575.0,0.182906
1544,105.125237,1000.0,0.964197,0.986806,0.0,0.0,0.260249,47285.0,0.17855
1545,101.229507,1000.0,0.972074,0.987956,0.0,0.0,0.260356,20406.0,0.17971
1546,103.63797,1000.0,0.970852,0.988204,0.0,0.0,0.26111,47641.0,0.181337
1547,100.444237,1000.0,0.97098,0.988344,0.0,0.0,0.260928,48854.0,0.182086
1548,101.906837,1000.0,0.968632,0.987406,0.0,0.0,0.261139,48255.0,0.178409
1549,102.258072,1000.0,0.9721,0.988129,0.0,0.0,0.261315,47361.0,0.183333
1550,104.108292,1000.0,0.96915,0.988753,0.0,0.0,0.261252,45664.0,0.181264
1551,105.408546,1000.0,0.972743,0.989197,0.0,0.0,0.261071,44093.0,0.183171
1552,101.566711,1000.0,0.973244,0.988723,0.0,0.0,0.260491,20633.0,0.181856
1553,100.351707,1000.0,0.97343,0.989029,0.0,0.0,0.260671,43741.0,0.18138
1554,100.015404,1000.0,0.967258,0.988346,0.0,0.0,0.260209,44667.0,0.18114
1555,104.304314,1000.0,0.970726,0.989294,0.0,0.0,0.260336,45201.0,0.182951
1556,103.981133,1000.0,0.969313,0.989329,0.0,0.0,0.260294,43987.0,0.178594
1557,104.349312,1000.0,0.968733,0.988924,0.0,0.0,0.260363,45575.0,0.177678
1558,103.813034,1000.0,0.968719,0.988337,0.0,0.0,0.259882,17741.0,0.181782
1559,105.779091,1000.0,0.970546,0.988557,0.0,0.0,0.259972,34630.0,0.178269
1560,104.269592,1000.0,0.972789,0.988713,0.0,0.0,0.259919,29297.0,0.177649
1561,102.036263,1000.0,0.967474,0.989277,0.0,0.0,0.260043,37528.0,0.177687
1562,100.775635,1000.0,0.971178,0.989405,0.0,0.0,0.259897,21484.0,0.181799
1563,100.286163,1000.0,0.959738,0.987769,0.0,0.0,0.259711,50899.0,0.178513
1564,102.980667,1000.0,0.964556,0.989793,0.0,0.0,0.259313,49960.0,0.175753
1565,102.645035,1000.0,0.966088,0.988846,0.0,0.0,0.258738,51607.0,0.173579
1566,103.35611,1000.0,0.974213,0.989306,0.0,0.0,0.258437,51240.0,0.183155
1567,102.856438,1000.0,0.968242,0.990147,0.0,0.0,0.258212,54487.0,0.180186
1568,101.477036,1000.0,0.961661,0.987941,0.0,0.0,0.258166,54566.0,0.180235
1569,100.286621,1000.0,0.970658,0.990182,0.0,0.0,0.258253,20651.0,0.177778
1570,101.998573,1000.0,0.971337,0.989932,0.0,0.0,0.257972,52385.0,0.179542
1571,101.385201,1000.0,0.966915,0.990169,0.0,0.0,0.258126,54552.0,0.181059
1572,102.178993,1000.0,0.964378,0.988831,0.0,0.0,0.258191,52023.0,0.178957
1573,100.937202,1000.0,0.97716,0.990133,0.0,0.0,0.257963,51375.0,0.182242
1574,102.357597,1000.0,0.966389,0.988773,0.0,0.0,0.258236,57954.0,0.17904
1575,100.47065,1000.0,0.971802,0.988426,0.0,0.0,0.258464,47495.0,0.17811
1576,101.407227,1000.0,0.964573,0.990209,0.0,0.0,0.258416,21076.0,0.178644
1577,101.043724,1000.0,0.96361,0.988964,0.0,0.0,0.259277,52591.0,0.178599
1578,102.984024,1000.0,0.973786,0.990372,0.0,0.0,0.25899,53526.0,0.176608
1579,101.60218,1000.0,0.957087,0.989661,0.0,0.0,0.259117,49836.0,0.175656
1580,103.278877,1000.0,0.968451,0.989393,0.0,0.0,0.259738,48048.0,0.182127
1581,103.328697,1000.0,0.964571,0.989559,0.0,0.0,0.259653,52159.0,0.179097
1582,104.048019,1000.0,0.954285,0.988573,0.0,0.0,0.259609,46760.0,0.178435
1583,104.920288,1000.0,0.969602,0.989863,0.0,0.0,0.259657,18244.0,0.179054
1584,101.468597,1000.0,0.971374,0.989807,0.0,0.0,0.260443,44663.0,0.181001
1585,102.133148,1000.0,0.966086,0.990092,0.0,0.0,0.260807,38776.0,0.181381
1586,95.771042,1000.0,0.966764,0.989523,0.0,0.0,0.261387,47012.0,0.181853
1587,99.587105,1000.0,0.966795,0.989367,0.0,0.0,0.26147,48291.0,0.179583
1588,102.563622,1000.0,0.96828,0.989011,0.0,0.0,0.261775,47184.0,0.181731
1589,104.55378,1000.0,0.966952,0.989776,0.0,0.0,0.262261,20526.0,0.179805
1590,99.972725,1000.0,0.969702,0.989422,0.0,0.0,0.262391,47264.0,0.181442
1591,102.468201,1000.0,0.965122,0.988947,0.0,0.0,0.262498,47873.0,0.182884
1592,103.666779,1000.0,0.963435,0.989796,0.0,0.0,0.262346,47592.0,0.179202
1593,100.95578,1000.0,0.965389,0.989196,0.0,0.0,0.262593,46712.0,0.182161
1594,102.268471,1000.0,0.968676,0.988376,0.0,0.0,0.26273,47677.0,0.181933
1595,102.317924,1000.0,0.967713,0.99022,0.0,0.0,0.263195,20970.0,0.178759
1596,102.632286,1000.0,0.956975,0.98882,0.0,0.0,0.264176,48268.0,0.178452
1597,99.887581,1000.0,0.969221,0.989302,0.0,0.0,0.264695,50510.0,0.183862
1598,102.23394,1000.0,0.968905,0.989418,0.0,0.0,0.264674,50195.0,0.181751
1599,104.51384,1000.0,0.972601,0.990465,0.0,0.0,0.264937,50731.0,0.181064
1600,102.183861,1000.0,0.967268,0.99016,0.0,0.0,0.265321,46349.0,0.181175
1601,100.866745,1000.0,0.9679,0.989577,0.0,0.0,0.265418,49072.0,0.185056
1602,102.001915,1000.0,0.970871,0.989804,0.0,0.0,0.265119,19350.0,0.182581
1603,99.542839,1000.0,0.967364,0.988875,0.0,0.0,0.264996,48460.0,0.184012
1604,97.239693,1000.0,0.966383,0.989445,0.0,0.0,0.26541,36238.0,0.178485
1605,99.54538,1000.0,0.967173,0.987826,0.0,0.0,0.265568,32138.0,0.181056
1606,100.331673,1000.0,0.956454,0.98946,0.0,0.0,0.265515,31532.0,0.181636
1607,100.821754,1000.0,0.96017,0.988676,0.0,0.0,0.26529,19355.0,0.187599
1608,101.669952,1000.0,0.962178,0.98953,0.0,0.0,0.264665,49354.0,0.181877
1609,101.398369,1000.0,0.969673,0.989689,0.0,0.0,0.264185,48715.0,0.182462
1610,102.230789,991.960022,0.929632,0.946555,0.052632,0.0,0.26357,45138.0,0.1801
1611,103.275009,991.960022,0.966721,0.988909,0.0,0.0,0.263127,51867.0,0.181894
1612,103.101036,1000.0,0.961166,0.989162,0.0,0.0,0.262856,55673.0,0.184789
1613,100.147446,994.909973,0.954283,0.974626,0.0,0.055556,0.262277,56016.0,0.178037
1614,101.014603,994.909973,0.965426,0.990204,0.0,0.0,0.261933,20404.0,0.180458
1615,100.275032,994.909973,0.96452,0.988876,0.0,0.0,0.261953,54386.0,0.179456
1616,103.953758,1000.0,0.969523,0.989654,0.0,0.0,0.262175,55762.0,0.181007
1617,103.858047,1000.0,0.969834,0.988724,0.0,0.0,0.262404,52076.0,0.185456
1618,103.810089,1000.0,0.962497,0.988902,0.0,0.0,0.262567,55712.0,0.185329
1619,102.61412,1000.0,0.964437,0.989568,0.0,0.0,0.262785,60341.0,0.1784
1620,103.044945,1000.0,0.966599,0.988814,0.0,0.0,0.263148,55125.0,0.181872
1621,102.11692,1000.0,0.972919,0.989466,0.0,0.0,0.263852,21309.0,0.18559
1622,103.466339,1000.0,0.958844,0.988749,0.0,0.0,0.263513,59046.0,0.181912
1623,102.497726,1000.0,0.965599,0.988568,0.0,0.0,0.263571,56225.0,0.185314
1624,102.535919,998.460022,0.961509,0.981439,0.043478,0.0,0.264224,49918.0,0.184699
1625,103.758133,998.460022,0.962744,0.988825,0.0,0.0,0.264271,48871.0,0.182792
1626,100.747353,1000.0,0.968722,0.989399,0.0,0.0,0.264687,44961.0,0.18585
1627,103.921844,1000.0,0.966493,0.988571,0.0,0.0,0.264909,44534.0,0.184112
1628,101.695381,1000.0,0.968631,0.989332,0.0,0.0,0.265561,19260.0,0.184888
1629,104.941048,1000.0,0.96829,0.989173,0.0,0.0,0.265373,45794.0,0.186507
1630,104.384186,1000.0,0.968596,0.988913,0.0,0.0,0.265833,44545.0,0.186155
1631,101.409485,1000.0,0.967216,0.989339,0.0,0.0,0.266402,44164.0,0.183867
1632,98.807701,1000.0,0.967178,0.988858,0.0,0.0,0.266395,43865.0,0.186286
1633,101.3405,1000.0,0.963876,0.988833,0.0,0.0,0.266095,44617.0,0.185922
1634,103.121162,1000.0,0.964601,0.986188,0.0,0.0,0.266131,20040.0,0.185693
1635,99.798431,1000.0,0.966341,0.989025,0.0,0.0,0.265747,39578.0,0.188318
1636,103.072044,1000.0,0.971144,0.988663,0.0,0.0,0.265608,47781.0,0.18924
1637,102.85936,1000.0,0.968744,0.988934,0.0,0.0,0.265504,48536.0,0.18349
1638,101.089798,1000.0,0.961557,0.987838,0.0,0.0,0.264584,47248.0,0.186236
1639,104.128906,1000.0,0.966784,0.988317,0.0,0.0,0.263806,49481.0,0.187067
1640,104.827209,1000.0,0.95187,0.983417,0.0,0.0,0.263565,19153.0,0.18426
1641,102.15654,1000.0,0.964454,0.98802,0.0,0.0,0.263427,51151.0,0.185474
1642,103.70565,1000.0,0.957989,0.98751,0.0,0.0,0.263129,53881.0,0.182066
1643,101.156876,1000.0,0.963637,0.987187,0.0,0.0,0.263412,51415.0,0.184505
1644,100.016457,1000.0,0.971656,0.988822,0.0,0.0,0.263075,50606.0,0.187548
1645,100.064644,1000.0,0.972497,0.989813,0.0,0.0,0.262952,54555.0,0.191168
1646,100.978249,1000.0,0.965409,0.988805,0.0,0.0,0.262827,50426.0,0.185976
1647,102.383224,1000.0,0.970447,0.988899,0.0,0.0,0.262986,20930.0,0.185568
1648,102.674049,1000.0,0.968461,0.988785,0.0,0.0,0.262383,50413.0,0.187393
1649,103.297234,1000.0,0.967947,0.988126,0.0,0.0,0.261953,54815.0,0.188512
1650,102.472198,1000.0,0.966549,0.989038,0.0,0.0,0.262012,49264.0,0.179167
1651,101.928062,1000.0,0.960819,0.987774,0.0,0.0,0.262281,49255.0,0.181447
1652,101.071266,1000.0,0.97153,0.988886,0.0,0.0,0.261932,49509.0,0.183858
1653,100.398193,1000.0,0.964439,0.988866,0.0,0.0,0.262185,19520.0,0.183841
1654,102.831932,1000.0,0.960089,0.981389,0.0,0.0,0.26196,50088.0,0.190122
1655,100.416183,1000.0,0.972074,0.989777,0.0,0.0,0.261521,52287.0,0.183639
1656,99.884766,1000.0,0.967514,0.988777,0.0,0.0,0.261715,45691.0,0.190852
1657,100.010689,1000.0,0.966957,0.987646,0.0,0.0,0.2617,52590.0,0.188939
1658,102.22435,1000.0,0.962426,0.989079,0.0,0.0,0.261798,48830.0,0.181409
1659,103.421478,1000.0,0.964658,0.988149,0.0,0.0,0.261543,49403.0,0.180249
1660,102.165886,1000.0,0.974004,0.989279,0.0,0.0,0.261976,19827.0,0.183816
1661,101.224663,1000.0,0.958402,0.987004,0.0,0.0,0.262332,45801.0,0.183012
1662,100.715721,1000.0,0.970956,0.989714,0.0,0.0,0.262824,34407.0,0.18409
1663,103.161736,1000.0,0.968562,0.98827,0.0,0.0,0.262965,37406.0,0.184233
1664,102.285995,991.340027,0.944177,0.962708,0.058824,0.0,0.263564,39046.0,0.177664
1665,101.232819,991.340027,0.968028,0.987725,0.0,0.0,0.263976,19724.0,0.18574
1666,102.687515,1000.0,0.970417,0.990133,0.0,0.0,0.264453,49180.0,0.181983
1667,102.368195,1000.0,0.967713,0.988636,0.0,0.0,0.264512,53537.0,0.182598
1668,101.397545,1000.0,0.968963,0.988917,0.0,0.0,0.264502,49714.0,0.182899
1669,101.551842,999.210022,0.964654,0.987256,0.041667,0.0,0.264446,46927.0,0.183557
1670,100.97113,1000.0,0.971656,0.988451,0.0,0.0,0.264864,48918.0,0.185611
1671,101.316757,1000.0,0.970942,0.988643,0.0,0.0,0.265171,47967.0,0.185697
1672,98.10157,994.76001,0.958624,0.978558,0.083333,0.0,0.264526,20114.0,0.183402
1673,104.163528,1000.0,0.970117,0.988183,0.0,0.0,0.264198,46417.0,0.187346
1674,97.467888,1000.0,0.976266,0.989381,0.0,0.0,0.264075,48140.0,0.18567
1675,102.832161,1000.0,0.975464,0.988796,0.0,0.0,0.263953,45689.0,0.187364
1676,102.524506,1000.0,0.968669,0.989045,0.0,0.0,0.263701,45552.0,0.184919
1677,102.352745,1000.0,0.967243,0.98857,0.0,0.0,0.263585,44765.0,0.184832
1678,101.007744,991.76001,0.958804,0.97954,0.041667,0.0,0.263935,18712.0,0.181989
1679,101.15255,1000.0,0.966349,0.988807,0.0,0.0,0.264391,44536.0,0.184184
1680,96.533722,1000.0,0.961568,0.980922,0.0,0.0,0.264437,47141.0,0.186974
1681,101.229866,1000.0,0.968103,0.9891,0.0,0.0,0.264595,46459.0,0.183153
1682,98.62571,1000.0,0.972236,0.989045,0.0,0.0,0.264426,46753.0,0.184041
1683,96.934799,1000.0,0.974284,0.98962,0.0,0.0,0.264261,48154.0,0.184131
1684,99.823555,1000.0,0.975277,0.989312,0.0,0.0,0.263637,20758.0,0.185445
1685,103.026489,1000.0,0.971596,0.989538,0.0,0.0,0.263368,40960.0,0.184112
1686,101.179176,1000.0,0.973797,0.989396,0.0,0.0,0.263203,50174.0,0.185923
1687,99.64032,1000.0,0.971176,0.988976,0.0,0.0,0.262879,48554.0,0.186023
1688,99.014008,1000.0,0.974449,0.98887,0.0,0.0,0.262803,50016.0,0.185675
1689,100.747749,1000.0,0.970223,0.986743,0.0,0.0,0.26201,48912.0,0.187136
1690,102.956413,1000.0,0.979311,0.989029,0.0,0.0,0.261775,51447.0,0.188208
1691,103.121758,1000.0,0.972705,0.990459,0.0,0.0,0.261563,19860.0,0.182291
1692,103.21151,1000.0,0.97461,0.989568,0.0,0.0,0.26183,52124.0,0.179937
1693,101.09436,994.159973,0.963147,0.980905,0.052632,0.0,0.261149,52873.0,0.180298
1694,98.319031,994.159973,0.970205,0.988656,0.0,0.0,0.260784,52263.0,0.184575
1695,93.911766,986.929993,0.955766,0.967719,0.052632,0.0,0.260656,54087.0,0.188404
1696,97.384483,992.77002,0.97224,0.989912,0.0,0.0,0.260846,55561.0,0.177622
1697,100.81691,1000.0,0.971794,0.989906,0.0,0.0,0.261141,51157.0,0.181597
1698,99.595734,1000.0,0.966797,0.989221,0.0,0.0,0.261103,20427.0,0.182899
1699,99.503738,994.440002,0.954185,0.971214,0.0625,0.0,0.261226,59885.0,0.180897
1700,99.03257,991.469971,0.968265,0.981932,0.045455,0.0,0.261057,45934.0,0.189998
1701,101.858452,991.469971,0.969798,0.989488,0.0,0.0,0.261232,52219.0,0.185543
1702,101.592552,997.030029,0.967952,0.98877,0.0,0.0,0.261196,54771.0,0.18862
1703,101.764862,1000.0,0.970526,0.989383,0.0,0.0,0.261098,54677.0,0.181888
1704,99.403641,1000.0,0.966974,0.987556,0.0,0.0,0.261235,53131.0,0.186526
1705,99.28083,1000.0,0.967398,0.988473,0.0,0.0,0.261155,18950.0,0.182457
1706,98.990326,1000.0,0.973011,0.988368,0.0,0.0,0.261241,54026.0,0.182898
1707,99.117355,1000.0,0.97318,0.989456,0.0,0.0,0.261363,39542.0,0.183845
1708,99.974663,1000.0,0.969069,0.988604,0.0,0.0,0.26083,32629.0,0.186102
1709,98.924652,1000.0,0.974188,0.988596,0.0,0.0,0.260983,31051.0,0.186693
1710,100.474899,1000.0,0.975366,0.98971,0.0,0.0,0.261095,16341.0,0.183442
1711,100.897079,994.950012,0.972905,0.987321,0.041667,0.0,0.260785,46766.0,0.183744
1712,100.050255,1000.0,0.967933,0.989015,0.0,0.0,0.260931,46145.0,0.182687
1713,103.020409,1000.0,0.971269,0.989192,0.0,0.0,0.260962,47951.0,0.183924
1714,103.16111,1000.0,0.973253,0.989305,0.0,0.0,0.261006,48548.0,0.182764
1715,99.014679,999.039978,0.971319,0.988975,0.041667,0.0,0.26117,47861.0,0.183876
1716,99.531097,1000.0,0.972604,0.989112,0.0,0.0,0.261168,18650.0,0.185962
1717,97.162064,1000.0,0.969996,0.989195,0.0,0.0,0.261134,48180.0,0.184521
1718,100.517067,1000.0,0.970162,0.988546,0.0,0.0,0.260897,48783.0,0.18372
1719,97.345512,1000.0,0.969081,0.989042,0.0,0.0,0.260717,47898.0,0.184409
1720,103.721848,1000.0,0.969451,0.989716,0.0,0.0,0.260389,47221.0,0.182613
1721,103.902771,1000.0,0.96595,0.989181,0.0,0.0,0.260327,49087.0,0.178803
1722,101.632751,1000.0,0.970121,0.988983,0.0,0.0,0.260437,51607.0,0.185894
1723,101.135918,1000.0,0.963973,0.988319,0.0,0.0,0.260377,20022.0,0.186885
1724,98.851707,997.559998,0.947917,0.974947,0.045455,0.0,0.259933,49210.0,0.182448
